src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10ayuhparu:316	 asty antareṇa kālakriyā.	K10D0099_H0102:114b-21	ལོ་སྟོང་སྟེ༏་དུས་མ་ཡིན་པར་མཆི་བའང་ཡོད་།
K10ayuhparu:317	 Āps 47. mahābrahmāṇāṃ bhikṣavo devānām adhyardhakalpa //  addhyardhakalpa//	K10D0099_H0102:114b-22	མི་རྣམས་ཀྱི་ལོ་ཉིས་བརྒྱ་གང་ཡིན་པ་དེ་ནི་། འཐབ་བྲལ་གྱི་ལྷ་རྣམས་ཀྱི་ཉིན་ཞག་གཅིག་གོ་། ཉིན་ཞག་གི་ཚད་དེས་ཞག་སུམ་ཅུ་ལ་ཟླ་བ་གཅིག་གོ་། ཟླ་བ་བཅུ་གཉིས་ལ་ལོ་གཅིག་གོ་། འཐབ་བྲལ་གྱི་ལྷ་རྣམས་ཀྱི་ཚད་མེད་ནི་༎ ལོ་ཉིས་སྟོང་སྟེ་།
K10ayuhparu:320	 asty antareṇa kālakriyā.	K10D0099_H0102:114b-28	དུས་མ་ཡིན་པར་འཆི་བའང་ཡོད་།
K10ayuhparu:322	 Āps 49. apramāṇābhānāṃ bhikṣavo devānāṃ (GBM 1701.7)  catvāraḥ kalpā āyuṣaḥ pramāṇam,	K10D0099_H0102:115a-4	དགའ་ལྡན་གྱི་ལྷ་རྣམས་ཀྱི་ཚེའི་ཚད་ནི་། ལོ་བཞི་སྟོང་སྟེ་།
K10ayuhparu:324	 asty antareṇa kālakriyā.	K10D0099_H0102:115a-6	དུས་མ་ཡིན་པར་འཆི་བའང་ཡོད་།
K10ayuhparu:325	 Āps 50. ābhāsvarāṇāṃ bhikṣavo devānām aṣṭau kalpā āyuṣaḥ pramāṇam,	K10D0099_H0102:115a-7	མི་རྣམས་ཀྱི་ལོ་བརྒྱད་བརྒྱ་གང་ཡིན་པ་ནི་། འཕྲུལ་དགའི་ལྷ་རྣམས་ཀྱི་ཉིན་ཞག་གཅིག་གོ་།
K10ayuhparu:327	 Āps 51. parīttāśubhānāṃ (GBM 1700.1)  bhikṣavo devānāṃ ṣoḍaśa kalpā āyuṣaḥ pramāṇam,	K10D0099_H0102:115a-10	འཕྲུལ་དགའི་ལྷ་རྣམས་ཀྱི་ཚེའི་ཚད་ནི་། ལོ་བརྒྱད་སྟོང་སྟེ་།
K10ayuhparu:329	 asty antareṇa kālakriyā.	K10D0099_H0102:115a-12	དུས་མ་ཡིན་པར་འཆི་བའང་ཡོད་།
K10ayuhparu:330	 Āps 52. apraṃāṇaśubhānāṃ bhikṣavo devānāṃ dvātriṃśat kalpā āyuṣaḥ pramāṇam,  asty antareṇa kālakriyā.	K10D0099_H0102:115a-13	མི་རྣམས་ཀྱི་ལ་སྟོང་དྲུག་བརྒྱ་གང་ཡིན་པ་ནི་། གཞན་འཕྲུལ་དབང་བྱེད་ཀྱི་ལྷ་རྣམས་ཀྱི་ཉིན་ཞག་གཅིག་གོ་། ཉིན་ཞག་གི་ཚད་དེས་ཞེས་བྱ་བ་ནས་ལོའི་བར་དུའོ་༎
K10ayuhparu:332	 Āps 53. (GBM 1700.2) śubhakṛtsnānāṃ bhikṣavo devānāṃ catuḥṣaṣṭiḥ kalpā āyuṣaḥ pramāṇam,	K10D0099_H0102:115a-16	གཞན་འཕྲུལ་དབང་བྱེད་ཀྱི་ལྷ་རྣམས་ཀྱི་ཚེའི་ཚད་ནི་། ལོ་ཁྲི་དྲུག་སྟོང་སྟེ་།
K10ayuhparu:333	 asty antareṇa kālakriyā.	K10D0099_H0102:115a-18	དུས་མ་ཡིན་པར་འཆི་བའང་ཡོད་།
K10ayuhparu:334	 Āps 54. anabhrakāṇāṃ bhikṣavo devānāṃ paṃcaviṃśaty adhikaṃ kalpaśatam āyuṣaḥ pramāṇam, asty (GBM 1700.3)	K10D0099_H0102:115a-19	ཚངས་པ་དང་། ཚངས་རིས་དང་། ཚངས་པའི་མདུན་ན་འདོན་དང་། ཚངས་འཁོར་དང་། ཚངས་པ་ཆེན་པོ་རྣམས་ཀྱི་ཚེའི་ཚད་ནི་། བསྐལ་པ་ཏེ་།
K10ayuhparu:335	 antareṇa kālakriyā.	K10D0099_H0102:115a-21	དུས་མ་ཡིན་པར་འཆི་བའང་ཡོད་།
K10ayuhparu:336	 Āps 55. puṇyaprasavānāṃ bhikṣavo devānām ardhatritīyāni kalpaśatāny āyuṣaḥ pramāṇam,	K10D0099_H0102:115a-22	འོད་དང་། འོད་ཆུང་དང་། ཚད་མེད་འོད་དང་། འོད་གསལ་གྱི་ལྷ་རྣམས་ཀྱི་ཚེའི་ཚད་ནི་། བསྐལ་པ་གཉིས་ཏེ་།
K10ayuhparu:337	 asty antareṇa kālakriyā.	K10D0099_H0102:115a-24	དུས་མ་ཡིན་པར་འཆི་བའང་ཡོད་།
K10ayuhparu:338	 Āps 56. bṛhatphalānāṃ bhikṣavo devānāṃ (GBM 1700.4)  paṃca kalpaśatāny āyuṣaḥ pramāṇam,	K10D0099_H0102:115b-0	དགེ་བ་དང་། ༄༡༡༥བ་ཆུང་དགེ་དང་། ཚད་མེད་དགེ་དང་། དགེ་རྒྱས་ཀྱི་ལྷ་རྣམས་ཀྱི་ཚེའི་ཚད་ནི་། བསྐལ་པ་བཞི་སྟེ་།
K10ayuhparu:340	 asty antareṇa kālakriyā.	K10D0099_H0102:115b-5	དུས་མ་ཡིན་པར་འཆི་བའང་ཡོད་།
K10ayuhparu:341	 Āps 57. tathaivāsaṃjñāsatvānāṃ paṃca kalpaśatāny āyuṣaḥ pramāṇam,	K10D0099_H0102:115b-6	འདུ་ཤེས་མེད་པའི་སེམས་ཅན་གྱི་ལྷ་རྣམས་ཀྱི་ཚེའི་ཚད་ནི༏་བསྐལ་པ་ལྔ་བརྒྱའོ་༎ མི་ཆེ་བ་རྣམས་ཀྱི་ནི་། བསྐལ་པ་སྟོང་ངོ་༎ མི་གདུང་བ་རྣམས་ཀྱི་ནི་། བསྐལ་པ་ཉིས་སྟོང་ངོ་༎ གྱ་ནོམ་སྣང་བ་རྣམས་ཀྱི་ཚེའི་ཚད་ནི་། བསྐལ་པ་བཞི་སྟོང་སྟེ་།
K10ayuhparu:342	 asty antareṇa kālakriyā.	K10D0099_H0102:115b-13	དུས་མ་ཡིན་པར་འཆི་བའང་ཡོད་།
K10ayuhparu:343	 Āps 58. abṛhānāṃ (GBM 1700.5)  bhikṣavo devānāṃ kalpasahasram āyuṣaḥ pramāṇam,	K10D0099_H0102:115b-14	ཤིན་ཏུ་མཐོང་གི་ལྷ་རྣམས་ཀྱི་ཚེའི་ཚད་ནི་། བསྐལ་པ་བརྒྱད་སྟོང་སྟེ་།
K10ayuhparu:345	 asty antareṇa kālakriyā.	K10D0099_H0102:115b-16	དུས་མ་ཡིན་པར་འཆི་བའང་ཡོད་།
K10ayuhparu:346	 Āps 59. atapānāṃ bhikṣavo devānāṃ dve kalpasahasre āyuṣaḥ pramāṇam,	K10D0099_H0102:115b-17	འོག་མིན་གྱི་ལྷ་རྣམས་ཀྱི་ཚེའི་ཚད་ནི་། བསྐལ་པ་ཁྲི་དྲུག་སྟོང་སྟེ་།
K10ayuhparu:347	 asty antareṇa (GBM 1700.6) kālakriyā.	K10D0099_H0102:115b-19	དུས་མ་ཡིན་པར་འཆི་བའང་ཡོད་དེ་།
K10ayuhparu:348	 Āps 60. sudṛśānāṃ bhikṣavo devānāṃ catvāri kalpasahasrāṇy āyuṣaḥ pramāṇam,	K10D0099_H0102:115b-21	ནམ་མཁའ་མཐའ་ཡས་སྐྱེ་མཆེད་ཀྱི་ལྷ་རྣམས་ཀྱི་ཚེའི་ཚད་ནི་། བསྐལ་པ་ཉི་ཁྲི་ཆིག་སྟོང་སྟེ་།
K10ayuhparu:349	 asty antareṇa kālakriyā.	K10D0099_H0102:115b-23	དུས་མ་ཡིན་པར་འཆི་བའང་ཡོད་།
K10ayuhparu:350	 Āps 61. sudarśanānāṃ bhikṣavo devānām aṣṭau kalpasahasrāṇy āyuṣaḥ (GBM 1700.7)	K10D0099_H0102:115b-24	རྣམ་ཤེས་མཐའ་ཡས་སྐྱེ་མཆེད་ཀྱི་ལྷ་རྣམས་ཀྱི་ཚེའི་ཚད་ནི་། བསྐལ་པ་བཞི་ཁྲི་ཉིས་སྟོང་སྟེ་།
K10ayuhparu:351	 pramāṇam, asty antareṇa kālakriyā.	K10D0099_H0102:115b-26	དུས་མ་ཡིན་པར་འཆི་བའང་ཡོད་།
K10ayuhparu:352	 Āps 62. akaniṣṭhānāṃ bhikṣavo devānāṃ ṣoḍaśa kalpasahasrāṇy āyuṣaḥ pramāṇam,	K10D0099_H0102:115b-27	ཅིའང་མེད་པའི་སྐྱེ་མཆེད་ཀྱི་ལྷ་རྣམས་ཀྱི་ཚེའི་ཚད་ནི་། བསྐལ་བ་དྲུག་ཁྲི་སུམ་སྟོང་སྟེ་།
K10ayuhparu:353	 asty antareṇa kālakriyā.	K10D0099_H0102:116a-0	དུས་མ་ཡིན་པར་འཆི་༄༡༡༦ཨ་༌༎
K10ayuhparu:354	 Āps 63. ākāśānantyāyatanopagānāṃ bhikṣavo devānāṃ viṃśatiḥ kalpasahasrāṇy āyuṣaḥ pramāṇam,	K10D0099_H0102:116a-1	བའང་ཡོད་། འདུ་ཤེས་མེད་འདུ་ཤེས་མེད་མིན་ལྷ་རྣམས་ཀྱི་ཚེའི་ཚད་ནི་། བསྐལ་པ་བརྒྱད་ཁྲི་བཞི་སྟོང་སྟེ་། དུས་མ་ཡིན་པར་འཆི་བའང་ཡོད་དོ༏་༏རྒྱལ་ཆེན་བཞིའི་རིས་ཀྱི་ལྷ་རྣམས་ཀྱི་ཚེའི་ཚད་གང་ཡིན་པ་དེ་ནི་། སེམས་ཅན་དམྱལ་བ་ཆེན་པོ་ཡང་སོས་ཀྱི་ཉིན་ཞག་གཅིག་གོ་། ཉིན་ཞག་གི་ཚེའི་ཚད་དེས་ཞེས་བྱ་བ་ནས་ལོའི་བར་དུའོ་༎ སེམས་ཅན་དམྱལ་བ་ཆེན་པོ་ཡང་སོས་ཀྱི་ཚེའི་ཚད་ནི་། ལོ་ལྔ་བརྒྱ་སྟེ་།
K10ayuhparu:355	 asty antareṇa kālakriyā.	K10D0099_H0102:116a-8	དུས་མ་ཡིན་པར་འཆི་བའང་ཡོད་།
K10ayuhparu:356	 Āps 64. vijñānānantyāyatanānāṃ bhikṣavo devānāṃ catvāriṃśat kalpasahasrāṇy āyuṣaḥ pramāṇam,	K10D0099_H0102:116a-9	སུམ་ཅུ་རྩ་གསུམ་གྱི་ལྷ་རྣམས་ཀྱི་ཚེའི་ཚད་གང་ཡིན་པ་དེ་ནི་། སེམས་ཅན་དམྱལ་བ་ཆེན་པོ་ཐིག་ནག་གི་ཉིན་ཞག་གཅིག་གོ་། སེམས་ཅན་དམྱལ་བ་ཆེན་པོ་ཐིག་ནག་གི་ཚེའི་ཚད་ནི་། ལོ་སྟོང་སྟེ་།
K10ayuhparu:357	 asty antareṇa kālakriyā.	K10D0099_H0102:116a-14	དུས་མ་ཡིན་པར་འཆི་བའང་ཡོད་།
K10ayuhparu:358	 Āps 65. ākiṃcanyāyatanānāṃ bhikṣavo devānāṃ ṣaṣṭiḥ kalpasahasrāṇy āyuṣaḥ pramāṇam,	K10D0099_H0102:116a-15	འཐབ་བྲལ་གྱི་ལྷ་རྣམས་ཀྱི་ཚེའི་ཚད་གང་ཡིན་པ་ནི་།
K10ayuhparu:360	 Āps 66. naivasaṃjñānāsaṃjñāyatanānāṃ bhikṣavo devānām aśītiḥ kalpasahasrāṇy āyuṣaḥ pramāṇam,	K10D0099_H0102:116b-4	སེམས་ཅན་དམྱལ་བ་ཆེན་པོ་ཚ་བ་རྣམས་ཀྱི་ཚེའི་ཚད་ནི་། ལོ་བརྒྱད་སྟོང་ངོ་༎ གཞན་འཕྲུལ་དབང་བྱེད་ཀྱི་ལྷ་རྣམས་ཀྱི་ཚེའི་ཚད་གང་ཡིན་པ་དེ་ནི༏་སེམས་ཅན་དམྱལ་བ་ཆེན་པོ་རབ་ཏུ་ཚ་བའི་ཉིན་ཞག་གཅིག་གོ་།
