src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10udanav_u:uv_4.27_0	apramāda rato bhikṣuḥ pramāde bhaya darśakaḥ /	T10D4186:66b-2	དགེ་སློང་བག་ཡོད་ལ་དགའ་ཞིང་༎ བག་མེད་པ་ལ་འཇིགས་ལྟ་བས་༎
K10udanav_u:uv_4.27_1	durgād uddharate tmānam paṅka sannaiva kuñjaraḥ // [ātmānam] [paṅkasannaiva]	T10D4186:66b-4	བདག་ཉིད་ངན་འགྲོ་ལས་འདྲེན་ཏེ་༎ འདམ་རྫབ་ལས་ནི་གླང་ཆེན་བཞིན་༎
K10udanav_u:uv_4.28_0	apramāda rato bhikṣuḥ pramāde bhaya darśakaḥ / dhunāti pāpakām dharmām pattrāṇi iva hi mārutaḥ // apramāda rato bhikṣuḥ pramāde bhaya darśakaḥ /	T10D4186:66b-6	སྡིག་པའི་ཆོས་རྣམས་སྦྲུག་པར་བྱེད་༎ རླུང་གིས་ལྗོན་ཤིང་ལོ་མ་བཞིན་༎
K10udanav_u:uv_4.29_1	samyojanam aṇu sthūlam dahann agnir iva gacchati //	T10D4186:66b-8	ཀུན་དུ་སྦྱོར་བ་ཕྲ་རགས་དག་། སྲེག་སྟེ་མེ་ཡིས་རཙབ༹་བཞིན་ནོ་༎
K10udanav_u:uv_4.2_0	etām viśeṣatām jñātvā hy apramādasya paṇḍitaḥ /	T10D4186:65b-12	དེ་ཡི་ཁྱད་པར་དེ་རིག་པས་༎
K10udanav_u:uv_4.2_1	apramādam pramudyeta nityam āryaḥ sva gocaram // apramattāḥ sātatikā nityam dṛḍha parākramāḥ /	T10D4186:65b-13	མཁས་པ་རྣམས་ནི་བག་དང་ལྡན་༎ བག་ཡོད་པ་ལ་རབ་དགའ་བ་༎ འཕགས་པའི་སྤྱོད་ཡུལ་དགའ་བ་ཡིན་༎
K10udanav_u:uv_4.33_0	uttiṣṭhata vyāyamata dṛḍham śikṣata śāntaye /	T10D4186:66b-16	ཞི་ཕྱིར་བསླབ་པ་ལ་བརྟེན་དང་༎ རྩོལ་བ་དང་ནི་བརྩོན་འགྲུས་སྐྱེད་༎
K10udanav_u:uv_4.33_1	asmṛtiś ca pramādaś caiva anutthānam asamyamaḥ //	T10D4186:66b-17	མི་དྲན་པ་དང་བག་མེད་དང་༎ བརྩོན་འགྲུས་ཆུང་དང་ཀུན་སྡོམ་མེད་༎
K10udanav_u:uv_4.34_0	nidrā tandrīr anāyoga;ete śikṣā antarāyikāḥ /	T10D4186:66b-18	གཉིད་དང་སྡོམ་པ་ག-ཡེང་བ་རྣམས་༎
K10udanav_u:uv_4.4_0	pramādam apramādena yadā nudati paṇḍitaḥ / prajñā prasādam āruhya tv aśokaḥ śokinīm prajām /	T10D4186:65b-18	གང་ཚེ་མཁས་པ་བག་ཡོད་པས་༎ བག་མེད་བཅོམ་པ་དེ་ཡི་ཚེ་༎ ཤེས་རབ་ཁང་བཟང་སྟེང་འཛེགས་ནས་༎ མྱ་ངན་མེད་ལས་གདུང་བཅད་དེ་༎
K10udanav_u:uv_4.4_2	parvatasthā eva bhūmisthān dhīro bālān avekṣate //	T10D4186:65b-22	བརྟེན་རྣམས་རི་བོའི་རྩེ་དག་ནས་༎ ས་སྟེང་བྱིས་པ་རྣམས་ལ་བལྟ་༎
K10udanav_u:uv_4.5_0	uttānena apramādena samyamena damena ca /	T10D4186:65b-24	བརྩོན་འགྲུས་དང་ནི་བག་ཡོད་དང་༎ ཡང་དག་སྔོམ་དང་དུལ་བ་ཡིས་༎
K10udanav_u:uv_4.5_1	dvīpam karoti medhāvī tam ogho na abhimardati //	T10D4186:65b-25	མཁས་པའི་གླིང་དུ་བྱས་ནས་ནི་༎
K10udanav_u:uv_4.6_0	utthānavataḥ smṛta ātmanaḥ śubha cittasya niśāmya cāriṇaḥ / samyatasya hi dharma jīvino hy apramattasya yaśo abhivardhate // adhicetasi mā pramadyata pratatam mauna padeṣu śikṣata /	T10D4186:65b-26	ཆུ་བོ་ཆེན་པོ་མངོན་དུ་ཟློག་། བརྩོན་པ་ལྡན་ཞིང་དྲན་དང་ལྡན་པ་དང་༎ སྤྱོད་པ་གཙང་ཞིང་བརྟགས་ནས་བྱེད་པ་དང་༎ ཡང་དག་སྡོམ་དང་ཆོས་ཀྱི་ས་འཚོ་བ་དང་༎ བག་ཡོད་རྣམས་ཀྱི་གྲགས་པ་མངོན་པར་འཕེལ་༎ ཚུལ་ཁྲིམས་ཏིང་འཛིན་ཤེས་རབ་མཆོག་། ཐུབ་པའི་བསླབ་གཞི་རྣམས་ལ་བསླབ་༎
K10udanav_u:uv_4.7_1	śokā na bhavanti tāyino hy upaśāntasya sadā smṛta ātmanaḥ //	T10D4186:65b-28	ཉེར་ཞི་རྟག་ཏུ་དྲན་ལྡན་པའི་༎ སྐྱོབ་བ་མྱ་ངན་མེད་པ་ཡིན་༎
K10udanav_u:uv_4.8_0	hīnām dharmām na seveta pramādena na saṃvaset / mithyā dṛṣṭim na roceta na bhavel loka vardhanaḥ //	T10D4186:65b-30	དམན་པའི་ཆོས་ལ་མི་བརྟེན་ཅིང་༎ བག་མེད་པ་ལ་བརྟེན་མི་བྱ་༎ ལོག་པར་ལྟ་ལ་འདོད་མེད་དང་༎ འཇིག་རྟེན་འཕེལ་བར་མི་བྱའོ་༎
