src_segmentnr	src_original	tgt_segmentnr	tgt_original
K01vinsutru:5104	 Vin_8.254 / prathamataraṃ bhojanavyāpārikaiḥ bhaktiḥ /	T08D4122:281b-7	ལྟག་མ་ལྟར་ཉིས་སྟོང་སུམ་སྟོང་ཞིག་ཡོད་ན་ལྔ་བརྒྱ་ལྔ་བརྒྱར་ཕྲེང་བ་བྱ་། རྒན་རིམས་སོ་སོ་ནས་བསོག་། དགེ་སློང་མང་པོས་འདུས་ན་རྒན་པོ་རྣམས་གྲལ་ལོགས་ཤིག་ཏུ་བྱ་། གཞོན་ནུའང་ལོགས་ཤིག་ཏུ་གྲལ་བྱས་ལ་རྒན་གཞོན་གྱི་ཟས་ཀྱང་སོ་སོར་གཞག་།འདྲིམ་པ་ནི་མི་བཞོད་པར་ཞལ་ཏ་བསྐོ་། དགེ་སློང་གཅིག་འདྲིམ་པ་བཞོད་དམ་མི་བཞོད་པའི་སྤྱན་དུ་བཞག་། ཐོག་མར་ཟས་ལ་གཏོགས་པས་བཟའ་ཐོ་ངན་དང་སྤྱན་ཕྱིས་ལས་འབྲེལ་པའི་ཕྱིར་ཟན་དགེ་འདུན་པས་སྔར་ཟོས་ཀྱང་ཉེས་མེད་། རྒན་རིམས་སུ་འཁོད་པའི་ཕྱིར་སྦྱིན་པའི་ཕྱིར་དུ་བ་མང་ན་དགེ་སློང་དག་བསྐོ་། དགེ་སློང་རྒན་པོ་དང་གཞོན་ནུ་དང་དགེ་སློང་ཞིག་འདུག་ན་འདྲིམ་པ་ལ་མཉམ་པའི་ཕྱིར་སོ་སོར་བཀང་དུ་བཅུག་ལ་ཞལ་ཏ་བ་མང་དུ་བསྐོས་།
K01vinsutru:5105	 Vin_8.255 / yathā vṛddhikayā [52b4] niṣādanāya dāpanāya ca mahāsannipāte bhikṣūṇām uddeśaḥ /  Vin_8.256 / niṣadeyuḥ dvitrāvarjāṃ yatheṣṭam atra bhikṣuṇyāḥ /	T08D4122:281b-13	སོ་སོར་འདྲིམ་གཉིས་སམ་གསུམ་བོར་ནས་འདིར་དགེ་སློང་མ་ཅི་བདེར་འཁོད་དོ་༎ དགེ་སློང་མ་ཚར་གཅིག་ཏུ་བཀང་ན་ལྟག་ཏུ་སྟན་རིམ་པ་གཉིས་གསུམ་བོར་ལ་འདུག་པར་བྱའོ་༎
K01vinsutru:5107	 Vin_8.257 / alpaśabdo 'bhyavahārāgraṃ gacchet /	T08D4122:281b-15	བཟའ་བའི་གནས་སུ་སྒྲ་བསྐྱུངས་ཏེ་འདེང་ངོ་༎ ཟས་བཟའ་བའི་ཚེ་གྲོང་དང་གཙུག་ལག་ཁང་འདྲ་སྟེ་ཅ་ཅོ་མེད་པར་སྒྲ་བསྐྱུངས་ཏེ་འདུག་། རབ་ཏུ་བསྡམས་པའི་ཚུལ་གྱིས་སོ་༎
K01vinsutru:5108	 Vin_8.258 / susaṃvṛteryaḥ /  Vin_8.259 / prāsādikaḥ /	T08D4122:281b-17	ཟན་ཟ་བའི་ཚེ་ལུས་དང་ངག་དང་ཡིད་བསྡམས་ཏེ་བཟའ། མཛེས་པར་རོ་༎ ཟས་ཟ་བའི་སྤྱོད་ལམ་བཞིར་མཛེས་པར་བྱ་།
K01vinsutru:5110	 Vin_8.260 / evaṃ tiṣṭhet /	T08D4122:281b-20	དེ་བཞིན་དུ་འཁོད་དོ་༎
K01vinsutru:5111	 Vin_8.261 / nābhyavahāryaṃ pādenākrāmet /  Vin_8.262 / na yadā pātrādhiṣṭhānaṃ spṛśet /	T08D4122:281b-21	སྟན་ལ་འདུག་པའི་ཚེ་གོང་མ་རྣམས་བཞུགས་ལ་འདུག་གོ་༎ བཟའ་བ་རྐང་པས་མི་བརྫི་། ཁ་ཟས་གྱི་བག་ལ་རྐང་པས་མི་བརྫི་། ལྷུང་བཟེད་ཀྱི་གཞི་རྐང་པས་མི་བརྫི་ལྷུང་བཟེད་ཀྱི་གཞི་ཤོ་མའམ་གཞོང་པ་ལ་སོགས་པ་ཡང་རྐང་པས་མི་བརྫི་།
K01vinsutru:5113	 Vin_8.263 / smṛtim upasthāpyāvikṣiptacitta[ḥ] piṇḍapātaṃ gṛhṇīyāt /  Vin_8.264 / anavakiran [52b5] pātrāmātrakam /	T08D4122:281b-25	སེམས་མི་ག-ཡེང་བར་དྲན་པ་མངོན་པར་བཞག་སྟེ་བསོད་སྙོམས་བླང་། ཟས་བྱིན་ལེན་བྱེད་པའི་ཚེ་སེམས་ཡན་མན་དུ་མི་གཏོང་བར་བསམ་པའི་རྒྱུད་བཞིན་དུ་བླང་མི་འཐོར་༄༢༨༢ཨ་༌་༎
K01vinsutru:5115	 Vin_8.265 / asaṃmiśrayannena /  Vin_8.266 / anānvālayam /	T08D4122:282a-1	བར་ལུས་ཀྱི་ཚད་དུའོ་༎ ཁ་ཟས་བླང་བའི་ཚེ་སྣོད་ལས་ཡན་མན་དུ་མི་འཐོར་བར་བྱ་བ་དང་བདག་འགྲངས་པ་ཙམ་དུ་བླང་ངོ་༎ འདི་དག་ནི་མི་བསྲེ་།
K01vinsutru:5185	 Vin_8.334 / naitan nāmiṣam /  Vin_8.335 / tasmān mukham akāle pravāritaś codgārārāme nirmādayed anyaḥ /	T08D4122:286a-7	དེ་བས་ན་དུས་མ་ཡིན་པར་སྐྱུགས་པ་དང་ལངས་ནས་ནི་གཞན་གྱིས་ཀྱང་བཀྲུའོ་༎ སའུ་ཏྲ་གོད་མ་ལྟར་སྐྱུག་བུའི་འདྲོག་ལ་ཁ་ཟས་འབྱུང་བ་དང་རེས་འགའ་ན་བའི་ཕྱིར་སྐྱུགས་པ་བྱུང་བའི་འོག་ཏུ་སླར་མིད་ན་དུས་མ་ཡིན་པའི་ཟས་སུ་འགྱུར་བས་ཐམས་ཅད་ཕྱིར་བོར་ལ་ཁ་བཀྲུ་།
K01vinsutru:5187	 Vin_8.336 / nāprajñapte pradeśe śleṣmānāṃ chorayet /	T08D4122:286a-9	མ་བཅས་པའི་ཕྱོགས་སུ་མཆིལ་མ་མི་དོར་།
K01vinsutru:5188	 Vin_8.337 / na parikarimite /	T08D4122:286a-10	མཆིལ་མ་དོར་བའི་གནས་སུ་བྱས་པ་མ་ཡིན་པ་གཙུག་ལག་ཁང་ལ་སོགས་པས་བཟང་ངོ་ཅོག་ཏུ་མཆིལ་མ་མི་དོར་། གཏར་གཏར་པོ་མ་ཡིན་། ས་ཐང་བུ་བཟང་པོ་གཏར་གཏར་བོར་ཕྱགས་པར་ལུད་པ་མི་དོར་། དེའི་སྒྲ་ཡང་གནས་བརྟན་གྱི་མདུན་དུ་མི་བྱ་།
K01vinsutru:5189	 Vin_8.338 / naitat chandaṃ vā sthāvirasya purataṣkuryāt /	T08D4122:286a-14	ལུད་པའི་སྒྲ་ལ་སོགས་པ་གནས་བརྟན་དང་བླ་མའི་མདུན་དུ་མི་བྱ་།
K01vinsutru:5190	 Vin_8.339 / na bhuñjānasya /	T08D4122:286a-15	བཟའ་བ་མ་ཡིན་།
K01vinsutru:5192	 Vin_8.341 / anyenāśaktau prakramaṇam /	T08D4122:286a-20	མི་ནུས་ན་གཞན་དུ་འགྲོའོ་༎ ལུད་པ་དང་མཆིལ་མ་ལ་སོགས་པ་འདོད་འདོད་འོངས་ཏེ་དེ་དགག་ཏུ་མི་བཏུབ་ན་གནས་དབེན་པར་སོང་སྟེ་ས་མི་གཙང་བར་མཆིལ་མ་དོར་།
K01vinsutru:5195	 Vin_8.345 / pātram asya hastipadabudhnaṃ sādhārakasya /	T08D4122:286b-1	དེའི་སྣོད་འོག་བ་ལང་གི་རྨིག་པ་ལྟ་བུའམ་གཞི་དང་བཅས་པའོ་༎
K01vinsutru:5197	 Vin_8.347 / kṣodakavālukachāyikānāṃ dhāraṇaṃ makṣikāṇāṃ pratividheḥ /	T08D4122:286b-2	ནད་པ་གུད་དུ་འགྲོ་མི་ནུས་ན་མཆིལ་མ་དོར་བའི་གཞི་བ་ལང་གི་རྨིག་པ་ལྟ་བུའི་ཆོལ་ཟངས་བཅང་། འདི་ཉེ་བར་གཞག་། ཆོལ་ཟངས་ནད་པའི་གམ་དུ་གཞག་།འདིར་གདིང་བ་སྦྱིན་ཏེ་ས་ཚིག་པའམ་བྱེ་མའམ་ཐལ་བས་སོ་། ཆོལ་ཟངས་ཀྱི་ནང་དུ་བྱེ་མའམ་ཐལ་བ་བཏིང་སྟེ་བཞག་པའི་སྟིང་དུ་མཆིལ་མ་དོར་། སྦྲང་མ་དག་སྤངས་པར་ཐབས་ཀྱིས་སོ་། ཆོལ་ཟངས་ཀྱི་ནང་དུ་སྦྲང་མ་མི་འདུ་བར་བྱ་བའི་ཕྱིར་སྦྲང་ཡབ་བཅངས་ལ་བསྐྲད་། དྲིང་བ་མེད་པའི་ཕྱིར་དང་སྲོག་ཆགས་སུ་མི་འགྱུར་བར་བྱ་བའི་ཕྱིར་དུས་དུས་སུ་བཀྲུ་བསྐམ་།
K01vinsutru:5198	 Vin_8.348 / adurgandhībhāvaprāṇakāsaṃbhavāya kālena kālaṃ śocanaṃ śoṣaṇañ ca /	T08D4122:286b-8	ལྟག་མ་ལྟ་བུ་ཆོལ་ཟངས་མཆིལ་མའི་དྲི་མི་ཞིམ་པ་དང་སྲིན་བུར་འགྱུར་བའི་དུས་དུས་སུ་བཀྲུ་ཞིང་བསྐམ་།
K01vinsutru:5199	 Vin_8.349 / tatkālārtham aparopasthāpanam /  Vin_8.350 / avighātārthaṃ koṇastambhapārśve vihārasya /	T08D4122:286b-9	དེའི་དུས་ཀྱི་ཕྱིར་གཞན་གཞག་། ལྟག་མ་ལྟར་བཀྲུ་ཞིང་སྐམ་པའི་ཚེ་འཐེབ་གཞན་གཅིག་བྱས་ཏེ་གཞག་། མི་བྲེལ་བའི་ཕྱིར་གཙུག་ལག་ཁང་གི་གརབ༹་བཞིར་ཀ་བའི་དྲུང་དུ་མཆིལ་མའི་སྣོད་གཞག་། གཙུག་ལག་ཁང་ན་དག་འདུན་གྱི་སྤྱིར་གརབ༹་བཞིར་མཆིལ་མའི་སྣོད་རེ་རེ་གཞག་ན་དགེ་སྦྱོང་ཡན་ཆད་གནས་བརྟན་མན་ཆད་མཆིལ་མ་དོར་བར་བྱ་།
K01vinsutru:5201	 Vin_8.351 / caturṇām api [53b3] śleṣmakaṭakasthāpanam /	T08D4122:286b-11	ཆོལ་ཟངས་ཀྱི་གཞིའང་གཞག་བྱེ་མས་གདིང་བའང་ལྟག་མ་དང་འདྲ་།
K01vinsutru:5202	 Vin_8.352 / na saśabdaṃ vātakarma kurvīt* /	T08D4122:286b-12	སྒྲ་དང་བཅས་པའི་རླུང་གི་ལས་མི་བྱ་།
K01vinsutru:5203	 Vin_8.353 / nādho vṛkṣasyoccāraprasrāvam /	T08D4122:286b-13	མི་མང་པོ་འདུས་པའི་ནང་དུ་ཕྱེན་སྒྲ་ཆེན་པོ་མི་གཏོང་། ཤིང་དྲུང་དུ་བཤང་བ་དང་གཅི་བ་མ་ཡིན་། ཤིང་གང་ཡང་རུང་ཤིང་དྲུང་དུ་བཤང་གཅི་མི་བྱ་།
K01vinsutru:5206	 Vin_8.356 / karaṇaṃ varcaskuṭeḥ /  Vin_8.357 / vihāre ced uttarapaścime pārśve /	T08D4122:286b-23	ལྟག་མ་ལྟར་ཕྱི་ས་ཀུང་གིས་བྱ་བ་ནི་གཙུག་ལག་ཁང་གི་སྒོ་ཤར་ཕྱོགས་སུ་ལྟ་ན་ནུབ་དང་བྱང་གི་བར་དུ་བྱ་།
K01vinsutru:4421	 Vin_6.89 / tadvat krame /  Vin_6.90 / enikodbhūto taddeyaparimāṇasya tadgāmitvaṃ mṛtapariskārasya /	T08D4122:253a-7	ནད་པས་བྱིན་ཅིག་ཅེས་སྨྲས་པ་ལ་ཕྲིན་ཇི་ལྟར་སྨྲས་པ་ལྟར་བྱའོ་༎
K01vinsutru:4425	 Vin_6.93 / nānena sabrahmacāriṇām ṛṇitvaṃ /  Vin_6.94 / ratnā dīpitvaṃ saṃbhāvane yāvadbhya etat tāvatsu nāvakarmikasya viniyogaḥ samaṃ sa glānopasthāyakrātvatadgāmitvaṃ pariskāraṣaṭkasya nādhiṣṭheyatvam /  Vin_6.95 / sottamādhamam adhyamasya /	T08D4122:253a-10	ནད་པའི་ཁ་ཆེམས་ལ་ང་ཤི་ན་མི་འདི་ནོར་འདི་ཙམ་ཞིག་བྱིན་ཅིག་ཅེས་ཟེར་བ་ནི་ཁ་ཆེམས་མི་བཙན་ཏེ་སྤྱིར་བགོའོ་༎
K01vinsutru:4428	 Vin_6.96 / sādhāraṇyam anekatve tasya /  Vin_6.97 / prakrāntatāyāṃ glānasya mṛtyau [46a6] tādarthye deyatvaṃ /	T08D4122:253a-12	འདི་ནི་ཤི་ན་གདོད་བྱིན་གྱི་མ་ཤི་ན་མི་སྦྱིན་པར་བྱས་པ་ལ་བྱ་།
K01vinsutru:4433	 Vin_6.101 / hāyate glānasyoktoktena dāne yathoktena dāne yathoktaṃ kāryatvaṃ /  Vin_6.102 / apragamo mṛtakālasvatvasaṃpādane dhaninaḥ /  Vin_6.103 / pragamo gṛhasthasya /  Vin_6.104 / niryātya gṛhiṇi mṛte putradārasya yathāsukhakaraṇaṃ /	T08D4122:253a-15	ཕུལ་ནས་ཁྱིམ་པ་ཤི་ན་ཁྱེའུ་དང་ཆུང་མ་ནི་ཅི་བདེར་བྱ་། ཁྱིམ་པས་ནད་པའི་ཁ་ཆེམས་ཀྱིས་སྐྱེས་པ་དང་བུད་མེད་ལ་སོགས་པ་མི་ཕུལ་བ་ནི་བཀོལ་དུ་བཏང་ངོ་༎
K01vinsutru:4437	 Vin_6.105 / hastyaśvoṣṭakharavesarasannāhānāṃ [46b1] rājñi niryātanaṃ /	T08D4122:253a-17	བ་ལང་དང་རྟ་དང་རྔ་མོ་དང་བོང་བུ་དང་དྲེའུ་དང་གོ་ཆ་དག་རྒྱལ་པོ་ལ་ཕུལ་།
K01vinsutru:4488	 Vin_6.152 / granthikāyāś ca /  Vin_6.153 / na rajakena raktam araktaṃ vā vastraṃ śocayet /	T08D4122:255a-13	བཙོ་བླག་པས་བཙོས་ཀྱང་རུང་མ་བཙོས་ཀྱང་རུང་མི་བཀྲུ་། ཆོས་གོས་ཁ་དོག་བསྒྱུར་ཀྱང་རུང་མ་བསྒྱུར་ཀྱང་རུང་དྲག་ཏུ་འདྲུབ་པའི་ཕྱིར་བཙོ་བླག་མཁན་མི་བཅོལ་།
K01vinsutru:4490	 Vin_6.154 / na tadvat svayaṃ /	T08D4122:255a-15	དེ་བཞིན་དུ་བདག་གིས་ཀྱང་མ་ཡིན་ནོ་༎
K01vinsutru:4491	 Vin_6.155 / nāsyāstare na kāṣṭhabhittake /	T08D4122:255a-16	ཆོས་གོས་བདག་གིས་ཀྱང་མི་བརྡུང་། བཙོ་བླག་མཁན་གྱི་རས་བརྡུང་བའི་སྤྱད་ཀྱི་སྟེང་དུ་མི་གཞག་། ཤིང་ལེབ་ལ་མ་ཡིན་། ཤིང་ལེབ་ཀྱི་སྟེང་དུ་ཡང་ཆོས་གོས་བཀྲུ་ཞིང་མི་བརྡུང་ཚོན་མཁན་གྱི་ཤིང་ལེབ་ལ་བྱ་།
K01vinsutru:4492	 lake śocayec lakṣaṇe sukhodakena sanaiḥ /	T08D4122:255a-20	རྫ་འཇམ་པོར་བཀྲུས་ཏེ་ཆུ་འདེབས་དལ་གྱིས་སོ་༎ ཆོས་གོས་བཀྲུ་བ་ནི་ཆུ་འཇམ་ཙམ་གྱི་ནང་དུ་དལ་གྱིས་དགེ་སློང་ཉིད་ཀྱིས་བཀྲུ་ལག་པ་དག་གིས་བཟློག་།འཁྲུ་བའི་ཚེ་ལག་པས་དལ་གྱིས་བཀྲུ་། མི་ནུས་ན་རྐང་པས་སོ་༎
K01vinsutru:4493	 Vin_6.157 / parivarttanaṃ hastābhyāṃ /  Vin_6.158 / aśaktau padābhyāṃ /	T08D4122:255a-23	ལག་པས་བཀྲུ་མི་ནུས་ན་རྐང་པས་བཀྲུས་ཀྱང་ཉེས་མེད་།
K01vinsutru:4495	 Vin_6.159 / kalpata evaṃ gṛhiṇaṃ śocanaṃ /	T08D4122:255a-24	དེ་ལྟར་བཀྲུ་ན་ཁྱིམ་བདག་གིས་ཀྱང་བཏགས་སོ་༎ ལག་པས་བཀྲུས་ན་ཆོས་གོས་ཁྱིམ་པ་འཁྲུར་བཅུག་ཀྱང་ཉེས་མེད་།
K01vinsutru:4496	 Vin_6.160 / anyathātvaṃ caraṇam asya rakṣeta /	T08D4122:255a-26	གཞན་དུ་སྤྱོད་ན་དེ་བསྲུང་།
K01vinsutru:4554	 Vin_6.210 / kālena kālam asya śocanaṃ rañjanañ ca /	T08D4122:257a-14	དུས་དུས་སུ་འདི་བཀྲུ་། རྡུལ་གཟན་གླན་པ་དེ་དུས་དུས་སུ་བཀྲུ་། བཙོ་བ་ཡང་ངོ་༎ རྡུལ་གཟན་དེ་བཀྲུས་ནས་བཙོ་༎ གླང་བཙག་གིས་དེ་དེ་བཞིན་དུའོ་༎ བཙོ་བ་ནི་གླང་བཙག་གིས་བཙོས་ཀྱང་རུང་ངོ་༎
K01vinsutru:4556	 Vin_6.212 / dhārayet mukhapoccanam /  Vin_6.213 / śravatkāyaḥ kāyodgharṣaṇam /	T08D4122:257a-20	གདོང་ཕྱིས་བཅང་། གདོང་ཕྱིས་བཅངས་ཀྱང་ཉེས་མེད་། ལུས་ཟག་ན་ལུས་ལ་ཕྱི་བ་ཡང་ངོ་༎ དགེ་སློང་སྡིག་པོ་ཆེ་དུགས་དང་རྡུལ་ཆེ་བ་ལུས་ཀྱི་ཕྱི་བ་བཅངས་ཀྱང་ཉེས་མེད་།
K01vinsutru:4558	 Vin_6.214 / abhyantare cīvarād asya prāvaraṇam /	T08D4122:257a-24	ཆོས་གོས་དེའི་ནང་དུ་དེ་བགོའོ་༎
K01vinsutru:4559	 Vin_6.215 / lagnasya kaṣāyodakena kṣodamiśreṇa gate ma[47b2]yitvā mandamandam apanayanaṃ pūyaśoṇitasya ca /	T08D4122:257a-25	རྡུལ་ཆེ་བ་དང་ཤུ་བ་དང་རང་ཁྲག་ཡོད་ན་ཆོས་གོས་ཀྱི་འོག་ཏུ་རྣག་གཟན་བགོ་། ཆགས་ན་གྲོའི་ཆུའམ་ཚིག་པ་ཆུ་དང་བསྲེས་ཏེ་བྱུགས་ལ་དལ་བུ་དལ་བུས་དགོག་། རྣག་གཟན་དང་ལུས་སུ་འབྱར་ན་ནས་ཀྱི་ཕྱེ་དང་སོ་ཕག་རྣག་དང་ཁྲག་ལ་རྣག་གཟན་འབྱར་ན་དགོག་པའི་ཐབས་གོང་མ་ལྟར་བྱ་།
K01vinsutru:4560	 Vin_6.216 / kālena kālam asya śocanaṃ śoṣaṇaṃ rañjanañ ca /	T08D4122:257a-28	དུས་དུས་སུ་གདིང་བཀྲུ་བསྐམ་བཙོ་།
K01vinsutru:4561	 Vin_6.217 / dhātunāsyaitat sādhu /  Vin_6.218 / na yatra kvacana cīvarāṇi sthāpayet /	T08D4122:257b-0	དེ་གླང་བཙག་གིས་ན་དགེ་། རྣག་གཟན་བཅོ་བ་ན་ཤུ་བ་ལ་ཕན་པའི་ཕྱིར་གླང་བཙག་གིས་བསྐུས་ན་དགེ་། གར་བབ་བབ་ཏུ་གོས་མི་གཞག་། གོས་ལྷག་མ་ལ་སོགས་༄༢༥༧བ་པ་གར་བབ་བབ་ཏུ་མི་གཞག་གི་བལྟབ་ཅིང་ནན་ཏན་བྱ་། དེའི་ཕྱིར་གདང་བཅའ། གོས་དགལ་བའི་ཕྱིར་གདང་བཅའ།
K01vinsutru:4563	 Vin_6.219 / vaṃśasya tadarthaṃ samāyojanam /  Vin_6.220 / droṇikāyās tadartham /	T08D4122:257b-3	ལུང་བུ་ཡང་དེའི་ཕྱིར་རོ་༎ གདང་ཤིང་གཞུག་པའི་གནས་རྩིག་པ་ལ་བུ་གུ་གཏོད་དེ་ཤིང་སྦུ་བུ་ཅན་གཞུག་། གཙུག་ལག་ཁང་བྱེད་པ་ནའོ་༎
K01vinsutru:4565	 Vin_6.221 / kriyamāṇe vihāre /	T08D4122:257b-5	གདང་ཤིང་བུ་གུ་གདོད་པ་ཐོག་མ་གཙུག་ལག་ཁང་བརྩིག་པ་ནས་བྱ་།
K01vinsutru:4566	 Vin_6.222 / na kṛte chidraṇam /	T08D4122:257b-6	བུ་གུ་མི་བྱ་། གདང་ཤིང་གིས་འཕྲལ་བུ་གུ་མི་གདོད་།
