src_segmentnr	src_original	tgt_segmentnr	tgt_original
T02dipguhsu:213	 hṛccihnavaraṭāntasthaṃ candrahṛdbindurūpakam /	T02D1911:102a-41	སྙིང་གའི་ཕྱག་མཚན་དཀྱིལ་གནས་པ་༎ ཟླ་བའི་སྙིང་པོ་ཐིག་ལེ་གཟུགས་༎
T02dipguhsu:214	 prabhāsvat svamano dhyātvā jñānasattvaṃ prabhāsayet // 103	T02D1911:102a-43	འོད་གསལ་རང་གི་ཡིད་བསྒོམས་ཏེ་༎
T02dipguhsu:233	 niṣyandādyadhimokṣaiś ca bindusūkṣmatriguhyajāḥ /  dhyeyā mṛdvādibhir bhedair yogāḥ sevādivat tathā // 113	T02D1911:102b-27	རྒྱུ་མཐུན་ལ་སོགས་མོས་པ་ཡིས་༎ ཐིག་ལེ་ཕྲ་མོ་གསང་གསུམ་ལ་༏་།འབྲིང་པོ་ཆུང་སོགས་ཕྱེ་ནས་སུ་༎
T02dipguhsu:235	 svahṛttattvaparāmarṣāt parīttacittasaṃsṛteḥ /	T02D1911:102b-31	རང་སྙིང་དེ་ཉིད་མཆོག་གཟིགས་པ་༎ སེམས་ལ་ཉམས་སུ་ཕྱུང་གྱུར་ན་༎ སྤྱན་སོགས་ཡོན་ཏན་དབྱངས་ཀྱིས་ནི་༎ དཀྱིལ་འཁོར་གསོལ་ནས་མཆོད་པར་བྱ་༎ སྤྱི་བོར་ཟླ་བ་ཕྱག་མཚན་ལྡན་༏་། དམ་པའི་སེམས་ནི་ཆུ་རྒྱུན་ནི་༎
T02dipguhsu:238	 vidhivat pātayan kuryāt kāyavākcittaprīṇanam // 115  viśramyaivaṃ japaṃ kṛtvā kṛtapūjādiko budhaḥ /  tritattvātmāhitān buddhān gatasaṅgo visarjayet //54 116	T02D1911:102b-37	འབབ་པ་རིམ་པར་བྱས་ནས་སུ་༎ སྐུ་གསུང་ཐུགས་ལ་ཐིམ་པར་བྱ་༎ དེ་ལྟར་དབུགས་ཕྱུང་བཟླས་ནས་སུ་༎ མཁས་པས་མཆོད་པ་ལ་སོགས་བྱ་༎ ཅི་ཕྱིར་དེ་བཞིན་ཉིད་གསུམ་དག་། ཐོགས་པ་སྤངས་ནས་རྫོགས་པར་བྱ་༎
T02dipguhsu:241	 evaṃ tattvadṛśā muktaṃ jagat kṛtsnaṃ vilokya ca /	T02D1911:102b-42	དེ་འདྲ་དེ་ཉིད་དང་བྲལ་བའི་༎ འགྲོ་བ་ཐམས་ཅད་མཐོང་ནས་སུ་༎
T02dipguhsu:242	 praṇidhim āmukhīkuryāt kṛpayā taddhitāya ca // 117	T02D1911:102b-44	དེ་དག་ཕན་ཕྱིར་སྙིང་རྗེ་ཡིས་༎ སྨོན་ལམ་ཀུན་དུ་མངོན་པར་བྱ་༎
T02dipguhsu:243	 samādhitaḥ samutthāya garvaṃ patyuḥ samudvahan /  cāragatas tu saṃbuddhaviṣayaiḥ saṃprapūjayet // 118	T02D1911:102b-46	ཏིང་ངེ་འཛིན་ལས་ལངས་ནས་སུ་༎ འགྱིང་བག་གཙོ་བོ་དང་ལྡན་ནས་༎ སྤྱོད་པ་སངས་རྒྱས་ཤེས་བྱས་ཏེ་༎ སྤྱོད་ཡུལ་རྣམས་ཀྱིས་རབ་ཏུ་མཆོད་༎ ༄༡༠༣ཨ་༌་༎ འཇམ་དཔལ་རྡོ་རྗེ་བདག་ཉིད་ཀུན་༎
T02dipguhsu:246	 viṣayān bhāvayann evaṃ svasvaśuddhyā pratiṣṭhitān // 119	T02D1911:103a-1	རང་བཞིན་ལས་ནི་སྤྱོད་ཡུལ་འགྲོ་༎ སྤྱོད་ཡུལ་དེ་དག་བསྒོམ་པ་ཉིད་༎ རང་རང་དག་ནས་གནས་ཕྱིར་རོ་༎
T02dipguhsu:247	 śāśvatādisvabhāvāṃs tān pratyātmadharmasaṃsthitān /	T02D1911:103a-4	རྟག་པ་ལ་སོགས་གནས་པའི་ཕྱིར་༎
T02dipguhsu:248	 śrīmadvajradharākārān śuddhasattvasamanvitaḥ // 120	T02D1911:103a-6	དཔལ་ལྡན་རྡོ་རྗེ་འཛིན་པའི་གཟུགས་༎ སེམས་དཔའ་དག་པ་དང་ལྡན་པས་༎
T02dipguhsu:249	 sarvaṃ saṃpādayet kṛtyaṃ svāsatsaṃkalpavarjitaḥ /	T02D1911:103a-8	དབུགས་ཀྱི་རྟོག་པ་སྤངས་ནས་སུ་༎ བྱ་བ་ཐམས་ཅད་བྱ་བ་ཡིན་༎
T02dipguhsu:250	 saccakrānantapūjeyaṃ sadāmeyā suyoginaḥ // 121	T02D1911:103a-10	དཀྱིལ་འཁོར་མཆོད་པ་མཐའ་ཡས་འདི་༎ རྟག་ཏུ་སྒོམ་པའི་རྣལ་འབྱོར་པའི་༎
T02dipguhsu:251	 svahṛccandre svacakreśaṃ nijabījaiḥ svabhojanam /	T02D1911:103a-12	རང་གི་སྙིང་གའི་ཟླ་བ་ལ་༎ རང་གི་དཀྱིལ་འཁོར་གཙོ་བོ་ནི་༎ གཞི་ཡི་ས་བོན་གྱིས་བསྐྱེད་ལ་༎
T02dipguhsu:252	 samālambya svahṛttattvaiḥ sarvabuddhāmṛtatāyitam // 122	T02D1911:103a-15	རང་གིས་བཟའ་བ་ཟ་དུས་ན་༎ རང་སྙིང་དེ་བཞིན་ཉིད་དམིགས་དང་༎ བདུད་རྩིས་སངས་རྒྱས་ཀུན་ཚིམ་བྱ་༎
T02dipguhsu:253	 sarvadharmatayā śuddhaṃ tritattvair abhimantritam /	T02D1911:103a-17	ཆོས་ཉིད་ཀྱི་ནི་ཀུན་དག་ལ་༎ དེ་ཉིད་གསུམ་གྱི་སྔགས་བཏབ་ནས་༎
T02dipguhsu:254	 svādhidaivatasaccakraṃ prīṇayaṃs tena pūjayet // 123	T02D1911:103a-19	དཀྱིལ་འཁོར་རང་གི་རིག་པའི་ལྷ་༎ དེ་ཡིས་ཚིམ་པར་བྱས་ནས་མཆོད་༎
T02dipguhsu:255	 homo bāhyo 'numeyo 'yaṃ cittamātrāt tu mānasaḥ /	T02D1911:103a-21	ཕྱི་ཡི་སྦྱིན་སྲེག་རྗེས་དཔགས་ཏེ་༎ སེམས་ནི་སེམས་ཉིད་ཡིན་པའི་ཕྱིར་༎
T02dipguhsu:256	 anuttaras tv ayaṃ jñānāgniskandhendhanadāhataḥ // 124	T02D1911:103a-23	བླ་ན་མེད་པ་འདི་ཡིན་ཏེ་༎ ཡེ་ཤེས་མེ་ནི་འབར་བྱེད་ནས་༎ ཕུང་པོའི་བུད་ཤིང་བསྲེགས་པའོ་༎
T02dipguhsu:257	 kāmair evaṃ samastaiḥ svaṃ svadaivātmasvabhāvajam /	T02D1911:103a-26	འདོད་པ་འདི་དག་ཐམས་ཅད་ནི་༎ རང་རང་ལྷ་དག་རང་བཞིན་སྐྱེ་༎ དེ་ལྟར་བདག་གཞན་མཆོད་བྱེད་པ་༎
T02dipguhsu:258	 parāṃś ca pūjayed evaṃ samayaḥ sugatair mataḥ // 125	T02D1911:103a-29	བདེ་བར་གཤེགས་པའི་དམ་ཚིག་ཡིན་༎
