src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12n2949u_001:5058	 bhagavanāha ||	K12D0660=D0997_H0630:170a-4	བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་།
K12n2949u_001:5059	 sādhū sādhū vajapālaya stva sarvvasaṣatvānāmarthāya p. 353 hitāyasukhāyakṛpāvittam ya ||  mahāguhyatigahyataraṁ tathāgataṁ samyakkaṁ buddhaṁ paripṛccāsi ||  guhāṇāṁmuyaru rupānāṁkura |	K12D0660=D0997_H0630:170a-5	གང་ཡང་ཁྱོད་ཀྱིས་སྙིང་རྗེ་བསྐྱེད་པས་སེམས་ཅན་ཐམས་ཅད་ལ་ཕན་པར་བྱ་བའི་ཕྱིར་གསང་ཆེན་བས་ཀྱང་ཆེས་གསང་བ་དེ་བཞིན་གཤེགས་པ་ལ་ཞུ་བར་བྱེད་པ་ནི་། ལེགས་སོ་ལེགས་སོ་༎ དེའི་ཕྱིར་ལེགས་པར་རབ་ཏུ་ཉོན་ལ་ཡིད་ལ་ཟུངས་ཤིག་དང་། གཟའ་མི་བཟད་པའི་གཟུགས་ཅན་ཤིན་ཏུ་ཁྲོ་བ་དང་། ཤིན་ཏུ་འཇིགས་པར་བྱེད་པ་རྣམས་ཀྱི་མཆོད་པ་དང་། མཆོད་ཡོན་དང་། བཟླས་བརྗོད་བཟང་པོ་གསང་བ་བས་ཀྱང་ཆེས་གསང་བ་ངས་བཤད་དོ་༎
K12n2949u_001:5063	 tibhīṣaṇamukhānamihāguhyā tiguhyataraṁ divya pujāñca jāpyaṁca yathonukramavarṇṇabhedena sarvveṣāya thāyuṣyaṁti tegrahāḥ pujitāḥ prati iyankte nirddahaṁteca mānitāḥ devā apyasurārścaivakinnarāścamahoragāḥ yakṣāścarākṣasāścaivamānuṣāścaiva mānuṣāḥ śamayanticakruddhāścamahānugrahasaḥ teṣāṁpujāṁpravaśaśa mimantroścāpiyayākramaṁ ||	K12D0660=D0997_H0630:170a-8	དེ་དག་མཆོད་པས་མཆོད་གྱུར་ཅིང་༎ གནོད་པ་བྱས་ན་གནོད་བྱེད་པ་༎ གཟའ་དེ་ཀུན་གྱི་ཁ་དོག་དང་༎ ཇི་ལྟ་བུར་ནི་འགྱུར་བ་དང་༎ ལྷ་རྣམས་དང་ནི་ལྷ་མིན་དང་༎ མི་འམ་ཅི་དང་ཀླུ་དག་དང་༎ གནོད་སྦྱིན་རྣམས་དང་སྲིན་པོ་དང་༎ མི་རྣམས་དང་ནི་༄༡༧༠བ་མི་མ་ཡིན་༎ དྲག་པོ་གཟི་བརྗིད་ཆེན་པོ་དང་༎ ཁྲོས་པ་ཞི་བར་བྱེད་པ་དེའི་༎ གསང་སྔགས་རྣམས་དང་མཆོད་པ་དག་། རིམ་པ་བཞིན་དུ་བཤད་པར་བྱ་༎
K12n2949u_001:5064	 athakhalusumagavācchākyamuniḥ samyakkabuddha svarhadayāvyāruṇā vikrīḍitanomaraśmi jālaṁniścāryyaguhāṇāṁmuddhnīpraveśaya tisma ||	K12D0660=D0997_H0630:170b-4	དེ་ནས་བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་ཤའཀྱ་ཐུབ་པ་ཉིད་ཀྱི་ཐུགས་ཀ་ནས་སྙིང་རྗེ་རྣམ་པར་རོལ་པ་ཞེས་བྱ་བའི་འོད་ཟེར་བཀྱེ་སྟེ་གའ་རྣམས་ཀྱི་སྤྱི་བོར་ཞུགས་སོ༏་༏དེ་ནས་དེའི་མོད་ལ་ཉི་མ་ལ་སོགས་པའི་གཟའ་ཐམས་ཅད་ལངས
K12n2949u_001:5166	 hū svāhā ||  hrī svāhā ||  dhṛḥsvāhā ||  dhīḥsvahā ||	K12D0660=D0997_H0630:172a-29	ཧའུམ༔་སབ༹འཧའ་། ཧརའི༔་སབ༹འཧའ༔། དྷའུམ༔་སབ༹འཧའ་། བྷརའུམ༔་སབ༹འ་ཧའ་། པདམ་དྷ་རའ་ཡ་སབ༹འ་ཧའ་།
K12n2949u_001:5170	 om ādityāya svāhā ||  om somaya svahā ||	K12D0660=D0997_H0630:172a-32	ཨའ་དི་ཏཡའ་ཡ་སབ༹འ་ཧའ་། སོཨོ་མའ་ཡ་སབ༹འ་ཧའ་།
K12n2949u_001:5172	 om dharaṇīsutrāya svahā ||	K12D0660=D0997_H0630:172a-34	དྷ་རི་ནའ་སུ་ཏའ་ཡ་སབ༹འ་ཧའ་།
K12n2949u_001:5173	 oṁ buddāya svahā ||	K12D0660=D0997_H0630:172b-0	༄༡༧༢བ་བུདདྷའ་ཡ་སབ༹འཧའ་།
K12n2949u_001:5174	 om brahaspataye svahā ||	K12D0660=D0997_H0630:172b-1	པྲི་ཧ་སྤ་ཏ་ཡེ་སབ༹འ་ཧའ་།
K12n2949u_001:5175	 om śukrāya svahā ||  om śaniśvāra svāhā ||	K12D0660=D0997_H0630:172b-2	ཤུ་ཀརའ་ཡ་སབ༹འ་ཧའ་། ཤ་ནི་ཤཙ་རའ་ཡ་སབ༹འ་ཧའ་།
K12n2949u_001:5177	 om rāhavai svāhā ||  om ketave svāhā ||	K12D0660=D0997_H0630:172b-4	རའ་ཧ་བེ་སབ༹འ་ཧའ་། ཀེ་ཏ་བེ་སབ༹འ་ཧའ་།
K12n2949u_001:5179	 om buddhāya svāhā ||  om vajrapāṇaye svāhā ||	K12D0660=D0997_H0630:172b-6	བུདདྷའ་ཡ་སབ༹འ་ཧའ་། བཛྲ་དྷ་རའ་ཡ་སབ༹འ་ཧའ་།
K12n2949u_001:5181	 om padmadharāya svāhā ||  om kumārāya svāhā ||	K12D0660=D0997_H0630:172b-8	པདམ་དྷ་རའ་ཡ་སབ༹འཧའ༏་ཀུ་མའ་རའ་ཡ་སབ༹འཧའ་།
K12n2949u_001:5183	 om sarvagrahāṇā svāhā ||  om sarvanakṣatrāṇāṁ svāhā ||	K12D0660=D0997_H0630:172b-9	སརྦ་གྲ་ཧེ་བྷྱ༔་སབ༹འཧའ་། སརྦ་ནཀཤ་ཏྲེ་བྷྱ༔། སབ༹འ་ཧའ་། སརྦ་དབ༹འ་ད་ཤ་རའ་ཤི་ནི་བྷྱ༔་སབ༹འ་ཧའ་།
K12n2949u_001:5185	 om sarvepadravā sarva vighneya rhuṭha 2 paṭha 2 svāhā ||	K12D0660=D0997_H0630:172b-12	སརྦ་ཨཽ་པ་དྲ་བེ་བྷྱ༔་སབ༹འ་ཧའ་། ཨཨོམ་སརྦ་བིདཡའ་ཧའུམ་ཧའུམ་ཕཏ་ཕཏ་སབ༹འཧའ་།
K12n2949u_001:5186	 imānivajrapāṇe gṛhamātṛkā nāmadhāraṇī kārtke māsaṁ śukrapakṣe saptamimāratyaṣoṣadhike bhūtvāyācavaccatṛdaśī graha nakṣatra maṇṛladine dine saptavārānuccārayitavyaṁ	K12D0660=D0997_H0630:172b-14	ཕྱག་ན་རྡོ་རྗེ་། འདི་ནི་། གཟའ་རྣམས་ཀྱི་ཡུམ་ཞེས་བྱ་བའི་གཟུངས་ཀྱི་གསང་སྔགས་ཀྱི་ཚིག་དངོས་སྒྲུབ་ཐམས་ཅད་ཀྱི་གཞི་ཡིན་ནོ་༎ ཕྱག་ན་རྡོ་རྗེ༏་གང་ཡང་གཟའ་རྣམས་ཀྱི་གཟུངས་ཀྱི་གསང་སྔགས་ཀྱི་ཚིག་འདི་དག་སྟོན་ཟླ་ཐ་ཆུང་ཡར་གྱི་ངོའི་ཚེས་བདུན་ནས་བརྩམས་ཏེ་གསོ་སྦྱོང་དང་ལྡན་པར་བྱས་ནས་ཚེས་བཅུ་བཞིའི་བར་དུ་གཟའ་རྣམས་ལ་མཆོད་པར་བྱས་ཏེ་གཟུངས་ཀྱི་གསང་སྔགས་ཀྱི་ཚིག་འདི་དག་གཟུང་བར་བྱའོ་༎
K12n2949u_001:5187	 tataḥ pūrṇamāsyā mahārātraṁ pūkrāṁkṛtvā vācayakasya navanavati varṣāṇi mṛtyū bhayena bhavati |	K12D0660=D0997_H0630:172b-18	དེ་ནས་ཟླ་བ་ཉའི་ཉིན་མཚན་ཐོག་ཐག་བཀླགས་ན་། དེ་དག་ལ་ལོ་དགུའི་བར་དུ་འཆི་བའི་འཇིགས་པ་མི་འབྱུང་ངོ་༎
K12n2949u_001:5188	 alkāpāta grahapīḍā bhayaṁ bhaviṣyati ||	K12D0660=D0997_H0630:172b-20	གཟའི་འཇིགས་པ་དང་། སྐར་མདའ་ལྷུང་བ་དང་། རྒྱུ་སྐར་གྱི་གནོད་པས་འཇིགས་པར་མི་འགྱུར་རོ་༎
