src_segmentnr	src_original	tgt_segmentnr	tgt_original
K14amoghapu:154	 mahāpaśupativeśadhara /	K12D0686_H0689:202a-21	མ་ཧའ་པ་ཤུ་པ་ཏི་བེ་ཤ་དྷ་ར་། དྷ་ར་དྷ་ར་། ས་ར་ས་ར་། ཙ་ར་ཙ་ར་། ཧ་ར་ཧ་ར་། ཧ་ཧའ་ཧ་ཧའ་། ཧི་ཧའི་ཧི་ཧའི་། ཧུ་ཧའུ་ཧུ་ཧའུ་།
K14amoghapu:156	 dhara dhara dhiri dhiri dhuru dhuru tara tara sara sara cara cara nara nara vara	K12D0686_H0689:202a-29	ཨཨོམ་ཀའ་ར་པྲཧམ་བེ་ཤ་དྷ་ར་། དྷ་ར་དྷ་ར་། དྷི་རི་དྷི་རི་། དྷུ་རུ་དྷུ་རུ་། ཏ་ར་ཏ་ར་། ས་ར་ས་ར་། པ་ར་པ་ར་།
K14amoghapu:157	 vara hara hara raśmiśatasahasrapratimaṇḍitaśarīra jvala jvala tapa tapa bhāsa bhāsa	K12D0686_H0689:202a-36	ཙ་ར་ཙ་ར་། རསྨི་ཤ་ཧ་ས་ཧ་སྲ་པྲ་ཏི་མནདི་ཏ་། ཤ་རའི་རའ་ཡ་། ཛབ༹་ལ་ཛབ༹་ལ་། ཏ་བ་ཏ་པ་།
K14amoghapu:16	 yasmiṃś ca punar bhagavan pṛthivīpradeśe idam amoghapāśahṛdayaṃ pracaret* /  veditavyaṃ bhagavan tasmin pṛthivīpradeśe īśvaramaheśvarabrahmakāyikapramukhāni dvādaśadevaputraśatasahasrāṇi rakṣāvaraṇaguptaye sthāsyanti	K12D0686_H0689:198a-2	བཅོམ་ལྡན་འདས་། འདི་ལྟར་ཡང་ས་ཕྱོགས་གང་དུ་སྙིང་པོ་འདི་སྤྱོད་པའི་ས་ཕྱོགས་དེར་དབང་ཕྱུག་དང་། དབང་ཕྱུག་ཆེན་པོ་དང་། ཚངས་པ་ལ་སོགས་པ་ལྷའི་བུ་ཁྲི་ཉིས་སྟོང་བསྲུང་བ་དང་། བསྐྱབ་པ་དང་། སྦ་པའི་སླད་དུ་གནས་པར་རིག་པར་བགྱི་ལགས་སོ་༎
K14amoghapu:160	 suru suru curu curu muru muru dhuru dhuru sanatkumārarudravāsavaviṣṇudhanadavāyvagni-ṛṣināyakavināyakabahuvividhaveśadhara /	K12D0686_H0689:202a-57	དྷ་ར་དྷ་ར་། དྷི་རི་དྷི་རི་། དྷུ་རུ་དྷུ་རུ་། ཐ་ར་ཐ་ར་། གྷ་ར་གྷ་ར་།
K14amoghapu:161	 dhara dhara dhiri dhiri dhuru dhuru tara tara thara thara dhara dhara para para lara lara hara hara yara yara sara sara vara vara varadāyaka	K12D0686_H0689:202a-62	ཡ་ར་ཡ་ར་། ལ་ར་ལ་ར་། ཧ་ར་ཧ་ར་། མ་ར་མ་ར་། པ་ར་པ་ར་། བ་ར་བ་ར་།
K14amoghapu:18	 caityasaṃmato bhagavan pṛthivīpradeśo bhaviṣyati yatredam amoghapāśahṛdayaṃ pracariṣyati /	K12D0686_H0689:198a-4	བཅོམ་ལྡན་འདས་། གང་ན་དོན་ཡོད་པའི་ཕུན་སུམ་ཚོགས་པའི་སྙིང་པོ་འདི་སྤྱོད་པའི་ས་ཕྱོགས་དེ་མཆོད་རྟེན་དུ་ཡང་བཀུར་བར་འགྱུར་ལགས་སོ་༎
K14amoghapu:19	 anekabuddhakoṭiniyutaśatasahasrāvaropitakuśalamūlās te bhagavan sattvā bhaviṣyanti /	K12D0686_H0689:198a-6	བཅོམ་ལྡན་འདས་། སེམས་ཅན་དེ་དག་ནི་། སངས་རྒྱས་བྱེ་བ་ཁྲག་ཁྲིག་བརྒྱ་སྟོང་ཕྲག་དུ་མ་ལ་དགེ་བའི་རྩ་བ་བསྐྱེད་པར་འགྱུར་ལགས་སོ་༎
K14amoghapu:20	 ya idaṃ amoghapāśahṛdayaṃ śroṣyanti /	K12D0686_H0689:198a-9	གང་ཞིག་དོན་ཡོད་པའི་ཞགས་པའི་སྙིང་པོ་འདི་མཉན་པར་བགྱིད་ན་།
K14amoghapu:212	 sarvarakṣāsūtrakenodakena bhasmena vā /	K12D0686_H0689:203a-22	ཐམས་ཅད་སྲུང་བ་ལ་ནི་། སྐུད་པའམ་། ཆབ་བམ་། ཐལ་བས་སོ་༎
K14amoghapu:209	 cakṣurogeṇa śvetasūtrakaṃ karṇe bandhayitavyam* /  sīmābandhaṃ pañcaraṅgikasūtram ekaviṃśativārān parijapya caturṣu khadirakīlakeṣu baddhvā caturdiśaṃ nikhātavyaṃ sīmābandho bhaviṣyati /	K12D0686_H0689:203a-20	ཚོན་སྣ་ལྔའི་སྐུད་པ་ལ་ལན་ཉི་ཤུ་རྩ་གཅིག་བཟླས་བརྗོད་བགྱིས་ཏེ་སེང་ལྡེང་གི་ཕུར་བུ་བཞི་ལ་བཅིངས་ནས་ཕྱོགས་བཞིར་གཟུགས་པར་བགྱིས་ན་། མཚམས་ཆེན་པོ་བཅིངས་པར་འགྱུར་རོ་༎
K14amoghapu:21	 yaḥ kaścid bhagavan kilviṣakārī syāt sarvapāpāspadaḥ pāpadharmasamācārī āryāpavādakaḥ	K12D0686_H0689:198a-10	བཅོམ་ལྡན་འདས་སྡིག་པ་སྤྱོད་པའམ་། སྡིག་པའི་ཆོས་ཀུན་ཏུ་སྤྱོད་པའམ་། འཕགས་པ་ལ་སྐུར་བ་འདེབས་པའམ་། དམ་པའི་ཆོས་སྤོང་བའམ་།
K14amoghapu:213	 sarvagraheṣu pañcaraṅgikasūtrakam* /	K12D0686_H0689:203a-25	གདོན་ཐམས་ཅད་ལ་ནི་། ཚོན་སྣ་ལྔའི་སྐུད་པས་སོ་༎ རིམས་ཐམས་ཅད་ལ་ནི་། སྐུད་པ་དཀར་པོས་སོ་༎
K14amoghapu:214	 sarvajvareṣu śvetasūtrakaṃ sarpakīṭāḥ lūtalohaliṃgagalagraheṣu madhupippalīyutam* /  cakṣuroge gandhodakapalāśodakaṃ madhuyaṣṭyudakaṃ vā sarvakalikalahavivādebhyaḥ abhyākhyāneṣūdakaṃ parijapya mukhaṃ prakṣālayitavyam* /	K12D0686_H0689:203a-29	ག-ཡན་པ་དང་། ཁྱི་རྔོ་དང་། ལྷོག་པ་དང་། མགྲིན་པ་འགགས་པ་ཐམས་ཅད་ལ་ནི་། སྦྲང་རྩི་དང་། པི་པི་ལིང་བསྲེས་པས་སོ་༎ མིག་ནད་ལ་ནི་། དྲི་ཆུ་དང་། ཤིང་པ་ལ་ཤའི་ཆུའམ་། ཤིང་མངར་གྱི་ཆུས་སོ་༎ ༄༢༠༣བ་རྣ་བའི་ནད་ལ་ནི་།
K14amoghapu:216	 paraviṣayarājyopadravarāṣṭrakeṣu pūrṇakalaśaṃ sthāpayitvā śucinā śucivastraprāvṛtena mahatīṃ pūjāṃ kṛtvā vācayitavyaṃ mahāśāntir bhavati /	K12D0686_H0689:203b-1	འབྲུ་མར་གྱིས་སོ་༎ འཐབ་པ་དང་། འཐབ་མོ་དང་། རྩོད་པ་འགྱེད་པ་དང་། སྐུར་པ་འདེབས་པ་ཐམས་ཅད་ལ་ནི་། ཆབ་ལ་བཟླས་བརྗོད་བགྱིས་ཏེ་ཁ་བ་ཤལ་བར་བགྱིའོ་༎ དཔུང་དང་། ཡུལ་དང་། རྒྱལ་སྲིད་དང་། ཡུལ་འཁོར་རྣམས་སྲུང་བ་ལ་ནི་། བུམ་བ་གང་བ་བཞག་ལ་གོས་གཙང་མ་བགོས་པས་མཆོད་པ་རྒྱ་ཆེན་པོ་བགྱིས་ནས་བཀླགས་པར་བགྱིས་ན་ཞི་བ་ཆེན་པོར་འགྱུར་རོ་༎
K14amoghapu:218	 sarvety upadravopasargāḥ praśāmyanti /	K12D0686_H0689:203b-8	ཡམས་ཀྱི་ནད་དང་། གནོད་པ་དང་། འཚེ་བ་ཐམས་ཅད་ཞི་བར་བགྱིད་པ་དང་། གླགས་ལྟ་བ་རྣམས་ལ་ནི་།
K14amoghapu:217	 tena codakena sektavyaṃ sarvasattvānāṃ rakṣā kṛtā bhavati /	K12D0686_H0689:203b-7	སེམས་ཅན་ཐམས་ཅད་ལ་སྲུང་བ་བགྱིས་པར་འགྱུར་རོ་༎
K14amoghapu:219	 mudritāṃ candanatilakaṃ hṛdaye ekaviṃśativārān parijapya kartavyaṃ sarvānantaryāṇi kṣayaṃ yānti /	K12D0686_H0689:203b-9	ཙནདན་ལ་ལན་ཉི་ཤུ་རྩ་གཅིག་བཟླས་བརྗོད་བགྱིས་ཏེ་སྙིང་གར་བྱུག་པར་བགྱིའོ་༎ མཚམས་མ་མཆིས་པའི་ལས་ཐམས་ཅད་པས་པར་བགྱི་བ་ནི་།
K14amoghapu:220	 satatajāpena gṛharakṣā /	K12D0686_H0689:203b-11	རྟག་ཏུ་བཟླས་བརྗོད་ཀྱིས་སོ་༎ ཁྱིམ་སྲུང་བ་ལ་ནི་།
K14amoghapu:221	 padmahomena sarvasattvarakṣā /  candanahomena sarvagrahabhūtanakṣatrarakṣā /	K12D0686_H0689:203b-13	པདམའི་སྦྱིན་སྲེག་གིས་སོ་༎ སེམས་ཅན་ཐམས་ཅད་བསྐྱང་བ་དང་། འབྱུང་པོའི་འཇིགས་པ་དང་། གདོན་ཐམས་ཅད་ལས་སྲུང་བ་ལ་ནི་། ཙནདན་གྱི་སྦྱིན་སྲེག་གིས་སོ་༎
K14amoghapu:223	 jayāvijayā-aparājitā nākulī gandhanākūlī dhāraṇī abhayapāṇi indriyapāṇigandhapriyaṃgutagaracakrā mahācakrā vikrāntāsomarājī sunandā ceti /  yathā saṃbhavata aṣṭottaraśatavārān parijapya maṇiṃ kṛtvā śirasi bāhau vā dhārayitavyam* /	K12D0686_H0689:203b-16	ཛ་ཡ་དང་། བི་ཛ་ཡ་དང་། ན་ཀུ་ལི་དང་། གནདྷ་ན་གུ་ལི་དང་། བ་རུ་ནི་དང་། ཙེ་དྲ་བ་རུ་ནི་དང་། ཨཨ་བྷ་ཡ་བ་ནི་དང་། ཨཻནདྲ་བ་ནི་དང་། གནདྷ་པི་ཡང་ཀུ་དང་། རྒྱ་སྤོས་དང་། ཙ་ཀྲ་དང་། མ་ཧའ་ཙ་ཀྲ་དང་། བིཤནུ་ཀརའནཏ་དང་། སོ་མར་ཛི་དང་། སུ་ན་ནད་རྣམས་ལ་ལན་བརྒྱ་རྩ་བརྒྱད་བཟླས་བརྗོད་བགྱིས་ཏེ་ནོར་བུར་བགྱིས་ནས་སྤྱི་༄༢༠༤ཨ་༌༎ བོའམ་། དཔུང་པ་ལ་བཏགས་པས་བསྲེལ་བར་བགྱིའོ་༎ ཁྱེའུ་རྣམས་ལ་ནི་།
K14amoghapu:227	 etena maṇinā baddhena sarvarakṣā kṛtā bhavati /	K12D0686_H0689:204a-6	དཔལ་དང་ལྡན་པར་བགྱིད་པ་དང་། བཀྲ་མི་ཤིས་པ་རབ་ཏུ་ཞི་བར་བགྱིད་པའི་ནོར་བུ་འདི་བསྲེལ་ན་། ཐམས་ཅད་ལས་སྲུང་བ་བགྱིས་པར་འགྱུར་རོ་༎
K14amoghapu:22	 saddharmapratikṣepakaḥ avīciparāyaṇaḥ sarvabuddhabodhisattvāryaśrāvakapratyekabuddhapratikṣepakaḥ  saced vipratisāraṃ gacched āyatyaṃ saṃvaram āpadyate /	K12D0686_H0689:198a-14	མནར་མེད་པར་གཞོལ་བའམ་། སངས་རྒྱས་དང་། བྱང་ཆུབ་སེམས་དཔའ་དང་། ཉན་ཐོས་དང་། རང་སངས་རྒྱས་ཐམས་ཅད་སྤོང་བ་དེ་འགྱོད་པར་གྱུར་ཅིང་། མ་འོངས་པ་ན་སྡོམ་པ་ཐོབ་པར་འགྱུར་ལགས་སོ་།
K14amoghapu:228	 viṣāgninā na kramati viṣakṛtaṃ notpadyate /	K12D0686_H0689:204a-8	དུག་དང་མེས་མི་ཚུགས་ལགས་སོ་༎ དུག་གིས་གནོད་པ་སྐྱེ་བར་མི་འགྱུར་རོ་༎
K14amoghapu:229	 utpannāpi na pīḍāṃ janayiṣyati śīghraṃ praśamayiṣyanti /	K12D0686_H0689:204a-10	སྐྱེས་ན་ཡང་གནོད་པ་སྐྱེད་པར་མི་བགྱིད་ཅིང་མྱུར་དུ་ཞི་བར་འགྱུར་རོ་༎
K14amoghapu:230	 grahān praśamayiṣyati vātameghāśanistambhanaṃ vāriṇā karavīralatayā sarvakarmakaram* /	K12D0686_H0689:204a-11	གདོན་རྣམས་ཞི་བར་འགྱུར་རོ་༎ རླུང་དང་། འབྲུག་དང་། སེར་བ་གཅད་པ་དང་། ཆབ་ཀྱི་རྒྱུན་དང་། སེར་བ་ཟློག་པ་ལ་ནི་། ལས་ཐམས་ཅད་བགྱིད་པ་།
K14amoghapu:231	 āryāvalokiteśvarahṛdayaṃ paramasiddham asādhitam ete tāni karmāṇi kurute /	K12D0686_H0689:204a-15	འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་གི་སྙིང་པོ་། གྲུབ་པ་དམ་པ་མ་བསྒྲུབས་པར་ལས་འདི་རྣམས་བགྱིད་པར་འགྱུར་ལགས་སོ་༎
K14amoghapu:232	 atha sādhayitum icchan vidhiḥ paṭe 'śeṣakair varṇakair buddhapratimālikhyāryāvalokiteśvaro  jaṭāmukuṭadhārī eṇeyacarmakṛtaparivāsā paśupativeśadharaḥ sarvālaṅkārabhūṣitaṃ kṛtvā	K12D0686_H0689:204a-17	དེ་ནས་སྒྲུབ་པར་འཚལ་ན་། ཐང་སྐུའི་ཆོ་ག་ནི་། རས་ལ་ལྷག་མ་མ་ཡིན་པའི་ཚོན་རྩིས་སངས་རྒྱས་དང་། འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་གི་གཟུགས་བརྙན་རལ་པའི་ཐོར་ཚུགས་དང་། ཨཨེ་ན་ཡའི་པགས་པ་དང་། ཕྱུགས་བདག་གི་ཆ་ལུགས་འཆང་བ་། རྒྱན་ཐམས་ཅད་ཀྱིས་བརྒྱན་པ་བྲི་བར་བགྱི་སྟེ་།
K14amoghapu:234	 poṣadhikena citrakareṇa  citrāpayitavyaḥ /	K12D0686_H0689:204a-21	རི་མོ་མཁན་གསོ་སྦྱོང་ཅན་འབྲིར་སྩལ་བར་བགྱིའོ་༎
K14amoghapu:236	 tataḥ sādhakena tasyāgrato 'patitagomayena maṇḍalaṃ kṛtvā śvetapuṣpāvakīrṇam aṣṭāu gandhodakapūrṇakumbhāḥ sthāpayitavyāḥ /  aṣṭāv upahārāś catuṣaṣṭir upakaraṇāni /	K12D0686_H0689:204b-0	དེ་ནས་སྒྲུབ་པ་པོ་སྐུ་གཟུགས་དེའི་སྤྱན་སྔར་བའི་ལྕི་བའི་དཀྱིལ་འཁོར་བགྱིས་ཏེ་མེ་ཏོག་དཀར་པོའི་སིལ་མ་བཀྲམ་༄༢༠༤བ་ལ་སྤོས་ཀྱིས་བཀང་བའི་སྣོད་བརྒྱད་གཞག་པར་བགྱིའོ་༎ སྣ་བརྒྱད་པའམ་།
K14amoghapu:238	 balimāṃsarudhiravarjitaḥ agarudhūpaṃ dahatā vidyāṣṭasahasrajāpayitavyā /	K12D0686_H0689:204b-3	གཞན་ཡང་ལྷ་བཤོས་ཤ་དང་ཁྲག་དང་མ་འདྲེས་པ་བཤམས་ཤིང་དྲངས་ལ་ཨཨ་ག་རུའི་བདུགས་པས་བདུགས་ཏེ་ལན་སྟོང་རྩ་བརྒྱད་བཟླས་བརྗོད་བགྱིའོ་༎
K14amoghapu:239	 ahorātroṣitena vā trirātroṣitena vā triśuklabhojitā vā trikālasnāpayitā śucivastraprāvṛto bhūtvā jāpo dātavyaḥ /	K12D0686_H0689:204b-4	ཉིན་ཞག་གཅིག་གམ་། ཉིན་ཞག་གསུམ་དུ་སྨྱུང་བ་བགྱིས་ནས་ཟས་དཀར་གསུམ་འཚལ་ཏེ་དུས་གསུམ་དུ་ཁྲུས་བགྱིས་ནས་གོས་གཙང་མ་བགོས་ན་།
K14amoghapu:240	 tataḥ pratimāyā agrataḥ ātmānaṃ ca likhitaṃ paśyati taṃ dṛṣṭvā ca prahṛṣyati yāvat svayam evāryāvalokiteśvara āgacchati /  sarvāśā paripūrayati /	K12D0686_H0689:204b-6	འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་བདག་ཉིད་མཆིས་ནས་བསམ་པ་ཐམས་ཅད་ཡོངས་སུ་རྫོགས་པར་བགྱིད་དོ་༎
K14amoghapu:242	 manaḥśilāñjanaṃ vā parijapya akṣiṇy aṃjayitvā tato 'ntarhito bhavati /	K12D0686_H0689:204b-7	ལྡོང་རོས་སམ་། མིག་སྨན་ལ་བཟླས་བརྗོད་བགྱིས་ཏེ་མིག་ལ་བསྐུས་ན་།
K14amoghapu:243	 ākāśe krāmati /  asaṃmohajñānavyūhanāma samādhiṃ pratilabhate /	K12D0686_H0689:204b-9	དེ་ནས་མི་གདའ་བར་གྱུར་ནས་ནམ་མཁའ་ལ་མཆི་བར་འགྱུར་ཞིང་དོན་ཡོད་པའི་ཡེ་ཤེས་བཀོད་པ་ཞེས་བགྱི་བའི་ཏིང་ངེ་འཛིན་འཐོབ་པར་འགྱུར་ཏེ་།
K14amoghapu:209	 cakṣurogeṇa śvetasūtrakaṃ karṇe bandhayitavyam* /  sīmābandhaṃ pañcaraṅgikasūtram ekaviṃśativārān parijapya caturṣu khadirakīlakeṣu baddhvā caturdiśaṃ nikhātavyaṃ sīmābandho bhaviṣyati /	K12D0686_H0689:337a-2	མཚམས་བཅད་པ་ཐམས་ཅད་ནི་། ཚོན་སྣ་ལྔའི་སྲད་བུ་བྱས་ལ་ལན་ཉི་ཤུ་རྩ་གཅིག་བཟླས་ཏེ་སེང་ལྡེང་གི་ཕུར་བུ་བཞི་ལ་བཏགས་ཏེ་ཕྱོགས་བཞིར་བཙུགས་ན་།
K14amoghapu:24	 tasyaiva tāvad bhagavan upavāsajāpena ihaiva janmani tat karma viśudhyati parikṣayaṃ gacchati nivartitaṃ bhavati /	K12D0686_H0689:198a-17	བཅོམ་ལྡན་འདས་།
K14amoghapu:213	 sarvagraheṣu pañcaraṅgikasūtrakam* /	K12D0686_H0689:337a-5	གདོན་ཐམས་ཅད་ལ་ཚོན་སྣ་ལྔའི་སྲད་བུ་ལ་ལན་ཉི་ཤུ་རྩ་གཅིག་བཟླས་ན་། གདོན་ཐམས་ཅད་ལས་ཐར་པར་འགྱུར་རོ་༎
K14amoghapu:214	 sarvajvareṣu śvetasūtrakaṃ sarpakīṭāḥ lūtalohaliṃgagalagraheṣu madhupippalīyutam* /  cakṣuroge gandhodakapalāśodakaṃ madhuyaṣṭyudakaṃ vā sarvakalikalahavivādebhyaḥ abhyākhyāneṣūdakaṃ parijapya mukhaṃ prakṣālayitavyam* /	K12D0686_H0689:337a-7	སྲོག་ཆགས་ཀའི་ཏ་དང་། ལྷོག་པ་དང་། མགུལ་པ་འགགས་པ་ལ་སྦྲང་རྩི་དང་པི་པི་ལིང་ལྡན་པར་བྱས་ཏེ་བྱུག་གོ་། མགུལ་འགགས་པ་ལ་བལྔག་པ་བྱས་ན༏་མགུལ་འགགས་པ་ཐམས་ཅད་ལས་ཐར་པར་འགྱུར་རོ་༎ མིག་ནད་ལ་སྤོས་ཆུ་དང་། ཤིང་པ་ལ་ཤའི་ཆུ་དང་། པ་ལ་ཤའི་མེ་ཏོག་གིས་བཀྲུ་བར་བྱ་བའམ་། ཤིང་མངར་གྱི་ཆུ་ལ་ལན་བདུན་བཟླས་ཏེ་བཀྲུས་ན་། མིག་ནད་ཐམས་ཅད་ལས་ཐར་པར་འགྱུར་རོ་༎
K14amoghapu:219	 mudritāṃ candanatilakaṃ hṛdaye ekaviṃśativārān parijapya kartavyaṃ sarvānantaryāṇi kṣayaṃ yānti /	K12D0686_H0689:337b-5	ཆུ་དེས་བདག་ཉིད་ལ་ཀུན་ཏུ་གཏོར་ཏེ་ཙནདན་ལ་ལན་ཉི་ཤུ་རྩ་གཅིག་བཟླས་ཏེ་སྙིང་གར་ཐིག་ལེ་བྱས་ཏེ་རྟག་ཏུ་དྲན་པར་བྱས་ན་།
