src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10mahama_u:156	 C.6.7. yasmiñ jāte mahāvīre samṛddhāḥ sarvasampadaḥ /	K12D0816_H0773:357a-9	དཔའ་བོ་ཆེན་པོ་གང་སྐྱེས་པས༏་༏ཕུན་སུམ་ཚོགས་དོན་འབྱོར་གྱུར་ཅིང་༎ དོན་གྲུབ་ཚོགས་ཀྱང་གྲུབ་པ་དེ་༎
K10mahama_u:157	 siddhārthaḥ siddhasaṃbhāra sa vaḥ svasti kariṣyati //	K12D0816_H0773:357a-11	ཁྱེད་ལ་བདེ་ལེགས་མཛད་པར་འགྱུར་༎
K10mahama_u:158	 C.6.8. yasmin jāte vasumatī savaneyaṃ prakampitā /	K12D0816_H0773:357a-12	གང་ཞིག་སྐྱེས་པས་ས་རྣམས་ནི་༎ ནགས་ཚལ་བཅས་པར་རབ་ག-ཡོས་ཤིང་༎
K10mahama_u:159	 sarve satvāḥ pramuditāḥ sa vaḥ svasti kariṣyati //	K12D0816_H0773:357a-14	སེམས་ཅན་ཐམས་ཅད་རབ་དགའ་དེ་༎ ཁྱེད་ལ་བདེ་ལེགས་མཛད་པར་འགྱུར་༎
K10mahama_u:160	 C.6.9. ṣaḍ vikāraṃ pracalitā yasya bodhau vasundharā /	K12D0816_H0773:357a-16	བྱང་ཆུབ་སྙིང་པོར་གང་ཞིག་གིས་༎ ས་དག་རྣམ་དྲུག་ག-ཡོས་གྱུར་ཅིང་༎
K10mahama_u:161	 māraś ca durmanā āsīt sa vaḥ svasti kariṣyati //	K12D0816_H0773:357a-18	བདུད་ཡིད་མི་བདེར་གྱུར་པ་དེ་༎ ཁྱེད་ལ་བདེ་ལེགས་མཛད་པར་འགྱུར་༎
K10mahama_u:162	 C.6.10. yaśa āsīn muner yasya dharmacakre pravartite /	K12D0816_H0773:357a-20	ཆོས་ཀྱི་འཁོར་ལོ་བསྐོར་བ་ན་༎
K10mahama_u:163	 āryasatyāni vadataḥ sa vaḥ svasti kariṣyati //	K12D0816_H0773:357a-21	འཕགས་པའི་བདེན་པ་རྣམ་གསུང་བ་༎ ཁྱེད་ལ་བདེ་ལེགས་མཛད་པར་འགྱུར་༎
K10mahama_u:164	 C.6.11. yena tīrthakarāḥ sarve jitā dharmeṇa tāyinā /	K12D0816_H0773:357a-24	ཡིད་འཕྲོག་གང་གིས་མུ་སྟེགས་བྱེད་༎ ཐམས་ཅད་ཆོས་ཀྱི་ཕམ་མཛད་ཅིང་༎
K10mahama_u:165	 vaśīkṛtāḥ sarvagaṇāḥ sa vaḥ svasti kariṣyati //	K12D0816_H0773:357a-26	ཚོགས་ཀུན་དབང་དུ་མཛད་པ་དེ་༎ ཁྱེད་ལ་བདེ་ལེགས་མཛད་པར་འགྱུར་༎
K10mahama_u:166	 C.6.12. svasti vaḥ kurutāṃ buddhaḥ svasti devāḥ saśakrakāḥ /	K12D0816_H0773:357a-28	སངས་རྒྱས་ཁྱེད་ལ་བདེ་ལེགས་མཛད་༎ བརྒྱ་བྱིན་ལྷ་བཅས་བདེ་ལེགས་དང་༎ འབྱུང་པོ་ཀུན་གྱི་བདེ་ལེགས་ནི་༎
K10mahama_u:167	 svasti sarvāṇi bhūtāni sarvakālaṃ diśantu vaḥ //	K12D0816_H0773:357b-0	ཁྱེད་ལ་རྟག་ཏུ་༄༣༥༧བ་སྦྱིན་གྱུར་ཅིག་།
K10mahama_u:168	 C.6.13. buddhapuṇyānubhāvena devatānāṃ matena ca /	K12D0816_H0773:357b-1	སངས་རྒྱས་བསོད་ནམས་མཐུ་དག་དང་༎ ལྷ་རྣམས་ཀྱིས་ནི་བསམ་པ་ཡི་༎
K10mahama_u:61	 śāntacitto hy anāyāsaḥ sa vaḥ svasti kariṣyati //  CDFGH: throughout:  sarvaḥ svasti	K12D0816_H0773:356b-3	ཐུགས་ཞི་གནོད་པ་མི་མངའ་དེ་༎ ཁྱེད་ལ་བདེ་ལེགས་མཛད་པར་འགྱུར་༎
K10mahama_u:64	 C.3.2. yo jagan mokṣamārgasmin niveśayati nāyakaḥ /	K12D0816_H0773:356b-5	འདྲེན་པ་གང་ཞིག་འགྲོ་བ་རྣམས་༎ ཐར་པའི་ལམ་དུ་འཛུད་མཛད་ཅིང་།
K10mahama_u:65	 deśakaḥ sarvadharmāṇāṃ sa vaḥ svasti kariṣyati //	K12D0816_H0773:356b-7	ཆོས་རྣམས་ཐམས་ཅད་སྟོན་པ་དེ་༎ ཁྱེད་ལ་བདེ་ལེགས་མཛད་པར་འགྱུར་༎
K10mahama_u:66	 C.3.3. gatir yo jagatāṃ śāstā kṛtaṃ yena sukhī bahuḥ /	K12D0816_H0773:356b-9	སྟོན་པ་འགྲོ་བ་རྣམས་ཀྱི་རྟེན་༎ སེམས་ཅན་ཀུན་གྱི་དོན་གྱི་ཕྱིར་༎ གང་གིས་བདེ་བ་མངའ་མཛད་དེ་༎
K10mahama_u:67	 arthāya sarvasatvānāṃ sa vaḥ svasti kariṣyati //	K12D0816_H0773:356b-12	ཁྱེད་ལ་བདེ་ལེགས་མཛད་པར་གྱུར་༎
K10mahama_u:68	 C.3.4. yena sarvajagac caitan maitracittena tāyinā /	K12D0816_H0773:356b-13	སྐྱོབ་པ་གང་ཞིག་བྱམས་པ་ཡི་༎ ཐུགས་ཀྱི་འགྲོ་བ་འདི་དག་ཀུན་༎
K10mahama_u:69	 pālitaṃ putravan nityaṃ sa vaḥ svasti kariṣyati //	K12D0816_H0773:356b-15	བུ་གཅིག་བཞིན་དུ་རྟག་བསྐྱངས་ཏེ་༎ ཁྱེད་ལ་བདེ་ལེགས་མཛད་པར་འགྱུར་༎
K10mahama_u:70	 C.3.5. gatir yaḥ sarvasatvānāṃ trāṇaṃ dvīpaḥ parāyaṇaṃ /	K12D0816_H0773:357a-2	སེམས་ཅན་ཀུན་གྱི་རྟེན་གྱུར་ཅིང་༎ གླིང་དང་དཔུང་གཉེན་གྱུར་བ་དེ་༎
K10mahama_u:71	 saṃsāre vartamānānāṃ sa vaḥ svasti kariṣyati //	K12D0816_H0773:357a-4	ཁྱེད་ལ་བདེ་ལེགས་མཛད་བར་འགྱུར་༎
K10mahama_u:72	 C.3.6. yaḥ sākṣāt sarvadharmāṇām avisaṃvādakaḥ śuciḥ /	K12D0816_H0773:357a-5	གང་ཞིག་ཆོས་ཀུན་མངོན་སུམ་གྱུར༏། གཙང་ཞིང་སླུ་བ་མི་མངའ་ལ་༎
K10mahama_u:73	 śucivākyaḥ śucikaraḥ sa vaḥ svasti kariṣyati //	K12D0816_H0773:357a-7	གསུང་གཙང་གཙང་མར་མཛད་པ་དེ་༎ ཁྱེད་ལ་བདེ་ལེགས་མཛད་པར་འགྱུར་༎
K10mahama_u:74	 C.3.7. yasmiñ jāte mahāvīre samṛddhāḥ sarvasampadaḥ /	K12D0816_H0773:357a-9	དཔའ་བོ་ཆེན་པོ་གང་སྐྱེས་པས༏་༏ཕུན་སུམ་ཚོགས་དོན་འབྱོར་གྱུར་ཅིང་༎ དོན་གྲུབ་ཚོགས་ཀྱང་གྲུབ་པ་དེ་༎
K10mahama_u:75	 siddhārthaḥ siddhasaṃbhāraḥ sa vaḥ svasti kariṣyati //	K12D0816_H0773:357a-11	ཁྱེད་ལ་བདེ་ལེགས་མཛད་པར་འགྱུར་༎
K10mahama_u:76	 C.3.8. yasmiñ jāte vasumatī savaneyaṃ prakaṃpitāḥ /	K12D0816_H0773:357a-12	གང་ཞིག་སྐྱེས་པས་ས་རྣམས་ནི་༎ ནགས་ཚལ་བཅས་པར་རབ་ག-ཡོས་ཤིང་༎
K10mahama_u:77	 sarve satvāḥ pramuditāḥ sa vaḥ svasti kariṣyati //	K12D0816_H0773:357a-14	སེམས་ཅན་ཐམས་ཅད་རབ་དགའ་དེ་༎ ཁྱེད་ལ་བདེ་ལེགས་མཛད་པར་འགྱུར་༎
K10mahama_u:78	 C.3.9. ṣaḍ vikāraṃ pracalitā yasya bodhau vasuṃdharāḥ /	K12D0816_H0773:357a-16	བྱང་ཆུབ་སྙིང་པོར་གང་ཞིག་གིས་༎ ས་དག་རྣམ་དྲུག་ག-ཡོས་གྱུར་ཅིང་༎
K10mahama_u:79	 māraś ca durmanā āsīt sa vaḥ svasti kariṣyati //	K12D0816_H0773:357a-18	བདུད་ཡིད་མི་བདེར་གྱུར་པ་དེ་༎ ཁྱེད་ལ་བདེ་ལེགས་མཛད་པར་འགྱུར་༎
K10mahama_u:80	 C.3.10. yaśa āsīn muner yasya dharmacakre pravartite /	K12D0816_H0773:357a-20	ཆོས་ཀྱི་འཁོར་ལོ་བསྐོར་བ་ན་༎
K10mahama_u:81	 āryasatyāni vadataḥ sa vaḥ svasti kariṣyati //	K12D0816_H0773:357a-21	འཕགས་པའི་བདེན་པ་རྣམ་གསུང་བ་༎ ཁྱེད་ལ་བདེ་ལེགས་མཛད་པར་འགྱུར་༎
K10mahama_u:82	 C.3.11. yena tīrthakarāḥ sarve jitā dharmeṇa tāyinā /	K12D0816_H0773:357a-24	ཡིད་འཕྲོག་གང་གིས་མུ་སྟེགས་བྱེད་༎ ཐམས་ཅད་ཆོས་ཀྱི་ཕམ་མཛད་ཅིང་༎
K10mahama_u:83	 vaśīkṛtāḥ sarvagaṇāḥ sa vaḥ svasti kariṣyati //	K12D0816_H0773:357a-26	ཚོགས་ཀུན་དབང་དུ་མཛད་པ་དེ་༎ ཁྱེད་ལ་བདེ་ལེགས་མཛད་པར་འགྱུར་༎
K10mahama_u:84	 C.3.12. svasti vaḥ kurutāṃ buddhaḥ svasti devāḥ saśakrakāḥ /	K12D0816_H0773:357a-28	སངས་རྒྱས་ཁྱེད་ལ་བདེ་ལེགས་མཛད་༎ བརྒྱ་བྱིན་ལྷ་བཅས་བདེ་ལེགས་དང་༎ འབྱུང་པོ་ཀུན་གྱི་བདེ་ལེགས་ནི་༎
K10mahama_u:85	 svasti sarvāṇi bhūtāni sarvakālaṃ diśantu vaḥ //	K12D0816_H0773:357b-0	ཁྱེད་ལ་རྟག་ཏུ་༄༣༥༧བ་སྦྱིན་གྱུར་ཅིག་།
K10mahama_u:86	 C.3.13. buddhapuṇyānubhāvena devatānāṃ matena ca /	K12D0816_H0773:357b-1	སངས་རྒྱས་བསོད་ནམས་མཐུ་དག་དང་༎ ལྷ་རྣམས་ཀྱིས་ནི་བསམ་པ་ཡི་༎
K10mahama_u:87	 yo yo 'rthaḥ samabhipretaḥ sarvārthodya samṛddhyatāṃ /	K12D0816_H0773:357b-3	དོན་དེ་དེ་རིང་འགྲུབ་གྱུར་ཅིག་།
K10mahama_u:88	 C.3.14. svasti vo dvipade bhontu svasti vo 'stu catuṣpade /	K12D0816_H0773:357b-4	རྐང་གཉིས་ཁྱོད་ཅག་བདེ་ལེགས་ཤོག་། རྐང་བཞི་ཁྱེད་ཅག་བདེ་ལེགས་གྱུར་༎
K10mahama_u:89	 svasti vo vrajatāṃ mārge svasti pratyāgateṣu ca //	K12D0816_H0773:357b-6	ཁྱེད་ཅག་ལམ་འགྲོ་བདེ་ལེགས་ཤོག་། ཕྱིར་ལྡོག་དག་ཀྱང་བདེ་གྱུར་ཅིག་།
K10mahama_u:90	 C.3.15. svasti rātrau svasti divā svasti madhyaṃdine sthite /	K12D0816_H0773:357b-8	ཉིན་མོ་བདེ་ལེགས་མཚན་བདེ་ལེགས་༎ ཉི་མའི་གུང་ལའང་བདེ་ལེགས་ཤིང་༎ ཁྱེད་ཅག་ཀུན་ཏུ་བདེ་ལེགས་ཤོག་།
K10mahama_u:91	 sarvatra svasti vo bhontu mā caiṣāṃ pāpam āgamat //	K12D0816_H0773:357b-11	ཁྱེད་ཅག་སྡིག་པར་མ་གྱུར་ཅིག་། སངས་རྒྱས་ལྷ་རྣམས་སྟོང་དག་གིས་༎ ཡོངས་སུ་བསྐོར་ཏེ་གཤེགས་མཛད་ཀྱི་༎ སྡང་སེམས་ལྡན་པ་རྣམས་བྱེར་ཅིག་། སྙིང་རྗེའི་བདག་ཉིད་ཅན་རྣམས་འཁོད་༎
K10mahama_u:92	 C.3.16. sarve satvāḥ sarve prāṇāḥ sarve bhūtāś ca kevalāḥ /	K12D0816_H0773:357b-16	སངས་རྒྱས་རང་སངས་རྒྱས་རྣམས་དག་། དགྲ་བཅོམ་སློབ་པའི་བདེན་ཚིག་གིས་༎ འཇིག་རྟེན་མི་ཕན་བྱེད་པ་རྣམས་༎ གྲོང་ཁྱེར་འདིར་ནི་གཏོང་གྱུར་ཅིག་། སེམས་ཅན་ཀུན་དང་སྲོག་ཆགས་ཀུན་༎ འབྱུང་པོ་ཀུན་དང་ཁྱེད་ཅག་ཀུན་༎
K10mahama_u:93	 sarve vai sukhinaḥ santu sarve santu nirāmayāḥ /  sarve bhadrāṇi paśyantu mā kaścit pāpam āgamat //	K12D0816_H0773:357b-22	བདེ་བ་འབའ་ཞིག་ལྡན་གྱུར་ཅིག་། ཐམས་ཅད་ནད་རྣམས་མེད་པར་ཤོག་། ཀུན་གྱི་བཟང་རྣམས་མཐོང་གྱུར་ཅིག་།
