src_segmentnr	src_original	tgt_segmentnr	tgt_original
T04sanss05u:220	 imāṃ maitreyâivaṃrūpām anuśaṃsāṃ viditvā paṇḍitena bodhisatvenâdhyāśayenâlpêcchatāyāṃ rantavyaṃ /	T04D3961:71a-6	བྱམས་པ་ཕན་ཡོན་འདི་ལྟ་བུ་འདི་དག་ཤེས་ན་།
T04sanss05u:55	 evaṃ cittam utpādayitavyaṃ /  nâhaṃ paracittaṃ jāne durvijñeyā satvacaryā /	T04D3961:21b-26	འདི་སྙམ་དུ་ཕ་རོལ་གྱི་སེམས་ནི་བདག་གིས་མི་ཤེས་ཏེ་། སེམས་ཅན་གྱི་སྤྱོད་༄༢༢ཨ་༌་༎ པ་ནི་ཤེས་པར་དཀའོ་༎ དེ་སྙམ་དུ་སེམས་བསྐྱེད་པར་བྱའོ་༎
T04sanss05u:57	 idaṃ ca khalu kulaputrârthavaśaṃ saṃpaśyaṃs tathāgatâivaṃ-  [ Bendall ed p100 ---> ]  dharmaṃ deśayati /	T04D3961:22a-3	དོན་གྱི་དབང་དེ་གཟིགས་ནས་དེ་བཞིན་གཤེགས་པས་འདི་སྐད་དུ་ཆོས་བསྟན་ཏེ་།
T04sanss05u:60	 na pudgalena pudgalaḥ pramātavyaḥ //	T04D3961:22a-4	གང་ཟག་གིས་གང་ཟག་གི་ཚོད་གཟུང་བར་མི་བྱའོ་༎ གང་ཟག་གིས་གང་ཟག་ལ་ཚོད་བཟུང་ན་། རྨ་འབྱུང་བར་འགྱུར་ཏེ་།
T04sanss05u:61	 ahaṃ vā pudgalaṃ pramiṇuyāṃ yo vā syān mādṛśaḥ //	T04D3961:22a-7	ང་འམ་གཞན་ཡང་ང་དང་འདྲ་བ་དག་གིས་གང་ཟག་ལ་ཚོད་བཟུང་བའོ་༎
T04sanss05u:62	 yaḥ kulaputrâtmānaṃ rakṣitukāmas tena na kasyacic caryā vivecayitavyā /	T04D3961:22a-8	རིགས་ཀྱི་བུ་སུ་བདག་བསྲུང་བར་འདོད་པ་དེས་གཞན་སུའི་སྤྱོད་པ་ལ་ཡང་བརྟག་པར་མི་བྱའོ་༎
T04sanss05u:380	 atha khalu maitreyo bodhisatvo mahāsatvo bhagavantam etad avocat /	T04D3961:48a-9	དེ་ནས་བཅོམ་ལྡན་འདས་ལ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བྱམས་པས་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎
T04sanss05u:381	 suparīttaprajñās te bhagavan bodhisatvā bhaviṣyanti vihīnaprajñā ye 'gradharmān varjayitvā hīnāni karmāṇy ārapsyante //	T04D3961:48a-10	བཅོམ་ལྡན་འདས་བྱང་ཆུབ་སེམས་དཔའ་གང་དག་ཆོས་ཀྱི་མཆོག་ཡོངས་སུ་སྤངས་ནས་། ལས་ངན་པ་རྩོམ་པ་དེ་དག་ནི་ཤེས་རབ་ཤིན་ཏུ་ཆུང་ཞིང་། ཤེས་རབ་ཀྱིས་དམན་པར་འགྱུར་བ་ལགས་སོ་༎
T04sanss05u:382	 evam ukte bhagavān maitreyaṃ bodhisatvaṃ mahāsatvam etad avocat /	T04D3961:48a-13	དེ་སྐད་ཅེས་གསོལ་བ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བྱམས་པ་ལ་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ་༎
T04sanss05u:383	 evam etan maitreya /	T04D3961:48a-14	བྱམས་པ་དེ་དེ་བཞིན་ཏེ་། དེ་དེ་བཞིན་ནོ་༎
T04sanss05u:384	 evam etad yathā vadasi	T04D3961:48a-16	ཇི་སྐད་སྨྲས་པ་དེ་བཞིན་ཏེ་།
