src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10sf277_sc:10	Wal_3 bhavati sa samayo yad ayaṁ loko vivartate / vivartamāne loke satvā āyuḥkṣayāt karmakṣayāt puṇyakṣayād ābhāsvarād devanikāyāc cavitvā ihatye manuṣyasabhāgatām āgaccanti / te	K01D0003_H0003:149b-1	དགེ་སློང་དག་འཇིག་རྟེན་འདི་ཆགས་པའི་དུས་གང་ཡིན་པ་དེ་ཡང་ཡོད་དེ་། འཇིག་རྟེན་འཆགས་པ་ན་འོད་གསལ་གྱི་ལྔའི་རིས་དེ་ནས་སེམས་ཅན་ཁ་ཅིག་ཚེ་ཟད་། ལས་ཟད་། བསོད་ནམས་ཟད་པས་། ཤི་འཕོས་ཏེ་འདི་ལྟ་བུ་ཉིད་དུ་མི་རྣམས་དང་སྐལ་བ་མཐུན་པ་ཉིད་དུ་འོང་ཞིང་། འདིར་ཡང་གཟུགས་ཅན་ཡིད་ལས་བྱུང་བ་མ་ཚང་བ་མེད་པ་དབང་པོ་མ་ཉམས་པ༏་ཡན་ལག་དང་ཉིད་ལག་ཐམས་ཅད་དང་ལྡན་པ་།
K10sf277_sc:9	rasasaṁpannaḥ / tadyathā navanītam evaṁvarṇaḥ / tadyathā kṣaudraṁ madhv aneḍakam evamāsvādaḥ /	K01D0003_H0003:149a-24	རོ་ཕུན་སུམ་ཚོགས་པ་ཡིན་ཏེ་། ཁ་དོག་གིས་ནི་འདི་ལྟ་བུ་སྟེ་། འདི་ལྟ་སྟེ་། འདི་ལྟ་སྟེ་དཔེར་ན་། སྦྲང་བུའི་༄༡༤༩བ་སྦྲང་རྩི་མ་བསྐོལ་བ་ལྟ་བུའོ་༎
K10sf277_sc:14	na ṛtuṁ na kṣaṇalavamuhūrtaṁ prajñāyante … na strī na pumān / satvaḥ satva ity ekasaṁkhyāṁ gacchati /	K01D0003_H0003:149b-15	སྐད་ཅིག་དང་ཐང་ཅིག་དང་ཡུད་ཙམ་དག་ཀྱང་མ་བྱུང་། ཟླ་བ་དང་ཟླ་བ་ཕྱེད་དང་དུས་ཚིགས་དང་ལོ་དག་ཀྱང་མ་བྱུང་ངོ་༎ བུད་མེད་ཀྱང་མེད་། སྐྱེས་པ་ཡང་མེད་དེ་། སེམས་ཅན་སེམས་ཅན་ཞེས་བྱ་བ་འབའ་ཞིག་གི་གྲངས་སུ་འགྲོའོ་༎
K10sf277_sc:13	Wal_4 tena khalu samayena na sūryacandramasau prajñāyete na rātridivasaṁ na māsaṁ ardhamāsaṁ	K01D0003_H0003:149b-12	དེའི་ཚེ་ན་འཇིག་རྟེན་དུ་ཉི་མ་དང་ཟླ་བ་དག་ཀྱང་མ་བྱུང་ངོ་༎ འཇིག་རྟེན་དུ་རྒྱུ་སྐར་དག་ཀྱང་མ་བྱུང་། མཚན་མོ་དང་ཉིན་མོ་དག་ཀྱང་མ་བྱུང་།
K10sf277_sc:16	tathā tathā pratikāṁkṣati / yathā yathā pratikāṁkṣati tathā tathā kabaḍiṁkāropakrameṇa praparibhuktaḥ /	K01D0003_H0003:149b-21	ཇི་ལྟ་ཇི་ལྟར་མྱང་བར་བྱེད་པ་དེ་ལྟ་དེ་ལྟར་འདོད་པར་བྱེད་དོ་༎ ཇི་ལྟ་ཇི་ལྟར་འདོད་པར་བྱེད་པ་དེ་ལྟ་དེ་ལྟར་ཁམ་གྱི་ཟས་ཀྱི་རྩོམ་པས་ཟོས་པར་གྱུར་ཏོ་༎
K10sf277_sc:15	Wal_5 athānyatamo lolupajātīyaḥ satvaḥ aṁgulyagreṇa pṛthivīrasam āsvādayati / yathā yathāsvādayati	K01D0003_H0003:149b-20	དེ་ནས་སེམས་ཅན་བརྐམ་པའི་རང་བཞིན་ཅན་ཞིག་སོར་མོའི་རྩེ་མོས་སའི་བཅུད་མྱང་བར་བྱེད་དོ་༎
K10sf277_sc:18	dṛṣṭvā ca te ’pi satvā aṁgulyāgreṇa pṛthivīrasam āsvādayanti / yathā yathāsvādayanti	K01D0003_H0003:150a-4	བདག་ཅག་གིས་ཀྱང་སོར་མོའི་རྩེ་མོས་སའི་བཅུད་མྱང་བར་བྱའོ་སྙམ་དུ་སེམས་ཤིང་དེ་དག་ཀྱང་སོར་མོའི་རྩེ་མོས་སའི་བཅུད་མྱང་བར་བྱེད་དོ་༎
K10sf277_sc:17	Wal_6 adrākṣur anyatame satvās taṁ satvaṁ kabaḍiṅkāropakrameṇa pṛthivīrasaṁ paribhuñjānam /	K01D0003_H0003:149b-23	སེམས་ཅན་གཞན་དག་གིས་ཀྱང་སེམས་ཅན་དེ་སོར་མོའི་རྩེ་མོས་སའི་བཅུད་མྱང་བར་བྱེད་པ་ན་། མྱང་བར་བྱེད་པ་དེ་ལྟ་དེ་ལྟར་འདོད་པར་བྱེད་པ་དང་། ཇི་ལྟ་ཇི་ལྟར་འདོད་པར་བྱེད་པ་དེ་ལྟ་དེ་ལྟར་ཁམ་གྱི་ཟས་ཀྱི་རྩོམ་པས་ཟོས་པར་གྱུར་པ་མཐོང་ངོ་༎ མཐོང་ནས་སེམས་ཅན་དེ་དག་ཀྱང་འདི་སྙམ་དུ་ཀྱེ་མ་དེ་ནི་ལེགས་སོ་༎ ཀྱེ་མ་དེ་ནི་བཟང་ངོ་༎
K10sf277_sc:4	prītyāhārā dīrghāyuṣo dīrgham adhvānaṁ tiṣṭhanti /	K01D0003_H0003:68b-13	ཚེ་རིང་ཞིང་ཡུན་རིང་དུ་གནས་སོ་༎
K10sf277_sc:19	pūrvavad yāvad kabaḍiṅkāropakrameṇa praparibhuktāḥ / yataś ca te satvā taṁ pṛthivīrasaṁ	K01D0003_H0003:150a-5	ཇི་ལྟ་ཇི་ལྟར་མྱང་བར་བྱེད་པ་དེ་ལྟ་དེ་ལྟར་འདོད་པར་བྱེད་དོ་༎ ཇི་ལྟ་ཇི་ལྟར་འདོད་པར་བྱེད་པ་དེ་ལྟ་དེ་ལྟར་ཁམ་གྱི་ཟས་ཀྱི་རྩོམ་པས་ཟོས་པར་གྱུར་ཏོ་༎ གང་གི་ཕྱིར་སེམས་ཅན་དེ་དག་གིས་སའི་བཅུད་ཁམ་གྱི་ཟས་ཀྱི་རྩོམ་པས་ཟོས་པར་གྱུར་པ་དེའི་ཕྱིར་། དེ་དག་གིས་ལུས་ལ་སྲ་བ་ཉིད་དང་། ལྕི་བ་ཉིད་བྱུང་ཞིང་།
K10sf277_sc:20	kabaḍiṅkāropakrameṇa praparibhuktās teṣāṁ kāye dṛḍhatvaṁ gurutvaṁ prajñāyete śubhavarṇo	K01D0003_H0003:150a-9	དེ་དག་གི་ཁ་དོག་གསལ་བ་བཟང་པོ་གང་ཡིན་པ་དེ་ཡང་མེད་པར་གྱུར་། འཇིག་རྟེན་དུ་མུན་པ་ཡང་བྱུང་བར་གྱུར་ཏོ་༎
K10sf277_sc:5	Wal_2 tena khalu samayena mahāpṛthivī ekodikā bhavati ekārṇavā / tasyāṁ ekodikāyāṁ mahāpṛthivyāṁ	K01D0003_H0003:68b-14	དེའི་ཚེ་ན་ས་ཆེན་པོ་འདི་ཆུ་འབའ་ཞིག་དང་རྒྱ་མཚོ་འབའ་ཞིག་ཏུ་གྱུར་ཏེ་། ས་ཆེན་པོ་ཆུ་འབའ་ཞིག་དང་། རྒྱ་མཚོ་འབའ་ཞིག་ཏུ་གྱུར་པའི་སྟེང་དུ་རླུང་གིས་སྤྲིས་མ་ཀུན་ཏུ་འཆགས་པར་བྱེད་།
K10sf277_sc:6	ekārṇavāyāṁ vāyunā śaraḥ saṁmūrcchitaḥ saṁtanoti tadyathā pakvasya kṣīrasya śaraḥ	K01D0003_H0003:68b-16	ཀུན་ཏུ་འཐས་པར་བྱེད་། ཀུན་ཏུ་ཁྱབ་པར་བྱེད་དེ་། འདི་ལྟ་སྟེ་དཔེར་ན་འོ་མ་བསྐོལ་བ་གྲང་པར་གྱུར་པའི་སྟེང་དུ་ཡང་རླུང་གིས་སྤྲིས་མ་ཀུན་ཏུ་འཆགས་པར་བྱེད་། ཀུན་ཏུ་འཐས་པར་བྱེད་། ཀུན་ཏུ་ཁྱབ་པར་བྱེད་པ་དེ་བཞིན་དུ་། ས་ཆེན་པོ་ཆུ་འབའ་ཞིག་དང་རྒྱ་མཚོ་འབའ་ཞིག་ཏུ་གྱུར་པའི་སྟེང་དུ་ཡང་རླུང་གིས་སྤྲིས་མ་ཀུན་ཏུ་འཆགས་པར་བྱེད་།
K10sf277_sc:9	rasasaṁpannaḥ / tadyathā navanītam evaṁvarṇaḥ / tadyathā kṣaudraṁ madhv aneḍakam evamāsvādaḥ /	K01D0003_H0003:68b-25	ཁ་དོག་གིས་ནི་འདི་ལྟ་བུ་སྟེ་། རོས་ནི་འདི་ལྟ་བུ་སྟེ་། འདི་ལྟ་སྟེ་དཔེར་ན་སྦྲང་བུའི་སྦྲང་རྩི་མ་བསྐོལ་བ་ལྟ་བུའོ་༎
K10sf277_sc:8	śaraḥ saṁmūrcchitaḥ saṁtanoti / sa bhavati pṛthivīraso varṇasaṁpanno gandhasaṁpanno	K01D0003_H0003:68b-22	ཀུན་ཏུ་འཐས་པར་བྱེད་། ཀུན་ཏུ་ཁྱབ་པར་བྱེད་དོ་༎ དེ་ནི་སའི་བཅུད་ཁ་དོག་ཕུན་སུམ་ཚོགས་པ་དྲི་ཕུན་སུམ་ཚོགས་པ་རོ་ཕུན་སུམ་ཚོགས་པ་ཡིན་ཏེ་།
K10sf277_sc:13	Wal_4 tena khalu samayena na sūryacandramasau prajñāyete na rātridivasaṁ na māsaṁ ardhamāsaṁ	K01D0003_H0003:69a-13	དེའི་ཚེ་ན་འཇིག་རྟེན་དུ་ཉི་མ་དང་ཟླ་བ་དག་ཀྱང་མ་བྱུང་ངོ་༎ འཇིག་རྟེན་དུ་རྒྱུ་སྐར་དག་ཀྱང་མ་བྱུང་། མཚན་མོ་དང་ཉིན་མོ་དག་ཀྱང་མ་བྱུང་།
K10sf277_sc:10	Wal_3 bhavati sa samayo yad ayaṁ loko vivartate / vivartamāne loke satvā āyuḥkṣayāt karmakṣayāt puṇyakṣayād ābhāsvarād devanikāyāc cavitvā ihatye manuṣyasabhāgatām āgaccanti / te	K01D0003_H0003:69a-0	དགེ་སློང་དག་འཇིག་༄༦༩ཨ་༌༎ རྟེན་འདི་འཆགས་པའི་དུས་གང་ཡིན་པ་དེ་ཡང་ཡོད་དེ་། འཇིག་རྟེན་འཆགས་པ་ན་འོད་གསལ་གྱི་ལྷའི་རིས་དེ་ནས་སེམས་ཅན་ཁ་ཅིག་ཚེ་ཟད་ལས་ཟད་བསོད་ནམས་ཟད་པས་ཤི་འཕོས་ཏེ་། འདི་ལྟ་བུ་ཉིད་དུ་མི་རྣམས་དང་སྐལ་བ་མཐུན་པ་ཉིད་དུ་འོང་ཞིང་འདིར་ཡང་གཟུགས་ཅན་ཡིད་ལས་བྱུང་བ་། མ་ཚང་བ་མེད་པ་། ཡན་ལག་དང་ཉིང་ལག་ཐམས་ཅད་དང་ལྡན་པ་།
K10sf277_sc:15	Wal_5 athānyatamo lolupajātīyaḥ satvaḥ aṁgulyagreṇa pṛthivīrasam āsvādayati / yathā yathāsvādayati	K01D0003_H0003:69a-21	དེ་ནས་སེམས་ཅན་བརྐམ་པའི་རང་བཞིན་ཅན་ཞིག་གི་སོར་མོའི་རྩེ་མོས་སའི་བཅུད་མྱང་བར་བྱེད་དོ་༎
K10sf277_sc:14	na ṛtuṁ na kṣaṇalavamuhūrtaṁ prajñāyante … na strī na pumān / satvaḥ satva ity ekasaṁkhyāṁ gacchati /	K01D0003_H0003:69a-16	སྐད་ཅིག་དང་ཐང་ཅིག་དང་ཡུད་ཙམ་དག་ཀྱང་མ་བྱུང་ངོ་༎ ཟླ་བ་དང་། ཟླ་བ་ཕྱེད་དང་དུས་ཚིགས་དང་ལོ་དག་ཀྱང་མ་བྱུང་ངོ་༎ བུད་མེད་ཀྱང་མེད་། སྐྱེས་པ་ཡང་མེད་དེ་། སེམས་ཅན་སེམས་ཅན་ཞེས་བྱ་བ་འབའ་ཞིག་གི་གྲངས་སུ་འགྲོའོ་༎
K10sf277_sc:17	Wal_6 adrākṣur anyatame satvās taṁ satvaṁ kabaḍiṅkāropakrameṇa pṛthivīrasaṁ paribhuñjānam /	K01D0003_H0003:69a-24	སེམས་ཅན་གཞན་དག་གིས་ཀྱང་སེམས་ཅན་དེ་སོར་མོའི་རྩེ་མོས་སའི་བཅུད་མྱང་བར་བྱེད་པ་ན་།
K10sf277_sc:16	tathā tathā pratikāṁkṣati / yathā yathā pratikāṁkṣati tathā tathā kabaḍiṁkāropakrameṇa praparibhuktaḥ /	K01D0003_H0003:69a-22	ཇི་ལྟ་ཇི་ལྟར་མྱང་བར་བྱེད་པ་དེ་ལྟ་དེ་ལྟར་འདོད་པར་བྱེད་དོ་༎ ཇི་ལྟ་ཇི་ལྟར་འདོད་པར་བྱེད་པ་དེ་ལྟ་དེ་ལྟར་ཁམ་གྱི་ཟས་ཀྱི་རྩོམ་པས་ཟོས་པར་གྱུར་ཏོ་༎
K10sf277_sc:19	pūrvavad yāvad kabaḍiṅkāropakrameṇa praparibhuktāḥ / yataś ca te satvā taṁ pṛthivīrasaṁ kabaḍiṅkāropakrameṇa praparibhuktās teṣāṁ kāye dṛḍhatvaṁ gurutvaṁ prajñāyete śubhavarṇo	K01D0003_H0003:69b-2	ཇི་ལྟ་ཇི་ལྟར་མྱང་བར་བྱེད་པ་དེ་ལྟ་དེ་ལྟར་འདོད་པར་བྱེད་དོ་༎ ཇི་ལྟ་ཇི་ལྟར་འདོད་པར་བྱེད་པ་དེ་ལྟ་དེ་ལྟར་ཁམས་ཀྱི་ཟས་ཀྱི་རྩོམ་པས་ཟོས་པར་གྱུར་ཏོ་༎ གང་གི་ཕྱིར་སེམས་ཅན་དེ་དག་གིས་སའི་བཅུད་ཁམ་གྱི་ཟས་ཀྱི་རྩོམ་པས་ཟོས་པར་གྱུར་པ་དེའི་ཕྱིར་དེ་དག་གི་ལུས་ལ་སྲ་བ་ཉིད་དང་། ལྕི་བ་ཉིད་བྱུང་ཞིང་དེ་དག་གི་ཁ་དོག་གསལ་བ་བཟང་པོ་གང་ཡིན་པ་དེ་ཡང་མེད་པར་གྱུར་།
K10sf277_sc:18	dṛṣṭvā ca te ’pi satvā aṁgulyāgreṇa pṛthivīrasam āsvādayanti / yathā yathāsvādayanti	K01D0003_H0003:69b-1	མཐོང་ནས་སེམས་ཅན་དེ་དག་ཀྱང་སོར་མོའི་རྩེ་མོས་སའི་བཅུད་མྱང་བར་བྱེད་དོ་༎
