src_segmentnr	src_original	tgt_segmentnr	tgt_original
K03psp_1u:5619	 subhūtir āha:  no bhagavaṃs,	T16D4357:299a-21	གསོལ་པ་། བཅོམ་ལྡན་འདས་དེ་ནི་མི་འགྱུར་རོ་༎
K03psp_1u:5621	 tat kasya hetoḥ?	T16D4357:299a-22	དེ་ཅིའི་སླད་དུ་ཞེ་ན་།
K03psp_1u:5624	 bhagavān āha:  tat kiṃ manyase subhūte pratiśrutkopamāḥ pañcaskandhāḥ,	T16D4357:299a-25	བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། རབ་འབྱོར་དེ་ནི་འདི་ལྟར་གཟུགས་ནི་རྨི་ལམ་ལྟ་བུ་། ཚོར་བ་ནི་རྨི་ལམ་ལྟ་བུ་།
K03psp_1u:5628	 no bhagavaṃs,  evaṃ pratibhāso nirmitakaṃ pratibimbaṃ tathaiva pañcaskandhā abhāvasvabhāvatayā nopalabhyante,	T16D4357:299b-2	དེ་ནི་ཕུང་པོ་ལྔའོ་༎ དེ་དག་ནི་ནང་སྟོང་པ་ཉིད་ཀྱི་ཕྱིར་མི་དམིགས་པ་ནས་དངོས་པོ་མེད་པའི་ངོ་བོ་ཉིད་ཀྱི་ཕྱིར་མི་དམིགས་སོ་༎
K03psp_1u:5632	 tathā hi bhagavan māyopamaṃ rūpaṃ māyopamā vedanā māyopamā saṃjñā māyopamāḥ saṃskārā māyopamaṃ vijñānaṃ,	T16D4357:299b-4	རབ་འབྱོར་གཟུགས་ནས་རྣམ་པར་ཤེས་པའི་བར་ནི་སྒྱུ་མ་དང་། སྒྲ་བརྙན་དང་། མིག་ཡོར་དང་ཆུ་ཟླ་དང་། སྨིག་རྒྱུ་དང་། སྤྲུལ་པ་ལྟ་བུ་སྟེ་།
K03psp_1u:5633	 yac ca vijñānaṃ tat ṣaḍindriyaṃ te pañcaskandhās te cādhyātmaśūnyatayā nopalabhyante,  bahirdhāśūnyatayā nopalabhyante,  adhyātmabahirdhāśūnyatayā nopalabhyante,	T16D4357:299b-5	རྣམ་པར་ཤེས་པ་གང་ཡིན་པ་དེ་ནི་དབང་པོ་དྲུག་གོ་༎ དེ་ནི་ཕུང་པོ་ལྔའོ་༎
K03psp_1u:5636	 yāvad abhāvasvabhāvaśūnyatayā nopalabhyante. saced evaṃ bhagavan bhāṣyamāṇo yo bodhisattvo	T16D4357:299b-7	དེ་དག་ནི་ནང་སྟོང་པ་ཉིད་ནས་དངོས་པོ་མེད་པའི་ངོ་བོ་ཉིད་ཀྱི་ཕྱིར་མི་དམིགས་སོ་༎
K03psp_1u:5643	 mā khalu bhagavan navayānasaṃprasthito bodhisattvo mahāsattva imaṃ nirdeśaṃ śrutvā avalīyeta saṃlīyeta vipratisārī bhavet,  uttrasyet saṃtrasyet saṃtrāsam āpadyeta.	T16D4357:299b-9	བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཐག་པ་ལ་གསར་དུ་ཞུགས་པས་འདི་ཐོས་ནས་འཇིགས་ཤིང་སྡང་བ་དང་། སྐྲག་པར་མི་འགྱུར་ལགས་།
K03psp_1u:5645	 bhagavān āha:	T16D4357:299b-10	བཀའ་སྩལ་པ་།
K03psp_1u:5646	 sacet subhūte navayānasaṃprasthito bodhisattvo mahāsattvaḥ prajñāpāramitāyāṃ carann anupāyakuśalo bhaven na ca kalyāṇamitrahastagato bhaved uttrasyet saṃtrasyet saṃtrāsam āpadyeta.	T16D4357:299b-11	རབ་འབྱོར་གལ་ཏེ་ཐེག་པ་ལ་གསར་དུ་ཞུགས་པ་ཡིན་ལ་། ཐབས་ཀྱང་མི་མཁས་པ་ཞིག་སྟེ་། མི་དགེ་བའི་བཤེས་གཉེན་གྱི་ལག་ཏུ་འོངས་ན་དེ་ལྟར་འགྱུར་རོ་༎
K03psp_1u:5647	 subhūtir āha:  katamad bhagavan bodhisattvasya mahāsattvasya prajñāpāramitāyāṃ carata upāyakauśalyaṃ yatra caran bodhisattvo mahāsattvo nottrasyati na saṃtrasyati na saṃtrāsam āpadyate?	T16D4357:299b-14	གསོལ་པ་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོས་བསྟན་པ་འདི་ཐོས་ནས་མི་འཇིགས་མི་སྡང་ལ་སྐྲག་པར་མི་འགྱུར་བའི་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྤྱད་པའི་ཐབས་ལ་མཁས་པ་དེ་གང་ལགས་།
K03psp_1u:5616	 bhagavān āha:  tat kiṃ manyase subhūte,	T16D4357:295b-21	བཀའ་སྩལ་པ་། ཤར་དབ༹་ཏིའི་བུ་འདི་ཇི་སྙམ་དུ་སེམས་།
K03psp_1u:5618	 api tv amī pañcopādānaskandhāḥ prajñāpāramitāyāṃ śikṣitvā sarvākārajñatāyāṃ niryāsyanti?	T16D4357:295b-23	ཅི་ཕུང་པོ་ལྔ་པོ་འདི་དག་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་བསླབས་ནས་། རྣམ་པ་ཐམས་ཅད་མཁྱེན་པ་ཉིད་དུ་ངེས་པར་འབྱུང་སྙམ་མམ་།
K03psp_1u:5619	 subhūtir āha:  no bhagavaṃs,	T16D4357:295b-25	གསོལ་པ་། བཙུན་པ་བཅོམ་ལྡན་འདས་དེ་ལྟ་མ་ལགས་སོ་༎
K03psp_1u:5621	 tat kasya hetoḥ?	T16D4357:295b-26	དེ་ཅིའི་སླད་དུ་ཞེ་ན་།
K03psp_1u:8479	 tatra katamā bodhisattvasya mahāsattvasya sarvaguṇaparipūrisaṃpat?  yā bodhisattvasya mahāsattvasya sattvaparipākena buddhakṣetrapariśuddhir,	T16D4357:300b-5	དེ་ལ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོའི་སངས་རྒྱས་ཀྱི་ཞིང་ཡོངས་སུ་སྦྱང་བ་གང་ཞེ་ན་༏་མི་དམིགས་པའི་ཚུལ་གྱིས་སེམས་ཅན་ཐམས་ཅད་ཀྱི་སེམས་སུ་སྦྱོང་བའོ་༎
K03psp_1u:8481	 iyaṃ bodhisattvasya mahāsattvasya sarvaguṇaparipūrisaṃpat.	T16D4357:300b-7	དེ་ལ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོའི་ཡོན་ཏན་ཐམས་ཅད་ཕུན་སུམ་ཚོགས་པར་ཡོངས་སུ་རྫོགས་པ་གང་ཞེ་ན་།
K03psp_1u:8482	 tatra kathaṃ bodhisattvo mahāsattvo daśamyāṃ bhūmau sthitaḥ saṃstathāgata eveti vaktavyaḥ?	T16D4357:300b-9	དེ་ལ་བྱང་ཆུབ་སེམས་དཔའ་ས་བཅུ་བ་ལ་གནས་པ་དེ་བཞིན་གཤེགས་པ་ཉིད་ཅེས་བྱ་བ་གང་ཞེ་ན་།
K03psp_1u:8483	 yadā bodhisattvasya mahāsattvasya daśapāramitāḥ paripūrṇā bhavanti,  yāvad aṣṭādaśāveṇikā buddhadharmāḥ paripūrṇā bhavanti,  sarvākārajñatājñānaṃ ca sarvavāsanānusaṃdhikleśaprahāṇaṃ bhavati,	T16D4357:300b-10	བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་གང་གིས་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཐམས་ཅད་དང་། སྟོབས་བཅུ་ནས་སངས་རྒྱས་ཀྱི་ཆོས་མ་འདྲེས་པ་བཅོ་བརྒྱད་ཀྱི་བར་དང་། རྣམ་པ་ཐམས་ཅད་མཁྱེན་པ་ཉིད་ཀྱི་ཡེ་ཤེས་དང་། བག་ཆགས་ཀྱིས་མཚམས་སྦྱོར་བའི་ཉོན་མོངས་པ་ཐམས་ཅད་སྤངས་པ་དང་།
K03psp_1u:8486	 mahākaruṇā ca sarvabuddhadharmāḥ paripūrṇā bhavanti,	T16D4357:300b-11	སྙིང་རྗེ་ཆེན་པོ་དང་། སངས་རྒྱས་ཀྱི་ཆོས་ཐམས་ཅད་ཀྱང་ཡོངས་སུ་རྫོགས་པར་གྱུར་པ་དག་སྟེ་༏
K03psp_1u:8487	 evaṃ hi subhūte bodhisattvo mahāsattvo daśamyāḥ punar bodhisattvabhūmeḥ paraṃ tathāgata eveti vaktavyaḥ.	T16D4357:300b-12	རབ་འབྱོར་དེ་ལྟར་ན་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ས་བཅུ་བ་ལ་གནས་པ་ནི་དེ་བཞིན་གཤེགས་པ་ཉིད་ཅེས་བྱའོ་༎
