src_segmentnr	src_original	tgt_segmentnr	tgt_original
T14bsu059_u:75	 bāhau madhyaparikṣepa iṣṭo viṃśatimātṛkaḥ // 25 //	T02D3305:233a-2	དེ་ལྟར་སོར་ལྔ་བཅུའོ་༎ དཔུང་པའི་དབུས་ནས་བསྐོར་བ་ལ་སོར་ཉི་ཤུ་སྟེ་།
T14bsu059_u:76	 prabāhuḥ ṣoḍaśaḥśca syāddviṣaṭko maṇibandhane /	T02D3305:233a-4	ཉེ་བའི་དཔུང་པའི་དབུས་ནས་བསྐོར་བ་ལ་སོར་བཅུ་དྲུག་གོ་༎ ནོར་བུ་འཆིང་བའི་མཐའ་སྐོར་ལ་ནི་སོར་བཅུ་གཉིས་ཏེ་༏
T14bsu059_u:77	 āyāmaṃ saptakaṃ pāṇau talavistārapañcakam // 26 //  śaṅkhañcakraṃ tale nyastaṃ padma cākuliśāṅkuśam /	T02D3305:233a-6	ནོར་བུ་འཆིང་བ་ནས་ཕྱག་གི་མཐིལ་ལ་སོར་བདུན་ནོ་༎
T14bsu059_u:80	 sarvalakṣaṇarūpiṇyo le(re)  khāḥ kāryyāḥ pṛthagvidhāḥ // 27 //  pañcāṅgulāyatā madhyā parvārddhonā pradeśinī /  aṅgulārddhavihīnā tu kartavyā syādanāmikā // 28 //	T02D3305:233a-7	སོར་མོ་གུང་མོ་ལ་ཆ་ཆུང་ལྔའོ་༎ དེའི་ཚིགས་ཕྱེད་ཀྱིས་ཐུང་བ་ནི་མཛུབ་མོ་སྟེ་མིང་མེད་ནི་དེ་དང་མཉམ་པའོ་༎
T14bsu059_u:84	 anāmikātaḥ parvonā kartavyā tu kanīyasī /  triparvāṅgulayaḥ sarvāḥ parvārddhena nakhāḥśubhāḥ // 29 //	T02D3305:233a-9	ཚིགས་གཅིག་གིས་ཐུང་བ་ནི་མཐེའུ་ཆུང་སྟེ་སོར་མོ་ཐམས་ཅད་ནི་ཚིགས་གསུམ་པའོ་༎ དེ་རྣམས་ཀྱི་ཚིགས་ཕྱེད་ཀྱིས་སེན་མོའོ་༎
T14bsu059_u:86	 maṇibandhopariṣṭāttu so 'ṅguṣṭhaścaturaṅgulaḥ /  dairghyāttṛtīyabhāgaḥ syāt svāṅgulīnāṃ parigrahaḥ // 32 //	T02D3305:233a-11	ནོར་བུ་འཆིང་བ་ལས་སོར་བཞི་སྤངས་ནས་སེན་མོའི་རྩེ་མོ་ཇི་སྲིད་པ་ལ་སོར་བཞི་ནི་མཐེ་བོང་སྟེ་ཚིག་གཉིས་པའོ་༎
T14bsu059_u:9	 sarvāṅgopāṅgāvayavasthaulyalāvaṇyalālityasalīlatvaṃ chatrākāraṃ śiraḥskandhāṃ(dhasu)  saṃsthitoṣṇīṣatvādisusaṃsthānāt /	T02D3305:231a-21	ཐམས་ཅད་དུ་ཡན་ལག་དང་ཉེ་བའི་ཡན་ལག་སྟེ་ལུས་ཀྱི་ཆ་ཤས་རྣམས་སྤོམ་ཞིང་སྣུམ་པ་དང་། རོལ་པ་དང་སྒེག་པ་དང་བདུན་མཐོ་བ་དང་འགྲམ་པ་ཆེ་བ་ཉིད་དང་། སྤྱི་བོ་གདུགས་ཀྱི་རྣམ་པ་དང་ཕྲག་པ་ལེགས་པར་གནས་པ་དང་། གཙུག་ཏོར་ལ་སོགས་པ་ཤིན་ཏུ་ལེགས་པར་གནས་པའོ་༎
T14bsu059_u:92	 grīvāhṛdayayormadhye sārddhadvādaśamātrikaḥ /	T02D3305:233a-12	ནས་ཕྱེད་ནི་སོར་མོའི་རྩ་བའོ་༎
T14bsu059_u:93	 hṛnnābhyośca catuścaiva stanayorapi cāntaram // 33 //	T02D3305:233a-13	མཐེ་བོང་གི་མཐའ་སྐོར་ལ་ནི་སོར་བཞིའོ་༎ མཐེ་བོང་ནས་མཛུབ་མོ་ལ་ནི་སོར་བཞིའམ་གསུམ་མོ་༎ ནོར་བུ་འཆིང་བ་ནས་མཐེ་ཆུང་གི་རྩ་བའི་མཐར་ཐུག་པ་ལ་ནི་སོར་ལྔའོ་༎
T14bsu059_u:94	 stanayorupariṣṭācca kakṣe kārye ṣaḍaṅgule /  tadūrdhvaṃ punarāskandhānnavamātrā prakīrtitā // 34 //	T02D3305:233a-16	ཕྲག་པ་ནས་མཆན་ཁུང་གི་མཐར་ཐུག་པ་ལ་སོར་དགུ་སྟེ་མཆན་ཁུང་ནས་ནུ་མ་ཇི་སྲིད་པ་ལ་སོར་བཅུ་དྲུག་གོ་༎
T14bsu059_u:96	 uraso 'pi ca vistāraḥ pañcaviṃśatimātrikaḥ /  pariṇāhāduraḥ kāryo vistārāttriguṇaṃ śubham // 35 //	T02D3305:233a-17	བྲང་ནས་རྒྱབ་དག་གི་མཐའ་སྐོར་ལ་སོར་ལྔ་བཅུ་དྲུག་སྟེ་། ནུ་མ་དག་གི་བར་ལ་སོར་ཕྱེད་དང་བཅུ་གསུམ་མོ་༎
T14bsu059_u:98	 stananābhyantare(raṃ)  caiva ṣoḍaśāṅgulamiṣyate /	T02D3305:233a-19	ནུ་མ་ནས་ལྟེ་བའི་བར་ལ་སོར་བཅུ་དྲུག་གོ་༎
