src_segmentnr	src_original	tgt_segmentnr	tgt_original
K02sspp2_2u:1018	 na samādhīñ chubhā ity upaparīkṣate nāśubhā iti,  na samādhīñ chūnyā ity upaparīkṣate nāśūnyā iti,  na samādhīn nimittā ity upaparīkṣate nānimittā iti,  na samādhīn praṇihitā ity upaparīkṣate nāpraṇihitā iti,	K02D0008-10_H0009-10:460a-31	ཞི་བའམ་། མ་ཞི་བར་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་ངོ་༎
K02sspp2_2u:2338	 vedanāyā anutpādaṃ paśyaty atyantaviśuddhitām upādāya,  tṛṣṇāyā anutpādaṃ paśyaty atyantaviśuddhitām upādāya,  upādānasyānutpādaṃ paśyaty atyantaviśuddhitām upādāya,  bhavasyānutpādaṃ paśyaty atyantaviśuddhitām upādāya,  jāter anutpādaṃ paśyaty atyantaviśuddhitām upādāya,  jarāmaraṇasyānutpādaṃ paśyaty atyantaviśuddhitām upādāya.	K02D0008-10_H0009-10:462a-8	ནང་སྟོང་པ་ཉིད་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་སྟེ་། ཆོས་གང་གིས་ནང་སྟོང་པ་ཉིད་ཡང་དག་པར་རྗེས་སུ་མཐོང་བར་འགྱུར་བའི་ཆོས་དེའང་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་ངོ་༎
K02sspp2_2u:2344	 dānapāramitāyā anutpādaṃ paśyaty atyantaviśuddhitām upādāya,	K02D0008-10_H0009-10:462a-10	ཕྱི་སྟོང་པ་ཉིད་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་སྟེ་།
K02sspp2_2u:2345	 śīlapāramitāyā anutpādaṃ paśyaty atyantaviśuddhitām upādāya,  kṣāntipāramitāyā anutpādaṃ paśyaty atyantaviśuddhitām upādāya,  vīryapāramitāyā anutpādaṃ paśyaty atyantaviśuddhitām upādāya,  dhyānapāramitāyā anutpādaṃ paśyaty atyantaviśuddhitām upādāya,  prajñāpāramitāyā anutpādaṃ paśyaty atyantaviśuddhitām upādāya.	K02D0008-10_H0009-10:462a-11	ཆོས་གང་གིས་ཕྱི་སྟོང་པ་ཉིད་ཡང་དག་པར་རྗེས་སུ་མཐོང་བར་འགྱུར་བའི་ཆོས་དེའང་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་ངོ་༎
K02sspp2_2u:2350	 adhyātmaśūnyatāyā anutpādaṃ paśyaty atyantaviśuddhitām upādāya,  bahirdhāśūnyatāyā anutpādaṃ paśyaty atyantaviśuddhitām upādāya,  adhyātmabahirdhāśūnyatāyā anutpādaṃ paśyaty atyantaviśuddhitām upādāya,	K02D0008-10_H0009-10:462a-12	ཕྱི་ནང་སྟོང་པ་ཉིད་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་སྟེ་། ཆོས་གང་གིས་ཕྱི་ནང་སྟོང་པ་ཉིད་ཡང་དག་པར་རྗེས་སུ་མཐོང་བར་འགྱུར་བའི་ཆོས་དེའང་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་ངོ་༎ སྟོང་པ་ཉིད་སྟོང་པ་ཉིད་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་སྟེ་།
K02sspp2_2u:2353	 śūnyatāśūnyatāyā anutpādaṃ paśyaty atyantaviśuddhitām upādāya,	K02D0008-10_H0009-10:462b-0	ཆོས་གང་༄༤༦༢བ་གིས་སྟོང་པ་ཉིད་སྟོང་པ་ཉིད་ཡང་དག་པར་རྗེས་སུ་མཐོང་བར་འགྱུར་བའི་ཆོས་དེའང་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་ངོ་༎
K02sspp2_2u:2354	 mahāśūnyatāyā anutpādaṃ paśyaty atyantaviśuddhitām upādāya,	K02D0008-10_H0009-10:462b-1	ཆེན་པོ་སྟོང་པ་ཉིད་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་སྟེ་། ཆོས་གང་གིས་ཆེན་པོ་སྟོང་པ་ཉིད་ཡང་དག་པར་རྗེས་སུ་མཐོང་བར་འགྱུར་བའི་ཆོས་དེའང་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་ངོ་༎
K02sspp2_2u:2355	 paramārthaśūnyatāyā anutpādaṃ paśyaty atyantaviśuddhitām upādāya,  saṃskṛtaśūnyatāyā anutpādaṃ paśyaty atyantaviśuddhitām upādāya,	K02D0008-10_H0009-10:462b-3	དོན་དམ་པ་སྟོང་པ་ཉིད་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་སྟེ་། ཆོས་གང་གིས་དོན་དམ་པ་སྟོང་པ་ཉིད་ཡང་དག་པར་རྗེས་སུ་མཐོང་བར་འགྱུར་བའི་ཆོས་དེའང་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་ངོ་༎
K02sspp2_2u:2357	 asaṃskṛtaśūnyatāyā anutpādaṃ paśyaty atyantaviśuddhitām upādāya,	K02D0008-10_H0009-10:462b-5	འདུས་བྱས་སྟོང་པ་ཉིད་ཡང་དག་པར་རྗེས་སུ་མི་མཐོང་སྟེ་།
K02sspp2_2u:3055	 ghrāṇavijñānaṃ pariśodhayitavyaṃ,  jihvāvijñānaṃ pariśodhayitavyaṃ,	K02D0008-10_H0009-10:229b-21	སྣའི་རྣམ་པར་ཤེས་པ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎ ལྕེའི་རྣམ་པར་ཤེས་པ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3057	 kāyavijñānaṃ pariśodhayitavyaṃ,	K02D0008-10_H0009-10:229b-23	ལུས་ཀྱི་རྣམ་པར་ཤེས་པ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3058	 manovijñānaṃ pariśodhayitavyam.	K02D0008-10_H0009-10:229b-24	ཡིད་ཀྱི་རྣམ་པར་ཤེས་པ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3059	 cakṣuḥsaṃsparśaḥ pariśodhayitavyaḥ,	K02D0008-10_H0009-10:230a-0	མིག་གི་འདུས་ཏེ་རེག་པ་སྟོང་༄༢༣༠ཨ་༌༎
K02sspp2_2u:3060	 śrotrasaṃsparśaḥ pariśodhayitavyaḥ,  ghrāṇasaṃsparśaḥ pariśodhayitavyaḥ,  jihvāsaṃsparśaḥ pariśodhayitavyaḥ,	K02D0008-10_H0009-10:230a-2	རྣ་བའི་འདུས་ཏེ་རེག་པ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎ སྣའི་འདུས་ཏེ་རེག་པ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎ ལྕེའི་འདུས་ཏེ་རེག་པ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3063	 kāyasaṃsparśaḥ pariśodhayitavyaḥ,	K02D0008-10_H0009-10:230a-5	ལུས་ཀྱི་འདུས་ཏེ་རེག་པ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3064	 manaḥsaṃsparśaḥ pariśodhayitavyaḥ.	K02D0008-10_H0009-10:230a-6	ཡིད་ཀྱི་འདུས་ཏེ་རེག་པ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3065	 cakṣuḥsaṃsparśapratyayavedanā pariśodhayitavyā,	K02D0008-10_H0009-10:230a-7	མིག་གི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3066	 śrotrasaṃsparśapratyayavedanā pariśodhayitavyā,  ghrāṇasaṃsparśapratyayavedanā pariśodhayitavyā,  jihvāsaṃsparśapratyayavedanā pariśodhayitavyā,	K02D0008-10_H0009-10:230a-8	རྣ་བའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎ སྣའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎ ལྕེའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3069	 kāyasaṃsparśapratyayavedanā pariśodhayitavyā,	K02D0008-10_H0009-10:230a-11	ལུས་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3070	 manaḥsaṃsparśapratyayavedanā pariśodhayitavyā.	K02D0008-10_H0009-10:230a-12	ཡིད་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3071	 pṛthivīdhātuḥ pariśodhayitavyo 'bdhātuḥ pariśodhayitavyaḥ tejodhātuḥ pariśodhayitavyo vāyudhātuḥ pariśodhayitavya ākāśadhātuḥ pariśodhayitavyo vijñānadhātuḥ pariśodhayitavyaḥ.	K02D0008-10_H0009-10:230a-13	སའི་ཁམས་སྟོང་ཞེས་བྱ་བར་བརྟག་པ་བྱའོ་༎ ཆུའི་ཁམས་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎ མེའི་ཁམས་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎ རླུང་གི་ཁམས་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎ ནམ་མཁའི་ཁམས་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎ རྣམ་པར་ཤེས་པའི་ཁམས་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3072	 avidyā pariśodhayitavyā,	K02D0008-10_H0009-10:230a-19	མ་རིག་པ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3073	 saṃskārāḥ pariśodhayitavyāḥ,  vijñānaṃ pariśodhayitavyaṃ,	K02D0008-10_H0009-10:230b-0	འདུ་བྱེད་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་༄༢༣༠བ་བྱའོ༏་༏རྣམ་པར་ཤེས་པ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3075	 nāmarūpaṃ pariśodhayitavyaṃ,	K02D0008-10_H0009-10:230b-1	མིང་དང་གཟུགས་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3076	 ṣaḍāyatanaṃ pariśodhayitavyaṃ,	K02D0008-10_H0009-10:230b-2	སྐྱེ་མཆེད་དྲུག་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3077	 sparśaḥ pariśodhayitavyo vedanā pariśodhayitavyā,	K02D0008-10_H0009-10:230b-3	རེག་པ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎ ཚོར་བ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3078	 tṛṣṇā pariśodhayitavyā, (ŚsP II-2 86)  upādānaṃ pariśodhayitavyaṃ,	K02D0008-10_H0009-10:230b-5	སྲེད་པ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎ ལེན་པ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3080	 bhavaḥ pariśodhayitavyo jātiḥ pariśodhayitavyā,	K02D0008-10_H0009-10:230b-7	སྲིད་པ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎ སྐྱེ་བ་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3081	 jarāmaraṇaṃ pariśodhayitavyam.	K02D0008-10_H0009-10:230b-9	རྒ་ཤི་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3724	 śūnyatāśūnyatābhāvatayā manasikārābhāvatā veditavyā,  śūnyatāśūnyatāsvabhāvatayā manasikārāsvabhāvatā veditavyā,  śūnyatāśūnyatāśūnyatayā manasikāraśūnyatā veditavyā,  śūnyatāśūnyatāviviktatayā manasikāraviviktatā veditavyā,  śūnyatāśūnyatānabhisaṃbodhanatayā manasikārānabhisaṃbodhanatā veditavyā,	K02D0008-10_H0009-10:231a-8	མི་དམིགས་པ་སྟོང་པ་ཉིད་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎ དངོས་པོ་མེད་པ་སྟོང་པ་ཉིད་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3736	 paramārthaśūnyatābhāvatayā manasikārābhāvatā veditavyā,  paramārthaśūnyatāsvabhāvatayā manasikārāsvabhāvatā veditavyā,  paramārthaśūnyatāśūnyatayā manasikāraśūnyatā veditavyā,  paramārthaśūnyatāviviktatayā manasikāraviviktatā veditavyā,  paramārthaśūnyatānabhisaṃbodhanatayā manasikārānabhisaṃbodhanatā veditavyā,	K02D0008-10_H0009-10:231a-10	ངོ་བོ་ཉིད་སྟོང་པ་ཉིད་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎ དངོས་པོ་མེད་པའི་ངོ་བོ་ཉིད་སྟོང་པ་ཉིད་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3813	 abhāvasvabhāvaśūnyatānabhisaṃbodhanatayā manasikārānabhisaṃbodhanatā veditavyā.  smṛtyupasthānābhāvatayā manasikārābhāvatā veditavyā,  smṛtyupasthānāsvabhāvatayā manasikārāsvabhāvatā veditavyā,  smṛtyupasthānaśūnyatayā manasikāraśūnyatā veditavyā,  smṛtyupasthānaviviktatayā (ŚsP II-2 107)  manasikāraviviktatā veditavyā,  smṛtyupasthānānabhisaṃbodhanatayā manasikārānabhisaṃbodhanatā veditavyā,	K02D0008-10_H0009-10:231a-12	དྲན་པ་ཉེ་བར་བཞག་པ་རྣམས་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3822	 samyakprahāṇābhāvatayā manasikārābhāvatā veditavyā,  samyakprahāṇāsvabhāvatayā manasikārāsvabhāvatā veditavyā,  samyakprahāṇaśūnyatayā manasikāraśūnyatā veditavyā,  samyakprahāṇaviviktatayā manasikāraviviktatā veditavyā,  samyakprahāṇānabhisaṃbodhanatayā manasikārānabhisaṃbodhanatā veditavyā.  ṛddhipādāsattayāyuṣmañ chāradvatīputra manasikārāsattā veditavyā,	K02D0008-10_H0009-10:231a-13	ཡང་དག་པར་སྤོང་བ་རྣམས་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3828	 ṛddhipādābhāvatayā manasikārābhāvatā veditavyā,  ṛddhipādāsvabhāvatayā manasikārāsvabhāvatā veditavyā,  ṛddhipādaśūnyatayā manasikāraśūnyatā veditavyā,  ṛddhipādaviviktatayā manasikāraviviktatā veditavyā,  ṛddhipādānabhisaṃbodhanatayā manasikārānabhisaṃbodhanatā veditavyā.	K02D0008-10_H0009-10:231a-14	རྫུ་འཕྲུལ་གྱི་རྐང་པ་རྣམས་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3834	 indriyābhāvatayā manasikārābhāvatā veditavyā,  indriyāsvabhāvatayā manasikārāsvabhāvatā veditavyā,  indriyaśūnyatayā manasikāraśūnyatā veditavyā,  indriyaviviktatayā manasikāraviviktatā veditavyā,  indriyānabhisaṃbodhanatayā manasikārānabhisaṃbodhanatā veditavyā.  balāsattayāyuṣmañ chāradvatīputra manasikārāsattā veditavyā,	K02D0008-10_H0009-10:231a-15	དབང་པོ་རྣམས་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎ སྟོབས་རྣམས་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:3842	 balaśūnyatayā manasikāraśūnyatā veditavyā,  balaviviktatayā manasikāraviviktatā veditavyā,  balānabhisaṃbodhanatayā manasikārānabhisaṃbodhanatā veditavyā.  bodhyaṅgāsattayāyuṣmañ chāradvatīputra manasikārāsattā veditavyā,  bodhyaṅgābhāvatayā manasikārābhāvatā veditavyā,  bodhyaṅgāsvabhāvatayā manasikārāsvabhāvatā veditavyā,  bodhyaṅgaśūnyatayā manasikāraśūnyatā veditavyā,	K02D0008-10_H0009-10:231a-17	བྱང་ཆུབ་ཀྱི་ཡན་ལག་རྣམས་སྟོང་ཞེས་བྱ་བར་བརྟག་པར་བྱའོ་༎
K02sspp2_2u:5453	 bahirdhāśūnyatā bahirdhāśūnyatayā śūnyā,  adhyātmabahirdhāśūnyatādhyātmabahirdhāśūnyatayā śūnyā,	K02D0008-10_H0009-10:319a-9	ནང་སྟོང་པ་ཉིད་ནི་ནང་སྟོང་པ་ཉིད་ཀྱིས་སྟོང་། ཕྱི་ནང་སྟོང་པ་ཉིད་ནི་ཕྱི་ནང་སྟོང་པ་ཉིད་ཀྱིས་སྟོང་།
K02sspp2_2u:5455	 śūnyatāśūnyatā śūnyatāśūnyatayā śūnyā,	K02D0008-10_H0009-10:319a-12	སྟོང་པ་ཉིད་སྟོང་པ་ཉིད་ནི་སྟོང་པ་ཉིད་སྟོང་པ་ཉིད་ཀྱིས་སྟོང་།
K02sspp2_2u:5456	 mahāśūnyatā mahāśūnyatayā śūnyā,	K02D0008-10_H0009-10:319a-13	ཆེན་པོ་སྟོང་པ་ཉིད་ནི་ཆེན་པོ་སྟོང་པ་ཉིད་ཀྱིས་སྟོང་།
K02sspp2_2u:5457	 paramārthaśūnyatā paramārthaśūnyatayā śūnyā,	K02D0008-10_H0009-10:319a-14	དོན་དམ་པ་སྟོང་པ་ཉིད་ནི་དོན་དམ་པ་སྟོང་པ་ཉིད་ཀྱིས་སྟོང་།
K02sspp2_2u:5458	 saṃskṛtaśūnyatā saṃskṛtaśūnyatayā śūnyā,	K02D0008-10_H0009-10:319a-15	འདུས་བྱས་སྟོང་པ་ཉིད་ནི་འདུས་བྱས་སྟོང་པ་ཉིད་ཀྱིས་སྟོང་།
K02sspp2_2u:5459	 asaṃskṛtaśūnyatāsaṃskṛtaśūnyatayā śūnyā,	K02D0008-10_H0009-10:319a-16	འདུས་མ་བྱས་སྟོང་པ་ཉིད་ནི་འདུས་མ་བྱས་སྟོང་པ་ཉིད་ཀྱིས་སྟོང་།
K02sspp2_2u:51	 vāyudhātor ākārān jānāti na ca tatrābhiniviśate,  ākāśadhātor ākārān jānāti na ca tatrābhiniviśate,	K02D0008-10_H0009-10:106b-15	རླུང་གི་ཁམས་ཡོངས་སུ་མ་བཟུང་། ནམ་མཁའི་ཁམས་ཡོངས་སུ་མ་བཟུང་།
K02sspp2_2u:53	 vijñānadhātor ākārān jānāti na ca tatrābhiniviśate.  avidyāyā ākārān jānāti na ca tatrābhiniviśate,	K02D0008-10_H0009-10:106b-17	རྣམ་པར་ཤེས་པའི་ཁམས་ཡོངས་སུ་མ་བཟུང་ངོ་༎ མ་རིག་པ་ཡོངས་སུ་མ་བཟུང་།
K02sspp2_2u:55	 saṃskārāṇām ākārān jānāti na ca tatrābhiniviśate,	K02D0008-10_H0009-10:106b-19	འདུ་བྱེད་ཡོངས་སུ་མ་བཟུང་།
K02sspp2_2u:56	 vijñānasyākārān jānāti na ca tatrābhiniviśate,	K02D0008-10_H0009-10:106b-20	རྣམ་པར་ཤེས་པ་ཡོངས་སུ་མ་བཟུང་།
K02sspp2_2u:57	 nāmarūpasyākārān jānāti na ca tatrābhiniviśate,	K02D0008-10_H0009-10:106b-21	མིང་དང་གཟུགས་ཡོངས་སུ་མ་བཟུང་།
