src_segmentnr	src_original	tgt_segmentnr	tgt_original
K03psp_6-8u:2256	 cakṣurvijñānadhātuś cakṣurvijñānadhātusvabhāvena śūnyaḥ,  cakṣuḥsaṃsparśadhātuś cakṣuḥsaṃsparśadhātusvabhāvena śūnyaḥ,  cakṣuḥsaṃsparśapratyayavedanādhātuś cakṣuḥsaṃsparśapratyayavedanādhātusvabhāvena śūnyaḥ,  evaṃ śrotraghrāṇajihvākāyo,	K02D0008-10_H0009-10:57a-5	མིག་གི་འདུས་ཏེ་རེག་པ་ནི་མིག་གི་འདུས་ཏེ་རེག་པའི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎ རྣ་བའི་འདུས་ཏེ་རེག་པ་ནི་རྣ་བའི་འདུས་ཏེ་རེག་པའི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎ སྣའི་འདུས་ཏེ་རེག་པ་ནི་སྣའི་འདུས་ཏེ་རེག་པའི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎ ལྕེའི་འདུས་ཏེ་རེག་པ་ནི་ལྕེའི་འདུས་ཏེ་རེག་པའི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎ ལུས་ཀྱི་འདུས་ཏེ་རེག་པ་ནི་ལུས་ཀྱི་འདུས་ཏེ་རེག་པའི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎
K03psp_6-8u:2260	 manodhātur manodhātusvabhāvena śūnyaḥ,	K02D0008-10_H0009-10:57a-10	ཡིད་ཀྱི་འདུས་ཏེ་རེག་པ་ནི་ཡིད་ཀྱི་འདུས་ཏེ་རེག་པའི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎
K03psp_6-8u:2261	 manovijñānadhātur manovijñānadhātusvabhāvena (PSP_6-8:82)  śūnyaḥ, manaḥsaṃsparśadhātur manaḥsaṃsparśadhātusvabhāvena śūnyaḥ,	K02D0008-10_H0009-10:57a-11	མིག་གི་འདུས་ཏེ་རེག་པ་ལས་བྱུང་བའི་ཚོར་བ་ནི་མིག་གི་འདུས་ཏེ་རེག་པ་ལས་བྱུང་བའི་ཚོར་བའི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎ རྣ་བའི་འདུས་ཏེ་རེག་པ་ལས་བྱུང་བའི་ཚོར་བ་ནི་རྣ་བའི་འདུས་ཏེ་རེག་པ་ལས་བྱུང་བའི་ཚོར་བའི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎ སྣའི་འདུས་ཏེ་རེག་པ་ལས་བྱུང་བའི་ཚོར་བ་ནི་སྣའི་འདུས་ཏེ་རེག་པ་ལས་བྱུང་བའི་ཚོར་བའི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎ ༄༥༧བ་ལྕེའི་འདུས་ཏེ་རེག་པ་ལས་བྱུང་བའི་ཚོར་བ་ནི་ལྕེའི་འདུས་ཏེ་རེག་པ་ལས་བྱུང་བའི་ཚོར་བའི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎ ལུས་ཀྱི་འདུས་ཏེ་རེག་པ་ལས་བྱུང་བའི་ཚོར་བ་ནི་ལུས་ཀྱི་འདུས་ཏེ་རེག་པ་ལས་བྱུང་བའི་ཚོར་བའི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎
K03psp_6-8u:2263	 manaḥsaṃsparśapratyayavedanādhātur manaḥsaṃsparśapratyayavedanādhātusvabhāvena śūnyaḥ,	K02D0008-10_H0009-10:57b-2	ཡིད་ཀྱི་འདུས་ཏེ་རེག་པ་ལས་བྱུང་བའི་ཚོར་བ་ནི་ཡིད་ཀྱི་འདུས་ཏེ་རེག་པ་ལས་བྱུང་བའི་ཚོར་བའི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎
K03psp_6-8u:2264	 pṛthivīdhātuḥ pṛthivīdhātusvabhāvena śūnyaḥ,	K02D0008-10_H0009-10:57b-3	སའི་ཁམས་ནི་སའི་ཁམས་ཀྱི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎
K03psp_6-8u:2265	 evam abdhātus tejodhātur vāyudhātur ākāśadhātur,	K02D0008-10_H0009-10:57b-4	ཆུའི་ཁམས་ནི་ཆུའི་ཁམས་ཀྱི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎ མེའི་ཁམས་ནི་མེའི་ཁམས་ཀྱི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎ རླུང་གི་ཁམས་ནི་རླུང་གི་ཁམས་ཀྱི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎ ནམ་མཁའི་ཁམས་ནི་ནམ་མཁའི་ཁམས་ཀྱི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎
K03psp_6-8u:2266	 vijñānadhātur vijñānadhātusvabhāvena śūnyaḥ pratītyasamutpādaḥ pratītyasamutpādasvabhāvena śūnyaḥ,	K02D0008-10_H0009-10:57b-8	རྣམ་པར་ཤེས་པའི་ཁམས་ནི་རྣམ་པར་ཤེས་པའི་ཁམས་ཀྱི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎ མ་རིག་པ་ནི་མ་རིག་པའི་རང་བཞིན་གྱིས་སྟོང་ངོ་༎
K03psp_6-8u:3936	 tad bodhisatttvo mahāsattvo dānapāramitāyāṃ caran,  śīlapāramitāyāṃ caran,  kṣāntipāramitāyāṃ caran,  vīryapāramitāyāṃ caran,	K02D0008-10_H0009-10:424b-3	བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་སྦྱིན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་པ་དང་། ཚུལ་ཁྲིམས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་པ་དང་། བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་པ་དང་། བརྩོན་འགྲུས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་པ་དང་།
K03psp_6-8u:3940	 dhyānapāramitāyāṃ caran,  prajñāpāramitāyāṃ caran,	K02D0008-10_H0009-10:424b-4	བསམ་གཏན་གྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་པ་དང་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་པ་དང་། ནང་སྟོང་པ་ཉིད་ལ་སྤྱོད་པ་དང་། ཕྱི་སྟོང་པ་ཉིད་ལ་སྤྱོད་པ་དང་། ཕྱི་ནང་སྟོང་པ་ཉིད་ལ་སྤྱོད་པ་དང་། སྟོང་པ་ཉིད་སྟོང་པ་ཉིད་ལ་སྤྱོད་པ་དང་། ཆེན་པོ་སྟོང་པ་ཉིད་ལ་སྤྱོད་པ་དང་། དོན་དམ་པ་སྟོང་པ་ཉིད་ལ་སྤྱོད་པ་དང་། འདུས་བྱས་སྟོང་པ་ཉིད་ལ་སྤྱོད་པ་དང་། འདུས་མ་བྱས་སྟོང་པ་ཉིད་ལ་སྤྱོད་པ་དང་། མཐའ་ལས་འདས་པ་སྟོང་པ་ཉིད་ལ་སྤྱོད་པ་དང་༎ ཐོག་མ་དང་ཐ་མ་མེད་པ་སྟོང་པ་ཉིད་ལ་སྤྱོད་པ་དང་། དོར་བ་མེད་པ་སྟོང་པ་ཉིད་ལ་སྤྱོད་པ་དང་། རང་བཞིན་སྟོང་པ་ཉིད་ལ་སྤྱོད་པ་དང་། ཆོས་ཐམས་ཅད་སྟོང་པ་ཉིད་ལ་སྤྱོད་པ་དང་། རང་གི་མཚན་ཉིད་སྟོང་པ་ཉིད་ལ་སྤྱོད་པ་དང་། མི་དམིགས་པ་སྟོང་པ་ཉིད་ལ་སྤྱོད་པ་དང་། དངོས་པོ་མེད་པ་སྟོང་པ་ཉིད་ལ་སྤྱོད་པ་དང་། ངོ་བོ་ཉིད་སྟོང་པ་ཉིད་ལ་སྤྱོད་པ་དང་།
K03psp_6-8u:3943	 praṇidhānapāramitāyāṃ caran,  balapāramitāyāṃ caran,	K02D0008-10_H0009-10:425a-0	དངོས་པོ་མེད་པའི་ངོ་བོ་ཉིད་སྟོང་པ་ཉིད་ལ་སྤྱོད་པ་དང་། དྲན་པ་ཉེ་བར་བཞག་པ་རྣམས་ལ་སྤྱོད་པ་དང་། ཡང་དག་པར་སྤོང་བ་རྣམས་ལ་སྤྱོད་པ་དང་། རྫུ་འཕྲུལ་གྱི་རྐང་༄༤༢༥ཨ་༌༎
K03psp_6-8u:3946	 adhyātmaśūnyatāyāṃ (PSP_6-8:142)  caran, bahirdhāśūnyatāyāṃ caran,  adhyātmabahirdhāśūnyatāyāṃ caran,  yāvad abhāvasvabhāvaśūnyatāyāṃ caran,  āryasatyāpramāṇadhyānārūpyavimokṣasamādhisamāpattidhāraṇīmukheṣu caran,  śūnyatānimittāpraṇihiteṣu caran,	K02D0008-10_H0009-10:425a-5	སངས་རྒྱས་ཀྱི་ཆོས་མ་འདྲེས་པ་རྣམས་ལ་སྤྱོད་པ་དང་། རྒྱུན་དུ་ཞུགས་པའི་འབྲས་བུ་ལ་སྤྱོད་པ་དང་། ལན་ཅིག་ཕྱིར་འོང་བའི་འབྲས་བུ་ལ་སྤྱོད་པ་དང་། ཕྱིར་མི་འོང་བའི་འབྲས་བུ་ལ་སྤྱོད་པ་དང་། དགྲ་བཅོམ་པ་ཉིད་ལ་སྤྱོད་པ་དང་། རང་བྱང་ཆུབ་ལ་སྤྱོད་པ་དང་། ལམ་གྱི་རྣམ་པ་ཤེས་པ་ཉིད་ལ་སྤྱོད་པ་དང་། རྣམ་པ་༄༤༢༥བ་ཐམས་ཅད་མཁྱེན་པ་ཉིད་ལ་སྤྱོད་པས་ཤིན་ཏུ་རྟོགས་པར་བྱའོ་༎ ཤིན་ཏུ་རྟོགས་པའི་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་སྦྱིན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་པ་དང་། ཚུལ་ཁྲིམས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་པ་དང་། བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་པ་དང་།
K03psp_6-8u:4598	 śīlapāramitāparipūryai,	K02D0008-10_H0009-10:408a-8	ཚུལ་ཁྲིམས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཡོངས་སུ་རྫོགས་པར་བྱེད་པའོ་༎
K03psp_6-8u:4599	 kṣāntipāramitāparipūryai,  vīryapāramitāparipūryai,	K02D0008-10_H0009-10:408a-9	བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཡོངས་སུ་རྫོགས་པར་བྱེད་པའོ་༎ བརྩོན་འགྲུས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཡོངས་སུ་རྫོགས་པར་བྱེད་པའོ་༎
K03psp_6-8u:4601	 dhyānapāramitāparipūryai,	K02D0008-10_H0009-10:408a-11	བསམ་གཏན་གྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཡོངས་སུ་རྫོགས་པར་བྱེད་པའོ་༎
K03psp_6-8u:4602	 prajñāpāramitāparipūryai,	K02D0008-10_H0009-10:408b-0	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་༄༤༠༨བ་ཡོངས་སུ་རྫོགས་པར་བྱེད་པའོ་༎
K03psp_6-8u:4603	 upāyapāramitāparipūryai,  praṇidhānapāramitāparipūryai,  balapāramitāparipūryai,	K02D0008-10_H0009-10:408b-1	ནང་སྟོང་པ་ཉིད་ཡོངས་སུ་རྫོགས་པར་བྱེད་པའོ་༎ ཕྱི་སྟོང་པ་ཉིད་ཡོངས་སུ་རྫོགས་པར་བྱེད་པའོ་༎ ཕྱི་ནང་སྟོང་པ་ཉིད་ཡོངས་སུ་རྫོགས་པར་བྱེད་པའོ་༎
K03psp_6-8u:4606	 jñānapāramitāparipūryai,  abhijñāpāramitāparipūryai,	K02D0008-10_H0009-10:408b-4	སྟོང་པ་ཉིད་སྟོང་པ་ཉིད་ཡོངས་སུ་རྫོགས་པར་བྱེད་པའོ་༎ ཆེན་པོ་སྟོང་པ་ཉིད་ཡོངས་སུ་རྫོགས་པར་བྱེད་པའོ་༎
K03psp_6-8u:4609	 catvāry apramāṇāni catasra ārūpyasamāpattīḥ paripūrayati,	K02D0008-10_H0009-10:408b-14	རང་གི་མཚན་ཉིད་སྟོང་པ་ཉིད་ཡོངས་སུ་རྫོགས་པར་བྱེད་པའོ་༎ མི་དམིགས་པ་སྟོང་པ་ཉིད་ཡོངས་སུ་རྫོགས་པར་བྱེད་པའོ་༎ དངོས་པོ་མེད་པ་སྟོང་པ་ཉིད་ཡོངས་སུ་རྫོགས་པར་བྱེད་པའོ་༎ ངོ་བོ་ཉིད་སྟོང་པ་ཉིད་ཡོངས་སུ་རྫོགས་པར་བྱེད་པའོ་༎ དངོས་པོ་མེད་པའི་ངོ་བོ་ཉིད་སྟོང་པ་ཉིད་ཡོངས་སུ་རྫོགས་པར་བྱེད་པའོ་༎
K03psp_6-8u:4610	 catvāri smṛtyupasthānāṃ paripūrayati,	K02D0008-10_H0009-10:408b-19	དྲན་པ་ཉེ་བར་བཞག་པ་བཞི་ཡོངས་སུ་རྫོགས་པར་བྱེད་པའོ་༎
