src_segmentnr	src_original	tgt_segmentnr	tgt_original
K05bsu049_u:10	 te subhūte bodhisattvānāṃ mahāsattvānāṃ prajñāpāramitāmārabhya yathā bodhisattvā  mahāsattvāḥ prajñāpāramitā niryāyuriti //	K02D0008_H0009:273a-8	རབ་འབྱོར་། ཁྱོད་ཀྱིས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྣམས་ལ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལས་བརྩམས་ཏེ་། ཅི་ནས་ཀྱང་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྣམས་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལས་འབྱུང་བར་འགྱུར་བ་དེ་ལྟ་བུའི་ཆོས་ཀྱི་གཏམ་བྱ་བར་སྤོབས་པ་སྐྱེད་ཅིག་།
K05bsu049_u:13	 svakena prajñāpratibhānabalādhānena svakena prajñāpratibhānabalādhiṣṭhānena bodhisattvānāṃ  mahāsattvānāṃ prajñāpāramitāmupadekṣyati utāho buddhānubhāveneti?	K02D0008_H0009:273b-0	ཚེ་དང་ལྡན་པ་རབ་འབྱོར་འདི་རང་གི་ཤེས་རབ་དང་། སྤོབས་པ་ཙམ་གྱི་སྟོབས་དང་། ཤུགས་ཀྱི་གོ་ཆས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྣམས་ལ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྟོན་ཏམ་༄༢༧༣བ་འོན་ཏེ་།
K05bsu049_u:15	 atha khalvāyuṣmān subhūtirbuddhānubhāvena āyuṣmataḥ śāriputrasya imamevarūpaṃ cetasaiva  cetaḥparivitarkamājñāya āyuṣmantaṃ śāriputrametadavocat - yatkiṃcidāyuṣman śāriputra  bhagavataḥ śrāvakā bhāṣante deśayanti upadiśanti udīrayanti prakāśayanti saṃprakāśayanti,	K02D0008_H0009:273b-1	སངས་རྒྱས་ཀྱི་མཐུས་སྟོན་པར་འགྱུར་སྙམ་པ་དང་། དེ་ནས་ཚེ་དང་ལྡན་པ་རབ་འབྱོར་གྱིས་སངས་རྒྱས་ཀྱི་མཐུས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་དེ་དག་དང་། ཉན་ཐོས་ཆེན་པོ་དེ་དག་དང་། ལྷའི་བུ་དེ་དག་གིས་སེམས་ཀྱི་ཀུན་ཏུ་རྟོག་པ་སེམས་ཀྱིས་ཡོངས་སུ་ཤེས་ནས་ཚེ་དང་ལྡན་པ་ཤའ་རདབ༹་ཏིའི་བུ་ལ་སྨྲས་པ་། ཚེ་དང་ལྡན་པ་ཤའ་རདབ༹་ཏིའི་བུ་།
K05bsu049_u:18	 sa sarvastathāgatasya puruṣakāro veditavyaḥ /	K02D0008_H0009:273b-3	བཅོམ་ལྡན་འདས་ཀྱི་ཉན་ཐོས་རྣམས་ནི་། གང་ཅི་སྨྲའང་རུང་། དེ་ཐམས་ཅད་དེ་བཞིན་གཤེགས་པའི་མཐུའོ་༎
K05bsu049_u:19	 tatkasya hetoḥ?  yo hi tathāgatena dharmo deśitaḥ,	K02D0008_H0009:273b-8	དེ་བཞིན་གཤེགས་པས་ཆོས་གང་བསྟན་པ་དེ་ཐམས་ཅད་ཀྱང་ཆོས་ཉིད་དང་མི་འགལ་ལོ་༎
K05bsu049_u:21	 tatra dharmadeśanāyāṃ śikṣamāṇāste tāṃ dharmatāṃ sākṣātkurvanti dhārayanti,	K02D0008_H0009:273b-9	དེ་ལྟར་རིགས་ཀྱི་བུ་དེ་དག་ནི་། ཆོས་བསྟན་པ་དེ་ལ་སློབ་ཅིང་ཆོས་ཉིད་དེ་ལྟ་བུ་མངོན་དུ་བྱེད་དོ་༎
K05bsu049_u:30	 tathāgatadharmadeśanāyā eva āyuṣman śāriputra eṣa niṣyandaḥ yatte kulaputrā upadiśantastāṃ dharmatāṃ dharmatayā na virodhayanti //	K02D0008_H0009:273b-12	འདི་ནི་། དེ་བཞིན་གཤེགས་པ་ཉིད་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྣམས་ལ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཐབས་ཀྱིས་སྟོན་པ་མཛད་ཀྱི་། ཚེ་དང་ལྡན་པ་ཤའ་རདབ༹་ཏིའི་བུ་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྣམས་ལ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བསྟན་པ་ནི་།
K05bsu049_u:31	 atha khalvāyuṣmān subhūtirbuddhānubhāvena bhagavantametadavocat - yadbhagavānevamāha	K02D0008_H0009:273b-15	ཉན་ཐོས་དང་། རང་སངས་རྒྱས་ཐམས་ཅད་ཀྱི་ཡུལ་མ་ཡིན་ནོ་༎ དེ་ནས་ཚེ་དང་ལྡན་པ་རབ་འབྱོར་གྱིས་བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎
K05bsu049_u:32	 - pratibhātu te subhūte bodhisattvānāṃ mahāsattvānāṃ prajñāpāramitāmārabhya yathā	K02D0008_H0009:273b-17	བཅོམ་ལྡན་འདས་།
K05bsu049_u:33	 bodhisattvā mahāsattvāḥ prajñāpāramitāṃ niryāyuriti /  bodhisattvo bodhisattva iti yadidaṃ bhagavannucyate,	K02D0008_H0009:273b-18	བྱང་ཆུབ་སེམས་དཔའ་བྱང་ཆུབ་སེམས་དཔའ་ཞེས་བགྱི་ན་།
K05bsu049_u:35	 katamasyaitadbhagavan dharmasyādhivacanaṃ yaduta bodhisattva iti?	K02D0008_H0009:273b-20	བྱང་ཆུབ་སེམས་དཔའ་ཞེས་བགྱི་བའམ་། ༄༢༧༤ཨ་༌༎ ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཞེས་བགྱི་བ་འདི་ཆོས་གང་གི་ཚིག་བླ་དབ༹གས་ལགས་།
K05bsu049_u:36	 nāhaṃ bhagavaṃstaṃ dharmaṃ samanupaśyāmi yaduta bodhisattva iti /	K02D0008_H0009:274a-1	བཅོམ་ལྡན་འདས་།
K05bsu049_u:62	 yathāpi nāma tvaṃ bhagavatā araṇāvihāriṇāmagratāyāṃ nirdiṣṭo nirdiśasi /	K02D0008_H0009:460a-0	ཉན་ཐོས་ཉོན་མོངས་པ་མེད་པར་རྣམ་པར་སྤྱོད་པ་རྣམས་༄༤༦༠ཨ་༌༎ ཀྱི་མཆོག་ཏུ་བཅོམ་ལྡན་འདས་ཀྱིས་གསུངས་ཏེ་།
