src_segmentnr	src_original	tgt_segmentnr	tgt_original
GS41brhats_u:3996	 57.17ab/ ūrū ca^aṅgula^mānaiś catur^yutā viṃśatis tathā jaṅghe/  57.17cd/ jānukapicche catur^aṅgule ca pādau ca tat^tulyau//	T17MW1PD95844_3552:41	རྣམས་ཡིན་ནོ། །སྙན་གྱི་སྲིད་དུ་སོར་བཞི་སྟེ། །མགུར་གྱི་ཞེང་ནི་སོར་བརྒྱད་ཡིན༎ སྦོམ་དག་ཏུ་ནི་སོར་རྣམས་ཀྱི། །ཉི་ཤུ་རཚ་བཞི་དག་ཏུ་བྱ། །མགུར་གྱི་མཐའ་ནས་སོར་བཅུ་གཉིས། །ཕྲག་པའོ་དེ་ནི་ཐལ་གོང་ཞེས། །ཞལ་གྱི་ཚཧད་ནི་བཞི
GS41brhats_u:3998	 57.18ab/ dvādaśa^dīrghau ṣaṭ pṛthutayā ca pādau trika^āyata^aṅguṣṭhau/	T17MW1PD95844_3552:45	བཞིན་ལག་ངར་བཅུ་དྲུག་གོ། །ཕྱག་མགུལ་འཁོར་བའང་དེ་བཞིན་ནོ། ། མཁྲིག་མ་ནས་ནི་ཕྱག་གི་རཚེར། །སོར་ནི་བཅུ་གཉིས་རབ་ཏུ་གྲགས། །ཕྱག
GS41brhats_u:3999	 57.18cd/ pañca^aṅgula^pariṇāhau pradeśinī try^aṅgulaṃ dīrghā//	T17MW1PD95844_3552:47	མཐིལ་སྲིད་དུ་སོར་བདུན་ཏེ། །དེ་ཡི་ཞེང་ནི་ལྔ་ཡིན་ནོ། །མཐིལ་དུ་དུང་དང་འཁོར་ལོ་དང་། །པདྨ་ལྕགས་ཀྱུ་ཉིད་ཀྱང་ཡིན། །ཕྱག་མཚཧན་རྣམས་ཀྱི
GS41brhats_u:4000	 57.19ab/ aṣṭa^aṃśa^aṃśa^ūnāḥ śeṣa^aṅgulyaḥ[K.śeṣāṅgulayaḥ] krameṇa kartavyāḥ/	T17MW1PD95844_3552:48	གཟུགས་དག་གི། །རྣམ་པ་ཐ་དད་བྲི་བར་བྱ། །གུང་མོའི་སྲིད་དང་སོར་ལྔ་སྟེ། །
GS41brhats_u:4001	 57.19cd/ sa^caturtha^bhāgam aṅgulam utsedho +aṅguṣṭhakasya^uktaḥ//  57.20ab/ aṅguṣṭha^nakhaḥ kathitas caturtha^bhāga^ūnam aṅgulaṃ tajjñaiḥ/	T17MW1PD95844_3552:49	ཚཧིག་ཕྱེད་ཀྱིས་ཐུང་འཛུབ་མོ་ཡིན། །སྲིན་ལག་དག་ནི་སོར་རྣམས་ཀྱིས། ། ཕྱེད་ཀྱིས་ཐུང་བ་ཉིད་དུ་བྱ། །མཐེའུ་ཆུང་དག་ནི་སྲིན་ལག་གི། །ཚཧིགས་ཀྱི
GS41brhats_u:4003	 57.20cd/ śeṣa^nakhānām ardha^aṅgulaṃ kramāt kiṃcid^ūnaṃ vā//  57.21ab/ jaṅgha^agre pariṇāhaś caturdaśa^uktas tu vistarāt[K.vistaraḥ] pañca/  57.21cd/ madhye tu sapta vipulā pariṇāhāt triguṇitāḥ sapta//  57.22ab/ aṣṭau tu jānumadhye vaipulyaṃ try^aṣṭakaṃ tu pariṇāhaḥ/	T17MW1PD95844_3552:51	བསྟན་སྣ་ཚཧོགསཕྱེད་ཀྱིས་ཐུང་བར་བྱ། །སོར་མོ་ཐམས་ཅད་ཚཧིགས་གསུམ་སྟེ། །དེ་དག་ཚཧིགས་ཕྱེད་སེན་མོའོ། །མཁྲིག་ མ་ཡི་ནི་གོང་དག་གི། །སོར་བཞི་དང་བཅས་མཐེ་བོང་ངོ་། །སྦོམས་སུ་ཡང་ནི་དེ་སྲིད་དོ། །དེ་ནི་ཚཧིགས་གཉིས་ཕྱེད་སེན་མོ། ། མཐེ་བོ་ནས་ནི་འཛུབ་མོའི་བར། །སོར་གསུམ་དག་ཏུ་བཤད་པ་ཡིན། །མཁྲིག
GS41brhats_u:4011	 57.24cd/ stanayoḥ ṣoḍaśa ca^antaram ūrdhvaṃ kakṣye[K.kakṣe] ṣaḍ^aṅgulike//  57.25ab/ *aṣṭāv aṃsau dvādaśa bāhū kāryau[K.kāryāv aṣṭāv aṃsau dvādaśa bāhū] tathā prabāhū ca/	T17MW1PD95844_3552:55	མ་ནས་ནི་མཐེའུ་ཆུང་དུ། །སྲིད་ནི་སོར་ལྔ་དག་ཏུ་བྱ། །མགུར་ནས་ཐུགས་ཀའི་བར་དག་ནི། །ཐུགས་ཀ་ནས་ནི་ལྟེ་བ་དང་། །ནུ་མ་གཉིས་ཀྱི་བར་དག་ཏུ༎ སོར་ནི་ཕྱེད་དང་བཅུ་གསུམ་ཡིན། །ནུ་མ་གཉིས་ཀྱི་གོང་དག་ནས། །མཆན
GS41brhats_u:4013	 57.25cd/ bāhū ṣaḍ^vistīrṇau[K.ṣaḍvistirṇau] pratibāhū tv aṅgula^catuṣkam//	T17MW1PD95844_3552:58	ཁུང་དུ་ནི་སོར་དྲུག་བྱ། །མཐོང་ག་དག་གི་འཕེལ་ག་ནི། །སོར་ནི་ཉི་ཤུ་རཚ་ལྔ་ཡིན། །མཐོང་ག་ནས་ནི་རྒྱབ་འཁོར་བར། །སོར་ནི་ལྔ་བཅུ་རཚ་དྲུག་ཡིན། །
GS41brhats_u:4014	 57.26ab/ ṣoḍaśa bāhū mūle pariṇāhād dvādaśa^agra^haste ca/	T17MW1PD95844_3552:60	ནུ་མ་ནས་ནི་ལྟེ་བའི་བར། །སོར་ནི་བཅུ་དྲུག་ཁོ་ནར་འདོད། །ཟླུམ་དང་ཟབ
GS41brhats_u:4016	 57.27ab/ pañca^aṅgulāni madhyā pradeśinī madhya^parva^dala^hīnā/  57.27cd/ anayā tulyā ca^anāmikā kaniṣṭhā tu parva^ūnā//	T17MW1PD95844_3552:64	དང་བཅུ་གསུམ་ཡིན། །སྨད་ཀ་དེ་ཡི་ཕྱེད་དག་ནས། །རླིག་པ་ལ་ནི་སོར་བཞི་ཡིན། །བརླ་ཡི་སྦོམས་སུ་སུམ་ཅུ་གཉིས། །སྲིད་དུ་ཉི་ཤུ་རཚ་ལྔ་སྟེ། །དེ་དག
