src_segmentnr	src_original	tgt_segmentnr	tgt_original
K02sspp2_2u:7268	 na vāyudhātuḥ prajñapitaḥ,  nākāśadhātuḥ prajñapitaḥ,  na vijñānadhātuḥ prajñapitaḥ.	K02D0008-9_H0009-9:448b-26	རླུང་གི་ཁམས་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎ ནམ་མཁའི་ཁམས་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎ རྣམ་པར་ཤེས་པའི་ཁམས་ལ་རྟོག་པ་མ་ཡིན་༄༤༤༩ཨ་༌༎
K02sspp2_2u:7266	 nābdhātuḥ prajñapitaḥ,  na tejodhātuḥ prajñapitaḥ,	K02D0008-9_H0009-9:448b-24	ཆུའི་ཁམས་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎ མེའི་ཁམས་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:7271	 nāvidyā prajñapitā,	K02D0008-9_H0009-9:449a-1	ནོ་༎ མ་རིག་པ་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:7272	 na saṃskārā prajñapitāḥ,	K02D0008-9_H0009-9:449a-2	འདུ་བྱེད་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:7273	 na vijñānaṃ prajñapitaṃ,	K02D0008-9_H0009-9:449a-3	རྣམ་པར་ཤེས་པ་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:7274	 na nāmarūpaṃ prajñapitaṃ,	K02D0008-9_H0009-9:449a-4	མིང་དང་གཟུགས་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:7238	 na kāyaḥ prajñapitaḥ,	K02D0008-9_H0009-9:448a-25	ལུས་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:5712	 mahāśūnyateti na sthātavyam upalambhayogena,	K02D0008-9_H0009-9:497a-6	མི་གཟུང་བའི་སླད་དུ་བསྟན་པ་མ་ལགས་། ཆེན་པོ་སྟོང་པ་ཉིད་གཟུང་བའི་སླད་དུ་མ་ལགས་།
K02sspp2_2u:5713	 paramārthaśūnyateti na sthātavyam upalambhayogena,  saṃskṛtaśūnyateti na sthātavyam upalambhayogena,	K02D0008-9_H0009-9:497a-8	མི་གཟུང་བའི་སླད་དུ་བསྟན་པ་མ་ལགས་། དོན་དམ་པ་སྟོང་པ་ཉིད་གཟུང་བའི་སླད་དུ་མ་ལགས་། མི་གཟུང་བའི་སླད་དུ་བསྟན་པ་མ་ལགས་།
K02sspp2_2u:5715	 asaṃskṛtaśūnyateti na sthātavyam upalambhayogena,  atyantaśūnyateti na sthātavyam upalambhayogena,	K02D0008-9_H0009-9:497a-11	འདུས་བྱས་སྟོང་པ་ཉིད་གཟུང་བའི་སླད་དུ་མ་ལགས་། མི་གཟུང་བའི་སླད་དུ་བསྟན་པ་མ་ལགས་། འདུས་མ་བྱས་སྟོང་པ་ཉིད་གཟུང་བའི་སླད་དུ་མ་ལགས་།
K02sspp2_2u:130	 āramitā āratā śīlapāramitāyās tad ucyate,	K02D0008-9_H0009-9:373b-16	ཚུལ་ཁྲིམས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎
K02sspp2_2u:131	 āramitā āratā kṣāntipāramitāyās tad ucyate,	K02D0008-9_H0009-9:374a-0	བཟོད་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ནི་སྔོན་གྱི་མཐའ་༄༣༧༤ཨ་༌༎
K02sspp2_2u:132	 āramitā āratā vīryapāramitāyās tad ucyate,  āramitā āratā dhyānapāramitāyās tad ucyate,	K02D0008-9_H0009-9:374a-2	བརྩོན་འགྲུས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎ བསམ་གཏན་གྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎
K02sspp2_2u:134	 āramitā āratā prajñāpāramitāyās tad ucyate.	K02D0008-9_H0009-9:374a-4	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎
K02sspp2_2u:7275	 na ṣaḍāyatanaṃ prajñapitaṃ,	K02D0008-9_H0009-9:449a-5	སྐྱེ་མཆེད་དྲུག་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:135	 āramitā āratādhyātmaśūnyatāyās tad ucyate,  āramitā āratā bahirdhāśūnyatāyās tad ucyate,  āramitā āratādhyātmabahirdhāśūnyatāyās tad ucyate,  āramitā āratā śūnyatāśūnyatāyās tad ucyate,	K02D0008-9_H0009-9:374a-5	ནང་སྟོང་པ་ཉིད་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎ ཕྱི་སྟོང་པ་ཉིད་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎ ཕྱི་ནང་སྟོང་པ་ཉིད་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎ སྟོང་པ་ཉིད་སྟོང་པ་ཉིད་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎
K02sspp2_2u:139	 āramitā āratā mahāśūnyatāyās tad ucyate,	K02D0008-9_H0009-9:374a-9	ཆེན་པོ་སྟོང་པ་ཉིད་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎
K02sspp2_2u:140	 āramitā āratā paramārthaśūnyatāyās tad ucyate,  āramitā āratā saṃskṛtaśūnyatāyās tad ucyate,	K02D0008-9_H0009-9:374a-10	དོན་དམ་པ་སྟོང་པ་ཉིད་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎ འདུས་བྱས་སྟོང་པ་ཉིད་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎
K02sspp2_2u:142	 āramitā āratāsaṃskṛtaśūnyatāyās tad ucyate,  āramitā āratātyantaśūnyatāyās tad ucyate,  āramitā āratānavakāraśūnyatāyās tad ucyate,  āramitā āratā prakṛtiśūnyatāyās tad ucyate,	K02D0008-9_H0009-9:374a-13	མཐའ་ལས་འདས་པ་སྟོང་པ་ཉིད་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎ ཐོག་མ་དང་ཐ་མ་མེད་པ་སྟོང་པ་ཉིད་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎ དོར་བ་མེད་པ་སྟོང་པ་ཉིད་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎ རང་བཞིན་༄༣༧༤བ་སྟོང་པ་ཉིད་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་ཕ་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎
K02sspp2_2u:147	 āramitā āratā sarvadharmaśūnyatāyās tad ucyate,	K02D0008-9_H0009-9:374b-1	ཆོས་ཐམས་ཅད་སྟོང་པ་ཉིད་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎
K02sspp2_2u:148	 āramitā āratā svalakṣaṇaśūnyatāyās tad ucyate,	K02D0008-9_H0009-9:374b-2	རང་གི་མཚན་ཉིད་སྟོང་པ་ཉིད་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎ མི་དམིགས་པ་སྟོང་པ་ཉིད་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎
K02sspp2_2u:149	 āramitā āratānupalambhaśūnyatāyās tad ucyate,  āramitā āratābhāvaśūnyatāyās tad ucyate,  āramitā āratā svabhāvaśūnyatāyās tad ucyate,  āramitā āratābhāvasvabhāvaśūnyatāyās tad ucyate.	K02D0008-9_H0009-9:374b-4	དངོས་པོ་མེད་པ་སྟོང་པ་ཉིད་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎ ངོ་བོ་ཉིད་སྟོང་པ་ཉིད་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎ དངོས་པོ་མེད་པའི་ངོ་བོ་ཉིད་སྟོང་པ་ཉིད་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎
K02sspp2_2u:153	 āramitā āratā smṛtyupasthānebhyas tad ucyate,	K02D0008-9_H0009-9:374b-7	དྲན་པ་ཉེ་བར་བཞག་པ་རྣམས་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎
K02sspp2_2u:154	 āramitā āratā samyakprahāṇebhyas tad ucyate,	K02D0008-9_H0009-9:374b-8	ཡང་དག་པར་སྤོང་བ་རྣམས་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎
K02sspp2_2u:155	 āramitā āratā ṛddhipādebhyas tad ucyate,  āramitā āratā indriyebhyas tad ucyate,  āramitā āratā balebhyas tad ucyate,  āramitā āratā bodhyaṅgebhyas tad ucyate,	K02D0008-9_H0009-9:374b-9	རྫུ་འཕྲུལ་གྱི་རྐང་པ་རྣམས་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎ དབང་པོ་རྣམས་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎ སྟོབས་རྣམས་ནི་སྔོན་གྱི་མཐའ་དང་ཕྱི་མའི་མཐའ་ཡོངས་སུ་ཆད་པའོ་༎
K02sspp2_2u:1522	 yaḥ saṃskārāṇāṃ vyayo na te saṃskārāḥ,	K02D0008-9_H0009-9:358b-7	འདུ་བྱེད་ཀྱི་ཕ་རོལ་གང་ཡིན་པ་དེ་ན་འདུ་བྱེད་མ་ཡིན་ནོ་༎
K02sspp2_2u:1523	 yo vijñānasya vyayo na tad vijñānam.	K02D0008-9_H0009-9:358b-8	རྣམ་པར་ཤེས་པའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་རྣམ་པར་ཤེས་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1524	 yaś cakṣuṣo vyayo na tac cakṣuḥ,	K02D0008-9_H0009-9:358b-9	མིག་གི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་མིག་མ་ཡིན་ནོ་༎
K02sspp2_2u:1525	 yaḥ śrotrasya vyayo na tac chrotraṃ,	K02D0008-9_H0009-9:358b-10	རྣ་བའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་རྣ་བ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1529	 yo manaso vyayo na tan manaḥ.	K02D0008-9_H0009-9:358b-14	ཡིད་ཀྱི་ཕ་རོལ་གང་ཡིན་པ་དེ་ན་ཡིད་མ་ཡིན་ནོ་༎
K02sspp2_2u:1526	 yo ghrāṇasya vyayo na tad ghrāṇaṃ,  yo jihvāyā vyayo na sā jihvā,	K02D0008-9_H0009-9:358b-11	སྣའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་སྣ་མ་ཡིན་ནོ་༎ ལྕེའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་ལྕེ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1528	 yaḥ kāyasya vyayo na sa kāyaḥ,	K02D0008-9_H0009-9:358b-13	ལུས་ཀྱི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་ལུས་མ་ཡིན་ནོ་༎
K02sspp2_2u:7276	 na sparśaḥ prajñapitaḥ,	K02D0008-9_H0009-9:449a-6	རེག་པ་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1535	 yo dharmāṇāṃ vyayo na te dharmāḥ.	K02D0008-9_H0009-9:358b-20	ཆོས་ཀྱི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་ཆོས་མ་ཡིན་ནོ་༎
K02sspp2_2u:1531	 yaḥ śabdasya vyayo na sa śabdaḥ,  yo gandhasya vyayo na sa gandhaḥ,  yo rasasya vyayo na sa rasaḥ,  yaḥ sparśasya vyayo na sa sparśaḥ,	K02D0008-9_H0009-9:358b-16	སྒྲའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་སྒྲ་མ་ཡིན་ནོ་༎ དྲིའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་དྲི་མ་ཡིན་ནོ་༎ རོའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་རོ་མ་ཡིན་ནོ་༎ རེག་གི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་རེག་མ་ཡིན་ནོ་༎
K02sspp2_2u:1530	 yo rūpasya vyayo na tad rūpaṃ,	K02D0008-9_H0009-9:358b-15	གཟུགས་ཀྱི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་གཟུགས་མ་ཡིན་ནོ་༎
K02sspp2_2u:1538	 yo ghrāṇavijñanasya vyayo na tad ghrāṇavijñānaṃ,  yo jihvāvijñanasya vyayo na taj jihvāvijñānaṃ,	K02D0008-9_H0009-9:359a-2	སྣའི་རྣམ་པར་ཤེས་པའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་སྣའི་རྣམ་པར་ཤེས་པ་མ་ཡིན་ནོ་༎ ལྕེའི་རྣམ་པར་ཤེས་པའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་ལྕེའི་རྣམ་པར་ཤེས་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1537	 yaḥ śrotravijñānasya vyayo na tac chrotravijñānaṃ,	K02D0008-9_H0009-9:359a-1	པའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་རྣ་བའི་རྣམ་པར་ཤེས་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1536	 yaś cakṣurvijñānasya vyayo na tac cakṣurvijñānaṃ,	K02D0008-9_H0009-9:358b-21	མིག་གི་རྣམ་པར་ཤེས་པའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་མིག་གི་རྣམ་པར་ཤེས་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1540	 yaḥ kāyavijñanasya vyayo na tat kāyavijñānaṃ,	K02D0008-9_H0009-9:359a-4	ལུས་ཀྱི་རྣམ་པར་ཤེས་པའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་ལུས་ཀྱི་རྣམ་པར་ཤེས་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1542	 yaś cakṣuḥsaṃsparśasya vyayo na sa cakṣuḥsaṃsparśaḥ,	K02D0008-9_H0009-9:359a-6	མིག་གི་འདུས་ཏེ་རེག་པའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་མིག་གི་འདུས་ཏེ་རེག་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1541	 yo manovijñānasya vyayo na tan manovijñānam.	K02D0008-9_H0009-9:359a-5	ཡིད་ཀྱི་རྣམ་པར་ཤེས་པའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་ཡིད་ཀྱི་རྣམ་པར་ཤེས་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1543	 yaḥ śrotrasaṃsparśasya vyayo na sa chrotrasaṃsparśaḥ,	K02D0008-9_H0009-9:359a-7	རྣ་བའི་འདུས་ཏེ་རེག་པའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་རྣ་བའི་འདུས་ཏེ་རེག་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1544	 yo ghrāṇasaṃsparśasya vyayo na sa ghrāṇasaṃsparśaḥ,	K02D0008-9_H0009-9:359a-8	སྣའི་འདུས་ཏེ་རེག་པའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་སྣའི་འདུས་ཏེ་རེག་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1545	 yo jihvāsaṃsparśasya vyayo na sa jihvāsaṃsparśaḥ,	K02D0008-9_H0009-9:359a-9	ལྕེའི་འདུས་ཏེ་རེག་པའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་ལྕེའི་འདུས་ཏེ་རེག་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1546	 yaḥ kāyasaṃsparśasya vyayo na sa kāyasaṃsparśaḥ,	K02D0008-9_H0009-9:359a-10	ལུས་ཀྱི་འདུས་ཏེ་རེག་པའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་ལུས་ཀྱི་འདུས་ཏེ་རེག་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1547	 yo manaḥsaṃsparśasya vyayo na sa manaḥsaṃsparśaḥ.	K02D0008-9_H0009-9:359a-11	ཡིད་ཀྱི་འདུས་ཏེ་རེག་པའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་ཡིད་ཀྱི་འདུས་ཏེ་རེག་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1548	 yaś cakṣuḥsaṃsparśapratyayavedanāyā vyayo na sā cakṣuḥsaṃsparśapratyayavedanā,	K02D0008-9_H0009-9:359a-12	མིག་གི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་མིག་གི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1549	 yaḥ śrotrasaṃsparśapratyayavedanāyā vyayo na sā śrotrasaṃsparśapratyayavedanā,  yo ghrāṇasaṃsparśapratyayavedanāyā vyayo na sā ghrāṇasaṃsparśapratyayavedanā,  yo jihvāsaṃsparśapratyayavedanāyā vyayo na sā jihvāsaṃsparśapratyayavedanā,	K02D0008-9_H0009-9:359a-13	རྣ་བའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་རྣ་བའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་མ་ཡིན་ནོ་༎ སྣའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བའི་ཕ་རོལ་གང་༄༣༥༩བ་ཡིན་པ་དེ་ནི་སྣའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་མ་ཡིན་ནོ་༎ ལྕེའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་ལྕེའི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1552	 yaḥ kāyasaṃsparśapratyayavedanāyā vyayo na sā kāyasaṃsparśapratyayavedanā,	K02D0008-9_H0009-9:359b-2	ལུས་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་ལུས་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1553	 yo manaḥsaṃsparśapratyayavedanāyā vyayo na sā manaḥsaṃsparśapratyayavedanā.	K02D0008-9_H0009-9:359b-3	ཡིད་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་ཡིད་ཀྱི་འདུས་ཏེ་རེག་པའི་རྐྱེན་གྱིས་ཚོར་བ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1554	 yaḥ pṛthivīdhātor vyayo na sa pṛthivīdhātuḥ,  yo 'bdhātor vyayo na so 'bdhātuḥ,	K02D0008-9_H0009-9:359b-4	སའི་ཁམས་ཀྱི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་སའི་ཁམས་མ་ཡིན་ནོ་༎ ཆུའི་ཁམས་ཀྱི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་ཆུའི་ཁམས་མ་ཡིན་ནོ་༎
K02sspp2_2u:7277	 na vedanā prajñapitā,	K02D0008-9_H0009-9:449a-7	ཚོར་བ་ལ་རྟོག་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1558	 ya ākāśadhātor vyayo na sa ākāśadhātuḥ,  yo vijñānadhātor vyayo na sa vijñānadhātuḥ.  (ŚsP II-2 40)	K02D0008-9_H0009-9:359b-8	ནམ་མཁའི་ཁམས་ཀྱི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་ནམ་མཁའི་ཁམས་མ་ཡིན་ནོ་༎ རྣམ་པར་ཤེས་པའི་ཁམས་ཀྱི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་རྣམ་པ་ཤེས་པའི་ཁམས་མ་ཡིན་ནོ་༎
K02sspp2_2u:1556	 yas tejodhātor vyayo na sa tejodhātuḥ,  yo vāyudhātor vyayo na sa vāyudhātuḥ,	K02D0008-9_H0009-9:359b-6	མེའི་ཁམས་ཀྱི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་མེའི་ཁམས་མ་ཡིན་ནོ་༎ རླུང་གི་ཁམས་ཀྱི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་རླུང་གི་ཁམས་མ་ཡིན་ནོ་༎
K02sspp2_2u:1561	 yo 'vidyāyā vyayo na sāvidyā,	K02D0008-9_H0009-9:359b-10	མ་རིག་པའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་མ་རིག་པ་མ་ཡིན་ནོ་༎
K02sspp2_2u:1562	 yaḥ saṃskārāṇāṃ vyayo na te saṃskārāḥ,	K02D0008-9_H0009-9:359b-11	འདུ་བྱེད་ཀྱི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་འདུ་བྱེད་མ་ཡིན་ནོ་༎
K02sspp2_2u:1563	 yo vijñānasya vyayo na tad vijñānaṃ,	K02D0008-9_H0009-9:359b-12	རྣམ་པར་ཤེས་པའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་རྣམ་པར་ཤེས་པ་མ་ཡིན་ནོ་།
K02sspp2_2u:1564	 yo nāmarūpasya vyayo na tan nāmarūpaṃ,	K02D0008-9_H0009-9:359b-13	མིང་དང་གཟུགས་ཀྱི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་མིང་དང་གཟུགས་མ་ཡིན་ནོ་༎
K02sspp2_2u:1565	 yaḥ ṣaḍāyatanasya vyayo na tat ṣaḍāyatanaṃ,	K02D0008-9_H0009-9:359b-14	སྐྱེ་མཆེད་དྲུག་གི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་སྐྱེ་མཆེད་དྲུག་མ་ཡིན་ནོ་༎
K02sspp2_2u:1566	 yaḥ sparśasya vyayo na sa sparśaḥ,	K02D0008-9_H0009-9:359b-15	རེག་པའི་ཕ་རོལ་གང་ཡིན་པ་དེ་ནི་རེག་པ་མ་ཡིན་ནོ་༎
