src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12sarvttsu:69	 atha sarvatathāgatāḥ prakṛtiprabhāsvaracittajñānasya sphītīkaraṇahetoḥ punarapi tasmai  bodhisattvāya oṃ bodhicittamutpādayāmi ityanena prakṛtisiddhena mantreṇa bodhicittamutpāditavantaḥ /	T02D2631:133a-25	དེར་ཡང་རང་བཞིན་ལྷུན་གྱིས་གྲུབ་པའི་སྔགས་ཟློས་ཤིག་དང་རབ་ཏུ་གསལ་བར་འགྱུར་རོ༎ ༄༡༣༣བ་ཨཨོམ་བོ་དྷི་ཙིཏཏ་ཨཽཏཔའ་ད་ཡའ་མི་། ཞེས་བྱ་བས་ཤིན་ཏུ་གསལ་བའི་བྱང་ཆུབ་སེམས་བསྐྱེད་པར་གྱུར་པ་དང་། ཟླ་བའི་དཀྱིལ་འཁོར་གྱི་རྣམ་པར་ཡོངས་སུ་གྱུར་པ་ལས་རིམ་གྱིས་འཕེལ་བར་གྱུར་པ་དང་། ཟླ་བའི་དཀྱིལ་འཁོར་རྫོགས་པར་གྱུར་བ་ལས་། འདི་སྐད་ཅེས་གསོལ་ཏོ་༎
K12sarvttsu:71	 atha bodhisattvaḥ punarapi sarvatathāgatājñayā bodhicittamutpādyaivamāha- “yat taccandramaṇḍalākāraṃ taccandramaṇḍalameva paśyāmi” /	T02D2631:133b-3	དེ་བཞིན་གཤེགས་བ་རྣམས་། ཟླ་བའི་དཀྱིལ་འཁོར་ལྟ་བུར་གདའ་བ་གང་ལགས་པ་། དེ་ནི་ཟླ་བའི་དཀྱིལ་འཁོར་ཉིད་དུ་མཐོང་ལགས་སོ་༎ དེ་ནས་ཤིན་ཏུ་རྣམ་པར་དག་པ་སྤྲོས་པ་ཐམས་ཅད་དང་བྲལ་བར་གྱུར་པའི་སེམས་དེ་ཉིད་ལ་།
K12sarvttsu:76	 sarvatathāgatā āhuḥ- “dṛḍhīkurvidaṃ sarvatathāgatasamantabhadracittavajramanena mantreṇa oṃ vajrātmako 'ham //  atha yāvantaḥ sarvākāśadhātusamavasaraṇāḥ sarvatathāgatakāyavākcittavajradhātavaḥ,	T02D2631:133b-12	དེ་ནས་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་སྙིང་པོ་སེམས་བསྐྱེད་པ་ཀུན་ཏུ་བཟང་པོ་ཁྱོད་ཀྱིས་མངོན་དུ་གྱུར་གྱི་དེ་ལེགས་པར་སྒྲུབས་ཤིག་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་སེམས་བསྐྱེད་པ་ཀུན་དུ་བཟང་པོ་དེ་བརྟན་པར་བྱ་བའི་ཕྱིར་སྔགས་འདིས་རང་གི་སྙིང་གའི་ཟླ་བའི་དཀྱིལ་འཁོར་ལ་རྡོ་རྗེའི་དབྱིབས་སུ་སོམས་ཤིག་། ཨཨོམ་ཏིཤཐ་བཛྲ་།
K12sarvttsu:78	 te sarve sarvatathāgatādhiṣṭhānena tasmin sattvavajre praviṣṭāḥ /  tataḥ sarvatathāgataiḥ sa bhagavān sarvārthasiddhirmahābodhisattvo vajradhāturvajradhāturiti vajranāmābhiṣekeṇābhiṣiktaḥ /  atha vajradhāturmahābodhisattvastān sarvatathāgatānevamāha “paśyāmi bhagavantastathāgatāḥ sarvatathāgatakāyamātmānam” /	T02D2631:133b-14	སྣང་བར་བྱས་ནས་སེམས་ཅན་ཐམས་ཅད་ཀྱིས་དེ་ནས་གསོལ་བ་བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་རྣམས་ཟླ་བའི་དཀྱིལ་འཁོར་གྱི་སྟེང་ན་རྡོ་རྗེར་བདག་གིས་མཐོང་ངོ་༎ དེ་ནས་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་སེམས་བསྐྱེད་པ་ཀུན་ཏུ་བཟང་པོས་ནམ་མཁའི་དབྱིངས་ཐམས་ཅད་དུ་མཉམ་པར་འཇུག་པ་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་སྐུ་དང་། གསུང་དང་ཐུགས་རྡོ་རྗེ་སྙེད་པ་དེ་དག་ཐམས་ཅད་ཀྱི་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་བྱིན་གྱི་རླབས་ཀྱིས་སེམས་དཔའི་རྡོ་རྗེར་ཞུགས་སོ་༎ དེ་ནས་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱིས་རྡོ་རྗེ་དབྱིངས་རྡོ་རྗེ་དབྱིངས་ཞེས་རྡོ་རྗེ་མིང་གིས་དབང་བསྐུར་རོ་༎
K12sarvttsu:81	 sarvatathāgatāḥ prāhuḥ- “tena hi mahāsattva sattvavajraṃ sarvākāravaropetaṃ buddhabimbamātmānaṃ	T02D2631:133b-17	དེ་ནས་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་སྐུ་ནི་བདག་ལེགས་པར་མཐོང་ལགས་སོ་ཞེས་གསོལ་ཏོ་༎ སེམས་དཔའ་ཆེན་པོ་དེ་ལྟ་བས་ན་།
K12sarvttsu:82	 bhāvayānena prakṛtisiddhena mantreṇa rucitaḥ parijapya oṃ yathā sarvatathāgatāstathāham” //  athaivamukte vajradhāturmahābodhisattvastathāgatamātmānamabhisambudhya,	T02D2631:134a-0	དེ་བཞིན་གཤེགས་པ་༄༡༣༤ཨ་༌་༎ ཐམས་ཅད་ཀྱི་སེམས་དཔའི་རྡོ་རྗེ་རྣམ་པ་ཐམས་ཅད་ཀྱི་མཆོག་དང་ལྡན་པའི་སངས་རྒྱས་ཀྱི་སྐུར་བདག་ཉིད་རང་བཞིན་གྱིས་འགྲུབ་པའི་སྔགས་འདི་ཅི་དགར་ཟློས་ཤིག་། ཨཨོམ་ཡ་ཐའ་སརྦ་ཏ་ཐའ་ག་ཏ་ཏ་ཐའ་ཨཨ་ཧམ་།
K12sarvttsu:84	 tān sarvatathāgatān praṇipatyāhū yaivamāha “adhitiṣṭhata māṃ bhagavantastathāgatā imāmabhisaṃbodhiṃ dṛḍhīkuruta ceti” /	T02D2631:134a-2	དེ་ནས་བདག་ཉིད་དེ་བཞིན་གཤེགས་པར་སངས་རྒྱས་ནས་དེ་བཞིན་གཤེགས་པ་དེ་དག་ལ་ཕྱག་བྱས་ཏེ་།
K12sarvttsu:90	 sarvatathāgataviśvakarmatāyāṃ pratiṣṭhāpya yena sumerugirimūrdhā yena ca vajramaṇiratnaśikharakūṭāgārastenopasaṃkrāntāḥ,  upasaṃkramya vajradhātuntathāgataṃ sarvatathāgatatve 'dhiṣṭhya,  sarvatathāgatasiṃhāsane sarvatomukhaṃ pratiṣṭhāpayāmāsuriti //  Emanation of the 37 deities from samadhi  atha khalu akṣobhyastathāgato ratnasaṃbhavaśca tathāgato lokeśvararājaśca tathāgato amoghasiddhiśca tathāgataḥ sarvatathāgatatvaṃ svayamātmanyadhiṣṭhāya,	T02D2631:134a-5	མངོན་པར་བྱང་ཆུབ་པ་འདི་བརྟན་པར་མཛོད་ཅིག་། དེ་ནས་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་རྡོ་རྗེ་དབྱིངས་ཀྱི་སེམས་དཔའི་རྡོ་རྗེ་དེར་ཞུགས་སོ་༏
K12sarvttsu:95	 bhagavataḥ śākyamunestathāgatasya sarvasamatāsuprativedhatvāt sarvadiksamatāmabhyālambya,	T02D2631:134a-6	། དེ་ནས་སྐད་ཅིག་མ་དེ་ཉིད་ཀྱི་ཚེ་ན་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་མཉམ་པ་ཉིད་ཀྱི་ཡེ་ཤེས་མངོན་པར་རྫོགས་པར་སངས་རྒྱས་སོ་༎
K12sarvttsu:96	 catasṛṣu dikṣu niṣaṇṇāḥ //  I.1.6 Vajrasattva  atha bhagavān vairocanastathāgataḥ acirābhisaṃbuddhaḥ sarvatathāgatasamantabhadrahṛdayasarvatathāgatākāśasaṃbhavamahāmaṇiratnābhiṣekābhiṣiktaḥ  sarvatathāgatāvalokiteśvaradharmajñānaparamapāramitāprāptaḥ sarvatathāgataviśvakarmatāmoghāpratihataśāsanaḥ  paripūrṇakāryaḥ paripūrṇamanorathaḥ sarvatathāgatatvaṃ svayamātmanyadhiṣṭhāya,	T02D2631:134a-7	དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་རྡོ་རྗེ་མཉམ་པ་ཉིད་ཀྱི་ཕྱག་རྒྱ་གསང་བའི་དམ་ཚིག་ཏུ་ཞུགས་སོ་༎ དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་རྡོ་རྗེ་རིན་པོ་ཆེའི་དབང་བསྐུར་བས་མཉམ་པ་ཉིད་ཀྱི་ཡེ་ཤེས་ཀྱི་ཕྱག་རྒྱ་གསང་བའི་དམ་ཚིག་ཏུ་ཞུགས་སོ་༎
