src_segmentnr	src_original	tgt_segmentnr	tgt_original
K01vinsutru:3653	 // [iti] poṣadhavastuni śamathapoṣadhagatam // 1 //  **(Vin_2,11,2) sthānagatāḥ /  Vin_2.2440 / [38a5] sammanyeran poṣadhāmukham /	T08D4121:172b-7	དེ་ལ་ཡོང་གིས་སྐྱོས་པ་ཞེས་པ་ནི་དང་འདུ་བའི་སྐལ་བ་འབྱུང་བ་ནས་སྨན་གཞོང་ངམ་སྡིང་བུ་ལ་སོགས་པ་ཡོང་གིས་གྲུབ་ཟིན་པའོ་༎
K01vinsutru:3656	 Vin_2.2441 / sarvajātakṛtaniṣṭhitaṃ vastu /  Vin_2.2442 / sa bahir vyāmopavicāram /	T08D4121:172b-8	བྱས་ཞེས་པ་ནི་མིས་ཆེད་དུ་བྱས་པའོ་༎ ཟིན་ཅེས་པ་ནི་གང་ལས་སུ་བྱར་རུང་བའི་གནས་སོ་༎
K01vinsutru:3659	 Vin_2.2444 / karmāntarāṇām api tatsthānam /	T08D4121:172b-15	གནས་དེ་ནི་ལས་གཞན་གྱི་ཡང་ངོ་ཞེས་པ་ཡིན་ཏེ་གནས་དེར་གསོ་སྦྱིན་ཉི་ཚེར་བྱ་བ་མ་ཟད་ཀྱི་ལས་གཞན་གྱི་ཡང་གནས་སུ་རུང་བར་སྟོན་པའོ་༎
K01vinsutru:3660	 Vin_2.2445 / badhnīyuḥ sīmānamārddhatṛtīyayojanaparyantāt /	T08D4121:172b-16	མཚམས་བཅད་ཞེས་པ་དང་། དཔག་ཚད་ཕྱེད་དང་གསུམ་ཚུན་ཆད་ཀྱི་བར་དུ་འོ་ཞེས་པ་དང་། བྲག་རྩིག་པ་ཀ་བ་ཤིང་རབ་གད་པ་།
K01vinsutru:3661	 Vin_2.2446 / śailakuḍyastambhavṛkṣaprākāraprāgbhārātimārgodapānādau pratidiśaṃ saṃlakṣya	T08D4121:172b-17	ལམ་པོ་ཆེ་ཁྲོན་པ་ལ་སོགས་པ་ཕྱོགས་སོ་སོར་མཚན་མ་ཚུགས་པ་ལ་རྒྱུས་ཤེས་པའི་དགེ་སློང་གིས་བསྟན་པའི་མཚན་མ་དགེ་འདུན་གྱི་མདུན་དུ་བརྗོད་ཅིང་ལས་བྱ་ཞེས་པ་དང་། སྡོམ་པ་བཅས་ན་འདིར་གོས་མི་བྲལ་ཞེས་པ་དང་།
K01vinsutru:3941	 Vin_2.2711 / tiṣṭhed asamāpte rthavaśena /  Vin_2.2712 / bhāṣet svareṇa dharmam* /  Vin_2.2713 / kuryād utthāya vibhāgam* /  Vin_2.2714 / uddhṛtya cārtha(ḥ)kathām /	T08D4121:179a-11	དབྱངས་ཀྱིས་ཆོས་བཤད་ཅེས་པ་ནི་ཆོས་འདོན་ཅིང་བཤད་པ་དབྱངས་དང་ལྡན་པར་གྱིས་ཤིག་པའོ་༎ ལངས་ནས་དབྱེ་ཞེས་པ་ཁ་ཏོན་བྱས་ཟིན་པའི་འོག་ཏུ་དེ་དག་གི་དོན་འདི་དང་འདི་ལྟ་བུའི་ཞེས་མ་གོ་བའི་རྣམས་ཕྱེ་ཞིང་སྟོན་ཅིག་པའོ་༎
K01vinsutru:3945	 Vin_2.2715 / bhaṅgasandhī ca /	T08D4121:179a-13	དོན་བཀོལ་ཞིང་བསྙད་ཅེས་པ་ནི་ནང་ནས་དོན་དུ་ཇི་འབྱུང་བའི་རྣམས་བཀོལ་བ་བདག་གིས་ཚིག་དང་དོན་གར་རིགས་པར་ཕྱེ་ཞིང་སྟོན་ཅིག་པའོ་༎ དབྱེ་ཞིང་སྦྱར་ཞེས་པ་ནི་ཚིག་དང་དོན་ལས་ག་ལ་སྐྱོན་ཡོད་པ་འདྲ་བ་ཡང་སྨོས་ཤིང་སླར་དེ་དག་འདི་ལྟ་བུ་ཡིན་ནོ་ཞེས་སྦྱར་བ་ཡང་གྱིས་ཤིག་པའོ་༎ གནས་བརྟན་གྱིས་ཞག་གྲངས་གཟུང་ཞེས་པ་ནི་གནས་བརྟན་གྱི་ལས་སུ་ཚེས་གྲངས་ཟུང་ཤིག་པའོ་༎ ཐབས་ཇི་ལྟར་གཟུང་ཞེ་ན་།
K01vinsutru:3946	 Vin_2.2716 / divasasya gaṇanaṃ saṃghasthavireṇa sūtraprotavaṃśaśalākāsaṃcāraṇ[e]na /	T08D4121:179a-17	སྨྱུག་ཚལ་སྐུད་པས་བརྒྱུ་སྟེ་སྤོ་ཞིང་ངོ་ཞེས་པ་ཡིན་ཏེ་འདི་ལྟ་བུའི་བརྗེད་བྱང་གྱིས་ལ་ཚེས་གྲངས་ཟུང་ཤིག་པའོ་༎
K01vinsutru:3947	 Vin_2.2717 / upadhivārikena tata āgamyārocanaṃ [41a4] saṃghe /	T08D4121:179a-18	གཙུག་ལག་ཁང་ཁང་སྐྱོང་གིས་དེ་ལ་ཆ་བླང་ཞིང་དགེ་འདུན་ལ་བསྙད་ཞེས་པ་ནི་ཁང་སྐྱོང་གིས་ཚེས་གྲངས་ཀྱི་ཆ་ཁང་སྐྱོང་གི་གནས་བརྟན་ལས་ནོས་ལ་དགེ་འདུན་གྱི་སྙད་དུ་གསོལ་ཅིག་པའོ་༎
K01vinsutru:3948	 Vin_2.2718 / viśeṣitasya /  Vin_2.2719 / pakṣabhedena /	T08D4121:179b-0	བྱེ་བྲག་ཕྱེ་ནས་སོ་ཞེས་པ་དང་། ཟླ་བ་ཕྱེད་ཀྱི་བྱེ་བྲག་གིས་སོ་ཞེས་པ་ནི་དགེ་འདུན་ལ་བསྙད་པ་ཡང་ཟླ་བ་ཕྱེད་ལྟ་བུ་དང་ཚེས་གྲངས་གང་ལ་བབ་པའི་ཚེས་གྲངས་སོ་སོར་ཕྱེ་༄༡༧༩བ་ལ་སྙོད་ཅིག་པའོ་༎
K01vinsutru:3950	 Vin_2.2720 / vihārasvāmidevatārthañ ca gāthābhāṣaṇe bhikṣūṇāṃ niyogasya vacanaṃ /	T08D4121:179b-1	གཙུག་ལག་ཁང་གི་བདག་པོ་དང་ལྷའི་ཕྱིར་དགེ་སློང་དག་ཚིགས་བཅད་གདོན་དུ་གཞུག་ཅེས་པ་ནི་ལྷ་ཁང་སྲུང་མ་དང་ཡོན་བདག་གི་ཕྱིར་དག་འདུན་གྱི་ཚིགས་བཅད་བཀླག་པར་ཁང་སྐྱོང་གིས་སྐུལ་ཅིག་པའོ་༎
K01vinsutru:3951	 Vin_2.2721 / anantaram* /	T08D4121:179b-2	སྐབས་གང་དུ་ཞེ་ན་། རྗེས་ལའོ་ཞེས་པ་ཡིན་ཏེ་ཚེས་གྲངས་བསྙད་པའི་འོག་ཏུ་འདི་སྐད་གྱིས་ཤིག་པའོ་༎ སྙད་ཇི་སྐད་བྱ་ཞེ་ན་།
K01vinsutru:3952	 Vin_2.2722 / adya śuklapakṣasya pratipad vihārasvāmino vihāradevatānāṃ cārthāya gāthāṃ bhā<<ṣa>>dhvam iti /	T08D4121:179b-5	དེང་ཟླ་བ་ཡར་གྱི་ཚེས་གཅིག་པས་ན་གཙུག་ལག་ཁང་གི་བདག་པོ་དང་གཙུག་ལག་ཁང་གི་ལྷ་རྣམས་ཀྱི་ཕྱིར་ཚིགས་བཅད་རེ་རེ་གསུངས་ཤིག་ཅེས་སོ་ཞེས་པ་ཡིན་ནོ་༎
K01vinsutru:3975	 Vin_2.2745 / nordhaṃ madhyato rdhatṛtīyayojanāntāt sīmno bandhasya rūḍhiḥ /  Vin_2.2746 / etasmād adhordhaṃ kharasasaṃbandhasya talavattvaṃ /	T08D4121:180b-0	དཀྱིལ་ནས་དཔག་ཚད་ཕྱེད་དང་གསུམ་ལས་ལྷག་པར་མཚམས་བཅད་པ་མི་སྐྱེ་ཞེས་པ་ནི་དཔག་ཚད་ཕྱེད་དང་གསུམ་ལས་ལྷག་པར་མཚམས་བཅད་ཀྱང་མཚམས་༄༡༨༠བ་སུ་མི་རུང་བའོ་༎ སྐམས་དག་བླ་འོག་ཏུ་ཕུལ་འདི་ཙམ་མོ་ཞེས་པ་ནི་རི་ངོས་ལྟ་བུ་ལ་ཡང་བླ་འོག་གི་ཚད་འདི་ཙམ་གྱིས་གཟུང་བར་སྟོན་པའོ་༎ འགེན་ཕག་གི་མཚམས་ཀྱི་ཚད་ནི་དགེ་འདུན་ལས་བྱེད་པ་ཤོང་དྲོད་ཀྱིས་གཟུང་བར་ཟད་དོ་༎ མཚམས་མ་བཅད་པའི་སར་འབྲལ་བའི་སྡོམ་པ་མི་སྐྱེ་ཞེས་པ་ནི་མཚམས་མ་བཅད་ན་མི་འབྲལ་བའི་སྡོམ་བར་མི་རུང་བའོ་༎ བཅད་པ་མ་ཉམས་ན་མི་ཡལ་ཞེས་པ་ནི་མཚམས་མ་ཞིག་གི་བར་དུ་ནི་སྡོམ་པའང་མི་འཇིག་པའོ་༎
K01vinsutru:3977	 Vin_2.2747 / arūḍhi[41b2]r avipravāsasamvṛter abaddhasīmatāyāṃ bhūmeḥ /  Vin_2.2748 / apeti pā[s]e bandhasya /  Vin_2.2749 / nāsyāsyāḥ /	T08D4121:180b-5	དེ་ལས་དེ་མ་ཡིན་ཞེས་པ་ནི་སྡོམ་པ་ཡལ་ཞིང་ཕྱུང་དུ་ཟིན་གྱིས་ཀྱང་མཚམས་ཡལ་ཞིང་མེད་པར་མི་འགྱུར་བའོ་༎
K01vinsutru:3980	 Vin_2.2750 / stūpagahāṅgaṇapoṣadhāmukheṣv api poṣadhe saṃmṛjyatā /	T08D4121:180b-6	གསོ་སྦྱིན་གྱི་ཚེ་མཆོད་རྟོན་གྱི་ཁང་བུ་དང་ཁང་བཞག་དང་གསོ་སྦྱིན་གྱི་གནས་རྣམ་བྱུག་ཅེས་པ་ནི་གསོ་སྦྱིན་གྱི་ཚེ་དེ་དག་ཀུན་བྱུག་ཅིང་བྱེ་བདར་བྱ་དགོས་པའོ་༎
K01vinsutru:3981	 Vin_2.2751 / dattatvaṃ chandādeḥ saṃghe dattatā /  Vin_2.2752 / yasya kasyacid atas tadārocakatvena bhavanīyatvaṃ /	T08D4121:180b-7	དད་པ་ལ་སོགས་པ་དགེ་འདུན་ལ་འཕུལ་བར་ཆུད་དོ་ཞེས་པ་ནི་བདག་ཉིད་ཀྱི་ངོས་དགེ་འདུན་ལ་དད་པས་ཕུལ་ཡང་ཕུལ་བའི་ཁོངས་སུ་ཆུད་པར་སྟོན་པའོ་༎ འོན་ཀྱང་སུ་རུང་བ་ཅིག་གིས་དགེ་འདུན་ལ་བསྙད་པར་བྱ་ཞེས་པ་ནི་གོང་མ་ལྟར་དད་པ་ངོས་ཕུལ་དུ་ཟིན་གྱིས་ཀྱང་དགེ་སློང་གཅིག་གིས་ཆོས་བཞིན་བྱ་བའི་ཕྱིར་སྒྲོགས་ཤིག་པའོ་༎
K01vinsutru:3983	 Vin_2.2753 / nainaṃ bahiḥsīmastho dadīta dāpayeta vā /	T08D4121:180b-9	འདི་མཚམས་ཀྱི་ཕྱིར་རོལ་ན་འདུག་པས་མི་དབུལ་།
K01vinsutru:4062	 Vin_3.36 / dvyāder asaṃbhāvanā bhūm[n]y ekasya /  Vin_3.37 / naikāhasyārthe śayanāsanaṃ gṛhṇīt* /	T08D4121:183b-2	ཉིན་ཞག་གཅིག་གི་ཕྱིར་མལ་ཆ་མི་མནོད་ཞེས་པ་ནི་ཞག་གཅིག་ཙམ་དགོས་པའི་ཕྱིར་དགེ་འདུན་གྱི་གཟིམས་ཆ་མ་མནོད་ཅིག་པའོ་༎
K01vinsutru:4065	 Vin_3.39 / sarvaṃ paribhuñjīta /	T08D4121:183b-5	ཐམས་ཅད་ཇི་ལྟར་སྤྱད་ཅེ་ན་།
K01vinsutru:186	 Vin_1.149 / na rathakāracaṇḍālapukkasatadvidhān* pravrājayet* /	T08D4121:16b-17	མཉེད་པ་དང་གདོལ་པ་དང་། སྨེ་ཤ་ཅན་དང་། དེ་ལྟ་བུ་དག་རབ་ཏུ་མི་དབྱུང་ཞེས་པ་ཡིན་ཏེ་༏
K01vinsutru:187	 Vin_1.150 / nidarśanaṃ hastachinnādayaḥ /	T08D4121:16b-18	དེ་ལ་དེ་ལྟ་བུ་དག་ཅེས་པ་ནི་རྔོན་པ་དང་ཤན་པ་ལ་སོགས་པའོ་༎ ལུས་ཀྱི་སྐྱོན་དང་ལྡན་པ་སྔར་བསྟན་པར་ཡང་མ་ཟད་དེ་། གཞན་ཡང་བསྟན་པའི་ཕྱིར་ལག་རྡུམ་ལ་སོགས་པ་ནི་དཔེའོ་ཞེས་པ་ནི་། གོང་དུ་རབ་ཏུ་འབྱུང་བའི་དངོས་པོ་བསྟན་པའི་ཚེ་ལག་རྡུམ་ཞེས་པ་ལ་སོགས་པ་བར་དུ་གཅོད་པའི་རྣམ་གྲངས་བསྟན་པ་ནི་། དེ་ཁོ་ནར་ཟད་པ་བསྟན་པ་མ་ཡིན་གྱི་འོག་ནས་སྟོན་པ་རྣམས་ཀྱི་དཔེ་འམ་ཟླ་ཙམ་དུ་ཟད་དོ་༎
K01vinsutru:188	 / hāridrakeśā harikeśā haritakeśās tathaiva ca /	T08D4121:16b-23	དེ་འང་གང་ཞེ་ན་། སེང་གེའི་སྐྲ་དང་སྐྲ་སེར་སྔོན་པོ་དེ་དག་ཀྱང་༎
K01vinsutru:189	 / avadātakeśāś ca ye narā nāgakeśā akeśakā /  / ghāṭāśirā badraśirā atisthūlāś cipāṭakāḥ /  / kharasūkaraśīrṣāś ca dviśīrṣā apy aśīrṣakāḥ /  / hastikarṇā aśvakarṇā gaṇa[3a6]margaṭakarṇakāḥ /	T08D4121:16b-25	སྐྲ་དཀར་དག་དང་གླང་པོའི་སྐྲ་དང་སྐྲ་མེད་མིན་༎ ཤང་ཤང་མགོ་དང་མགོ་ཆེན་སྡོམ་པར་གླེབས་པ་དག་། ཕག་དང་བོང་མགོ་དང་ནི་མགོ་གཉིས་མགོ་མེད་པ་༎
K01vinsutru:193	 / kharasūkarakarṇāś ca ekakarṇā akarṇakāḥ /  / lohitākṣā tivadrākṣāś cullākṣātipiṅgalāḥ /	T08D4121:16b-27	རྟ་རྣ་གླང་པོའི་རྣ་བ་བ་ལང་སྤྲ་རྣ་དང་༎ ཕག་དང་བོང་བུའི་རྣ་བ་རྣ་གཅིག་རྣ་མེད་པ་༎ མིག་དམར་མིག་པོ་ཆེ་དང་མིག་ཚ་གཤིན་ཏུ་སེར་༎
K01vinsutru:195	 / kācākṣā budbudakṣāś ca ekākṣāpy anākṣakāḥ /	T08D4121:16b-29	མཆིང་མིག་ཆུ་བུར་མིག་དང་མིག་གཅིག་མིག་མེད་པ་༎
K01vinsutru:196	 / hastināsāśvanāsā goṇamargaṭanāsakāḥ /	T08D4121:16b-30	རྟ་སྣ་གླང་པོའི་སྣ་དང་བ་ལང་སྤྲ་ཡི་སྣ་༎
K01vinsutru:197	 / kharasūkaranāsāś ca ekanāsā [a]nāsakāḥ /	T08D4121:17a-0	ཕག་དང་བོང་བུའི་སྣ་དང་སྣ་གཅིག་སྣ་༄༡༧ཨ་༌་༎
K01vinsutru:198	 / hastijoḍā aśvajoḍā goṇamargaṭajoḍakāḥ /	T08D4121:17a-3	རྟ་སོ་གླང་པོའི་སོ་དང་བ་ལང་སྤྲ་ཡི་སོ་༎
K01vinsutru:199	 / kharasūka[3b1]rajoḍāś ca ekajoḍā ajoḍakāḥ /  / hastidantāśvadantā goṇamargaṭadantakāḥ /  / kharasūkaradantāś ca ekadantā adantakāḥ /	T08D4121:17a-4	ཕག་དང་བོང་སོ་དང་ནི་སོ་གཅིག་སོ་མེད་པ་༎
K01vinsutru:4066	 Vin_3.40 / pūrvāhṇe kvacit pāṭhasvādhyāyāvasthānacaṃkramāṇāṃ kvacid madhyāhne paratrānyatra cīvarasthāpanam āvāso paratra rātrāv ity asya yogaḥ	T08D4121:183b-6	ཁ་ཅིག་ཏུ་སྔ་དྲོའི་བཀླག་པ་དང་གདོན་བ་དང་འདུག་པ་དང་། འཆག་པ་གང་ཡང་རུང་བར་བྱ་ཞེས་པ་དང་། ཁ་ཅིག་དུ་གུང་གི་དང་ཕྱི་དྲོ་ཞེས་པ་དང་། ཁ་ཅིག་དུ་ལྷུང་བཟེད་དང་ཆོས་གོས་གཞག་པའི་གནས་སུ་བྱ་། ཁ་ཅིག་དུ་མཚན་མོ་སྤྱད་པར་བྱ་བའོ་ཞེས་པ་ཡིན་ཏེ་ཐབས་འདི་དག་ལྟར་གྱིས་ལ་ཐམས་ཅད་སྤྱོད་ཅིག་པའོ་༎
K01vinsutru:4067	 Vin_3.41 / khaṇḍaphullam upagato vāsavastunaḥ pratisaṃskurvīta /  Vin_3.42 / varṣakasya varṣoṣitābhir bhikṣuṇībhir abhisaṃskaraṇaṃ /  Vin_3.43 / kalikaraniveśāsaṃpatyartham* /	T08D4121:183b-8	ཚུལ་དུ་ཞུགས་པས་གནས་ཀྱི་དངོས་པོ་ཞིག་པ་དང་རལ་བ་བཅོས་པར་བྱ་ཞེས་པ་དང་། དབྱར་ཞེས་པའི་དགེ་སློང་མས་དབྱར་མོ་ཐང་བཅོས་ཞེས་པ་ནི་དགེ་སློང་ཕ་དགེ་སློང་མ་དབྱར་ཚུལ་དུ་ཞུགས་པས་སོ་སོའི་གཙུག་ལག་ཁང་ཞིག་རལ་དུ་གྱུར་པ་ཆོས་ཤིག་པའོ་༎
K01vinsutru:4070	 Vin_3.44 / hemantikagraiṣmāv api śayanāsana[42b2]grāho kurvīran* /  Vin_3.45 / kārsnena coddauśam* /  Vin_3.46 / tadyathā sāmantakasyāpi vihāraparigaṇayoḥ /  Vin_3.47 / prāsādasyāpi saitadaḥ /	T08D4121:183b-9	འཐབ་ཀྲོལ་ཅན་གནས་སུ་མི་གཞག་པའི་ཕྱིར་དགུན་དང་དཔྱིད་ཀྱང་མལ་སྟན་བགོ་བར་བྱ་བ་དང་། མཐའ་དག་བགོ་ཞེས་པ་དང་། འདི་ལྟ་སྟེ་གཙུག་ལག་ཁང་གི་ཁང་བཞག་ཡན་ཆད་མ་ལུས་པར་རོ་ཞེས་པ་དང་། ཁྱམས་ཀྱང་དེ་བཞིན་དུའོ་ཞེས་པ་ནི་དགེ་སློང་འཐབ་ཀྲོལ་ཅན་གུང་ནས་འོངས་ན་དགུན་དང་དཔྱིད་ཀྱི་མལ་སྟན་བགོ་ཞིང་ཁྱམས་ཡན་ཆད་ཀྱང་བགོས་ཤིག་པའོ་༎
K01vinsutru:4074	 Vin_3.48 / nordhvam enāṃ prakrāntatvād eṣām anuvarttayeran* /  Vin_3.49 / na prakṛtisthārthe ghaṭṭaṃ kurvīran* /	T08D4121:183b-10	སོང་པའི་འོག་ཏུ་དེ་བཞིན་དུ་འོག་ཏུ་མི་བྱ་ཞེས་པ་ནི་འཐབ་ཀྲོལ་ཅན་དེ་སོང་བའི་འོག་ཏུ་གོང་མ་རྣམས་ལྟར་མ་བྱེད་ཅིག་པའོ་༎ ཐ་མལ་པ་དགག་པར་མི་བྱ་ཞེས་པ་ནི་འཐབ་ཀྲོལ་ཅན་མ་ཡིན་པ་དགེ་སློང་ཐ་མལ་པ་ཞིག་གུད་ནས་འོངས་ན་གོང་མ་ལྟར་དགག་པ་མ་བྱེད་ཅིག་པའོ་༎
K01vinsutru:4077	 Vin_3.51 / ayam amutrartāv ahaurātre tadavayave vā bhaviṣyaty ayam amutrāyām ācāryasya  bhaviṣyaty ayam upādhyāyasya sā[42b3]rdham vihāriṇo yam ayam antevāsina ālaptakāder  ayam iti vihārān nuddiśeyuḥ /	T08D4121:184a-3	འདིར་ཆེ་གེ་མོ་ཞིག་དུས་དང་ཉིན་ཞག་དང་ཐུན་ཀྱིར་རོ་ཞེས་པ་དང་། འདིར་སློབ་དཔོན་ཆེ་གེ་མོ་ཞིག་འོང་བ་དང་། མཁན་པོ་ཆེ་གེ་མོ་ཞིག་འདིར་ལྷན་ཅིག་ཏུ་སྤྱོད་པ་དང་། ཉེ་གནས་ཀྱིའོ་༎
K01vinsutru:202	 / atigrīvā agrīvāś ca skandhākṣā api kubjakāḥ /	T08D4121:17a-5	མགྲིན་རིངས་མགྲིན་མེད་དང་ནི་ཕྲག་མིག་ཤིན་ཏུ་སྒུར་༎
K01vinsutru:786	 Vin_2.82 / gavāñ ca savye gacchet* /  Vin_2.84 / piṇḍāya ca grāmaṃ caret* /	T08D4121:43b-16	བསོད་སྙོམས་ལ་གྲོང་དུ་འགྲོ་བའི་ཚེ་ན་ཡང་བུད་མེད་ལ་བག་གྱིས་ཤིག་པའོ་༎
K01vinsutru:789	 Vin_2.85 / supratyavekṣitaṃ kṛtvā pravrājayeta /	T08D4121:43b-17	ཤིན་ཏུ་བརྟགས་ལ་རབ་ཏུ་དེ་དབྱུང་ཞེས་པ་ནི་རབ་ཏུ་དབྱུང་བའི་ཚེ་བུད་མེད་ཡིན་ཡང་སྲིད་པས་ན་ཤིན་ཏུ་ལེགས་པར་རྟོགས་ཤིག་པའོ་༎
K01vinsutru:790	 Vin_2.86 / nekāky abhyavakāśe pārśvaṃ dadyāt* /	T08D4121:44a-0	གཅིག་བུ་༄༤༤ཨ་༌་༎ བླ་གབ་མེད་པར་ལོགས་ཀྱིས་མི་དབབ་ཅེས་པ་ནི་གཅིག་པུ་འདི་ལྟར་མ་བྱེད་ཅིག་པའོ་༎
K01vinsutru:791	 Vin_2.87 / nāpāvṛtadvāre gāre bhikṣuṇī samāpadyeta ca /	T08D4121:44a-2	སྒོ་མ་བཅད་པ་དེའི་ཁྱིམ་དུ་དགེ་སློང་མས་བསམ་གཏན་ཡང་མི་བྱ་ཞེས་པ་ནི་། བསམ་གཏན་ཉི་ཚེར་མ་ཟད་ཀྱི་གཉིད་ལོག་པར་ཡང་མ་བྱེད་ཅིག་པའོ་༎
