src_segmentnr	src_original	tgt_segmentnr	tgt_original
K12sdurst_u:1831	 te ca vimuktapāpamahātmānaḥ śuddhāvāsadeveṣūtpannāḥ /	T02D2626:66a-11	སྡིག་ལས་རྣམ་གྲོལ་བདག་ཉིད་དེ་༎ རིགས་སུ་སྐྱེ་བར་གྱུར་ནས་ཀྱང་༎
K12sdurst_u:1832	 satataṃ buddhadharmasaṃgītim prāpnuvanti /	T02D2626:66a-14	དེ་ནི་རྟག་ཏུ་སངས་རྒྱས་དང་༎ ཆོས་དང་དགེ་འདུན་མཐོང་བར་འགྱུར་༎
K12sdurst_u:1833	 avaivartikabhūmipratiṣṭhitāś ca krameṇa bodhiṃ sākṣāt kurvanti /	T02D2626:66a-15	ཕྱིར་མི་ལྡོག་པའི་ས་ལ་གནས་༎ རིམ་གྱིས་བྱང་ཆུབ་ཐོབ་པར་འགྱུར་༎
K12sdurst_u:1834	 tatpratibimbaṃ vā nāma ca kuṃkumena likhitvā //	T02D2626:66a-20	དེ་ཡི་གཟུགས་བརྙན་བྲི་བའམ་༎ གུར་གུམ་གྱིས་ནི་མིང་ཡང་རུང་༎
K12sdurst_u:1835	 apāyatrayamahābhayāt sattvānāṃ mokṣaṇāya //	T02D2626:66a-22	ངན་སོང་གསུམ་གྱི་འཇིགས་ཆེན་ལས་༎ སེམས་ཅན་རྣམས་ནི་དགྲོལ་བའི་ཕྱིར་༎
K12sdurst_u:1836	 mantrī parahite rataḥ kṛpāyā abhiṣiñcet //	T02D2626:66a-24	སྔགས་མཁན་གཞན་ལ་ཕན་བརྩོན་ཞིང་༎ སྙིང་རྗེ་ཅན་གྱིས་དེ་ལ་ནི་༎
K12sdurst_u:1837	 tataḥ sa yogī mantramudrābhir abhiṣiñcet //	T02D2626:66a-26	སྔགས་དང་ཕྱག་རྒྱས་དབང་བསྐུར་ཏེ་༎
K12sdurst_u:1838	 devatārūpaṃ kalpayitvā caityamadhye sthāpayet //	T02D2626:66a-27	ལྷ་ཡི་གཟུགས་སུ་བརྟགས་ནས་ཀྱང་༏་། རང་གི་ལྷའམ་གཞན་གྱི་ལྷ་༎ སྙིང་པོ་སྙིང་གར་བྲིས་བྱས་ནས་༎
K12sdurst_u:1839	 svaparadevatāhṛdayaṃ tadhṛdaye pradeśe likhitvā //  devatātulyacittam utpādya gṛhe vā sthāpayet //	T02D2626:66a-30	ལྷ་འདྲ་བར་ནི་སེམས་བསྐྱེད་དེ་༎ མཆོད་རྟེན་དབུས་སུ་གཞག་པའམ་། ཁྱིམ་སོགས་ནང་དུ་གཞག་པར་བྱ་༎ ཞེས་གསུངས་པ་ནི་འདིར་སྒྲུབ་པའི་ཐབས་ཕྱོགས་གཅིག་གསུངས་པ་སྟེ་། དེ་ལ་གཟུགས་བརྙན་བྲི་བའམ་༎
K12sdurst_u:970	 athāsyāṃ bhāṣitamātrāyāṃ tathaiva sarvasattvānāṃ sarvaduḥkhāni praśāntāni /	T02D2626:111a-13	འདི་བཤད་མ་ཐག་ཏུ་ཡང་ཐམས་ཅད་དེ་བཞིན་དུ་གྱུར་ཏོ་ཞེས་པ་ནི་གོང་དུ་བཤད་པའི་ཚུལ་ལས་ཡང་དག་པར་ཤེས་པར་བྱའོ་༎
K12sdurst_u:971	 atha bhagavān punar apy amoghāvaraṇavināśanīṃ nāma samādhiṃ samāpadyemaṃ sarvatathāgatāvaraṇatroṭanaṃ nāma hṛdayadhāraṇīṃ svahṛdayād niścacāra	T02D2626:111a-14	དེ་ནས་ཡང་བཅོམ་ལྡན་འདས་ཀྱིས་སྒྲིབ་པ་ཐམས་ཅད་དྲི་མ་མེད་ཅིང་རྣམ་པར་དག་པའི་རྡོ་རྗེ་ཞེས་བྱ་བའི་ཏིང་ངེ་འཛིན་ལ་སྙོམས་པར་ཞུགས་ནས་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་སྒྲིབ་པ་རྣམས་མ་ལུས་པར་འཇོམས་པ་ཞེས་བྱ་བའི་སྙིང་པོའི་གཟུངས་རང་གི་ཐུགས་ཀ་ནས་ཕྱུང་ངོ་༎
K12sdurst_u:972	 oṃ kaṃkaṇi kaṃkaṇi rocani rocani troṭani troṭani pratihana pratihana sarvakarmaparaṃparāṇi sarvasattvānāṃ svāhā /	T02D2626:111a-16	ཨཨོམ་རཏནེ་རཏནེ་། རཏན་སམ་བྷ་བེ་། རཏན་ཀི་རཏནེ་། རཏན་མའ་ལེ་བི་ཤུདདྷྱ་། ཤོ་དྷ་ཡ་ཤོདྷ་ཡ་སརྦ་པའ་པམ་ཧའུམ་ཏྲ་ཏ་།
K12sdurst_u:976	 asyāṃ bhāṣitamātrāyāṃ sarvamārabhavanāni dhvastāni vidhvaṃsitāny abhūvan /  (Sdp 190)	T02D2626:111b-10	དེ་ཉིད་ཐུགས་རྗེ་ཆེན་པོའི་རྒྱུན་ཕྲེང་བ་ལྟ་བུར་འབྱུང་བས་ན་རིན་པོ་ཆེའི་ཕྲེང་བ་ཞེས་བྱ་བའོ་༎ དེ་ཉིད་ཀུན་ནས་ཉོན་མོངས་པའི་སྐྱོན་དང་བྲལ་བའི་ཕྱིར་ན་རྣམ་པར་དག་པ་ཞེས་བྱ་སྟེ་། དེ་དག་གིས་ལས་ཅི་ལྟ་བུ་ཞིག་མཛད་ཅེ་ན་། སེམས་ཅན་ཐམས་ཅད་ཀྱི་སྡིག་པ་ཐམས་ཅད་སྦྱོང་བར་བྱེད་པ་ཉིད་དོ་༎ དེ་ནས་འདི་བཤད་མ་ཐག་ཏུ་བདུད་ཀྱི་གནས་ཐམས་ཅད་བཅོམ་པར་གྱུར་ཏོ་ཞེས་པ་ནི་བཅོམ་པར་གྱུར་པ་དང་། བཅོམ་པ་དང་། འཇོམས་པར་འགྱུར་བ་ལ་དགོངས་ནས་གསུངས་པར་ཤེས་པར་བྱའོ་༎
K12sdurst_u:978	 atha khalu bhagavān punar apy amoghāpratihatasarvāvaraṇavidhvaṃsanināmasamādhiṃ samāpadyemāṃ sarvatathāgatahṛdayadhāraṇīṃ svahṛdayād niścacāra	T02D2626:111b-15	དེ་ནས་ཡང་བཅོམ་ལྡན་འདས་ཀྱིས་གདོན་མི་ཟ་བར་ཆོམས་པས་སྒྲིབ་པ་ཐམས་ཅད་འཇོམས་པའི་ཏིང་ངེ་འཛིན་ལ་སྙོམས་པར་ཞུགས་ནས་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་སྙིང་པོའི་གཟུངས་འདི་༄༡༡༢ཨ་༌་༎ ཉིད་ཀྱི་ཐུགས་ཀ་ནས་ཕྱུང་ངོ་༎
K12sdurst_u:979	 om amoghāpratihatasarvāvaraṇavināśani hara hara huṃ phaṭ /	T02D2626:112a-2	ཨཨོམ་ཨཨ་མོ་གྷ་ཨཨ་པྲ་ཏི་ཧ་ཏ་སརྦ་ཀརྨ་ཨའ་བ་ར་ནི་བི་ན་ཤ་ནི་ཧ་ར་ཧ་ར་ཧའུམ་ཕཏ་།
K12sdurst_u:1002	 vajraterintirīṃ baddhvā praveśayed ratnakarānvitam //  puṣpamālānvito vāpi kṣepayed maṇḍale tu tam //	T02D2626:114a-21	ལག་ན་རིན་ཆེན་ཐོགས་ཏེ་གཞུག་། ཡང་ན་མེ་ཏོག་ཕྲེང་བ་སྟེ་༎ དེ་ནི་དཀྱིལ་འཁོར་ཉིད་དུ་དོར་༎
K12sdurst_u:1004	 oṃ pratīccha vajra huṃ /	T02D2626:114a-23	ཨཨོམ་པྲ་ཏའི་ཙཚ་བཛྲ་ཧའུམ་།
K12sdurst_u:1005	 (Sdp 192)  tataḥ samayaṃ deyaṃ /	T02D2626:114a-24	དེ་ནས་དམ་ཚིག་སྦྱིན་པར་བྱ་སྟེ་།
K12sdurst_u:1007	 oṃ vajrasamaye huṃ /	T02D2626:114a-25	ཨཨོམ་བཛྲ་ས་མ་ཡ་ཧའུམ་།
K12sdurst_u:1008	 tato 'nenodghāṭayed vajram /	T02D2626:114a-26	དེ་ནས་འདིས་གདོང་ག-ཡོགས་དགྲོལ་བར་བྱའོ་༎
K12sdurst_u:1009	 oṃ vajrahāsodghāṭaya huṃ /	T02D2626:114a-27	ཨཨོམ་བཛྲ་ཧའ་སྤྱོད་གྷ་ཏ་ཡ་ཧའུམ་།
K12sdurst_u:1010	 tato 'nena darśayet /	T02D2626:114a-28	དེ་ནས་འདིས་བསལ་བར་བྱའོ་༎
K12sdurst_u:1011	 oṃ vajra dṛśya hoḥ /	T02D2626:114a-29	ཨཨོམ་བཛྲ་པའ་ཤྱ་ཧོ༔།
K12sdurst_u:1012	 tato 'bhiṣekam anena dadyāt /	T02D2626:114b-2	དེ་ནས་སྔགས་དང་པོས་ནི་དམ་ཚིག་གི་མནའ་བསྒྲག་པར་བྱའོ་༎ དེ་ནས་སྔགས་གཉིས་པས་ནི་རིན་པོ་ཆེ་དང་མེ་ཏོག་ལ་སོགས་པ་དོར་བར་བྱའོ་༎ སྔགས་གསུམ་པས་ནི་གདོང་ག-ཡོགས་དགྲོལ་བར་བྱའོ་༎ སྔགས་བཞི་པས་ནི་བསལ་བར་བྱས་ལ་ལྷའི་གོ་རིམས་ཇི་ལྟ་བ་བཞིན་དུ་བསྟན་པར་བྱ་བ་ཉིད་དོ་༎ དེ་ནས་འདིས་དབང་བསྐུར་བར་བྱའོ་༎
K12sdurst_u:1013	 oṃ vajrābhiṣiñca huṃ /  oṃ buddhābhiṣiñca oṃ /	T02D2626:114b-7	ཨཨོམ་བུདདྷ་ཨཨ་བྷི་ཤིཉཙ་ཨཨོམ་༎ ཨཨོམ་བཛྲ་ཨཨ་བྷི་ཤིཉཙ་ཧའུམ་།
K12sdurst_u:1015	 oṃ ratnābhiṣiñca trāṃ /	T02D2626:114b-9	ཨཨོམ་རཏན་ཨཨ་བྷི་ཤིཉཙ་ཏརའམ་།
K12sdurst_u:1016	 oṃ padmābhiṣiñca hrīḥ /  oṃ karmābhiṣiñca aḥ /	T02D2626:114b-10	ཨཨོམ་པདམ་ཨཨ་བྷི་ཤིཉཙ་ཧརའི༔། ཨཨོམ་ཀརྨ་ཨཨ་བྷི་ཤིཉཙ་ཨཨ༔།
K12sdurst_u:1080	 atha vaiśravaṇo mahāyakṣarājā bhagavadanujñāto 'numodito 'dhiṣṭhitas svahṛdayaṃ svahṛdayād niścacāra /	T02D2626:120a-2	དེ་ནས་གྲུལ་བུམ་གྱི་རྒྱལ་པོ་འཕགས་སྐྱེས་པོས་ཀྱང་རང་གི་སྙིང་པོ་འདི་བཤད་དོ་༎
K12sdurst_u:1081	 oṃ vaiḥ /  atha dhṛtarāṣṭras tathaiva svahṛdayam abhāṣata /	T02D2626:120a-3	ཨཨོམ་བྷི་། དེ་ནས་ཀླུའི་རྒྱལ་པོ་མིག་མི་བཟང་གིས་ཀྱང་རང་གི་སྙིང་པོ་འདི་ཕྱུང་ངོ་༎
K12sdurst_u:1084	 atha virūḍhakaḥ kumbhāṇḍamahārājā svahṛdayam abhāṣata /  oṃ viḥ /  atha virūpākṣo nāgamahārājā tathaiva svahṛdayam abhāṣata / oṃ kṣaḥ /	T02D2626:120a-10	དེ་བཞིན་དུ་དྲི་ཟའི་རྒྱལ་པོ་ཡུལ་འཁོར་སྲུང་དང་། གྲུལ་བུམ་གྱི་རྒྱལ་པོ་འཕགས་སྐྱེས་པོ་དང་། ཀླུའི་རྒྱལ་པོ་མིག་མི་བཟང་རྣམས་ཀྱིས་ཀྱང་རང་རང་སྐྱེད་པར་བྱེད་པ་དང་། རང་རང་གི་མིང་དང་མཐུན་པའི་ཕྱིར་དང་།
K12sdurst_u:1088	 atha teṣāṃ maṇḍalaṃ bhavati /	T02D2626:120a-12	དེ་ནས་དཀྱིལ་འཁོར་བཤད་དེ་།
K12sdurst_u:1089	 caturasraṃ caturdvāraṃ pañcamaṇḍalamaṇḍitam //	T02D2626:120a-13	གྲུ་བཞི་པ་ལ་སྒོ་བཞི་པ་༎ དཀྱིལ་འཁོར་ལྔ་ནི་བརྒྱན་པ་སྟེ་༎
K12sdurst_u:1091	 tasya vāme pārśve tu likhed vaiśravaṇaṃ śubham //  gadānakulikāhastaṃ ratnābharaṇamaṇḍitam //  sthūlaṃ siṃhāsanārūḍhaṃ hemavarṇaṃ mahādyutim //	T02D2626:121a-6	ག-ཡོན་པས་མེ་ཏོག་པདམ་དཀུར་འཛིན་པ་བྲི་བར་བྱའོ་༎ བྱང་ཕྱོགས་སུ་ནི་རྣམ་ཐོས་སྲས་ཁ་དོག་སེར་པོ་ལ་ལག་པ་གཉིས་པ་གསུས་པ་ཟླུམ་པ་སྦོམ་ཞིང་རགས་པ་རྒྱན་ཐམས་ཅད་ཀྱིས་བརྒྱན་པ་མིག་འབུར་བ་ལག་པ་ག-ཡས་པས་རིན་པོ་ཆེའི་དབྱུག་ཏོ་འཛིན་པ་ག-ཡོན་པས་ནེའུ་ལེའི་རྒྱལ་པ་རིན
K12sdurst_u:1094	 bhadrakumbhādiratnaughavarṣayantaṃ likhed budhaḥ //  purato dhṛtarāṣṭraṃ tu vīṇāvādanatatparam //	T02D2626:121a-8	པོ་ཆེས་བཀང་པ་འཛིན་པ་བྲི་བར་བྱའོ་༎ དེའི་ག-ཡས་ག-ཡོན་གཉིས་སུ་བུམ་པ་བཟང་པོ་དང་། གང་བ་བཟང་པོ་གཉིས་ཀྱིས་རིན་པོ་ཆེའི་རྒྱལ་པ་ནས་རིན་པོ་ཆེ་ལྡུགས་པ་བྲི་བར་བྱའོ་༎
K12sdurst_u:1097	 dakṣiṇena likhed vīraṃ khaḍgahastaṃ virūḍhakam //  paścimena virūpākṣaṃ vajrapāśadharaṃ paraṃ //	T02D2626:121a-11	དེའི་སྒོ་བཞིར་ནི་རྡོ་རྗེ་ལྕགས་ཀྱུ་ལ་སོགས་པ་སྒོ་སྐྱོང་བ་བཞི་བྲི་བར་བྱ་བ་ཉིད་དོ་།
K12sdurst_u:1101	 tataḥ praviśet svayaṃ mantrī mudrayā cakrasaṃjñayā //  ākarṣayed bhagavantaṃ tato rājñaḥ samāharet //	T02D2626:121a-13	དེ་ནས་རྡོ་རྗེའི་ཕྱག་རྒྱ་ཞེས་བྱ་བས་སྔགས་མཁན་དེ་ནི་ཞུགས་པ་དང་། བཅོམ་ལྡན་འདས་ནི་སྤྱན་དྲངས་ཏེ་། དེ་ནས་རྒྱལ་པོ་སྤྱན་དྲངས་སོ་༎
K12sdurst_u:1103	 ākṛṣya pūjayed vidvān arghapātrair yathāvidhi //	T02D2626:121a-15	སྤྱན་དྲངས་ནས་ནི་མཁས་པས་མཆོད་༎ ཆོ་ག་བཞིན་དུ་མཆོད་པ་འབུལ་༎
K12sdurst_u:1104	 tataḥ praveśayec chiṣyān puṣpamālāvibhūṣitān //	T02D2626:121a-17	དེ་ནས་མཁས་པས་སྔགས་འདི་དང་༎ རྡོ་རྗེ་འཛིན་པའི་ཕྱག་རྒྱ་འདིས་༎ སློབ་མ་རྒྱལ་རིགས་རྗེའུ་རིགས་སམ་༎ བྲམ་ཟེ་ལ་སོགས་དེ་བཞིན་ཏེ་༎ མེ་ཏོག་རིན་ཆེན་ཐོགས་ཏེ་གཞུག་༎ ཨཨོམ་བཛྲ་ས་མ་ཡེ་ཧའུམ་།
K12sdurst_u:1107	 oṃ vajrasamaye huṃ /	T02D2626:121b-11	ཨཨོམ་བཛྲ་ས་མ་ཡ་ཧའུམ་ཞེས་པ་ནི་གཞུག་པར་བྱ་བའི་སྔགས་སོ་༎
K12sdurst_u:1108	 tataḥ puṣpaṃ ratnaṃ vā kṣepayed anena ca /	T02D2626:121b-12	དེ་ནི་མེ་ཏོག་དང་རིན་པོ་ཆེ་འདིར་དོར་བར་བྱའོ་༎
K12sdurst_u:1109	 oṃ vaḥ pratīcchadhvaṃ mahottamāḥ /	T02D2626:121b-13	ཨཨོམ་བཛྲ་པྲ་ཏིཙཚ་བམ་མ་ཧོད་ཏ་མ་།
K12sdurst_u:1110	 patati yasya rājasya so 'sya sidhyati nānyathā //	T02D2626:121b-14	གང་ལ་བབ་པའི་རྒྱལ་པོ་ནི་༎ འགྲུབ་འགྱུར་དེ་ལས་གཞན་དུ་མིན་༎
K12sdurst_u:1111	 tato 'bhiṣiñcet kalaśaiś caturbhiḥ koṇasaṃsthitaiḥ //	T02D2626:121b-17	བུམ་པ་བཞིས་ནི་དབང་བསྐུར་ཏེ་༎
K12sdurst_u:1112	 pañcamaṃ vajrapāṇes tu mudrayaivābhiṣiñcayet //	T02D2626:121b-18	ལྔ་པ་ཕྱག་ན་རྡོ་རྗེ་ཡི་༎ ཕྱག་རྒྱས་དེ་ཡི་དབང་བསྐུར་བྱ་༏
K12sdurst_u:1113	 evam ādikrameṇaiva maṇḍalākhyābhiṣiñcanāt //	T02D2626:121b-20	། དེ་ལ་སོགས་པའི་གོ་རིམས་ཀྱིས་༎ དཀྱིལ་འཁོར་ཉིད་དུ་དབང་བསྐུར་ན་༎ ཞེས་བྱ་བ་ལ་སོགས་པ་གསུངས་པ་ནི་དབང་བསྐུར་བའི་རིམ་པ་གསུངས་པ་སྟེ་། དེ་ལ་དང་པོར་མེ་ཏོག་དོར་བ་དང་། རྒྱལ་པོ་ཆེན་པོ་བཞི་གང་ལ་ཕོག་པ་དེ་དག་གི་དངོས་གྲུབ་ཏུ་འགྱུར་༄༡༢༢ཨ་༌་༎ བ་ལས་གཞན་དུ་འགྲུབ་པར་མི་འགྱུར་བ་པྲ་དབབ་པའོ་༎ དེ་ནས་ཟུར་བཞིར་གཞག་པའི་བུམ་པ་རང་གི་མཚན་མས་མཆན་པ་བཞིས་རང་རང་གི་སྙིང་པོ་དང་བཅས་པས་དབང་བསྐུར་བ་ནི་སོ་སོའི་རྣལ་འབྱོར་དང་ལྡན་པས་སོ་༎
K12sdurst_u:1115	 jambudvīpapatiś śrīmāñ caturdvīpapatir varaḥ //	T02D2626:122a-8	རྒྱལ་པོ་མ་ཡིན་རྒྱལ་པོར་འགྱུར་༎ རྒྱལ་པོ་ཡིན་ན་ཆེ་བར་འགྱུར་༎ འཛམ་བུའི་གླིང་དབང་དཔལ་དང་ལྡན་༎
K12sdurst_u:1116	 caturabhiṣekāc ca caturdvārapraveśanāt //	T02D2626:122a-11	ལན་བཞིར་དབང་ནི་བསྐུར་བ་དང་༎ ལན་བཞིར་གཞུག་པ་བྱས་ནས་ནི་༎
K12sdurst_u:1117	 tasyāhaṃ vajradharo rājā pālayāmi svaputravat //	T02D2626:122a-12	གླིང་བཞི་པ་ལ་དབང་བ་དང་༎ དེ་ལ་རྡོ་རྗེ་འཛིན་རྒྱལ་བདག་༎ བུ་སྡུག་བཞིན་དུ་བསྐྱང་བར་བྱ་༎ བདག་ཅག་རྒྱལ་པོ་ཆེན་པོ་བཞིའི་༎ འབངས་དང་འཁོར་དུ་བཅས་པ་དང་༎ ཕོ་བྲང་ནང་གི་འཁོར་བཅས་པ་༎ རྒྱལ་པོ་རྟག་ཏུ་བསྐྱང་བར་བགྱི་༎
K12sdurst_u:1118	 vayaṃ caturmahārājāḥ pālayāmaḥ satataṃ nṛpam //	T02D2626:122a-18	དེ་ལ་རྒྱལ་པོ་ཆེན་པོ་བཞིའི་དཀྱིལ་འཁོར་འདིར་ཞུགས་ཤིང་དབང་རིམ་པ་བཞིན་དུ་མནོས་ན་རྒྱལ་པོ་ཆེན་པོར་འགྱུར་བ་དང་། རྒྱལ་པོ་མ་ཡིན་པ་རྣམས་ཀྱང་རྒྱལ་པོར་འགྱུར་བ་དང་། གཞན་ཡང་མཐུ་དང་ལྡན་པ་དང་། ནུས་པ་དང་ལྡན་པ་དང་། དབང་ཕྱུག་དང་ལྡན་པ་དང་། ལོངས་སྤྱོད་དང་ལྡན་པར་འགྱུར་བ་ཉིད་དོ་༎ ལན་བཞིར་དབང་ནི་བསྐུར་བ་དང་༎ ཞེས་པ་ལ་སོགས་པ་ནི་ལན་བཞིར་དབང་བསྐུར་ཞིང་དཀྱིལ་འཁོར་དུ་བཅུག་ན་གླིང་བཞི་ལ་དབང་བའི་འཁོར་ལོས་སྒྱུར་བའི་རྒྱལ་པོར་འགྱུར་བ་སྟེ་། དེ་ནི་མ་འོངས་པའི་དུས་ལ་དགོངས་པའོ་། དེ་ལ་༄༡༢༢བ་རྡོ་རྗེ་འཛིན་རྒྱལ་བདག་༎
K12sdurst_u:1147	 tato dadyād dhṛdayaṃ sādhanāya hitaiṣaṇataḥ //	T02D2626:125a-5	དེ་ན་ཕན་བར་འདོད་པ་ཡིས་༎ བསྒྲུབ་ཕྱིར་སྙིང་པོ་སྦྱིན་པར་བྱ་༎
K12sdurst_u:1148	 sidhyante 'vicārāś ca dikpālās svadiksthitāḥ //	T02D2626:125a-7	ཕྱོགས་སྐྱོང་རང་གི་ཕྱོགས་གནས་རྣམས་༎ བསྟན་མི་དགོས་པར་འགྲུབ་པར་འགྱུར་༎ ཞེས་གསུངས་པ་ནི་དང་པོར་མེ་ཏོག་གང་ལ་བབ་པའི་ཕྱོགས་སྐྱོང་དེ་ངེས་པར་འགྲུབ་པ་ཡིན་པས་ན་དེ་སློབ་མ་ལ་ཕན་པར་འདོད་པས་དེ་བསྒྲུབ་པའི་ཕྱིར་སློབ་དཔོན་གྱིས་སློབ་མ་ལ་དེའི་སྙིང་པོ་བརྒྱ་རྩ་བརྒྱད་དམ་སྟོང་ལ་སོགས་པ་བཟླས་པ་སྦྱིན་པར་བྱ་བ་སྟེ་། དེ་བསྒྲུབ་པ་ལས་ངེས་པར་འགྲུབ་པར་གསུངས་ཏེ་། འཇིག་རྟེན་པའི་ལྷས་འཇིག་རྟེན་པའི་དངོས་གྲུབ་སྟེར་བ་ནི་མྱུར་བ་ཉིད་དོ་༎
K12sdurst_u:1149	 atha te tuṣṭā evam āhuḥ /	T02D2626:125a-13	དེ་ནས་དེ་དག་མགུ་ནས་ནི་༎ འདི་སྐད་ཅེས་ནི་ཚིག་གསོལ་ཏོ་༎
K12sdurst_u:1150	 yaḥ kaścid bhagavan rājā kṣatriyo vā mūrdhny abhiṣiktaḥ /  etad maṇḍalaṃ praviśyābhiṣekaṃ gṛhṇet /  anyo vā śrāddhaḥ kulaputro vā kuladuhitā vā /  tasya vayaṃ bhagavan sarvadā sarvatra rakṣāvaraṇaguptiṃ saṃvidhāsyāmaḥ /	T02D2626:125a-15	བཅོམ་ལྡན་འདས་རྒྱལ་རིགས་སྤྱི་བོ་ནས་དབང་བསྐུར་བའི་རྒྱལ་པོའི་དཀྱིལ་འཁོར་འདིར་ཞུགས་ཏེ་། དབང་བསྐུར་བ་ཐོབ་པའམ་།
K12sdurst_u:1154	 pararāṣṭrāṇi ca vardhayiṣyāmaḥ /	T02D2626:125a-18	ཕ་རོལ་གྱི་དམག་ཚོགས་ཐམས་ཅད་གཞོམ་པར་བགྱིའོ་༎
K12sdurst_u:1155	 kālena kālaṃ varṣiṣyāmaḥ /	T02D2626:125a-19	དུས་དུས་སུ་ཆར་དབབ་པར་བགྱི་༎
