src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10dvavims_tu:141	 tāny eva puṇyāni vivardhayethā na karṣaṇīyo hy upakāripakṣaḥ // Dak_1.61 //	T10D4168:178b-31	ཕན་པའི་ཕྱོགས་སུ་འདྲེན་བྱེད་པ་༎ བསོད་ནམས་དེ་ཉིད་སྤེལ་བར་གྱིས་༎
K10dvavims_tu:142	 viramata pāpataḥ kuruta puṇyam udārataraṃ	T10D4168:178b-33	བསོད་ནམས་ཆེ་གྱིས་སྡིག་དགའ་སྤོངས་༎
K10dvavims_tu:143	 damayata durdamaṃ viṣayalolamanasturagam /	T10D4168:178b-34	ཡུལ་ལ་ག-ཡོ་བ་ཡིད་ཀྱི་རྟ་༎ རྟག་ཏུ་ཕྱིན་ཅི་ལོག་ཞི་གྱིས་༎
K10dvavims_tu:144	 bhavata munīndravat parahitābhiratāḥ satataṃ  daśati na yāvad eva maraṇāhir asahyaviṣaḥ // Dak_1.62 //	T10D4168:178b-37	སོས་མ་བཟུང་བའི་བར་དུ་ནི་༎ རྟག་ཏུ་ཁྱེད་ཀྱིས་ཐུབ་དབང་བཞིན་༎ གཞན་ཕན་ལ་ནི་མངོན་དགའ་གྱིས་༎
K10dvavims_tu:146	 iti dvāviṃśatyavadānakathāyāṃ puṇyaprotsāhanakathā prathamaḥ paricchedaḥ //  II. dharmaśravaṇaprotsāhanakathā	T10D4168:178b-40	བསོད་ནམས་ལ་སྤྲོ་བ་བསྐྱེད་པའི་གཏམ་སྟེ་དང་པོའོ༏་༏
K10dvavims_tu:148	 jalanidhikūrmakarṇayugarandhrasamāgamavat	T10D4168:178b-41	༎ རྒྱ་མཚོ་གཉའ་ཤིང་བུ་ག་རུ་༎ རུས་སྦལ་མགྲིན་པ་ཆུད་པ་བཞིན་༎
K10dvavims_tu:149	 kṣaṇam anavāpyam adbhutam imaṃ samavetya calam /	T10D4168:178b-43	ཡུད་ཙམ་འཛོམ་པ་ངོ་མཚར་ཆེ་༎ མི་བརྟན་འདི་ལ་ཡང་དག་སོམས་༎
K10dvavims_tu:150	 praśamapuraikavarma vinipātabhayāpaharaṃ	T10D4168:178b-45	རབ་ཏུ་ཞི་བའི་གྲོང་ཁྱེར་ལམ་༎ ངན་སོང་འཇིགས་པ་འཇོམས་བྱེད་པ་༎ དེ་ནི་ཐུབ་པའི་དབང་པོས་གསུངས་༎
K10dvavims_tu:151	 śṛṇuta sudurlabhaṃ kṣaṇam apīha muner vacanam // Dak_2.1 //	T10D4168:179a-0	སྐད་ཅིག་ཙམ་༄༡༧༩ཨ་༌་༎ ཡང་ཐོས་པར་དཀའ་༎
K10dvavims_tu:152	 yad durlabhaṃ kalpaśatair anekair mānuṣyam aṣṭākṣaṇadoṣamuktam /	T10D4168:179a-2	མི་ཁོམ་བརྒྱད་ཀྱི་ཉེས་སྤངས་མི་༎ གང་ཞིག་དཀོན་ལ་བསྐལ་བ་བརྒྱས་༎
K10dvavims_tu:156	 na narakagataiḥ pretais tiryaggatair vikalendriyair  amaragurubhiḥ pratyantasthaiḥ kudṛkkaravikṣataiḥ /	T10D4168:179a-6	དམྱལ་བ་ཡི་དགས་འགྲོ་བ་དང་༎ དུད་འགྲོ་དབང་པོ་མ་ཚང་བ་༎ འཆི་མེད་བླ་མ་མཐའ་ཁོབ་སྐྱེས་༏་། ལོག་པར་ལྟ་བ་སེལ་བ་དང་༎ ཐུབ་དབང་གསུང་རབ་བདུད་རྩི་ནི་༎
K10dvavims_tu:158	 munisavitari prajñāloke na cānudite jine  sanaravibudhaiḥ śakyam pātuṃ munīndravaco 'mṛtam // Dak_2.4 //	T10D4168:179a-9	སྐྱེས་བུ་མཁས་པས་འཐུང་ནུས་པ་༎ ཤེས་རབ་འོད་མངའ་ཐུབ་དབང་ནི་༎ མ་ཤར་བར་དུ་ཡོད་མ་ཡིན་༎
K10dvavims_tu:160	 tasmāt kukāryaṃ vyapahāya sarvaṃ matvā svakāryaṃ paramāryadharmam /	T10D4168:179a-12	དེ་ཕྱིར་བྱ་མིན་སྤངས་ནས་ནི་༎ བདག་གི་བྱ་བ་ཀུན་ཤེས་པས་༎
K10dvavims_tu:161	 śrotavya eva prayatena dharmo yasmād ataḥ sarvaguṇā bhavanti // Dak_2.5 //	T10D4168:179a-14	འཕགས་མཆོག་དམ་ཆོས་མཉན་པར་བྱ་༎ ཆོས་འདི་ལ་ནི་གང་འབད་པ་༎ དེ་ལ་ཡོན་ཏན་ཀུན་ཡོད་འགྱུར་༎
K10dvavims_tu:162	 maunīndraṃ vākyaratnaṃ janayati sudhiyām etad ādau pramodaṃ	T10D4168:179a-17	ཐུབ་དབང་གསུང་ལས་རིན་ཆེན་འབྱུང་༎ མཁས་པ་འདི་ཡིས་ཐོག་མར་དགའ་༎
K10dvavims_tu:163	 śrotrāpāte tataś ca prabalagurughanadhvāntavṛndaṃ nihanti /	T10D4168:179a-19	དེ་ནི་གང་གིས་ཐོས་པས་ཀྱང་༎ རྟག་ཏུ་སྟོབས་ལྡན་བརླིང་པ་ཡིས་༎ མུན་པའི་ཚོགས་ནི་འཇོམས་པར་བྱེད་༎
K10dvavims_tu:164	 cintādhyānāvasāne sphuṭayati sakalaṃ janmacakraprabandhaṃ  niḥśeṣātaṅkapaṅktiṃ vighaṭayati sadā sarvasaṃpannidhānam // Dak_2.6 //	T10D4168:179a-22	བསམས་ཤིང་བསྒོམས་ན་མཐར་ཐུག་གསལ་༎ འཇིགས་བཅས་སྐྱེ་བ་འཁོར་བའི་རྒྱུན་༎ ཉོན་མོངས་མ་ལུས་རིམ་གྱིས་སྤོངས་༎ ཐམས་ཅད་ཕུན་ཚོགས་རྟག་པའི་གཏེར་༎
K10dvavims_tu:166	 harati tīvrabhavaprabhavāpadaṃ diśati nirvṛtisaukhyam anuttaram /	T10D4168:179a-26	མི་བཟད་འཁོར་བའི་རྒྱུན་འཇོམས་ཤིང་༎ བླ་ན་མེད་པའི་དགའ་བདེ་ཐོབ་༎
K10dvavims_tu:167	 tad idam evam avetya muner vacaḥ śṛṇuta saṃprati nirmalamānasāḥ // Dak_2.7 //	T10D4168:179a-28	ཐོས་པས་འདིར་ཡིད་དྲི་མ་མེད་༎ དེ་ལྟར་ཐུབ་དབང་གསུང་འདི་སོམས་༎
K10dvavims_tu:168	 iti dvāviṃśatyavadānakathāyāṃ dharmaśravaṇaprotsāhanakathā dvitīyaḥ paricchedaḥ //  III. manuṣyadurlabhakathā	T10D4168:179a-30	ཆོས་ཉན་པ་ལ་སྤྲོ་བ་བསྐྱེད་པའི་གཏམ་སྟེ་གཉིས་པའོ་།
K10dvavims_tu:170	 yat prāpya janmajaladher api yānti pāram āropayanti śivam uttamabodhibījam /	T10D4168:179a-31	༎ ། གང་ཞིག་ཐོབ་ནས་འཁོར་བ་ཡི་༎ ཕ་རོལ་ཕྱིན་པའི་ས་བོན་བསྐྲུན་༎
K10dvavims_tu:171	 cintāmaṇer api samabhyadhikaṃ guṇaughair mānuṣyakaṃ ka iha tad viphalīkaroti // Dak_3.1 //	T10D4168:179a-33	བྱང་ཆུབ་དཔལ་གྱི་ས་བོན་མཆོག་། ཡིད་བཞིན་ནོར་བུ་ལས་ལྷག་པའི་༎ ཡོན་ཏན་རྒྱུན་གྱི་མི་རྣམས་ནི་༎ སུ་ཞིག་འདིར་དེ་འབྲས་མེད་བྱེད་༎
K10dvavims_tu:173	 mohāt puṇyadraviṇam iha na svalpam apy ācinoti /	T10D4168:179a-38	འདིར་ནི་རྨོངས་པས་བསོད་ནམས་གཏེར་༎ ཅུང་ཟད་ཙམ་ཡང་མི་སོགས་པ་༎
K10dvavims_tu:174	 so 'smāl lokāt param upagatas tīvram abhyeti śokaṃ  ratnadvīpād vaṇig iva gataḥ svaṃ gṛhaṃ śūnyahastaḥ // Dak_3.2 //	T10D4168:179a-40	དེ་དག་འཇིག་རྟེན་ཕ་རོལ་དུ་༎ མི་བཟད་མྱ་ངན་ཁང་པར་འཇུག་། རིན་ཆེན་གླིང་ཕྱིན་ཚོང་པ་ནི་༎ ལག་པ་སྟོང་པར་རང་ཁྱིམ་བཞིན་༎
K10dvavims_tu:177	 alabhyamāne mānuṣye duḥkham eva kutaḥ sukham // Dak_3.3 //	T10D4168:179a-44	ཕྱི་ནས་ཡང་ནི་ཐོབ་མ་ཡིན་༎ མི་མ་ཐོབ་པར་དེ་བར་ནི་༎ ཅི་ལྟར་དེ་བདེ་སྡུག་བསྔལ་ཉིད་༎
K10dvavims_tu:178	 nātaḥ paraṃ vañcanāsti na ca moho 'sty ataḥ param /	T10D4168:179a-48	དེ་ལས་མཆོག་ཏུ་རྨོངས་པ་མེད་༎
K10dvavims_tu:179	 yad īdṛśaṃ kṣaṇaṃ prāpya na kuryāt kuśalaṃ bahu // Dak_3.4 //	T10D4168:179a-49	འདི་འདྲའི་ཁོམ་པ་ཐོབ་ནས་ནི་༎ བསོད་ནམས་༄༡༧༩བ་ཚོགས་ནི་མི་སོགས་པ་༎
K10dvavims_tu:180	 ekakṣaṇakṛtāt pāpāt avīcau kalpam āsyate /	T10D4168:179b-1	སྐད་ཅིག་གཅིག་ལས་སྡིག་སྡུད་ནས་༎ མནར་མེད་བར་ནི་བསྐལ་པར་གནས་༎
K10dvavims_tu:1803	 bhavati kanakavarṇaḥ sarvarogair vimuktaḥ	T10D4168:182a-38	གསེར་གྱི་མདོག་དང་ལྡན་འགྱུར་ཞིང་༎ ནད་རྣམས་ཀུན་ལས་གྲོལ་བར་འགྱུར་༎
K10dvavims_tu:1804	 suramanujaviśiṣṭaś candravad dīptakāntiḥ /	T10D4168:182a-40	ལྷ་དང་མི་ལས་ཁྱད་འཕགས་ཤིང་༎ ཉི་མའི་འཁོར་ལོ་ལྟ་བུར་མཛེས་༎
K10dvavims_tu:1805	 dhanakanakasamṛddho jāyate rājavaṃśe	T10D4168:182a-42	ནོར་དང་གསེར་ནི་མང་བ་དང་༎ རྒྱལ་པོའི་རིགས་ཀྱི་རྒྱལ་བར་འགྱུར་༎
K10dvavims_tu:1807	 te prāpnuvanti sahasaiva janādhipatyaṃ  dīrghāyuṣo vividharogabhayair vimuktāḥ /	T10D4168:182a-46	འགྲོ་བའི་བདག་པོ་ཚེ་རིང་ཞིང༎ ༄༡༨༢བ་སྣ་ཚོགས་ནད་ཀྱི་འཇིགས་ལས་གྲོལ་༎ གང་ཡིན་དེ་ཡིས་སྐད་ཅིག་ཐོབ་༎
K10dvavims_tu:181	 naikajanmakṛtāt pāpāt kā punaḥ sugatau kathā // Dak_3.5 //	T10D4168:179b-3	སྐྱེ་བ་དུ་མར་སྡིག་སྤྱད་པས་༎ བདེ་འགྲོ་དཀའ་ལྟ་ཅི་ཞིག་སྨོས་༎
K10dvavims_tu:182	 ata evāha bhagavān mānuṣyam atidurlabham /  mahārṇavayugacchidrakūrmagrīvārpaṇopamam // Dak_3.6 //	T10D4168:179b-5	རྒྱ་མཚོ་ཆེར་ག-ཡེང་གཉའ་ཤིང་གི་། བུ་གར་རུས་སྦལ་མགྲིན་ཆུད་ལྟར་༎ མི་ནི་ཤིན་ཏུ་ཐོབ་དཀའ་བར་༎ དེ་སྐད་བཅོམ་ལྡན་འདས་ཀྱིས་གསུངས་༎
K10dvavims_tu:184	 iti dvāviṃśatyavadānakathāyāṃ manuṣyadurlabhakathā tṛtīyaḥ paricchedaḥ //  IV. dānakathā	T10D4168:179b-8	མིའི་སྐྱེ་བོ་དཀོན་པའི་གཏམ་སྟེ་གསུམ་པའོ་།
K10dvavims_tu:186	 annapānaśayanāsanasaṃpad ratnamālyavasanābharaṇāni /	T10D4168:179b-9	༎ ། ཟས་སྐོམ་མལ་སྟན་གོས་མཆོག་དང་༎ ཕྲེང་བ་གནས་དང་རྒྱན་རྣམས་དང་༎ གྲགས་པ་ཡོན་ཏན་ཁྱད་འཕགས་པ་༎
K10dvavims_tu:187	 kīrtir uttamaguṇāś ca yuvatyo dānataḥ kathitam etad aśeṣam // Dak_4.1 //	T10D4168:179b-10	དེ་ཀུན་སྦྱིན་ལས་འབྱུང་བར་གསུངས་༎
K10dvavims_tu:188	 ājñādīptir bhogasaṃpat prakṛṣṭā rūpaudāryaṃ varṇamādhuryam ojaḥ /  vākṣaubhāgyaṃ kāntir ārogyam āyur etad dānād iṣṭam iṣṭaṇ phalaṃ ca // Dak_4.2 //	T10D4168:179b-11	ངག་སྙན་མཛེས་དང་ལོངས་སྤྱོད་ལྡན་༎ ཁྱད་པར་འཕགས་གཟུགས་ཡངས་པ་དང་༎ ཚིག་སྙན་གཟི་ལྡན་ཡིད་འོང་དག་། གྲགས་དང་ནད་མེད་ཚེ་དག་སྟེ་༎ ཡིད་འོང་སྡུག་པ་དེ་དང་དེ་༎ སྦྱིན་པ་རྣམས་ཀྱི་འབྲས་བུ་སྟེ་༎
K10dvavims_tu:1895	 (Dak: 129) mahānuśaṃsānnadānabhojanasya //  punaś ca śṛṇuta //  kāntāpāṇisarojapattravidhṛtāṃ sadvarṇagandhojjvalāṃ	T10D4168:182b-17	༎ ། པདམའི་འདབ་འདྲའི་ལག་པ་མཛེས་༎ འོད་གསལ་ཁ་དོག་དྲི་བཟང་ལྡན་༎
K10dvavims_tu:1898	 svādusparśasukhāṃ surāḥ surapure yad devavṛndārakaiḥ /  bhāsvatkāñcanabhājaneṣu nihitām aśnanti divyāṃ sudhāṃ	T10D4168:182b-19	རོ་ཞིམ་རེག་ན་བདེ་བ་དང་༏་། ལྷ་དང་མི་ཡི་ཁང་བཟངས་ན་༎ འོད་གསལ་གསེར་གྱི་གཞོང་པ་རུ་༎ ལྷ་ཡི་བདུད་རྩིས་བཀང་ཟ་བ་༎
K10dvavims_tu:190	 aśvāḥ kṣaumāṇi nāgā bahukusumasitaṃ cāmaraṃ cātapatraṃ  saudhaṃ saṃgītigarbhaṃ madhupaṭaharavāḥ puṣpamālā yuvatyaḥ /	T10D4168:179b-15	རྟ་དང་དར་དང་གླང་པོ་དང་༎ རྔ་ཡབ་གདུགས་དང་མེ་ཏོག་ཚོགས་༎ ཁང་བཟངས་མཛེས་དང་རོལ་མོར་བཅས་༎ སྒྲ་སྙན་རོལ་མོ་དང་ལྡན་ཞིང་༎ མེ་ཏོག་ཕྲེང་ལྡན་བུད་མེད་དང་༎ ཟས་དང་རིན་ཆེན་ཕྲེང་བ་གནས་༎
K10dvavims_tu:1900	 tad buddhapramukhāryasaṃghaviṣaye nyastānnadānāt phalam // Dak_12.6 //	T10D4168:182b-22	དེ་དག་སངས་རྒྱས་ལ་སོགས་པའི་༎ དགེ་འདུན་ཡུལ་དུ་ལྷགས་པ་ལ་༎ ཞལ་ཟས་དྲངས་པའི་འབྲས་བུ་ཡིན་༎
K10dvavims_tu:1901	 maitryā yaḥ saha kiṃkaraiḥ smararipuṃ nirjitya vajrāsane	T10D4168:182b-25	རྡོ་རྗེ་གདན་ལ་བཞུགས་ནས་ནི་༎ འདོད་པའི་དགྲ་དང་བཅས་པ་ཡི༎ ཚོགས་ནི་བྱམས་པས་དེས་འཕམ་མཛད་༎
K10dvavims_tu:1902	 kleśārīn api yo durantaviṣayān antaścarān durjanān /	T10D4168:182b-28	གང་ཞིག་མཐར་ཐུག་དཀའ་བའི་ཡུལ་༎ མཐའ་མེད་པར་ནི་སྤྱོད་འགྱུར་བའི་༎ ཉོན་མོངས་དཀའ་བའི་དགྲ་ལས་རྒྱལ་༎
K10dvavims_tu:1903	 skandhārātim api prasahya sugato mṛtyuṃ ca nītvā vaśaṃ	T10D4168:182b-31	ཕུང་པོའི་བདུད་ཀྱང་རབ་བཅོམ་ནས་༎ འཆི་བདག་བདུད་ལ་མངའ་བརྙེས་པ་༎
K10dvavims_tu:1904	 prāptaḥ sarvarasāgrabhogavaśitāṃ so 'py annadānodayāt // Dak_12.7 //	T10D4168:182b-33	ཞལ་ཟས་ཕུལ་བར་གྱུར་པས་ཡིན་༎ རོ་རྣམས་བྲོ་བའི་མཆོག་དང་ནི་༎
K10dvavims_tu:1905	 saṃpūrṇasarvāṅgasamanvitaṃ ca śrīmatsukhādyapratibhānayuktam /	T10D4168:182b-35	ཡན་ལག་ཚང་ཞིང་ཡོངས་རྫོགས་ལྡན་༎
K10dvavims_tu:192	 bhojyaṃ ratnādihārāḥ puranagaramahī ceśitā devalokaṃ	T10D4168:179b-19	གུར་གུམ་གྲོང་ཡུལ་ལྷ་ཡི་གནས་༎
K10dvavims_tu:193	 saṃbuddhatvaṃ ca buddhaiḥ kathitam iha phalaṃ dānakalpadrumasya // Dak_4.3 //	T10D4168:179b-20	རྫོགས་སངས་ཉིད་དང་སངས་རྒྱས་ཏེ་༎ སྦྱིན་པ་དཔག་བསམ་ལྗོན་ཤིང་གི་།འདི་དག་འབྲས་བུ་ཡིན་པར་གསུངས་༎
K10dvavims_tu:194	 yan nīlotpalakomalāmaladalapraspardhinetrāḥ striyaś  cañcanmekhalacumbitorujaghanā visrastaraktāṃśukāḥ /  dāsyaṃ yānti vikampitastanataṭā vyāvalgitabhrūlatās	T10D4168:179b-22	ཨཽཏཔལ་སྔོན་པོའི་འདབ་མ་འཇམ་༎
K10dvavims_tu:209	 tad dānasya phalaṃ vadanti munayaḥ pūrvārjitasyedṛśam // Dak_4.7 //	T10D4168:180a-10	འབྲས་བུ་ཡིན་པར་ཐུབ་པས་གསུངས་༎
K10dvavims_tu:210	 dātā priyatvam upayāti janasya śaśvat saṃsevyate ca bahubhiḥ samupetya sadbhiḥ /	T10D4168:180a-11	སྦྱིན་བ་སྐྱེ་བོའི་ཡིད་དུ་འོང་༎ མཁས་པའི་ཚོགས་ཀྱིས་རྟག་ཏུ་བརྟེན་༎
K10dvavims_tu:211	 kīrtiś ca dikṣu visaraty amalaṃ yaśo 'sya tat tat padaṃ samupayāti viśārado 'sau // Dak_4.8 //	T10D4168:180a-13	ཕྱོགས་རྣམས་དྲི་མེད་ཕྲེང་བས་ཁྱབ་༎ སྙན་པས་གནས་ནི་དེ་དང་དེར་༎ འདིར་ནི་དྲི་མེད་ཉེ་བར་གནས་༎
K10dvavims_tu:212	 bhedāt kāyasya deveṣv avikalavividhottaptabhogāspadeṣu	T10D4168:180a-16	ལུས་དང་བྲལ་ནས་ལྷ་རྣམས་སུ་༎ རྙོག་བྲལ་སྣ་ཚོགས་བཏུང་བ་བསིལ་༎
K10dvavims_tu:213	 prāpyotpattiṃ vicitrastabakakusumitasphītakalpadrumeṣu /	T10D4168:180a-18	མེ་ཏོག་སྣ་ཚོགས་མགོ་ལྕོགས་རྒྱས་༎ དཔག་བསམ་གྱི་ནི་ཤིང་རྣམས་སྐྱེས་༎
K10dvavims_tu:214	 udyāneṣu prakāmaṃ suciram atisukhaṃ nandanādiṣv akhinnaḥ	T10D4168:180a-20	ཙནདན་ལ་སོགས་ཀྱིས་གང་བའི་༎ ཡུན་རིང་དུ་ནི་སྡེ་སྤྱོད་ཅིང་༎
K10dvavims_tu:215	 prāpnoty utkṛṣṭarūpāmarayuvatijanaiḥ sevyamānaḥ pradānāt // Dak_4.9 //	T10D4168:180a-23	ལྷ་མོ་གཟུགས་མཆོག་ལྡན་པ་ཡིས་༎
K10dvavims_tu:216	 dānaṃ nāma mahānidhānam anugaṃ caurādyasādhāraṇaṃ	T10D4168:180a-25	སྦྱིན་པ་ཞེས་བྱ་གཏེར་ཆེན་དེ་༎ རྐུན་སོགས་མི་འཁྱེར་རྗེས་སུ་འབྲང་༎
K10dvavims_tu:217	 dānaṃ matsaralobhadoṣarajasaḥ prakṣālanaṃ cetasaḥ /  saṃsārādhvapariśramāpanayanaṃ dānaṃ sukhaṃ vāhanaṃ	T10D4168:180a-27	སྦྱིན་པས་སེམས་ཀྱི་སེར་སྣ་དང་༎ ཆགས་པའི་རྡུལ་གྱི་དྲི་མ་འཁྲུ་༎ འཁོར་བའི་ལམ་གྱིས་དུབ་པ་སེལ་༎ སྦྱིན་པ་བཞོན་བ་བདེ་བ་སྟེ་༎
K10dvavims_tu:219	 dānam naikasukhopabhogasumukhaṃ sanmitram ātyantikam // Dak_4.10 //	T10D4168:180a-30	སྦྱིན་པ་བདེ་བ་དུ་མའི་རྟེན་༎ ཡང་དག་གྲོགས་མཆོག་བདེ་བའི་སྒོ་༎
K10dvavims_tu:220	 śroṇīsaṃgatamekhalāḥ kalagiro līlācalaikabhruvaḥ  karṇāsannaviśālacārunayāḥ keśāntasaktasrajaḥ /	T10D4168:180a-32	རྐེད་པ་གསེར་གྱི་སྐ་རགས་ལྡན་༎ ངག་འཇམ་ཟུར་མིག་བཞིན་སྐྱོབ་མཛེས་༎ མིག་གི་དཀྱུས་རིང་རྣ་དྲུང་གསན་༎ མེ་ཏོག་ཕྲེང་བས་སྐྲ་བཅིངས་མཛེས་༎
K10dvavims_tu:223	 tan māhātmyam uvāca saṃbhṛtaphalaṃ dānasya śauddhodaniḥ // Dak_4.11 //	T10D4168:180a-38	དེ་དག་སྤྱིན་པའི་འབྲས་ཡིན་ཞེས་༎ བདག་ཉིད་ཆེན་པོས་བཀའ་སྩལ་ཏེ་༎
K10dvavims_tu:224	 paryasyatsahakārabhaṅgasurabhi preṅkhannimagnotpalaṃ  śrīmatkāñcanabhājane vinihitaṃ bhandhūkatāmraṃ madhu /  kāminyā śapathopanītam asakṛd yat pīyate kāminā	T10D4168:180a-40	ས་ཀ་རིའི་དུམ་བུ་དང་། ཨཽཏཔལ་གྱིས་བསྒོས་དྲི་ཞིམ་ལ་༎ བཀྲ་ཤིས་གསེར་གྱི་སྣོད་དུ་བླུགས་༎ བན་དུ་ཀ་དང་ཟངས་མདོག་འདྲ་༏་། བཏུང་བ་ཆུང་མ་མནའ་སྐྱེལ་ཞིང་༎ ཆུང་མ་དང་བཅས་ཡང་ཡང་འཐུང་༎
