src_segmentnr	src_original	tgt_segmentnr	tgt_original
T06asmahsuu:1126	 buddheṣvapi vinābhogaṃ tathā kṛtyanidarśanam // Msa_9.19 //	T06D4020:9b-13	སངས་རྒྱས་རྣམས་ཀྱང་གཟོ་མེད་པར་༎ དེ་བཞིན་མཛད་པ་ངེས་པ་སྟོན་༎
T06asmahsuu:1127	 ābhyāṃ ślokābhyāmanābhogena buddhakāryaṃ sādhayatyaghaṭitatūryaśabdamaṇiprabhāva[sa]sādharmyeṇa /  yathākāśe avicchinnā dṛśyante lokataḥ kriyāḥ /  tathaivānāsrave dhātau avicchinnā jinakriyāḥ // Msa_9.20 //	T06D4020:9b-15	ཇི་ལྟར་མཁའ་ལ་འཇིག་རྟེན་གྱི་༎ བྱ་བ་རྒྱུན་མི་འཆད་པར་སྣང་༎ དེ་བཞིན་ཟག་མེད་དབྱིངས་ན་ཡང་༎ རྒྱལ་བའི་མཛད་པ་རྒྱུན་མི་འཆད་༎ ཇི་ལྟར་མཁའ་ལ་རྟག་ཏུ་ནི་༎ བྱ་བ་ཉམས་ཤིང་འབྱུང་བ་ལྟར་༎
T06asmahsuu:1186	 yathaivādityaraśmīnāṃ meghādyāvaraṇaṃ matam /	T06D4020:10a-16	ཇི་ལྟར་ཉི་མའི་འོད་ཟེར་རྣམས་༎ སྤྲིན་ལ་སོགས་པས་བསྒྲིབས་པར་འདོད་༎
T06asmahsuu:1187	 tathaiva buddhajñānānāmāvṛtiḥ sattvaduṣṭatā // Msa_9.34 //	T06D4020:10a-18	དེ་བཞིན་སངས་རྒྱས་ཡེ་ཤེས་རྣམས་༎
T06asmahsuu:1192	 yathā pāṃśuviśeṣeṇa vastre raṅgavicitratā kvacidavicitratā /	T06D4020:10a-20	ཇི་ལྟར་མདུད་པའི་དབང་གིས་ན་༎ གོས་ལ་ཚོན་བཀྲ་མི་བཀྲ་བ་༎
T06asmahsuu:1193	 tathaiva pūrvapraṇidhānacaryābalādhānaviśeṣād buddhānāṃ vimuktau jñānavicitratā bhavati /	T06D4020:10a-22	དེ་བཞིན་འཕེན་པའི་དབང་གིས་ན་༎ གྲོལ་བའི་ཡེ་ཤེས་བཀྲ་མི་བཀྲ་༎
T06asmahsuu:1206	 seyamanāsrave dhātau niṣprapañcatvādākāśopame gāmbhīryaprabhedadeśanā yathā raṅgairākāśacitraṇī veditavyā /	T06D4020:10a-25	མཚན་ཉིད་དང་ནི་གནས་པ་དང་༎ འཕྲིན་ལས་ཟབ་པ་འདི་བཤད་པ་༎ མཁའ་ལ་ཚོན་གྱིས་རི་མོ་འདྲི་༎
T06asmahsuu:1207	 sarveṣāmaviśiṣṭāpi tathatā śuddhimāgatā /	T06D4020:10a-27	དེ་བཞིན་ཉིད་ནི་ཐམས་ཅད་ལ་༎ ཁྱད་པར་མེད་ཀྱང་དག་གྱུར་པ་༎
T06asmahsuu:1209	 sarveṣāṃ nirviśiṣṭā tathatā taddhiśuddhisvabhāvaśca tathāgataḥ /  ataḥ sarve sattvāstathāgatagarbhā ityucyate /	T06D4020:10a-29	དེ་བཞིན་གཤེགས་ཉིད་དེ་ཡི་ཕྱིར་༎ འགྲོ་ཀུན་དེ་ཡི་སྙིང་པོ་ཅན་༎
T06asmahsuu:1212	 śrāvakāṇāṃ vibhutvena laukikasyābhibhūyate /	T06D4020:10a-31	ཉན་ཐོས་རྣམས་ཀྱི་འབྱོར་པས་ནི་༎ འཇིག་རྟེན་པ་ཡི་ཟིལ་གྱིས་གནོན་༎
T06asmahsuu:1214	 bodhisattvavibhutvasya tatkalāṃ nānugacchati /  tathāgatavibhutvasya tatkalāṃ nānugacchati // Msa_9.39 //	T06D4020:10a-33	རང་སངས་རྒྱས་ཀྱི་ས་པ་ཡིས་༎ ཉན་ཐོས་ཀྱི་ཡང་ཟིལ་གྱིས་གནོན་༎ དེ་ཡིས་བྱང་ཆུབ་སེམས་དཔའ་ཡི་༎ འབྱོར་པའི་ཆར་ཡང་མི་ཕོད་དོ་༎
T06asmahsuu:1216	 ābhyāṃ tāvad dvābhyāṃ prabhāvotkarṣaviśeṣeṇa buddhānāṃ vibhutvaṃ darśayati /  aprameyamacintyaṃ ca vibhutvaṃ bauddhamiṣyate /  yasya yatra yathā yāvatkāle yasminpravartate // Msa_9.40 //	T06D4020:10a-38	འབྱོར་པའི་ཆར་ཡང་མི་ཕོད་དོ་༎ སངས་རྒྱས་རྣམས་ཀྱི་འབྱོར་པ་ནི་༎
T06asmahsuu:1220	 yasya pudgalasyārthe tatpravarttate yatra lokadhātau yathā tādṛśaiḥ prakārairyāvadalpaṃ vā bahu vā yasminkāle /	T06D4020:10a-40	གང་གི་གང་དུ་ཇི་ལྟར་དང་༎ ཇི་ཙམ་དུས་གང་འཇུག་པ་ནི་༎
T06asmahsuu:1222	 pañcendriyaparāvṛttau vibhutvaṃ labhyate param /	T06D4020:10a-42	དབང་པོ་ལྔ་རྣམས་གཞན་གྱུར་ན་༎
T06asmahsuu:1247	 ākāśasaṃjñāvyāvṛttau dvayoreva cintitārthasamṛddhau ca yena gaganagarbho bhavati /  gatirūpavibhāvena ca yatheṣṭagamanādāśavaśī[kāśī]karaṇācca /	T06D4020:10b-19	ནམ་མཁའི་འདུ་ཤེས་གཞན་གྱུར་ན་༎ བསམ་པའི་དོན་ནི་འབྱོར་པ་དང་༎ འགྲོ་གཟུགས་རྣམ་པར་འབྱེད་པ་ལ་༎
T06asmahsuu:1250	 acintyakṛtyānuṣṭhānābduddhānāmamalāśraye // Msa_9.48 //  śubhe bṛddho loko vrajati suviśuddhau paramatāṃ	T06D4020:10b-21	འབྱོར་པ་དམ་པ་འཐོབ་པར་འགྱུར་༎ དེ་ལྟར་སངས་རྒྱས་དྲི་མེད་པའི་༎ གནས་ན་གཞན་གྱུར་དཔག་མེད་ལ་༎
T06asmahsuu:1257	 vrajatyevaṃ loko diśi diśi jinānāṃ sukathitai-  rapakvaḥ pakvo vā [na] ca punaraśeṣaṃ dhruvamiha // Msa_9.49 //  anena yādṛśasya paripākasya nimittaṃ bhavati taddarśayati /	T06D4020:10b-25	འབྱོར་པ་དཔག་ཏུ་མེད་པར་འདོད་༎ འདི་ན་འཇིག་རྟེན་ཕྱོགས་ཕྱོགས་རྒྱལ་བའི་ལེགས་བཤད་པའི་༎
T06asmahsuu:1260	 upacitakuśalamūlānāṃ ca vimuktau paramatāyāmanupacitakuśalamūlānāṃ ca kuśalamūlopacaye /  apakvaḥ śubhavṛddhau paramatāṃ vrajana[n] pākaṃ vrajati pakvaḥ suviśuddhau paramatāṃ vrajati /	T06D4020:10b-27	དགེ་བ་འཕེལ་བའི་འཇིག་རྟེན་རྣམ་དག་མཆོག་ཏུ་འགྲོ་༎ དགེ་བ་མ་བསགས་དགེ་བ་འཕེལ་བའི་མཆོག་ཏུ་འགྲོ་༎ དེ་ལྟར་མ་སྨིན་སྨིན་པ་རྟག་འགྲོའང་མ་ལུས་མིན་༎
T06asmahsuu:1262	 evaṃ ca nityakālaṃ vrajati na ca niḥśeṣaṃ lokasyānantatvāt /	T06D4020:10b-30	དེ་ལྟར་འཇིག་རྟེན་ཕྱོགས་ཕྱོགས་བརྟེན་རྣམས་རྟག་བར་དུས་ཀུན་དུ་༎
T06asmahsuu:1264	 mahābodhiṃ nityāṃ dhruvamaśaraṇānāṃ ca śaraṇam /  labhante yaddhīrā [diśi diśi] gasadā [sadā] sarvasamayaṃ	T06D4020:10b-31	བྱང་ཆུབ་ཆེན་པོ་འཐོབ་དཀའ་ཡོན་ཏན་མཆོག་ལྡན་རྨད་བྱུང་ཅན་༎ རྟག་བརྟན་སྐྱབས་མེད་རྣམས་ཀྱི་སྐྱབས་གང་ཡིན་པ་ཐོབ་པ་དེ་༎
T06asmahsuu:1266	 tadāścaryaṃ loke suvidhacaraṇānnādbhutamapi // Msa_9.50 //	T06D4020:10b-33	ཡ་མཚན་ཆེ་ལ་ཚུལ་བཟང་སྤྱད་ཕྱིར་ཡ་མཚན་ཆེ་བའང་མེད་༎
T06asmahsuu:1267	 anena dvitīyena paripavkānāṃ bodhisattvānāṃ paripākasyāścaryaṃ nāścaryaṃ lakṣaṇam /  kvacitkṛtsnāṃ bodhiṃ kvacidapi ca nirvāṇamasakṛt	T06D4020:10b-34	དེ་ནི་ཅིག་ཅར་ལ་ལར་སྒོ་མང་བརྒྱ་ནས་ཆོས་ཀྱི་འཁོར་ལོ་དང་༎ ལ་ལར་སྐྱེ་བ་མི་སྣང་ལ་ལར་སྐྱེ་བའི་སྤྱོད་པ་སྣ་ཚོགས་དང་༎ ལ་ལར་བྱང་ཆུབ་ཐམས་ཅད་ལ་ལར་དེ་ནི་མྱ་ངན་འདས་སྟོན་ཀྱང་༎
T06asmahsuu:1272	 na ca sthānāttasmādvicalati sa sarvaṃ ca kurute // Msa_9.51 //	T06D4020:10b-35	དེ་ནི་གནས་དེ་ལས་ཀྱང་རྣམ་པར་ག-ཡོ་མི་མངའ་ལ་ཐམས་ཅད་མཛད་༎
T06asmahsuu:1273	 anena tṛtīyena yugapadbahumukhaparipācanopāyaprayoge nimittatvaṃ darśayati /  yathā yatrasthaḥ sattvān vinayati /  vicitrā janacarī jātakabhedena /  na ca sthānāccalatītyanāsravāddhātoḥ /  na buddhānāmevaṃ bhavati mamapakvo 'yamiti cāpra-	T06D4020:11a-0	༄༡༡ཨ་༌་༎ སངས་རྒྱས་རྣམས་ནི་འདི་སྙམ་ལུས་ཅན་འདི་ནི་བདག་གིས་སྨིན་བྱས་ཤེའམ་༎
T06asmahsuu:1312	 kāyavākcittanirmāṇaprayogopāyakarmakaḥ /	T06D4020:11a-22	སྐུ་དང་གསུང་དང་ཐུགས་སྤྲུལ་པའི་༎ སྦྱོར་བའི་ཐབས་ཀྱི་ལས་ཅན་ཏེ་༎
T06asmahsuu:1313	 samādhidhāraṇīdvāradvayāmeyasamanvitaḥ // Msa_9.58 //	T06D4020:11a-24	ཏིང་ངེ་འཛིན་དང་གཟུངས་སྒོ་དང་༎ དཔག་ཏུ་མེད་པ་གཉིས་དང་ལྡན་༎
T06asmahsuu:1317	 dharmadhāturviśuddho 'yaṃ buddhānāṃ samudāhṛtaḥ // Msa_9.59 //	T06D4020:11a-27	འཇུག་པ་འདི་ནི་སངས་རྒྱས་ཀྱི་༎ ཆོས་དབྱིངས་རྣམ་པར་དག་པར་བཤད་༎
T06asmahsuu:1318	 eṣa vṛttyarthamārabhya caturthaḥ ślokaḥ /  svābhāvikasāṃbhogikanairmāṇikakāyavṛttyā bhinnavṛttikaḥ /	T06D4020:11a-29	སངས་རྒྱས་རྣམས་ཀྱི་སྐུ་དབྱེ་བ་༎ རང་བཞིན་ལོངས་སྤྱོད་རྫོགས་པ་དང་༎ གཞན་ནི་སྤྲུལ་པའི་སྐུ་ཡིན་ཏེ་༎
T06asmahsuu:1332	 svābhāvikaḥ sarvabuddhānāṃ samo nirviśiṣṭatayā /  sūkṣmo durjñānatayā /	T06D4020:11b-2	སྐུ་དང་ཆོས་རྫོགས་ལོངས་སྤྱོད་དང་༎ མཛད་པ་དག་གིས་ཐ་དད་དོ་༎ རང་བཞིན་སྐུ་ནི་མཉམ་པ་དང་༎ ཕྲ་ཞིང་དེ་དང་འབྲེལ་པ་དང་༎ དགྱེས་དགུར་ལོངས་སྤྱོད་བསྟན་པ་ལ་༎
T06asmahsuu:1334	 tena saṃbhogikena kāyena saṃbaddhaḥ saṃbhogavibhutve ca heturyatheṣṭaṃ bhogadarśanāya /	T06D4020:11b-4	ལོངས་སྤྱོད་རྫོགས་འབྱོར་རྒྱུར་འདོད་དོ་༎
T06asmahsuu:1335	 ameyaṃ buddhanirmāṇaṃ kāyo nairmāṇiko mataḥ /	T06D4020:11b-5	སངས་རྒྱས་སྤྲུལ་པ་དཔག་མེད་པ་༎ སྤྲུལ་པའི་སྐུར་ནི་འདོད་པ་སྟེ་༎
T06asmahsuu:1336	 dvayordvayārthasaṃpattiḥ sarvākārā pratiṣṭhitā // Msa_9.63 //	T06D4020:11b-7	དོན་གཉིས་ཕུན་སུམ་ཚོགས་པ་ནི་༎ རྣམ་པ་ཐམས་ཅད་གཉིས་ལ་གནས་༎
T06asmahsuu:1344	 janmanaścābhisaṃbodheśca nirvāṇasya ca darśanairvimocane mahopāyatvātparārthasaṃpattilakṣaṇo veditavyaḥ /	T06D4020:11b-11	སངས་རྒྱས་སྤྲུལ་པའི་སྐུ་འདི་ནི་༎ རྣམ་པར་གྲོལ་བའི་ཐབས་ཆེན་ནོ་༎
T06asmahsuu:1347	 tribhiśca kāyairbuddhānāṃ sarvakāyasaṃgraho veditavyaḥ /	T06D4020:11b-13	སྐུ་གསུམ་དག་གིས་སངས་རྒྱས་ཀྱི་༎ སྐུ་བསྡུས་པར་ནི་ཤེས་བྱ་སྟེ་༎
T06asmahsuu:1348	 ebhistribhiḥ kāyaiḥ sāśrayaḥ svaparārtho nidarśitaḥ /  dvayoḥ svaparārthaprabhāvitatvāt dvayośca tadāśritatvādyathā pūrvamuktam /	T06D4020:11b-15	སྐུ་གསུམ་དག་གིས་རང་བཞིན་གྱི་༎
T06asmahsuu:1350	 āśrayeṇāśayenāpi karmaṇā te samā matāḥ /	T06D4020:11b-17	དེ་དག་རྟེན་དང་དགོངས་པ་དང་༎ འཕྲིན་ལས་ཀྱིས་ནི་མཉམ་པ་ཉིད་༎
T06asmahsuu:1351	 prakṛtyāsraṃsanenāpi prabandhenaiṣu nityatā // Msa_9.66 //	T06D4020:11b-18	རང་བཞིན་དང་ནི་རྒྱུན་མི་འཆད་༎ རྒྱུན་གྱིས་དེ་དག་རྟག་པ་ཉིད་༎
T06asmahsuu:1355	 karmaṇā ca sādhāraṇakarmakatvāt /	T06D4020:11b-22	མཉམ་པ་ཉིད་དང་སོ་སོར་རྟོག་། བྱ་བ་སྒྲུབ་པ་ཁོ་ནའོ་༎
T06asmahsuu:1366	 sarvajñeyeṣvasaṃmūḍhaṃ na ca teṣvāmukhaṃ sadā // Msa_9.68 //	T06D4020:11b-24	ཡོངས་སུ་མ་ཆད་རྟག་ཏུ་ལྡན་༎ ཤེས་བྱ་ཀུན་ལ་མ་རྨོངས་ལ་༎
T06asmahsuu:1373	 teṣāṃ ca samatādijñānānāṃ sarvaprakārāṇāṃ hetutvātsarvajñānānāmākaropam /	T06D4020:11b-27	ཡེ་ཤེས་ཀུན་གྱི་རྒྱུ་མཚན་ཕྱིར་༎ ཡེ་ཤེས་འབྱུང་གནས་ཆེན་པོ་འདྲ་༎
T06asmahsuu:1374	 saṃbhogabuddhatvatajjñānapratibimbodayācca tadādarśajñānāmityucyate /	T06D4020:11b-29	ལོངས་སྤྱོད་རྫོགས་པའི་སངས་རྒྱས་ཉིད་༎ ཡེ་ཤེས་གཟུགས་བརྙན་འབྱུང་བའི་ཕྱིར་༎
T06asmahsuu:1375	 sattveṣu samatājñānaṃ bhāvanāśuddhito 'malaṃ [matam] /	T06D4020:11b-31	མཉམ་ཉིད་ཡེ་ཤེས་སེམས་ཅན་ལ་༎ བསྒོམ་པ་དག་པ་ལ་འདོད་དོ་༎
T06asmahsuu:1376	 apratiṣṭhasa[śa]māviṣṭaṃ samatājñānamiṣyate // Msa_9.70 //  yabdodhisattvenābhisamayakāleṣu [sattveṣu] samatājñānaṃ pratilabdhaṃ tadbhāvanāśuddhito bodhiprāptasyāpratiṣṭhitanirvāṇe niviṣṭaṃ samatājñānamiṣyate	T06D4020:11b-34	མཉམ་ཉིད་ཡེ་ཤེས་ཡིན་པར་འདོད་༎
T06asmahsuu:1378	 mahāmaitrīkṛpābhyāṃ ca sarvakālānugaṃ matam /  yathādhimokṣaṃ sattvānāṃ buddhabimbanidarśakam // Msa_9.71 //  mahāmaitrīkaruṇābhyāṃ sarvakālānugaṃ yathādhimokṣaṃ ca sattvānāṃ buddhabimbanidarśakam /	T06D4020:11b-35	དུས་རྣམས་ཀུན་དུ་བྱམས་པ་དང་༎ ཐུགས་རྗེ་ཆེན་པོ་དག་དང་ལྡན་༎ སེམས་ཅན་རྣམས་ལ་མོས་པ་བཞིན་༎ སངས་རྒྱས་སྐུ་ནི་ངེས་པར་སྟོན་༎
T06asmahsuu:1383	 dhāraṇīnāṃ samādhīnāṃ nidhānopamameva ca // Msa_9.72 //  pariṣanmaṇḍale sarvavibhūtīnāṃ nidarśakam /	T06D4020:11b-38	སོ་སོར་རྟོག་པའི་ཡེ་ཤེས་ནི་༎ ཤེས་བྱ་ཀུན་ལ་རྟག་མི་ཐོགས་༎ ཏིང་ངེ་འཛིན་དང་གཟུངས་རྣམས་ཀྱི་༎ འཁོར་གྱི་དཀྱིལ་འཁོར་རྣམས་སུ་ནི་༎
T06asmahsuu:1385	 sarvasaṃśayavicchedi mahādharmapravarṣakam // Msa_9.73 //  pratyavekṣaṇakaṃ jñānaṃ yathāślokam /	T06D4020:11b-43	འབྱོར་པ་ཐམས་ཅད་སྟོན་མཛད་པ་༎ ཐེ་ཚོམ་ཐམས་ཅད་གཅོད་༄༡༢ཨ་༌་༎ པ་ཡི་༎ ཆོས་ཆེན་ཆར་ནི་རབ་ཏུ་འབེབས་༎
T06asmahsuu:1387	 kṛtyānuṣṭhānatājñānaṃ nirmāṇaiḥ sarvadhātuṣu /	T06D4020:12a-2	བྱ་བ་སྒྲུབ་པའི་ཡེ་ཤེས་ནི་༎
T06asmahsuu:1388	 citrāprameyācintyaiśca sarvasattvārthakārakam // Msa_9.74 //	T06D4020:12a-3	ཁམས་རྣམས་ཀུན་དུ་སྣ་ཚོགས་ཤིང་༎ དཔག་མེད་བསམ་ཡས་སྤྲུལ་པ་ཡིས་༎ སེམས་ཅན་ཀུན་གྱི་དོན་སྒྲུབ་པའོ་༎
T06asmahsuu:1391	 acintyaṃ buddhanirmāṇaṃ vijñeyaṃ tacca sarvathā // Msa_9.75 //  tacca buddhanirmāṇaṃ sadā sarvathā cācintyaṃ veditavyaṃ /	T06D4020:12a-7	མཛད་པ་གྲུབ་པའི་བྱེ་བྲག་དང་༎ གྲངས་དང་ཞིང་གིས་རྣམ་ཀུན་དུ་༎ བསམ་མི་ཁྱབ་པར་ཤེས་པར་བྱ་༎
T06asmahsuu:1393	 kṛtyakriyābhedataḥ saṃkhyāta [taḥ] kṣetrataśca /  kṛtyānuṣṭhānataścaiva caturjñānasamudbhavaḥ // Msa_9.76 //  tatra dhāraṇāt śrutānāṃ dharmāṇām /  samacittatā sarvasattveṣvātmaparasamatayā /  śeṣaṃ gatārtham /  (MSA_Bagchi 50)  buddhānekatvāpṛthaktveślokaḥ /	T06D4020:12a-9	འཛིན་པའི་ཕྱིར་དང་སེམས་མཉམ་ཕྱིར་༎
T06asmahsuu:1403	 eka eva buddha ityetanneṣyate /  gotrabhedāt /	T06D4020:12a-10	ཡང་དག་ཆོས་རབ་སྟོན་ཕྱིར་དང་༎ བྱ་བ་སྒྲུབ་པ་ཉིད་ཀྱི་ཕྱིར་༎
T06asmahsuu:1412	 bahutvamapi neṣyate buddhānāṃ dharmakāyasyābhedādanāsrave dhātau /  buddhatvopāyapraveśe catvāraḥ ślokāḥ /	T06D4020:12a-14	སངས་རྒྱས་གཅིག་མིན་དྲི་མེད་གནས་༎ ཐ་དད་མེད་ཕྱིར་མང་པོའང་མིན་༎
T06asmahsuu:1414	 yāvidyamānatā saiva paramā vidyamānatā /  sarvathānupalambhaśca upalambhaḥ paro mataḥ // Msa_9.78 //  yaśca sarvathānupalambhaḥ parikalpitasya svabhāvasya sa eva parama upalambhaḥ pariniṣpanna svabhāvasya /	T06D4020:12a-16	མེད་པ་གང་ཡིན་དེ་ཉིད་ནི་༎ ཡོད་པ་ཡི་ནི་དམ་པར་འདོད་༎ རྣམ་པ་ཀུན་དུ་མི་དམིགས་པ་༎ དམིགས་པ་ཡི་ནི་མཆོག་ཏུ་འདོད་༎ བསྒོམ་པ་རྣམ་པར་མི་ལྟ་བའི་༎
T06asmahsuu:1421	 sa eva paramaḥ pratilambho yaḥ pratilambhānupalambhaḥ /	T06D4020:12a-21	བསྒོམ་པ་དམ་པར་འདོད་པ་སྟེ་༎ ཐོབ་པར་ལྟ་བ་མེད་རྣམས་ཀྱི་༎
T06asmahsuu:1422	 paśyatāṃ gurutvaṃ [tāṃ] dīrghaṃ nimittaṃ vīryamātmanaḥ /  mānināṃ bodhisattvānāṃdu [dū]re bodhirnirūpyate // Msa_9.80 //	T06D4020:12a-24	བླ་མ་རིང་དང་མཚན་མ་དང་༎ བདག་གི་བརྩོན་འགྲུས་ལྷག་ལྟ་བའི་༎
T06asmahsuu:1429	 paśyatām, kalpanāmātraṃ sarvametadyathoditaṃ /	T06D4020:12a-27	ཇི་སྐད་བཤད་པ་དེ་དག་ཀུན་༎ རྟོག་པ་ཙམ་དུ་ལྟ་བ་ཡི་༎ བྱང་ཆུབ་སེམས་དཔའ་རྟོག་མེད་རྣམས་༎
T06asmahsuu:1430	 akalpabodhisattvānāṃ prāptā bodhirnirūpyate // Msa_9.81 //  (MSA_Bagchi 51)	T06D4020:12a-30	བྱང་ཆུབ་ཐོབ་ཅེས་ངེས་པར་བརྗོད་༎ ཀླུང་དག་ས་ཡི་འོག་ཏུ་མ་སོང་བ་༎
T06asmahsuu:1438	 bhinnāśrayā bhinnamatāśca dhīrāḥ svalpāvabodhāḥ pṛthagātmakṛtyāḥ /	T06D4020:12a-38	སངས་རྒྱས་ཉིད་དུ་མ་ཞུགས་བརྟན་པ་རྣམས་༎ རྟེན་ཀྱང་ཐ་དད་བློ་གྲོས་ཐ་དད་ཅིང་༎
T06asmahsuu:172	 yathākhyānaṃ nārthādbhagavati ca bhāvātigahanāt  na dharme 'smiṃstrāso bhavati viduṣāṃ yonivicayāt // Msa_1.15 //  tadanyānyā[nyasyā?  ]bhāvāditi tato 'nyasya mahāyānasyābhāvāt /  atha śrāvakayānameva mahāyānaṃ syādanyasya śrāvakasya pratyekabuddhasya vābhāvaḥ syāt /  sarva eva hi buddhā bhaveyuḥ /  sarvajñajñānamārgasyānugamācca tulyakālapravṛttyā /	T06D4020:2b-18	དེ་ལས་གཞན་དང་གཞན་མེད་ཤིན་ཏུ་ཟབ་ཅིང་རྗེས་སོང་ཕྱིར་༎
T06asmahsuu:1744	 dharmatattvaparyeṣṭau dvau ślokau /  tattvaṃ yatsatataṃ dvayena rahitaṃ,  bhrānteśca saṃniśrayaḥ,	T06D4020:13b-23	རྟག་ཏུ་གཉིས་བྲལ་འཁྲུལ་པའི་རྟེན་གང་ཡིན་དང་གང་ཞིག་རྣམ་ཀུན་དུ་༎
T06asmahsuu:1747	 śakyaṃ naiva ca sarvathābhilapituṃ yaccāprapañcātmakam /	T06D4020:13b-24	བརྗོད་པར་ནུས་མ་ཡིན་ཞིང་སྤྲོས་པ་མེད་པའི་བདག་ཉིད་དེ་ཁོ་ན་༎
T06asmahsuu:1748	 jñeyaṃ heyamatho viśodhyamamalaṃ yacca prakṛtyā matam /  yasyākāśasuvarṇavārisadṛśī kleśādviśuddhirmatā // Msa_11.13 //  satataṃ dvayena rahitaṃ tattvaṃ,	T06D4020:13b-25	ཤེས་བྱ་སྤང་བྱ་རང་བཞིན་དྲི་མེད་འདོད་གང་རྣམ་པར་སྦྱང་བྱ་སྟེ་༎ དེ་ནི་ནམ་མཁའ་གསེར་དང་ཆུ་ལྟར་ཉོན་མོངས་པ་ལས་རྣམ་དག་འདོད་༎
T06asmahsuu:1758	 jjagadapi tadaśeṣaṃ tatra saṃmūḍhabuddhi /	T06D4020:13b-28	འགྲོ་བ་མ་ལུས་པ་ཡང་དེ་ལ་ཀུན་དུ་རྨོངས་པའི་བློ་༎
T06asmahsuu:1760	 yadasadabhiniviṣṭaḥ satsamantādvihāya // Msa_11.14 //	T06D4020:13b-29	ཡོད་པ་ཀུན་ནས་སྤངས་ཏེ་མེད་ལ་མངོན་ཞེ་ན་གང་ཡིན་པ་༎
T06asmahsuu:1764	 yathā māyā tathābhūtaparikalpo nirucyate /	T06D4020:13b-31	ཇི་ལྟར་སྒྱུ་མ་དེ་བཞིན་དུ་༎ ཡང་དག་མ་ཡིན་ཀུན་རྟོག་བརྗོད་༎
T06asmahsuu:1765	 yathā māyākṛtaṃ tadvat dvayabhrāntirnirucyate // Msa_11.15 //	T06D4020:13b-33	སྒྱུ་མའི་རྣམ་པ་ཇི་ལྟ་བར་༎ དེ་བཞིན་གཉིས་སུ་འཁྲུལ་པར་བརྗོད་༎
