src_segmentnr	src_original	tgt_segmentnr	tgt_original
K10n446u_001:187	 ante vidyuccakoramālā lekhyāḥ |  svastikollocikā lājā matsyamāṃsaṃ tathā madhubhakṣāṇi cādadhīni |  udāraścātra baliḥkartavyaḥ |	K12D0658=D0234=D1064_H0626:154a-0	འཁུར་བ་བཀྲ་ཤིས་ལྡན་དང་། བེན་ཙེ་དང་། ༄༡༥༤ཨ་༌༎ ཤ་དང་། ཉ་ཤ་དང་། སྦྲང་རྩི་ལས་བྱས་པའི་ཟས་མཆོག་རྒྱས་པར་བྱའོ་༎
K10n446u_001:190	 tato dharmmabhāṇakena śucinā śucivastraprāvṛtena vātamaṇḍaliparivartaḥ sa nāgahṛdayo vācayitavyaḥ |	K12D0658=D0234=D1064_H0626:154a-2	དེ་ནས་ཆོས་སྨྲ་བ་གཙང་ཞིང་གོས་གཙང་མ་བགོས་པས་རླུང་གི་དཀྱིལ་འཁོར་གྱི་ལེའུ་ཀླུ་ཐམས་ཅད་ཀྱི་སྙིང་པོ་བཀླག་པར་བྱའོ་༎
K10n446u_001:191	 tato nāgāḥ prathamadivasamārabhya gulugulaśabdaṃ kurvanti |	K12D0658=D0234=D1064_H0626:154a-3	དེ་ནས་ཀླུ་རྣམས་དང་པོའི་ཉིན་མོ་ནས་བརྩམས་ཏེ་དི་རི་རིར་སྒྲ་སྒྲོག་པར་བྱེད་ཅིང་།
K10n446u_001:192	 śabdāṃśca ramaṇīyān nadanti na cāsya parivartasya visaṃvāda ājñā vā |	K12D0658=D0234=D1064_H0626:154a-4	སྒྲ་ཡིད་དུ་འོང་བ་དག་འབྱིན་པར་འགྱུར་ཏེ་། ལེའུ་འདི་ལ་ཐེ་ཚོམ་དང་བརྙས་པར་མི་བྱའོ་༎
K10n446u_001:193	 samudro yadi velāmatikramet tato vṛṣṭiriyamatikramediti ||	K12D0658=D0234=D1064_H0626:154a-6	གལ་ཏེ་རྒྱ་མཚོ་དུས་ཚོང་ལས་ཡོལ་ན་། འདི་ཡང་ཆར་ལས་ཡོལ་བར་འགྱུར་རོ་༎
K10n446u_001:194	 namaḥ śrīīgarbhakūṭavinarditarājāya tathāgatāyārhate samyaksambuddhāya |	K12D0658=D0234=D1064_H0626:154a-8	བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་དཔལ་གྱི་སྙིང་པོ་བརྩེགས་པ་རྣམ་པར་བསྒྲགས་པའི་རྒྱལ་པོ་ལ་ཕྱག་འཚལ་ལོ་༎ བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་རྔ་སྒྲ་སྒྲོག་ལ་ཕྱག་འཚལ་ལོ་༎
K10n446u_001:195	 namo bhagavate mama svasti bhavatu sarvasattvānāṃ maitrī bhavatu |	K12D0658=D0234=D1064_H0626:154a-10	བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་སྤྲིན་གདལ་ལ་ཕྱག་འཚལ་ལོ་༎ བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་འབྲུག་བསྒྲགས་ལ་༄༡༥༤བ་ཕྱག་འཚལ་ལོ་༎ བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་སྤྲིན་ཀུན་ཏུ་སྟོན་ལ་ཕྱག་འཚལ་ལོ་༎ བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་སྤྲིན་འཛག་ལ་ཕྱག་འཚལ་ལོ་༎ བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་སྤྲིན་རྣམ་པར་རྒྱས་མཛད་ལ་ཕྱག་འཚལ་ལོ་༎ བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་སྤྲིན་གྱི་ཡན་ལག་མཛེས་ལ་ཕྱག་འཚལ་ལོ་༎ བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་སྤྲིན་ལྟ་བུའི་ན་བཟའ་མནབས་ལ་ཕྱག་འཚལ་ལོ་༎ བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་སྤྲིན་གྱི་འབྲུག་སྐྲུན་ལ་ཕྱག་འཚལ་ལོ་༎ བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་སྤྲིན་གྱི་ཕྲེང་བ་ཅན་ལ་ཕྱག་འཚལ་ལོ་༎ བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་སྤྲིན་འཐོར་ལ་ཕྱག་༄༡༥༥ཨ་༌༎
K10n446u_001:197	 sarvatiryyaggatānāṃ śāmyantu sarvadurgatayaḥ |  namaḥ sarvanivāraṇaviskambhiṇe |	K12D0658=D0234=D1064_H0626:155b-3	འབྱུང་པོ་ཐམས་ཅད་ལ་བྱམས་པར་གྱུར་ཅིག་། དུད་འགྲེར་གྱུར་པ་ཐམས་ཅད་འཇིགས་པ་མེད་པར་གྱུར་ཅིག་། ངན་འགྲོ་ཐམས་ཅད་ཞི་བར་གྱུར་ཅིག་། སྒྲིབ་པ་ཐམས་ཅད་རྣམ་པར་སེལ་བ་ལ་ཕྱག་འཚལ་ལོ་༎
K10n446u_001:199	 sidhyatvayaṃ sarvatathāgatavidhiḥ |	K12D0658=D0234=D1064_H0626:155b-7	དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་ཆོ་ག་།
K10n446u_001:200	 sarvabuddhāvalokitavidhiḥ |	K12D0658=D0234=D1064_H0626:155b-8	སངས་རྒྱས་ཐམས་ཅད་ཀྱིས་གཟིགས་པའི་ཆོ་ག་འདི་གྲུབ་པར་གྱུར་ཅིག་།
K10n446u_001:202	 sphaṭa 7 svāhā |	K12D0658=D0234=D1064_H0626:155b-12	སྤུ་ཏ་སབ༹འཧའ་།
K10n446u_001:203	 yaḥ kaścicchirasnātaḥ |  bhikṣurvā bhikṣuṇī vā |	K12D0658=D0234=D1064_H0626:155b-13	ཆར་མི་འབབ་པའི་ཚེ་དགེ་སློང་ངམ་།
K10n446u_001:205	 upāsako vā |	K12D0658=D0234=D1064_H0626:155b-14	དགེ་སློང་མའམ་། དགེ་བསྙེན་ནམ་།
K10n446u_001:206	 upāsikā vā śucivastraprāvṛto maitracittaḥ |	K12D0658=D0234=D1064_H0626:155b-16	དགེ་བསྙེན་མ་གང་ལ་ལ་ཞིག་གིས་མགོ་བཀྲུས་ཏེ་གོས་གཙང་མ་བགོས་ལ་བྱམས་པའི་སེམས་དང་ལྡན་པས་།
K10n446u_001:207	 imāni tathāgatanāmāni likhitvā śucinyāsane sthāpayitvā saptadhūpakaṭacchukāmutkṣipedākāśe |  pañcapañcavārāṃstathāgatanāmāni parivarttayet |  mahatīṃ pūjāṃ kṛtvā anāvṛṣṭau saptāhamavyavacinnaṃ pravartayitavyaṃ |	K12D0658=D0234=D1064_H0626:155b-17	དེ་བཞིན་གཤེགས་པའི་མཚན་འདི་དག་ཡི་གེར་བྲིས་ནས་གདན་གཙང་མ་ལ་བཞག་སྟེ་པོག་ཕོར་བདུན་གྱི་ནམ་མཁའ་ལ་གྱེན་དུ་འདུག་ཅིང་། དེ་བཞིན་གཤེགས་པའི་མཚན་རྣམས་ལན་ལྔ་བཅུའི་བར་དུ་བརྗོད་ལ་མཆོད་པ་ཆེན་པོ་བྱས་ཏེ་ཞག་བདུན་གྱི་པར་དུ་རྒྱུན་མ་ཆད་པར་བྱས་ན་།
K10n446u_001:210	 devo varṣayiṣyati |	K12D0658=D0234=D1064_H0626:156a-0	ཆར་འབབ་པར་འགྱུར་༄༡༥༦ཨ་༌༎
