src_segmentnr	src_original	tgt_segmentnr	tgt_original
GK19asvsaunu:933	 gataṃ gataṃ naiva tu saṃnivartate jalaṃ nadīnāṃ ca nṛṇāṃ ca yauvanam // Saund_9.28 //	T13n929u_009:57	 gataṃ gataṃ naiva tu saṃnivartate jalaṃ nadīnāṃ ca nṛṇāṃ ca yauvanam ||28 ||
GK19asvsaunu:934	 vivarṇitaśmaśru valīvikuñcitaṃ viśīrṇadantaṃ śithilabhru niṣprabham /  yadā mukhaṃ drakṣyasi jarjaraṃ tadā jarābhibhūto vimado bhaviṣyasi // Saund_9.29 //  niṣevya pānaṃ madanīyam uttamaṃ niśāvivāseṣu cirād vimādyati /	T13n929u_009:58	 vivarṇitaśmaśru valīvikuñcitaṃ viśīrṇadantaṃ śithilabhru niṣprabham |  yadā mukhaṃ drakṣyasi jarjaraṃ tadā jarābhibhūto vimado bhaviṣyasi ||29 ||  niṣevya pānaṃ madanīyamuttamaṃ niśāvivāseṣu cirād vimādyati |
GK19asvsaunu:937	 naras tu matto balarūpayauvanair na kaś cid aprāpya jarāṃ vimādyati // Saund_9.30 //	T13n929u_009:61	 narastu matto balarūpayouvanairna kaścidaprāpya jarāṃ vimādyati ||30 ||
GK19asvsaunu:938	 yathekṣur atyantarasaprapīḍito bhuvi praviddho dahanāya śuṣyate /	T13n929u_009:62	 yathekṣuratyantarasaprapīḍito bhuvi praviddho dahanāya śuṣyate |
GK19asvsaunu:939	 tathā jarāyantraniīḍitā tanur nipītasārā maraṇāya tiṣṭhati // Saund_9.31 //	T13n929u_009:63	 tathā jarāyantranipīḍitā tanurnipītasārā maraṇāya tiṣṭhati ||31 ||
GK19asvsaunu:940	 yathā hi nṛbhyāṃ karapattram īritaṃ samucchritaṃ dāru bhinatty anekadhā /	T13n929u_009:64	 yathā hi nṛbhyāṃ karapatramīritaṃ samucchritaṃ dāru bhinattyanekadhā |
GK19asvsaunu:941	 tathocchritāṃ pātayati prajām imām aharniśābhyām upasaṃhitā jarā // Saund_9.32 //	T13n929u_009:65	 tathocchritāṃ pātayati prajāmimāmaharniśābhyāmupasaṃhitā jarā ||32 ||
GK19asvsaunu:942	 smṛteḥ pramoṣo vapuṣaḥ parābhavo rateḥ kṣayo vācchruticakṣuṣāṃ grahaḥ /	T13n929u_009:66	 smṛteḥ pramoṣo vapuṣaḥ parābhavo rateḥ kṣayo vācchruticakṣuṣāṃ grahaḥ |
GK19asvsaunu:943	 śramasya yonir balvīryayor vadho jarāsamo nāsti śarīriṇāṃ ripuḥ // Saund_9.33 //	T13n929u_009:67	 śramasya yonirbalavīryayorvadho jarāsamo nāsti śarīriṇāṃ ripuḥ ||33 ||
GK19asvsaunu:944	 idaṃ viditvā nidhanasya daiśikaṃ jarābhidahānaṃ jagato mahadbhayam /	T13n929u_009:68	 idaṃ viditvā nidhanasya daiśikaṃ jarābhidhānaṃ jagato mahabhdayam |
GK19asvsaunu:945	 ahaṃ vapuṣmān balavān yuveti vā na mānam āroḍhum anāryam arhasi // Saund_9.34 //	T13n929u_009:69	 ahaṃ vapuṣmān balavān yuveti vā na mānamāroḍhumanāryamarhasi ||34 ||
GK19asvsaunu:946	 ahaṃ mamety eva ca raktacetasāṃ śarīrasaṃjñā tava yaḥ kalau grahaḥ /	T13n929u_009:70	 ahaṃ mametyeva ca raktacetasāṃ śarīrasaṃjñā tava yaḥ kalau grahaḥ |
GK19asvsaunu:947	 tam utsṛjaivaṃ yadi śāmyatā bhaved bhayaṃ hy ahaṃ ceti mameti cārchati // Saund_9.35 //	T13n929u_009:71	 tamutsṛjaivaṃ yadi śāmyatā bhaved bhayaṃ hyahaṃ ceti mameti cārchati ||35 ||
GK19asvsaunu:948	 yadā śarīre na vaśo 'sti kasya cin nirasyamāne vividhair upaplavaiḥ /	T13n929u_009:72	 yadā śarīre na vaśo'sti kasyacinnirasyamāne vividhairupaplavaiḥ |
GK19asvsaunu:949	 kathaṃ kṣamaṃ vettum ahaṃ mameti vā śarīrasaṃjñaṃ gṛham āpadām idam // Saund_9.36 //	T13n929u_009:73	 kathaṃ kṣamaṃ vettumahaṃ mameti vā śarīrasaṃjñaṃ gṛhamāpadāmidam ||36 ||
GK19asvsaunu:950	 sapannage yaḥ kugṛhe sadāśucau rameta nityaṃ pratisaṃskṛte 'bale /	T13n929u_009:74	 sapannage yaḥ kugṛhe sadāśucau rameta nityaṃ pratisaṃskṛte'bale |
GK19asvsaunu:951	 sa duṣṭadhātāv aśucau calācale rameta kāye viparītdarśanaḥ // Saund_9.37 //	T13n929u_009:75	 sa duṣṭadhātāvaśucau calācale rameta kāye viparītadarśanaḥ ||37 ||  yathā prajābhyaḥ kunṛpo balād balīn haratyaśeṣaṃ ca na cābhirakṣati |  tathaiva kāyo vasanādisādhanaṃ haratyaśeṣaṃ ca na cānuvartate ||38 ||
GK19asvsaunu:952	 yathā prarohanti tṛṇāny ayatnataḥ kṣitau prayatnāt tu bhavnti śālayaḥ /	T13n929u_009:78	 yathā prarohanti tṛṇānyayatnataḥ kṣitau prayatnāt tu bhavanti śālayaḥ |
GK19asvsaunu:953	 tathaiva duḥkhāni tṛñāny ayatnataḥ kṣitau pryatnāt tu bhavanti vā na vā // Saund_9.39 //	T13n929u_009:79	 tathaiva duḥkhāni bhavantyayatnataḥ sukhāni yatnena bhavanti vā na vā ||39 ||
GK19asvsaunu:954	 śarīram ārtaṃ parikarṣataś calaṃ na cāsti kiṃ cit paramārthataḥ sukham /	T13n929u_009:80	 śarīramārtaṃ parikarṣataścalaṃ na cāsti kiñcit paramārthataḥ sukham |
GK19asvsaunu:955	 sukhaṃ hi duḥkhapratikārasevayā sthite ca duḥkhe tanuni vyasvasyati // Saund_9.40 //	T13n929u_009:81	 sukhaṃ hi duḥkhapratikārasevayā sthite ca duḥkhe tanuni vyavasyati ||40 ||
GK19asvsaunu:956	 yathānapekṣyāgryam apīsitaṃ sukhaṃ prabādhate duḥkham upetam aṇv api /	T13n929u_009:82	 yathānapekṣyāgryamapīpsitaṃ sukhaṃ pravādhate duḥkhamupetamaṇvapi |
GK19asvsaunu:957	 tathānapekṣyātmani duḥkham āgataṃ na vidyate kiṃ cana kasya cit sukham // Saund_9.41 //	T13n929u_009:83	 tathānapekṣyātmani duḥkhamāgataṃ na vidyate kiñcana kasyacit sukhaṃ ||41 ||
GK19asvsaunu:958	 śarīram īdṛgbhahuduḥkham adhruvaṃ phalānurodhāh atha nāvagacchasi /	T13n929u_009:84	 śarīramīdṛg bahuduḥkhādhruvaṃ phalānurodhādatha nāvagacchasi |
GK19asvsaunu:959	 dravat phalebhyo dhṛtiraśmibhir mano nigṛhyatāṃ gaur iva śasyalālasā // Saund_9.42 //	T13n929u_009:85	 dravatphalebhyo dhṛtiraśmibhirmano nigṛhyatāṃ gauriva śasyalālasā ||42 ||
GK19asvsaunu:960	 na kāmabhogā hi bhavanti tṛptaye havīṃṣi dīptasya vibhāvasor iva /	T13n929u_009:86	 na kāmabhogā hi bhavanti tṛptaye havīṃṣi dīptasya vibhāvasoriva |
GK19asvsaunu:961	 yathā yathā kāmasukheṣu vartate tathā tathecchā viṣayeṣu vardhate // Saund_9.43 //	T13n929u_009:87	 yathā yathā kāmasukheṣu vartate tathā tathecchā viṣayeṣu varddhate ||43 ||
GK19asvsaunu:962	 yathā ca kuṣṭhavyasanena duḥkhitaḥ pratāpanān naiva śamaṃ nigacchati /	T13n929u_009:88	 yathā ca kuṣṭhavyasanena duḥkhitaḥ pratāpanānnaiva śamaṃ nigacchati |
GK19asvsaunu:963	 tathendriyārtheṣv ajitendriyaś caran na kāmabhogair upaśāntim ṛcchati // Saund_9.44 //	T13n929u_009:89	 tathendriyārtheṣvajitendriyaścaranna kāmabhogairupaśāntimṛcchati ||44 ||
GK19asvsaunu:964	 yathā hi bhaiṣajyasukhābhikāṅkṣayā bhajeta rogān na bhajeta tatkṣamam /  tathā śarīre bahuduḥkhabhājane rameta mohād viṣayābhikāṅkṣayā // Saund_9.45 //	T13n929u_009:90	 yathā hi bhaiṣajyasukhābhikāṅkṣayā bhajeta rogānna bhajeta tatkṣamam |  tathā śarīre bahuduḥkhabhājane rameta mohād viṣayābhikāṅkṣayā ||45 ||
GK19asvsaunu:967	 anarthamūlā viṣayāś ca kevalā nanu praheyā viṣamā yathārayaḥ // Saund_9.46 //	T13n929u_009:93	 anarthamūlā viṣayāśca kevalā nanu praheyā viṣamā yathārayaḥ ||46 ||
GK19asvsaunu:968	 ihaiva bhūtvā ripavo vadhātmakāḥ prayānti kāle puruṣasya mitratām /	T13n929u_009:94	 ihaiva bhūtvā ripavo vadhātmakāḥ prayānti kāle puruṣasya mitratāṃ |
GK19asvsaunu:969	 paratra caiveha ca duḥkhahetavo bhavanti kāmā na tu kasya cic chivāḥ // Saund_9.47 //	T13n929u_009:95	 paratra caiveha ca duḥkhahetavo bhavanti kāmā na tu kasyacicchivāḥ ||47 ||
GK19asvsaunu:970	 yathopayuktaṃ rasavarṇagandhavad vadhāya kiṃpākaphalaṃ na puṣṭaye /  niṣevyamāṇā viṣayāś calātmano bhavanty anarthāya tathā na bhūtaye // Saund_9.48 //	T13n929u_009:96	 yathopayuktaṃ rasavarṇagandhavad vadhāya kimpākaphalaṃ na puṣṭaye |  niṣevyamāṇā viṣayāścalātmano bhavantyanarthāya tathā na bhūtaye ||48 ||
GK19asvsaunu:972	 tat etad ājñāya vipāpmanātmanā vimokṣadharmādyupasaṃhitaṃ hitam /	T13n929u_009:98	 tadetadājñāya vipāpmanātmanā vimokṣadharmādyupasahitaṃ hitam |
GK19asvsaunu:973	 juṣasva me sajjanasaṃmataṃ mataṃ pracakṣva vā niścayam udgiran giram // Saund_9.49 //	T13n929u_009:99	 juṣasva me sajjanasaṃmataṃ mataṃ pracakṣva vā niścayamud giran giram ||49 ||
GK19asvsaunu:974	 iti hitam api bahv apīdam uktaḥ śrutamahatā śramaṇena tena nandaḥ /  na dhṛtim upayayau na śarma lebhe dvirada ivātimado madāndhacetāḥ // Saund_9.50 //	T13n929u_009:100	 iti hitamapi bahvapīdamuktaḥ śrutamahatā śramaṇena tena nandaḥ |  na dhṛtimupayayau na śarma lebhe dvirada ivātimado madāndhacetāḥ ||50 ||
GK19asvsaunu:976	 nandasya bhāvam avagamya tataḥ sa bhikṣuḥ pāriplavaṃ gṛhasukhābhimukhaṃ na dharme /  sattvāśayānuśayabhāvaparkṣakāya buddhāya tattvadiuṣe kathayāṃ cakāra // Saund_9.51 //	T13n929u_009:102	 nandasya bhāvamavagamya tataḥ sa bhikṣuḥ  pāriplavaṃ gṛhasukhābhimukhaṃ na dharme |  sattvāśayānuśayabhāvaparīkṣakāya  buddhāya tattvaviduṣe kathayāṃcakāra ||51 ||
GK19asvsaunu:978	 Saundaranande mahākāvye madāpavādo nāma navamaḥ sargaḥ /	T13n929u_009:106	 saundarananda mahākāvye “abhimāna-nindā“ nāma navama sarga samāpta |  daśamaḥ sargaḥ
