src_segmentnr	src_original	tgt_segmentnr	tgt_original
T01tarasdhu:114	 gīrvāṇagrāmaṇībhir vinayabharanamanmaulibhir vanditājñaḥ  svargotsaṅge dhirūḍhaḥ surakariṇi raṇadbhūṣaṇodbhāsitāṅge /  śacyā dordāmadolāviralavalayitoddāmaromāñcamūrtiḥ	T02D1690:41a-17	ཚིག་མཐའི་གཙོ་བོ་དུལ་བའི་ཁུར་གྱིས་ཅོད་པན་དུད་པ་རྣམས་ཀྱིས་བཀའ་ལ་ཕྱག་བྱས་ཤིང་༎ མཐོ་རིས་སྟེང་དུ་ལྷ་ཡིས་གླང་ཆེན་ཁྲོལ་ཁྲོལ་རྒྱན་གྱིས་སྤུད་པའི་ལུས་ཅན་ལ་ཞོན་ཏེ་༎ སྤུ་ལང་དང་རྒྱས་ལུས་ཅན་བདེ་སོགས་ལག་པའི་ཐག་པ་ཁྱོགས་ཀྱིས་རྒྱུན་དུ་བསྐྱིལ་གྱུར་པ་༎
T01tarasdhu:117	 pūtas tvaddṛṣṭipātair avati suramahīṃ hīrabhinnaprakoṣṭhaḥ // Tss_29  cūḍāratnāvataṃsāsanagatasugatavyomalakṣmīvitānaṃ  prodyadbālārkakoṭipaṭutarakiraṇāpūryamānatrilokam /	T02D1690:41a-20	ཁྱེད་ཀྱི་སྤྱན་རས་ཕོག་པས་དག་བྱས་ལག་པ་རྡོ་རྗེ་ལྡན་པའི་ལྷས་སྐྱོང་བྱེད་༎ གཙུག་གི་རིན་ཆེན་རྒྱན་གྱིས་མནན་བཞུགས་བདེ་བར་གཤེགས་པ་ནམ་མཁའི་དཔལ་འབྱོར་བླ་རེ་ཅན་༎ ཉི་མ་༄༤༡བ་འཆར་ཀ་བྱེ་བ་ལྟ་བུར་རབ་གསལ་འོད་ཟེར་རྒྱས་པས་འཇིག་རྟེན་གསུམ་འགེངས་ཤིང་༎
T01tarasdhu:12	 sāmarthyaṃ cādvitīyaṃ sakalajagadaghadhvāntatigmāṃśubimbaṃ	T02D1690:38b-15	མཐའ་དག་འགྲོ་བའི་སྡིག་པའི་མུན་པར་ཚ་ཟེར་ཅན་གཟུགས་ནུས་པ་ལ་ཡང་དོ་ཟླ་མེད་༎
T01tarasdhu:120	 prauḍhālīḍhaikapadaṃ kramabharavinamadbrahmarudrendraviṣṇu	T02D1690:41b-1	བརྟན་པར་ག-ཡས་བརྐྱང་ཞབས་གཅིག་གིས་མནན་ཁུར་གྱིས་ཚངས་དབང་དྲག་པོ་ཁྱབ་འཇུག་རྣམས་འདུད་པའི་༎
T01tarasdhu:121	 tvadrūpaṃ bhāvyamānaṃ bhavati bhavabhayocchittaye janmabhājām // Tss_30	T02D1690:41b-2	ཁྱེད་སྐུ་བསྒོམས་པ་སྐྱེ་བ་ལ་བརྟེན་རྣམས་ཀྱིས་སྲིད་པའི་འཇིགས་པ་གཅོད་པའི་སླད་དུ་འགྱུར་༎
T01tarasdhu:122	 paśyanty eke sakopaṃ praharaṇakiraṇodgūrṇadordaṇḍakhaṇḍa-	T02D1690:41b-3	ཁྲོ་བ་དང་བཅས་མཚོན་ཆའི་འོད་ཟེར་རབ་འབར་ཕྱག་དབྱིག་ཆ་ཡིས་ནམ་མཁའི་ཁོངས་དག་ཁྱབ་༎
T01tarasdhu:123	 vyāptavyomāntarālaṃ valayaphaṇiphaṇādāruṇāhāryacaryām /  dviṣṭavyuttrāsihāsoḍḍamaraḍamarukoḍḍāmarāsphālavelā-	T02D1690:41b-4	གདུ་བུའི་གདེངས་ཅན་དག་གི་གདེངས་ཀ་མི་བཟད་མི་འཕྲོགས་སྤྱོད་ལྡན་སྡང་རྣམས་སྐྲག་མཛད་བཞད་༎ ཅང་ཏེའུ་དྲག་པོ་ཚབས་ཆེར་བརྡུངས་པའི་ཚེ་ན་རོ་ལངས་རྣམས་ནི་དྲག་པོར་ཕེག་རྡོབ་ཅིང་༎ བག་མེད་རྒྱས་པས་ཅ་ཅོ་ཆེན་པོ་སྒྲོགས་པར་བྱེད་པའི་དྲག་མོར་ལ་ལ་དག་གིས་མཐོང་༎
T01tarasdhu:126	 kecit tv ekaikaromodgamagatagagaṇābhogabhūbhūtalastha-	T02D1690:41b-7	ལ་ལས་བ་སྤུ་རེ་རེ་ལས་བྱུང་ནམ་མཁའི་ཁྱོན་གནས་ས་དང་ས་འོག་དག་ན་གནས་༎
T01tarasdhu:127	 svasthabrahmendrarudraprabhṛtinaramarutsiddhagandharvanāgam /	T02D1690:41b-8	མཐོ་རིས་ལ་གནས་ཚངས་དབང་དྲག་པོ་ལ་སོགས་མི་དང་ལྷ་དང་གྲུབ་པའི་དྲི་ཟ་ཀླུ་༎
T01tarasdhu:128	 dikcakrākrāmidhāmasthitasugataśatānantanirmāṇacitram	T02D1690:41b-9	ཕྱོགས་ཚོགས་ཁྱབ་པའི་འོད་ཟེར་ལ་བཞུགས་བདེ་གཤེགས་བརྒྱ་ཕྲག་སྤྲུལ་པ་མཐའ་ཡས་དག་གི་སྐུ་༎
T01tarasdhu:129	 citraṃ trailokyavandyaṃ sthiracararacitāśeṣabhāvasvabhāvam // Tss_32	T02D1690:41b-10	ངོ་མཚར་འཇིག་རྟེན་གསུམ་གྱི་ཕྱག་འོས་བརྟན་ག-ཡོ་བཀོད་པའི་དངོས་པོ་མ་ལུས་ངོ་བོར་རོ་༎
T01tarasdhu:13	 duḥkhīvāhaṃ tathāpi pratapati dhig aho duṣkṛtaṃ durvidagdham // Tss_3	T02D1690:38b-16	དེ་ལྟ་མོད་ཀྱི་ཀྱེ་མ་བདག་སྨད་ཉེས་བྱས་ངན་པས་བརྗིད་ཅིང་སྡུག་བསྔལ་ལྡན་པ་ཉིད་༎
T01tarasdhu:130	 lākṣāsindūrarāgāruṇatarakiraṇādityalauhityam eke  śrīmatsāndrendranīlopaladaladalitakṣodanīlaṃ tathānye /  kṣīrābdhikṣubdhadugdhādhikataradhavalaṃ kāñcanābhaṃ ca kecit	T02D1690:41b-11	ལ་ལས་རྒྱ་སྐྱེགས་ལི་ཁྲིའི་ཚོན་དང་ཉི་ཞོན་དམར་བ་ཉིད་ལྟར་ཤིན་ཏུ་དམར་བ་དང་༎ དེ་བཞིན་གཞན་གྱིས་སྣུམ་ཞིང་འོད་ལྡན་མཐོན་མཐིང་རྡོ་བཅག་བཏགས་པའི་ཕྱེ་མ་ལྟར་སྡོ་དང་༎ ལ་ལས་འོ་མའི་རྒྱ་མཚོ་བསྲུབས་པའི་འོད་ལྟར་ཆེས་ལྷག་དཀར་དང་གསེར་འོད་ལྟ་བུ་སྟེ་༎
T01tarasdhu:133	 tvadrūpaṃ viśvarūpaṃ sphaṭikavad upadhāyuktibhedād vibhinnam // Tss_33	T02D1690:41b-12	ཁྱེད་སྐུ་སྣ་ཚོགས་ངོ་བོ་ཉེ་བར་བཞག་པ་དང་འབྲེལ་དབྱེ་བས་ཐ་དད་ཤེལ་བཞིན་ནོ་༎
T01tarasdhu:134	 sārvajñajñānadīpaprakaṭitasakalajñeyatattvaikasākṣī	T02D1690:41b-13	ཀུན་མཁྱེན་ཡེ་ཤེས་སྒྲོན་མས་ཤེས་བྱ་མཐའ་དག་གསལ་བྱས་དེ་ཉིད་དག་གི་དབང་གཅིག་པུ་༎
T01tarasdhu:135	 sākṣād vetti tvadīyaṃ guṇagaṇagaṇanāṃ sarvavit tatsuto vā /	T02D1690:41b-14	ཀུན་རིག་ཉིད་དམ་དེ་ཡི་སྲས་ཀྱིས་ཁྱོད་ཀྱི་ཡོན་ཏན་ཚོགས་ཀྱི་གྲངས་ནི་མངོན་སུམ་མཁྱེན་༎
T01tarasdhu:136	 yat tu vyādāya vaktraṃ valibhujaraṭitaṃ mādṛśo raṭīti	T02D1690:41b-15	བདག་འདྲ་གཏོར་མ་སྤྱོད་པ་སྒྲོགས་པ་ལྟ་བུར་ཁ་གདངས་ཀུ་ཅོ་ཆེ་བར་འདོན་པ་གང་༎
T01tarasdhu:137	 vyāpat sā tīvraduḥkhajvarajanitarujaścetaso hāsyahetuḥ // Tss_34	T02D1690:41b-16	དེ་ནི་མི་བཟད་སྡུག་བསྔལ་གདུང་བས་ནད་བསྐྱེད་སེམས་ཀྱི་རྒུད་པ་བཞད་གད་དག་གི་རྒྱུ་༎
T01tarasdhu:138	 yan me vijñapsyamānaṃ prathamataram adas tvaṃ viśeṣeṇa vettrī	T02D1690:41b-17	བདག་གིས་ཞུ་བ་གང་ལགས་དེ་ནི་ནང་གི་དང་པོར་ཁྱེད་ཀྱིས་ཁྱད་པར་དུ་མཁྱེན་ཏེ་༎
T01tarasdhu:139	 tvadvyāhārātirekaśramavidhir abudhasvāntasaṃtoṣahetuḥ /	T02D1690:42a-0	འོན་ཀྱང་ལྷག་པར་དེ་བརྗོད་ངལ་བའི་སྒྲུབ་བྱེད་མི་༄༤༢ཨ་༌་༎ མཁས་བདག་རང་སེམས་ཚིམ་པ་ཡི་རྒྱུ་༎
T01tarasdhu:14	 dhig dhig māṃ mandabhāgyaṃ divasakararucāpy apraṇuṇṇāndhakāraṃ	T02D1690:38b-17	སྐལ་བ་ཞན་པ་བདག་སྨད་སྨད་པ་ཞིག་སྟེ་ཉིན་བྱེད་འོད་ཟེར་གྱིས་ཀྱང་མུན་པ་སེལ་༎
T01tarasdhu:140	 kiṃ tu snigdhasya bandhor viṣaṃ iva purato duḥkham udgīrya vācā  jñātārthasyāpi duḥkhī hṛdayalaghutayā svasthatāṃ vindatīva // Tss_35	T02D1690:42a-2	དོན་ཤེས་ཟིན་ཡང་གཉེན་འདུན་བྱམས་པའི་མདུན་དུ་སྡུག་བསྔལ་ལྡན་པས་ཚིག་གིས་སྡུག་བསྔལ་ནི་༎ དུག་བཞིན་སྐྱུགས་པར་གྱུར་ན་སྙིང་ཡང་སེང་ཞེས་བྱེད་ཅིང་རྣམ་པར་གནས་པར་ཚོར་བ་བཞིན་༎
T01tarasdhu:142	 kalyāṇānandasindhuprakaṭaśaśikale śītalāṃ dehi dṛṣṭiṃ	T02D1690:42a-4	དགེ་ལེགས་ཀུན་དགའི་རྒྱ་མཚོར་ཟླ་བའི་ཆ་ཤས་གསལ་པོ་བསིལ་བའི་གཟིགས་པར་སྩལ་དུ་གསོལ་༎
T01tarasdhu:143	 puṣṭiṃ jñānopadeśaiḥ kuru ghanakaruṇe dhvaṃsaya dhvāntamantaḥ /	T02D1690:42a-5	ཡེ་ཤེས་ཉེར་བསྟན་དག་གིས་རྒྱས་པར་མཛོད་ཅིག་ཐུགས་རྗེས་སྡིག་ལྡན་ནང་གི་མུན་པ་སེལ་༎
T01tarasdhu:144	 tvatstotrāṃbhaḥpavitrīkṛtamanasi mayi śreyasaḥ sthānam ekaṃ  dṛṣṭaṃ yasmād amoghaṃ jagati tava guṇastotramātraṃ prajānām // Tss_36	T02D1690:42a-6	གང་ཕྱིར་འགྲོ་བ་དག་ན་ཁྱོད་བསྟོད་ཆུ་ཡིས་ཡིད་ནི་དག་པར་བྱས་པ་ཁོ་བོ་ལ་༎ སྐྱེ་དགུ་རྣམས་ཀྱི་དགེ་ལེགས་གནས་ནི་དོན་ཡོད་ཁྱོད་ཀྱི་ཡོན་ཏན་བསྟོད་ཙམ་གཅིག་པུ་མཐོང་༎
T01tarasdhu:146	 saṃstutya tvadguṇaughāvayavam aniyateyattam āptaṃ mayā yat /	T02D1690:42a-8	ཁྱོད་ཀྱི་ཡོན་ཏན་ཚོགས་ཀྱི་ཆ་ཙམ་བསྟོད་ནས་བདག་གིས་འདི་ཙམ་ཞེས་པར་མ་ངེས་པའི་༎
T01tarasdhu:15	 tṛṣyantaṃ kūlakacche himaśakalaśilāśītale haimavatyāḥ /	T02D1690:39a-0	གངས་ཅན་ལས་བྱུང་འཇུག་ངོགས་ཆུས་དཀྲིགས་པ་ཡི་དུམ་བུ་༄༣༩ཨ་༌་༎ འཁྱགས་ཤིང་བསིལ་བ་དག་ཏུ་བསྒོམ་༎
T01tarasdhu:16	 ratnadvīpapratolyāvipulamaṇiguhāgehagarbhe daridraṃ  nāthīkṛtvāpy ānāthaṃ bhagavati bhavatīṃ sarvalokaikadhātrīm // Tss_4  mātāpi stanyahetor viruvati bahuśaḥ khedam āyāti putre	T02D1690:39a-3	འཇིག་རྟེན་ཀུན་གྱི་ཡུམ་གཅིག་མ་ཁྱོད་མགོན་དུ་བྱས་ཀྱང་མགོན་མ་མཆིས་སོ་བཅོམ་ལྡན་མ་༎ ནུ་མའི་རྒྱུ་ལས་ལན་མང་དག་ཏུ་རྣམ་པར་དུ་བའི་བུ་ལམ་ཡང་སྐྱོ་བར་འགྱུར་༎ ཉི་མ་སོ་སོར་དམ་པ་མ་ཡིན་དོན་གཉེར་རྣམས་ལ་རབ་བསྐུལ་ཕ་ཡང་ཁྲོ་བ་འཛིན་༎
T01tarasdhu:19	 krodhaṃ dhatte pitāpi pratidivasam asatprārthanāsu prayuktaḥ /  tvaṃ tu trailokyavāñchāvipulaphalamahākalpavṛkṣāgravallī  sarvebhyo 'bhyārcitārthān visṛjasi na ca te vikriyā jātu kācit // Tss_5  yo yaḥ kleśoghavahnijvalitatanur ahaṃ tāraṇī tasya tasye-	T02D1690:39a-6	འཇིག་རྟེན་གྱི་ནི་རེ་འདོད་འབྲས་བུས་ཡངས་ལྡན་དཔག་བསམ་ཤིང་ཆེན་འཁྲི་ཤིང་མཆོག་ནི་ཁྱོད་༎ གང་ལ་ཉོན་མོངས་ཚོགས་ཀྱི་མེ་འབར་ལུས་ཅན་དེ་དང་དེ་ཡིས་སྒྲོལ་མ་ང་ཉིད་ཅིས་༎
T01tarasdhu:23	 tyātmopajñāṃ pratijñāṃ kuru mayi saphalāṃ duḥkhapātālamagne /	T02D1690:39a-9	བདག་ཉིད་ཞལ་བཞེས་དམ་བཅས་སྡུག་བསྔལ་འོག་ཏུ་བྱིང་བ་བདག་ལ་འབྲས་བུ་ལྡན་པར་མཛོད་༎
T01tarasdhu:24	 vardhante yāvad ante paruṣaparibhavāḥ prāṇināṃ duḥkhavegāḥ	T02D1690:39a-10	སྲོག་ཆགས་རྣམས་ཀྱི་སྡུག་བསྔལ་ཤུགས་ནི་རྩུབ་ཅིང་ཟིལ་གནོན་འདི་དག་ཇི་སྙེད་འཕེལ་གྱུར་པ་༎
T01tarasdhu:25	 samyaksaṃbuddhayāne praṇidhidhṛtadhiyāṃ tāvad evānukampā // Tss_6	T02D1690:39a-11	ཡང་དག་རྫོགས་པའི་སངས་རྒྱས་ཐེག་པར་སྨོན་ལམ་བློ་མངའ་རྣམས་ཀྱི་བརྩེ་བའང་དེ་སྙེད་ཉིད་༎
T01tarasdhu:26	 ity uccair ūrdhvabāhau nadati nutipadavyājam ākrandanādaṃ	T02D1690:39a-12	དེ་ལྟར་བསྟོད་པའི་ཚིག་གི་ཟོལ་གྱིས་ཆོ་ངེའི་སྒྲ་དག་གསང་མཐོན་སྒྲོགས་ཤིང་ལག་བསྒྲེང་ལ་།
T01tarasdhu:27	 nārhaty anyo 'py upekṣāṃ janani janayituṃ kiṃ punar yādṛśī tvam /  tvattaḥ paśyan pareṣām abhimatavibhavaprārthanāḥ prāptakāmā	T02D1690:39a-13	གཞན་དག་གིས་ཀྱང་བཏང་སྙོམས་བྱ་བར་འོས་པ་མིན་ན་ཡུམ་གཅིག་ཁྱོད་ཀྱིས་ལྟ་ཡང་ཅི་༎ གཞན་དག་རྣམས་ཀྱིས་མངོན་འདོད་འབྱོར་པར་འདོད་པ་ཁྱེད་ལས་ཐོབ་པ་རྣམས་མཐོང་བཞིན་༎
T01tarasdhu:29	 dahye sahyena bhūyastaram aratibhuvā saṃtatāntarjvareṇa // Tss_7  pāpī yady asmi kasmāt tvayi mama mahatī vardhate bhaktir eṣā	T02D1690:39a-15	མི་དགེ་ལས་བྱུང་ནང་གི་གདུང་བ་རྒྱུན་ཆགས་བཟོད་བླག་མེད་པས་ཤིན་ཏུ་ཡང་ཡང་སྲེག་། གལ་ཏེ་ཁོ་བོ་སྡིག་ཅན་ལགས་ན་ཁྱོད་ལ་གུས་པ་ཆེན་པོ་འདི་ནི་ཅི་ཕྱིར་འཕེལ་༎
T01tarasdhu:31	 śrutyā smṛtyā ca nāmno 'py apaharasi haṭhāt pāpam ekā tvam eva /	T02D1690:39a-16	ཁྱོད་ཉིད་གཅིག་པུའི་མཚན་གྱིས་ཀྱང་ནི་ཐོས་དང་དྲན་པས་འཕྲལ་ལ་སྡིག་པ་སེལ་བར་བྱེད་༎
T01tarasdhu:32	 tyaktavyāpārabhārā nudasi mayi kathaṃ kathyatāṃ tathyakathye	T02D1690:39a-17	དེ་ལྟ་ན་ཡང་བདག་གི་བྱ་བའི་ཁུར་དག་དོང་བ་ཇི་ལྟར་ལགས་ཞེས་བདེན་གསུངས་པ་༎
T01tarasdhu:33	 pathyaṃ glāne mariṣyaty api vipulakṛpaḥ kiṃ bhiṣag rorudhīti // Tss_8	T02D1690:39a-18	ནད་པ་འཆི་བར་འགྱུར་ཡང་སྨན་པའི་སྙིང་རྗེ་རྒྱ་ཆེན་ཕན་པ་ཁོན་པར་བགྱིད་དམ་ཅི་༎
T01tarasdhu:34	 māyāmātsaryamānaprabhṛtibhir adhamais tulyakālaṃ kramāc ca  svair doṣair vākyamāno maṭhakarabha ivānekasādhāraṇāṃsaḥ /	T02D1690:39a-19	སྒྱུ་མང་སེར་སྣ་ང་རྒྱལ་ཕྲག་དོག་རང་སྐྱོན་ཐ་ཆད་རྣམས་ཀྱིས་དུས་མཉམ་རིམ་པར་ཡང་༎ དུ་མ་དག་གི་ཐུན་མོང་ཆར་གྱུར་ཚོགས་ཁང་རྔ་མོ་བཞིན་དུ་བསྐོར་བར་གྱུར་པས་ན་༎
T01tarasdhu:36	 yuṣmatpādābjapūjāṃ kṣaṇam api na labhe yat tadarthaṃ viśeṣād	T02D1690:39b-0	ཁྱེད་ཀྱི་ཞབས་པད་མཆོད་པ་སྐད་༄༣༩བ་ཅིག་ཙམ་ཡང་མ་རྙེད་གང་དེའི་དོན་དུ་ཁྱད་པར་ལས་༎
T01tarasdhu:37	 eṣā kārpaṇyadīnākṣarapadaracanā syān mamāvandhyakāmā // Tss_9  kalpāntabhrāntavātabhramitajalavalallolakallolahelā-  saṃkṣobhotkṣiptavelātaṭavikaṭacaṭasphoṭamoṭāṭṭahāsāt /	T02D1690:39b-1	ཕོངས་པས་ཡི་གེ་དམན་པར་ཚིག་འདི་བཀོད་དོ་བདག་གི་འདོད་པ་དོན་མེད་མ་གྱུར་ཅིག་། དུས་མཐའི་རླུང་རབ་འཁྲུགས་པས་དཀྲུགས་པའི་ཆུ་ནི་ག-ཡོ་ཞིང་འགུལ་བའི་རླུང་འཁོར་རལ་པ་ཅན་༎ རབ་འཁྲུགས་ཀུན་དུ་བསྐྱོད་ཅིང་རྦ་རླབས་ངོས་བརྡབས་སྒྲ་གྲག་གད་རྒྱངས་ཆེན་པོ་སྒྲོགས་པ་ལས་༎
T01tarasdhu:4	 bhaktyā pādau tavārye karapuṭamukuṭātopabhugnottamāṅgas  durlaṅghe duḥkhavahnau vinipatitatanur durbhagaḥ kāṃdiśīkaḥ  kiṃ kiṃ mūḍhaḥ karomīty asakṛd api kṛtārambhavaiyarthyakhinnaḥ /	T02D1690:38b-9	སྐད་ངན་དུ་བའི་བཞིན་ལྡན་རྒལ་བར་དཀའ་བའི་སྡུག་བསྔལ་མེ་ལ་ལུས་དག་རྣམ་ལྟུང་བ་༎ ཅི་དང་ཅི་བྱ་ཞེས་རྨོངས་ལན་གཅིག་མིན་པའི་རྩོམ་པ་བྱས་ཀྱང་འབྲས་དང་བྲལ་བས་སྐྱོ་༎
T01tarasdhu:40	 majjadbhir bhinnanaukaiḥ sakaruṇaruditākrandaniṣpandamandaiḥ  svacchandaṃ devi sadyas tvadabhibhūtiparais tīram uttīryate 'bdheḥ // Tss_10	T02D1690:39b-3	གྲུ་ཆག་ཆུ་རུ་སྙིང་རྗེ་དུ་བའི་ཚེ་དེ་དང་ལྡན་ག-ཡོ་བ་མེད་ཅིང་ཞན་གྱུར་པ་༎ ལྷ་མོ་ཁྱོད་ལ་བསྟོད་པ་རྣམས་ཀྱིས་འཕྲལ་ལ་ཆུ་གཏེར་འགྲམ་དུ་རང་དགའ་ཐར་བར་འགྱུར་༎
T01tarasdhu:42	 dhūmabhrāntābhragarbhodbhavagagaṇagṛhotsaṅgariṅgatsphuliṅga-  sphūrjaj jvālākarālajvalanajavaviśadveśmaviśrāntaśayyāḥ /	T02D1690:39b-5	དུ་བ་འཚུབས་པ་སྤྲིན་འདྲ་ཁོང་ནས་རབ་བྱུང་མེ་སྟག་མཁའ་ཁྱིམ་ནང་དུ་རྣམ་པར་རྒྱུ་༎ མེ་དཔུང་མེ་ལྕེ་འཕྲོ་ཞིང་རབ་འབར་དྲག་པོའི་ཁང་པར་མལ་སྟན་དག་ལ་རབ་འཁོད་པ་༎ ཐལ་སྦྱར་ཅོད་པན་ལྡན་པས་ཁྱེད་ལ་བཏུད་བྱས་ལྡབ་ལྡིབ་དག་ཏུ་གསོལ་བ་འདེབས་པ་རྣམས་༎ གློག་རབ་འགྱུར་བའི་རྩེ་དགའ་རབ་འབར་ཆུ་འཛིན་ཤུགས་ཀྱིས་སྐད་ཅིག་ཉིད་ལ་སྒྲིབ་པར་བྱེད་༎
T01tarasdhu:44	 tvayy ābaddhapraṇamāñjalipuṭamukuṭā gadgadodgītayājñāḥ  prodyadvidyudvilāsojjvalajaladajavair āpriyante kṣaṇena // Tss_11  dānāṃbhaḥpūryamāṇobhayakaṭakaṭakālambirolambamālā-  huṃkārāhūyamānapratigajajanitadveṣavahner dvipasya /  pratyācaṣṭe prahṛṣṭaḥ pṛthuśikharaśiraḥkoṭikoṭṭopaviṣṭaḥ // Tss_12	T02D1690:39b-9	མྱོས་པའི་ཆུ་རྒྱས་འགྲམ་པ་གཉིས་ཀའི་ངོས་ལ་བབས་པས་བུང་བ་དག་གི་ཕྲེང་བ་ཅན་༎ ཧའུམ་ཞེས་བྱ་བས་བོས་པར་གྱུར་བའི་གླིང་ཆེན་ཟླ་བོས་ཞེ་སྡང་མེ་སྤར་གཉིས་འཐུང་གི་༎ སོ་རྩེ་རབ་ཏུ་མཐོ་བའི་ཁྱོགས་ལ་བླངས་པའི་ལུས་ཅན་དག་གིས་ཁྱོད་རྗེས་དྲན་པ་ན་༎
T01tarasdhu:53	 cintālekhany akhinnasphuṭalikhitapadaṃ nāmadhāmaśriyāṃ te // Tss_13	T02D1690:39b-16	གསལ་བར་འདྲི་བའི་གནས་ལ་བསམ་པའི་སྨྱུ་གུ་སྐྱོ་མེད་རྣམས་ཀྱིས་བྲན་དུ་བཀོལ་བར་བྱེད་༎
