src_segmentnr	src_original	tgt_segmentnr	tgt_original
K03pspdut2u:7208	 śrotravijñānaṃ duḥkham anātmakaṃ śāntaṃ viviktaṃ śūnyam animittam apraṇihitam iti deśayiśyati upalambhayogena/	K02D0008-6_H0009-6:39b-7	མིག་གི་རྣམ་པར་ཤེས་པ་སྡུག་བསྔལ་ལོ་༎ མིག་གི་རྣམ་པར་ཤེས་པ་བདག་མེད་དོ་༎ མིག་གི་རྣམ་པར་ཤེས་པ་མི་སྡུག་གོ་། ཞེས་བྱ་བར་སྟོན་ཅིང་། ཞེས་བརྗོད་དེ༏་སུ་ལ་བསྟན་པ་དེ་དག་ཀྱང་མིག་གི་རྣམ་པར་ཤེས་པ་མི་རྟག་ཅེས་བྱ་བར་རྟོག་པར་འགྱུར་རོ་༎ མིག་གི་རྣམ་པར་ཤེས་པ་བདག་མེད་ཅེས་བྱ་བར་རྟོག་པར་འགྱུར་རོ་༎ མིག་གི་རྣམ་པར་ཤེས་པ་མི་སྡུག་ཅེས་བྱ་བར་རྟོག་པར་འགྱུར་རོ་༎
K03pspdut2u:7210	 ghrāṇavijñānaṃ duḥkham anātmakaṃ śāntaṃ viviktaṃ śūnyam animittam apraṇihitam iti deśayiśyati upalambhayogena/	K02D0008-6_H0009-6:40a-0	རྣ་བའི་༄༤༠ཨ་༌༎ རྣམ་པར་ཤེས་པ་སྡུག་བསྔལ་ལོ་༎ ཞེས་བྱ་བར་སྟོན་། རྣ་བའི་རྣམ་པར་ཤེས་པ་བདག་མེད་དོ་༎ ཞེས་བྱ་བར་སྟོན་། རྣ་བའི་རྣམ་པར་ཤེས་པ་མི་སྡུག་གོ་། ཞེས་བྱ་བར་སྟོན་ཅིང་།
K03pspdut2u:7211	 jihvāvijñānam anityam iti deśayiṣyāti upalambhayogena/	K02D0008-6_H0009-6:40a-8	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་སྤྱོད་དོ་༎ སུ་ལ་བསྟན་པ་དེ་དག་ཀྱང་རྣ་བའི་རྣམ་པར་ཤེས་པ་མི་རྟག་ཅེས་བྱ་བར་རྟོག་པར་འགྱུར་རོ་༎ རྣ་བའི་རྣམ་པར་ཤེས་པ་སྡུག་བསྔལ་ཞེས་བྱ་བར་རྟོག་པར་འགྱུར་རོ་༎ རྣ་བའི་རྣམ་པར་ཤེས་པ་བདག་མེད་ཅེས་བྱ་བར་རྟོག་པར་འགྱུར་རོ་༎ རྣ་བའི་རྣམ་པར་ཤེས་པ་མི་སྡུག་ཅེས་བྱ་བར་རྟོག་པར་འགྱུར་རོ་༎
K03pspdut2u:7212	 jihvāvijñānaṃ duḥkham anātmakaṃ śāntaṃ viviktaṃ śūnyam animittam apraṇihitam iti deśayiśyati upalambhayogena/	K02D0008-6_H0009-6:40a-14	དེ་ལྟར་དེ་དག་རྣ་བའི་རྣམ་པར་ཤེས་པ་མི་རྟག་གོ་། ཞེས་བྱ་བར་རྟོག་པ་དང་། རྣ་བའི་རྣམ་པར་ཤེས་པ་སྡུག་བསྔལ་ལོ་༎ ཞེས་བྱ་བར་རྟོག་པ་དང་། རྣ་བའི་རྣམ་པར་ཤེས་པ་བདག་མེད་དོ་༎ ཞེས་བྱ་བར་རྟོག་པ་དང་། རྣ་བའི་རྣམ་པར་ཤེས་པ་མི་སྡུག་གོ་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་གཟུགས་བརྙན་ལ་སྤྱོད་པར་འགྱུར་རོ་༎
K03pspdut2u:7213	 kāyavijñānam anityam iti deśayiṣyāti upalambhayogena/	K02D0008-6_H0009-6:40a-20	སྣའི་རྣམ་པར་ཤེས་པ་མི་རྟག་གོ་།
K03pspdut2u:3887	 na cakṣurvijñānadhātur vivikta iti vāvivikta iti vā samanupaśyati/  na cakṣurdhātuḥ kuśala iti vākuśala iti vā samanupaśyati/  na rūpadhātuḥ kuśala iti vākuśala iti vā samanupaśyati/  na cakṣurvijñānadhātuḥ kuśala iti vākuśala iti vā samanupaśyati/  na cakṣurdhātuḥ sāvadya iti vānasāvadya iti vā samanupaśyati/	K02D0008-6_H0009-6:83b-23	སྣའི་རྣམ་པར་ཤེས་པ་རྟག་ཅེས་བྱ་བའམ་།
K03pspdut2u:3892	 na rūpadhātuḥ sāvadya iti vānasāvadya iti vā samanupaśyati/  na cakṣurvijñānadhātuḥ sāvadya iti vānasāvadya iti vā samanupaśyati/  na cakṣurdhātuḥ sāsrava iti vānāsrava iti vā samanupaśyati/  na rūpadhātuḥ sāsrava iti vānāsrava iti vā samanupaśyati/  na cakṣurvijñānadhātuḥ sāsrava iti vānāsrava iti vā samanupaśyati/  na cakṣurdhātuḥ saṃkleśa iti vā niḥkleśa iti vā samanupaśyati/	K02D0008-6_H0009-6:83b-25	དེ་ལ་སྣའི་རྣམ་པར་ཤེས་པ་ཉིད་ཀྱང་མེད་ན་།
K03pspdut2u:3898	 na rūpadhātuḥ saṃkleśa iti vā niḥkleśa iti vā samanupaśyati/  na cakṣurvijñānadhātuḥ saṃkleśa iti vā niḥkleśa iti vā samanupaśyati/  na cakṣurdhātur laukika iti vā lokottara iti vā samanupaśyati/  na rūpadhātur laukika iti vā lokottara iti vā samanupaśyati/  na cakṣurvijñānadhātur laukika iti vā lokottara iti vā samanupaśyati/	K02D0008-6_H0009-6:84a-0	རྟག་པའམ་མི་རྟག་པ་ལྟ་ག་ལ་ཡོད་ཅེས་༄༨༤ཨ་༌༎
K03pspdut2u:3906	 na cakṣurdhātuḥ saṃsāra iti vā nirvāṇa iti vā samanupaśyati/  na rūpadhātuḥ saṃsāra iti vā nirvāṇa iti vā samanupaśyati/  na cakṣurvijñānadhātuḥ saṃsāra iti vā nirvāṇa iti vā samanupaśyati}}/  evaṃ na śrotradhātur na śavdadhātur na śrotravijñāna-  10309 dhātur nitya iti vā anitya iti vā samanupaśyati/  na śrotradhātur na  10310 śabdadhātur na śrotravijñānadhātuḥ sukha iti vā duḥkha iti vā samanupaśyati	K02D0008-6_H0009-6:84a-2	དེ་ལྟར་སྟོན་པའི་རིགས་ཀྱི་བུའམ་།
K03pspdut2u:3913	 10311 {{na śrotradhātur ātmeti vā anātmeti vā samanupaśyati/  na śabdadhātur ātmeti vā anātmeti vā samanupaśyati/  na śrotravijñānadhātur ātmeti vā anātmeti vā samanupaśyati/  na śrotradhātuḥ śānta iti vāśānta iti vā samanupaśyati/  na śabdadhātuḥ śānta iti vāśānta iti vā samanupaśyati/  na śrotravijñānadhātuḥ śānta iti vāśānta iti vā samanupaśyati/	K02D0008-6_H0009-6:84a-4	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་གཟུགས་བརྙན་མི་སྟོན་ཏོ༏་༏ཀོཨོ་ཤི་ཀ་།
K03pspdut2u:3931	 na śrotradhātur utpanna iti vānutpanna iti vā samanupaśyati/  na śabdadhātur utpanna iti vānutpanna iti vā samanupaśyati/  na śrotravijñānadhātur utpanna iti vānutpanna iti vā samanupaśyati/  na śrotradhātur niruddha iti vāniruddha iti vā samanupaśyati/  na śabdadhātur niruddha iti vāniruddha iti vā samanupaśyati/  na śrotravijñānadhātur niruddha iti vāniruddha iti vā samanupaśyati/	K02D0008-6_H0009-6:84a-7	ལྕེའི་རྣམ་པར་ཤེས་པ་མི་རྟག་ཅེས་བྱ་བར་ཡང་དག་པར་རྗེས་སུ་མ་ལྟ་ཞིག་།
K03pspdut2u:3946	 na śrotradhātuḥ sāsrava iti vānāsrava iti vā samanupaśyati/  na śabdadhātuḥ sāsrava iti vānāsrava iti vā samanupaśyati/  na śrotravijñānadhātuḥ sāsrava iti vānāsrava iti vā samanupaśyati/  na śrotradhātuḥ saṃkleśa iti vā niḥkleśa iti vā samanupaśyati/  na śabdadhātuḥ saṃkleśa iti vā niḥkleśa iti vā samanupaśyati/  na śrotravijñānadhātuḥ saṃkleśa iti vā niḥkleśa iti vā samanupaśyati/  na śrotradhātur laukika iti vā lokottara iti vā samanupaśyati/	K02D0008-6_H0009-6:84a-8	དེ་ཅིའི་ཕྱིར་ཞེ་ན་།
K03pspdut2u:3984	 na ghrāṇavijñānadhātur utpanna iti vānutpanna iti vā samanupaśyati/  na ghrāṇadhātur niruddha iti vāniruddha iti vā samanupaśyati/  na gandhadhātur niruddha iti vāniruddha iti vā samanupaśyati/  na ghrāṇavijñānadhātur niruddha iti vāniruddha iti vā samanupaśyati/  na ghrāṇadhātur vivikta iti vāvivikta iti vā samanupaśyati/  na gandhadhātur vivikta iti vāvivikta iti vā samanupaśyati/  na ghrāṇavijñānadhātur vivikta iti vāvivikta iti vā samanupaśyati/	K02D0008-6_H0009-6:84a-9	ལྕེའི་རྣམ་པར་ཤེས་པ་ནི་།
K03pspdut2u:4005	 na ghrāṇavijñānadhātur laukika iti vā lokottara iti vā samanupaśyati/  na ghrāṇadhātuḥ saṃkleśa iti vā vyavadāna iti vā samanupaśyati/  na gandhadhātuḥ saṃkleśa iti vā vyavadāna iti vā samanupaśyati/  na ghrāṇavijñānadhātuḥ saṃkleśa iti vā vyavadāna iti vā samanupaśyati/  na ghrāṇadhātuḥ saṃsāra iti vā nirvāṇa iti vā samanupaśyati/  na gandhadhātuḥ saṃsāra iti vā nirvāṇa iti vā samanupaśyati/  na ghrāṇavijñānadhātuḥ saṃsāra iti vā nirvāṇa iti vā samanupaśyati}}/	K02D0008-6_H0009-6:84a-10	རང་བཞིན་གྱིས་སྟོང་སྟེ་།
K03pspdut2u:4034	 na rasadhātur utpanna iti vānutpanna iti vā samanupaśyati/  na jihvāvijñānadhātur utpanna iti vānutpanna iti vā samanupaśyati/  na jihvādhātur niruddha iti vāniruddha iti vā samanupaśyati/  na rasadhātur niruddha iti vāniruddha iti vā samanupaśyati/  na jihvāvijñānadhātur niruddha iti vāniruddha iti vā samanupaśyati/	K02D0008-6_H0009-6:84a-11	ལྕེའི་རྣམ་པར་ཤེས་པའི་རང་བཞིན་གང་ཡིན་པ་དེ་ནི་། དངོས་པོ་མེད་པ་པའོ༏་༏དངོས་པོ་མེད་པ་གང་ཡིན་པ་དེ་ནི་།
K03pspdut2u:4057	 na jihvādhātuḥ saṃkleśa iti vā vyavadāna iti vā samanupaśyati/  na rasadhātuḥ saṃkleśa iti vā vyavadāna iti vā samanupaśyati/  na jihvāvijñānadhātuḥ saṃkleśa iti vā vyavadāna iti vā samanupaśyati/  na jihvādhātuḥ saṃsāra iti vā nirvāṇa iti vā samanupaśyati/  na rasadhātuḥ saṃsāra iti vā nirvāṇa iti vā samanupaśyati/	K02D0008-6_H0009-6:84a-13	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྟེ་།
