src_segmentnr	src_original	tgt_segmentnr	tgt_original
T04canprasu:2845	 iti samamutpādena vaktavyam /	T04D3859-2:147a-24	ཐམས་ཅད་དེ་བཞིན་སྐྱེ་བར་འགྱུར་༎ ཞེས་སྨྲས་པའི་ཕྱིར་རོ་༎
T04canprasu:2979	 sadbhūtaḥ kārakaḥ karma sadbhūtaṃ na karotyayam /  kārako nāpyasadbhūtaḥ karmāsadbhūtamīhate // 1 //	T04D3859-2:157b-12	ལས་བརྟག་པའི་མུ་གསུམ་ནི་ལས་ཡིན་པར་གྱུར་པ་བྱེད་པ་པོའི་བྱ་བ་ཡིན་པ་དང་། ལས་མ་ཡིན་པར་གྱུར་པ་བྱེད་པ་པོའི་བྱ་བ་མ་ཡིན་པ་དང་། ལས་ཡིན་པ་དང་མ་ཡིན་པར་གྱུར་པ་བྱེད་པ་པོའི་བྱ་བ་མ་ཡིན་པའོ་༎ དེ་དག་ཀྱང་བྱེད་པ་པོ་ཡིན་པར་གྱུར་པ་ལས་ཡིན་པར་གྱུར་པ་མི་བྱེད་པ་དང་། ལས་ཡིན་པར་འགྱུར་བ་བྱེད་པ་པོ་ཡིན་པར་གྱུར་པའི་བྱ་བ་མ་ཡིན་པ་དང་། བྱེད་པ་པོ་མ་ཡིན་པར་གྱུར་པ་ལས་མ་ཡིན་པར་གྱུར་པ་མི་བྱེད་པ་དང་། ལས་མ་ཡིན་པར་གྱུར་པ་བྱེད་པ་པོ་མ་ཡིན་པར་གྱུར་པའི་བྱ་བ་མ་ཡིན་པ་དང་། བྱེད་པ་པོ་ཡིན་པ་དང་མ་ཡིན་པར་གྱུར་པ་ལས་ཡིན་པ་དང་མ་ཡིན་པར་གྱུར་པ་མི་བྱེད་པ་དང་། ལས་ཡིན་པ་དང་མ་ཡིན་པར་གྱུར་པ་བྱེད་པ་པོ་ཡིན་པ་དང་མ་ཡིན་པར་གྱུར་པའི་བྱ་བ་མ་ཡིན་པ་དང་།
T04canprasu:2981	 tatra karotīti kārakaḥ kartā /	T04D3859-2:158a-0	བྱེད་པ་པོ་ཡིན་པར་གྱུར་པ་ལས་མ་ཡིན་པར་གྱུར་པ་མི་བྱེད་པ་དང་། ལས་མ་ཡིན་པར་གྱུར་པ་བྱེད་པ་པོ་ཡིན་༄༡༥༨ཨ་༌་༎ པར་གྱུར་པའི་བྱ་བ་མ་ཡིན་པ་དང་། བྱེད་པ་པོ་མ་ཡིན་པར་གྱུར་པ་ལས་ཡིན་པར་གྱུར་པ་མི་བྱེད་པ་དང་། ལས་ཡིན་པར་གྱུར་པ་བྱེད་པ་པོ་མ་ཡིན་པར་གྱུར་པའི་བྱ་བ་མ་ཡིན་པ་དང་། བྱེད་པ་པོ་ཡིན་པར་གྱུར་པ་ལས་ཡིན་པ་དང་མ་ཡིན་པར་གྱུར་པ་མི་བྱེད་པ་དང་། ལས་ཡིན་པ་དང་མ་ཡིན་པར་གྱུར་པ་བྱེད་པ་པོ་ཡིན་པར་གྱུར་པའི་བྱ་བ་མ་ཡིན་པ་དང་། བྱེད་པ་པོ་མ་ཡིན་པར་གྱུར་པ་ལས་ཡིན་པ་དང་། མ་ཡིན་པར་གྱུར་པ་མི་བྱེད་པ་དང་། ལས་ཡིན་པ་དང་མ་ཡིན་པར་གྱུར་པ་བྱེད་པ་པོ་མ་ཡིན་པར་གྱུར་པའི་བྱ་བ་མ་ཡིན་པ་དང་། བྱེད་པ་པོ་ཡིན་པ་དང་མ་ཡིན་པར་གྱུར་པ་ལས་ཡིན་པར་གྱུར་པ་མི་བྱེད་པ་དང་། ལས་ཡིན་པར་གྱུར་པ་དང་། ལས་ཡིན་པར་གྱུར་པ་བྱེད་པ་པོ་ཡིན་པ་དང་མ་ཡིན་པར་གྱུར་པའི་བྱ་བ་མ་ཡིན་པ་དང་། བྱེད་པ་པོ་ཡིན་པ་དང་མ་ཡིན་པར་གྱུར་པ་ལས་མ་ཡིན་པར་གྱུར་པ་མི་བྱེད་པ་དང་། ལས་མ་ཡིན་པར་གྱུར་པ་བྱེད་པ་པོ་ཡིན་པ་དང་མ་ཡིན་པར་གྱུར་པའི་བྱ་བ་མ་ཡིན་པར་བརྟག་པ་རྣམ་པ་དགུས་དེ་དག་རྣམ་པ་ཐམས་ཅད་དུ་མི་འཐད་པར་སྟོན་ཏོ་༎ དེ་ལ་རེ་ཞིག་བྱེད་པ་པོ་ཡིན་པར་གྱུར་པ་ལས་ཡིན་པར་གྱུར་པ་མི་བྱེད་པ་དང་། ལས་ཡིན་པར་གྱུར་པ་བྱེད་པ་པོ་ཡིན་པར་གྱུར་པའི་བྱ་བ་མ་ཡིན་པར་བརྟག་པ་དང་པོའི་ཕྱོགས་བསྟན་པའི་ཕྱིར་། བྱེད་པོ་ཡིན་པར་གྱུར་པ་དེ་༎
T04canprasu:2982	 kurvāṇasyaiva kiṃcit kārakavyapadeśo nākurvāṇasya /	T04D3859-2:158a-7	ལས་སུ་གྱུར་པ་མི་བྱེད་དོ་༎ འདི་ནི་དམ་བཅའ་བ་ཉེ་བར་གཞག་པའོ་ཞེས་བྱ་བ་སྨྲས་ཏེ་།
T04canprasu:2983	 tacca karaṇaṃ sadbhūtasya vā kartuḥ parikalpyeta,	T04D3859-2:158a-9	དེ་ནི་ཕྱོགས་ཡིན་ནོ་༎ བྱེད་པ་པོ་ཡིན་པར་གྱུར་པ་དང་ལས་ཡིན་པར་གྱུར་པའི་མཚན་ཉིད་བསྟན་པའི་ཕྱིར་དེ་ལ་བྱེད་པ་པོ་ཡིན་པར་གྱུར་པ་ནི་བྱ་བ་དང་ལྡན་པའོ་༎
T04canprasu:2984	 asadbhūtasya vā,  sadasadbhūtasya vā?	T04D3859-2:158a-11	ལས་ཡིན་པར་གྱུར་པ་ཡང་བྱ་བ་དང་ལྡན་པའོ་ཞེས་བྱ་བ་སྨྲས་སོ་༎
T04canprasu:2986	 kriyate iti karma karturīpsitatamam /  tadapi trividham,	T04D3859-2:158a-12	དེས་དེ་མི་བྱེད་པ་དང་། དེ་དེའི་བྱ་བ་མ་ཡིན་པར་སྒྲུབ་པ་ནི་འོག་ནས་སྟོན་ཏོ་༎ བྱེད་པ་པོ་མ་ཡིན་པར་གྱུར་པ་།
T04canprasu:2989	 tatra sadbhūtaḥ kārakaḥ kriyāyuktaḥ sadbhūtaṃ kriyāyuktaṃ karma na karotītyekā pratijñā /  idānīmasadbhūto 'pi kriyākārakarahito 'sadbhutaṃ kriyārahitaṃ karma na karotītyaparā pratijñā // 1 //  tatrādyāṃ prasādhayitumāha-	T04D3859-2:158b-0	དེ་ལ་ཡང་བྱེད་པ་པོ་མ་ཡིན་པར་གྱུར་པ་དང་། ལས་མ་ཡིན་པར་༄༡༥༨བ་གྱུར་པ་ནི་དེ་ལས་བཟློག་པའོ་ཞེས་བྱ་བ་སྨྲས་ཏེ་། དམ་བཅའ་བ་ཉེ་བར་གཞག་པར་སྔ་མའི་སྐབས་སུ་བསྟན་པ་ལས་བཟློག་པ་ཡིན་ནོ་༎ བྱེད་པ་པོ་དང་ལས་དང་མི་བྱེད་པའི་མཚན་ཉིད་བསྟན་པའི་ཕྱིར་བྱེད་པ་པོ་ཞེས་བྱ་བ་ནི་བྱ་བ་བྱེད་པའོ་༎ ལས་ཞེས་བྱ་བ་ནི་བྱ་བའོ་༎
T04canprasu:2992	 sadbhūtasya kriyā nāsti karma ca syādakartṛkam /  kriyānibandhanatvātkārakavyapadeśasya,  karoti kriyāyukta eva kaścitsadbhūtaḥ kārakavyapadeśaṃ labhate,  tataśca tasyaivaṃvidhasya kriyāhetukalabdhakārakavyapadeśasya aparā kriyā nāsti yayā karma kuryāt /  kriyābhāvācca yadā kārakaḥ karma na karoti,	T04D3859-2:160a-9	དེ་ལྟར་རེ་ཞིག་རྩ་བ་དང་པོའི་བཤད་པ་དེ་དག་གིས་ནི་བྱེད་པ་པོ་ཡིན་པར་གྱུར་པ་ལས་ཡིན་པར་གྱུར་པ་མི་བྱེད་པར་བརྟག་པ་བསྟན་ནས་། དེའི་ཞར་ལ་ལས་ཡིན་པར་གྱུར་པ་བྱེད་པ་པོ་ཡིན་པར་གྱུར་པའི་བྱ་བ་མ་ཡིན་པར་གྲུབ་པ་ཡང་བསྟན་ཏོ་༎ ད་ནི་རྩ་བ་གཉིས་པའི་བཤད་པ་ལས་ཡིན་པར་གྱུར་པ་བྱེད་པ་པོ་ཡིན་པར་གྱུར་པའི་བྱ་བ་མ་ཡིན་པར་བརྟག་པ་བསྟན་པའི་ཕྱིར་།
T04canprasu:2997	 tadā kārakanirapekṣamakartṛkaṃ karma syāt /	T04D3859-2:160a-12	ལས་ཀྱང་བྱེད་པོ་མེད་པར་འགྱུར་༎
T04canprasu:2998	 na cākartṛkaṃ karma saṃbhavati bandhyāsūnoriva ghaṭakaraṇamiti / evaṃ tāvat  sadbhūtasya kriyā nāsti karma ca syādakartṛkam /  iti doṣaprasaṅgāt sadbhūtaḥ kārakaḥ karma na karoti /  idānīṃ sadbhūtamapi karma kārako na karotīti pratipādayannāha-	T04D3859-2:160a-13	བྱེད་པ་པོ་དེས་དེ་མ་བྱས་པའི་ཕྱིར་རོ་ཞེས་བྱ་བ་སྨྲས་ཏེ་།
T04canprasu:3002	 sadbhūtasya kriyā nāsti kartā ca syādakarmakaḥ // 2 //  sadbhūtaṃ nāma karma kriyāyuktam /	T04D3859-2:160a-14	གང་གི་ཚེ་བྱེད་པ་པོ་ཡིན་པར་གྱུར་པ་དེ་ལས་མི་བྱེད་པ་དེའི་ཚེ་། གལ་ཏེ་མི་བྱེད་པའི་ལས་ཡིན་པར་རྟོག་ན་ལས་དེ་ལ་ཡང་བྱེད་པ་པོ་མེད་པར་འགྱུར་ཏེ་།
T04canprasu:3005	 evaṃ tāvatsadbhūtasya karmaṇaḥ kriyā nāsti /	T04D3859-2:160a-17	དེས་ན་ལས་ཡིན་པར་གྱུར་པ་བྱེད་པ་པོ་ཡིན་པར་གྱུར་པའི་བྱ་བ་མ་ཡིན་ནོ་༎
T04canprasu:3006	 yadā nāsti parā kriyā,	T04D3859-2:160a-18	ཡང་ན་། ལས་ཀྱང་བྱེད་པོ་མེད་པར་འགྱུར་༎
T04canprasu:3007	 tadā kārakastatsadbhūtaṃ karma naiva karoti /  yadā ca na karoti karmaṇo dvitīyakriyābhāvāt, tadā (Pp_76)  akarmaka eva avidyamānakarmaka eva tasya karmaṇaḥ kārakaḥ syāt /	T04D3859-2:160a-19	ཞེས་བྱ་བ་ནི་ལས་ཡིན་པར་གྱུར་པར་རྟོག་པ་ལ་ལས་ཀྱང་ལས་ཀྱི་ངོ་བོ་ཉིད་ཡིན་པའི་ཕྱིར་བྱེད་པ་པོ་ལ་མི་ལྟོས་པ་ཡིན་ཏེ་།
T04canprasu:2249	 iti / tasmādrakto 'pi nāsti /	T04D3859-2:102b-5	དེའི་ཕྱིར་ཅི་སྟེ་སྐྱོན་དེར་གྱུར་ན་མི་རུང་ངོ་སྙམ་ནས་འདོད་ཆགས་དང་ཆགས་པ་གཉིས་ལྷན་ཅིག་ཉིད་དུ་སྐྱེ་བར་འདོད་ན་ཞེས་བྱ་བ་སྨྲས་ཏེ་།
T04canprasu:2250	 rāgaraktābhāvācca skandhādayo 'pi na santīti // 2 //  atrāha- naiva hi rāgaraktayoḥ paurvāparyeṇa saṃbhavo yata idaṃ dūṣaṇaṃ syāt,  kiṃ tarhi rāgaraktayoḥ sahaivodbhavaḥ /  cittasahabhūtena rāgeṇa hi cittaṃ rajyate,	T04D3859-2:102b-6	ཅི་སྟེ་ཕ་རོལ་པོ་དག་འདོད་ཆགས་དང་ཆགས་པ་དག་སྔ་ཕྱིར་མི་འགྲུབ་པའི་སྐྱོན་གྱི་མུ་བཞི་ཇི་སྐད་སྔར་བསྟན་པ་དེ་དག་ཏུ་གྱུར་ན་མི་རུང་ངོ་སྙམ་ནས་འདོད་ཆགས་དང་ཆགས་པ་གཉིས་ལ་སྔ་ཕྱི་མེད་དེ་། འདི་ལྟར་དེ་གཉིས་ནི་ལྷན་ཅིག་ཏུ་སྐྱེ་བ་ཡིན་པས་གཅིག་ལ་གཅིག་བརྟེན་ནས་འདོད་ཆགས་ཀྱང་ཡོད་ལ་ཆགས་པ་ཡང་ཡོད་པས་ཀུན་ནས་ཉོན་མོངས་པ་དང་དེའི་ཉེས་དམིགས་བསྟན་པ་ཡོད་པའི་ཕྱིར་ཁོ་བོ་ཅག་གི་གཏན་ཚིགས་ཀྱི་དོན་འགྲུབ་པས
T04canprasu:2256	 ucyate / evamapi-	T04D3859-2:102b-9	དེའི་ཕྱིར་འགྲེལ་བ་བྱེད་པ་ཉིད་ཀྱིས་དེ་ལ་ཡང་ཉོན་ཅིག་ཅེས་བྱ་བ་ལ་སོགས་པ་སྨྲས་ཏེ་།
T04canprasu:2257	 sahaiva punarudbhūtirna yuktā rāgaraktayoḥ /  sahotpādo 'pi na yukto rāgaraktayoḥ / yasmāt-	T04D3859-2:102b-10	འདོད་ཆགས་དང་ཆགས་པ་དག་ལྷན་ཅིག་ཉིད་དུ་སྐྱེ་བར་མི་འཐད་པའི་རིགས་པ་ཉོན་ཅིག་ཅེས་བྱ་བའི་ཐ་ཚིག་གོ་༎ འདོད་ཆགས་དང་ནི་ཆགས་པ་དག་། ལྷན་ཅིག་ཉིད་དུ་སྐྱེ་མི་རིགས་༎ ཞེས་བྱ་བ་ནི་འདོད་ཆགས་༄༡༠༣ཨ་༌་༎
T04canprasu:3882	 iha hi pañcopādānaskandhā duḥkhamityucyate,  tacca asti,  tena ca duḥkhena kasyacidbhavitavyaṃ na nirāśrayeṇeti,	T04D3859-2:259b-1	ཕུང་པོ་ལ་སོགས་པ་གང་དག་སྡུག་བསྔལ་ཡིན་པར་བསྟན་པ་དེ་དག་ནི་དོན་དམ་པར་ཡོད་པ་ཁོ་ན་ཡིན་ནོ་ཞེས་ཟེར་རོ་༎
T04canprasu:3885	 ato vidyata eva duḥkhasyāśrayaḥ, sa cātmeti /  ucyate /	T04D3859-2:259b-2	དེ་སྐད་ཅེས་ཟེར་བ་དེའི་ལན་དུ་འགྲེལ་པ་བྱེད་པ་ཉིད་ཀྱིས་འདིར་བཤད་པ་།
T04canprasu:3887	 syādātmā yadi duḥkhameva syāt /	T04D3859-2:259b-3	སྡུག་བསྔལ་དུ་རྣམ་པར་རྟོག་པ་ཉེ་བར་བཞག་ནས་༎ ཁ་ཅིག་སྡུག་བསྔལ་བདག་གིས་བྱས་༎
T04canprasu:3888	 taddhi bhavet svayaṃ kṛtaṃ vā parakṛtaṃ vā ubhayakṛtaṃ vā heturahitaṃ vā /	T04D3859-2:259b-5	གཞན་གྱིས་བྱས་དང་གཉི་གས་བྱས་༎ རྒྱུ་མེད་པ་ལས་བྱུང་བར་འདོད་༎
T04canprasu:3890	 svayaṃ kṛtaṃ parakṛtaṃ dvābhyāṃ kṛtamahetukam /	T04D3859-2:259b-8	སྨྲ་བ་ཁ་ཅིག་སྡུག་བསྔལ་བདག་གིས་བྱས་པ་དང་། གཞན་གྱིས་བྱས་པ་དང་། གཉི་གས་བྱས་པ་དང་། རྒྱུ་མེད་པ་ལས་བྱུང་བར་འདོད་དེ་།
T04canprasu:3892	 tatraike vādinaḥ svayaṃ kṛtaṃ duḥkhamiti pratipannāḥ /	T04D3859-2:259b-11	འདི་ན་སྨྲ་བ་ཁ་ཅིག་ནི་སྡུག་བསྔལ་བདག་གིས་བྱས་པར་འདོད་།
T04canprasu:3893	 apare punaḥ parakṛtam,  anye ca ubhayakṛtam/	T04D3859-2:259b-12	ཁ་ཅིག་ནི་གཞན་གྱིས་བྱས་པར་འདོད་། ཁ་ཅིག་ནི་བདག་དང་གཞན་གཉི་གས་བྱས་པར་འདོད་།
