src_segmentnr	src_original	tgt_segmentnr	tgt_original
GK19asvsau2u:783	 sadṛśaṃ yadi dharmacāriṇaḥ satataṃ prāṇiṣu maitracetasaḥ /  adhṛtau yadiyaṃ hitaiṣitā mayi te syāt karuṇātmanaḥ sataḥ // Saund_8.10 //	T13n929u_008:20	 sadṛśaṃ yadi dharmacāriṇaḥ satataṃ prāṇiṣu maitracetasaḥ |  adhṛtau yadiyaṃ hitaiṣitā mayi te syāt karuṇātmanaḥ sataḥ ||10 ||
GK19asvsau2u:785	 ata eva ca me viśeṣataḥ pravivakṣā kṣamavādini tvayi /	T13n929u_008:22	 ata eva ca me viśeṣataḥ pravivakṣā kṣamavādini tvayi |
GK19asvsau2u:786	 na hi bhāvamimaṃ calātmane kathayeyaṃ bruvate 'pyasādhave // Saund_8.11 //	T13n929u_008:23	 na hi bhāvamimaṃ calātmane kathayeyaṃ bruvate'pyasādhave ||11 ||
GK19asvsau2u:787	 tadidaṃ śrṛṇu me samāsato na rame dharmavidhāvṛte priyām /	T13n929u_008:24	 tadidaṃ śrṛṇu me samāsato na rame dharmavidhāvṛte priyām |
GK19asvsau2u:788	 girisānuṣu kāminīmṛte kṛtaretā iva kinnaraścaran // Saund_8.12 //  vanavāsasukhāt parāṅmukhaḥ prayiyāsā gṛhameva yena me /	T13n929u_008:25	 girisānuṣu kāminīmṛte kṛtaretā iva kinnaraścaran ||12 ||  vanavāsasukhāt parāṅmukhaḥ prayiyāsā gṛhameva yena me |
GK19asvsau2u:790	 na hi śarma labhe tayā binā nṛpatirhīna ivottamaśriyā // Saund_8.13 //	T13n929u_008:27	 na hi śarma labhe tayā binā nṛpatirhīna ivottamaśriyā ||13 ||
GK19asvsau2u:791	 atha tasya niśamya tadvacaḥ priyabhāryābhimukhasya śocataḥ /  śramaṇaḥ sa śiraḥ prakampayannijagādātmagataṃ śanairidam // Saund_8.14 //	T13n929u_008:28	 atha tasya niśamya tadvacaḥ priyabhāryābhimukhasya śocataḥ |  śramaṇaḥ sa śiraḥ prakampayannijagādātmagataṃ śanairidam ||14 ||
GK19asvsau2u:793	 kṛpaṇaṃ bata yūthalālaso mahato vyādhabhayād viniḥsṛtaḥ /	T13n929u_008:30	 kṛpaṇaṃ bata yūthalālaso mahato vyādhabhayād viniḥsṛtaḥ |
GK19asvsau2u:794	 pravivikṣati vāgurāṃ mṛgaścapalo gītaraveṇa vañcitaḥ // Saund_8.15 //	T13n929u_008:31	 pravivikṣati vāgurāṃ mṛgaścapalo gītaraveṇa vañcitaḥ ||15 ||
GK19asvsau2u:795	 vihagaḥ khalu jālasaṃvṛto hitakāmena janena mokṣitaḥ /	T13n929u_008:32	 vihagaḥ khalu jālasaṃvṛto hitakāmena janena mokṣitaḥ |
GK19asvsau2u:796	 vicaran phalapuṣpavadvanaṃ pravivikṣuḥ svayameva pañcaram // Saund_8.16 //	T13n929u_008:33	 vicaran phalapuṣpavadvanaṃ pravivikṣuḥ svayameva pañcaram ||16 ||
GK19asvsau2u:797	 kalabhaḥ kariṇā khalūddhṛtoḥ bahupaṅkād viṣamānnadītalāt /  jalatarṣavaśena tāṃ punaḥ saritaṃ grāhavatīṃ titīrṣati // Saund_8.17 //	T13n929u_008:34	 kalabhaḥ kariṇā khalūddhṛtoḥ bahupaṅkād viṣamānnadītalāt |  jalatarṣavaśena tāṃ punaḥ saritaṃ grāhavatīṃ titīrṣati ||17 ||
GK19asvsau2u:799	 śaraṇe sabhujaṅgame svapan pratibuddhena pareṇa bodhitaḥ /	T13n929u_008:36	 śaraṇe sabhujaṅgame svapan pratibuddhena pareṇa bodhitaḥ |
GK19asvsau2u:800	 taruṇaḥ khalu jātavibhramaḥ svayamugraṃ bhujagaṃ jighṛkṣati // Saund_8.18 //  mahatā khalu jātavedasā jvalitādutpatito vanadrumāt /	T13n929u_008:37	 taruṇaḥ khalu jātavibhramaḥ svayamugraṃ bhujagaṃ jighṛkṣati ||18 ||  mahatā khalu jātavedasā jvalitādutpatito vanadrumāt |
GK19asvsau2u:802	 punaricchati nīḍatṛṣṇayā patituṃ tatra gatavyatho dvijaḥ // Saund_8.19 //	T13n929u_008:39	 punaricchati nīḍatṛṣṇayā patituṃ tatra gatavyatho dvijaḥ ||19 ||
GK19asvsau2u:803	 avaśaḥ khalu kāmamūrcchayā priyayā śyenabhayād vinākṛtaḥ /	T13n929u_008:40	 avaśaḥ khalu kāmamūrcchayā priyayā śyenabhayād vinākṛtaḥ |
GK19asvsau2u:804	 na dhṛtiṃ samupaiti na hriyaṃ karuṇaṃ jīvati jīvajīvakaḥ // Saund_8.20 //	T13n929u_008:41	 na dhṛtiṃ samupaiti na hriyaṃ karuṇaṃ jīvati jīvajīvakaḥ ||20 ||
GK19asvsau2u:805	 akṛtātmatayā tṛṣānvito ghṛṇayā caiva dhiyā ca varjitaḥ /	T13n929u_008:42	 akṛtātmatayā tṛṣānvito ghṛṇayā caiva dhiyā ca varjitaḥ |
GK19asvsau2u:806	 aśanaṃ khalu vāntamātmanā kṛpaṇaḥ śvā punarattumicchati // Saund_8.21 //	T13n929u_008:43	 aśanaṃ khalu vāntamātmanā kṛpaṇaḥ śvā punarattumicchati ||21 ||
GK19asvsau2u:807	 iti manmathaśokakarṣitaṃ tamanudhyāya muhurnirīkṣya ca /  śramaṇaḥ sa hitābhikāṅkṣayā guṇavad vākyamuvāca vipriyam // Saund_8.22 //	T13n929u_008:44	 iti manmathaśokakarṣitaṃ tamanudhyāya muhurnirīkṣya ca |  śramaṇaḥ sa hitābhikāṅkṣayā guṇavad vākyamuvāca vipriyam ||22 ||
GK19asvsau2u:809	 avicārayataḥ śubhāśubhaṃ viṣayeṣveva niviṣṭacetasaḥ /  upapannamalabdhacakṣuṣo na ratiḥ śreyasi ced bhavettava // Saund_8.23 //	T13n929u_008:46	 avicārayataḥ śubhāśubhaṃ viṣayeṣveva niviṣṭacetasaḥ |  upapannamalabdhacakṣuṣo na ratiḥ śreyasi ced bhavettava ||23 ||
GK19asvsau2u:811	 śravaṇe grahaṇe 'tha dhāraṇe paramārthāvagame manaḥśame /  aviṣaktamateścalātmano na hi dharme 'bhiratirvidhīyate // Saund_8.24 //	T13n929u_008:48	 śravaṇe grahaṇe'tha dhāraṇe paramārthāvagame manaḥśame |  aviṣaktamateścalātmano na hi dharme'bhiratirvidhīyate ||24 ||
GK19asvsau2u:813	 viṣayeṣu tu doṣadarśinaḥ parituṣṭasya śuceramāninaḥ /	T13n929u_008:50	 viṣayeṣu tu doṣadarśinaḥ parituṣṭasya śuceramāninaḥ |
GK19asvsau2u:815	 ramate tṛṣito dhanaśriyā ramate kāmasukhena bāliśaḥ /	T13n929u_008:52	 ramate tṛṣito dhanaśriyā ramate kāmasukhena bāliśaḥ |
GK19asvsau2u:816	 ramate praśamena sajjanaḥ paribhogān paribhūya vidyayā // Saund_8.26 //	T13n929u_008:53	 ramate praśamena sajjanaḥ paribhogān paribhūya vidyayā ||26 ||
GK19asvsau2u:817	 api ca prathitasya dhīmataḥ kulajasyārcitaliṅgadhāriṇaḥ /  sadṛśī na gṛhāya cetanā praṇatirvāyuvaśad gireriva // Saund_8.27 //	T13n929u_008:54	 api ca prathitasya dhīmataḥ kulajasyārcitaliṅgadhāriṇaḥ |  sadṛśī na gṛhāya cetanā praṇatirvāyuvaśad gireriva ||27 ||
GK19asvsau2u:819	 spṛhayet parasaṃśritāya yaḥ paribhūyātmavaśāṃ svatantratām /	T13n929u_008:56	 spṛhayet parasaṃśritāya yaḥ paribhūyātmavaśāṃ svatantratām |
GK19asvsau2u:820	 upaśāntipathe śive sthitaḥ spṛhayeddoṣavate gṛhāya saḥ // Saund_8.28 //  vyasanābhihato yathā viśet parimuktaḥ punareva bandhanam /	T13n929u_008:57	 upaśāntipathe śive sthitaḥ spṛhayeddoṣavate gṛhāya saḥ ||28 ||  vyasanābhihato yathā viśet parimuktaḥ punareva bandhanam |
GK19asvsau2u:822	 samupetya vanaṃ tathā punargṛhasaṃjñaṃ mṛgayeta bandhanam // Saund_8.29 //	T13n929u_008:59	 samupetya vanaṃ tathā punargṛhasaṃjñaṃ mṛgayeta bandhanam ||29 ||
GK19asvsau2u:823	 puruṣaśca vihāya yaḥ kaliṃ punaricchet kalimeva sevitum /	T13n929u_008:60	 puruṣaśca vihāya yaḥ kaliṃ punaricchet kalimeva sevitum |
GK19asvsau2u:824	 sa vihāya bhajeta bāliśaḥ kalibhūtāmajitendriyaḥ priyām // Saund_8.30 //	T13n929u_008:61	 sa vihāya bhajeta bāliśaḥ kalibhūtāmajitendriyaḥ priyām ||30 ||
GK19asvsau2u:825	 saviṣā iva saṃśritā latāḥ parimṛṣṭā iva soragā guhāḥ /	T13n929u_008:62	 saviṣā iva saṃśritā latāḥ parimṛṣṭā iva soragā guhāḥ |
GK19asvsau2u:826	 vivṛtā iva cāsayo dhṛtā vyasanāntā hi bhavanti yoṣitaḥ // Saund_8.31 //	T13n929u_008:63	 vivṛtā iva cāsayo dhṛtā vyasanāntā hi bhavanti yoṣitaḥ ||31 ||
GK19asvsau2u:827	 pramadāḥ samadā madapradāḥ pramadā vitamadā bhayapradāḥ /	T13n929u_008:64	 pramadāḥ samadā madapradāḥ pramadā vitamadā bhayapradāḥ |
GK19asvsau2u:828	 iti doṣabhayāvahāśca tāḥ kathamarhanti niṣevaṇaṃ nu tāḥ // Saund_8.32 //	T13n929u_008:65	 iti doṣabhayāvahāśca tāḥ kathamarhanti niṣevaṇaṃ nu tāḥ ||32 ||
GK19asvsau2u:829	 svajanaḥ svajanena bhidyate suhadaścāpi suhṛjjanena yat /	T13n929u_008:66	 svajanaḥ svajanena bhidyate suhadaścāpi suhṛjjanena yat |
GK19asvsau2u:830	 paradoṣavicakṣaṇāḥ śaṭhāstadanāryāḥ pracaranti yoṣitaḥ // Saund_8.33 //  kulajāḥ kṛpaṇībhavanti yadyadayuktaṃ pracaranti sāhasam /  praviśanti ca yaccamūmukhaṃ rabhasāstatra nimittamaṅganāḥ // Saund_8.34 //	T13n929u_008:67	 paradoṣavicakṣaṇāḥ śaṭhāstadanāryāḥ pracaranti yoṣitaḥ ||33 ||  kulajāḥ kṛpaṇībhavanti yadyadayuktaṃ pracaranti sāhasam |  praviśanti ca yaccamūmukhaṃ rabhasāstatra nimittamaṅganāḥ ||34 ||
GK19asvsau2u:833	 vacanena haranti valgunā niśitena praharanti cetasā /  madhu tiṣṭhati vāci yoṣitāṃ hṛdaye hālahalaṃ mahadviṣaśam // Saund_8.35 //	T13n929u_008:70	 vacanena haranti valgunā niśitena praharanti cetasā |  madhu tiṣṭhati vāci yoṣitāṃ hṛdaye hālahalaṃ mahadviṣaśam ||35 ||
GK19asvsau2u:835	 pradahan dahano 'pi gṛhyate viśarīraḥ pavano 'pi gṛhyate /	T13n929u_008:72	 pradahan dahano'pi gṛhyate viśarīraḥ pavano'pi gṛhyate |
GK19asvsau2u:836	 kupito bhujago 'pi gṛhyate pramadānāṃ tu mano na gṛhyate // Saund_8.36 //	T13n929u_008:73	 kupito bhujago'pi gṛhyate pramadānāṃ tu mano na gṛhyate ||36 ||
GK19asvsau2u:837	 na vapurvimṛśanti na śriyaṃ na matiṃ nāpi kulaṃ na vikramam /	T13n929u_008:74	 na vapurvimṛśanti na śriyaṃ na matiṃ nāpi kulaṃ na vikramam |
GK19asvsau2u:838	 praharantyaviśeṣataḥ striyaḥ sarito grāhakulākulā iva // Saund_8.37 //	T13n929u_008:75	 praharantyaviśeṣataḥ striyaḥ sarito grāhakulākulā iva ||37 ||
GK19asvsau2u:839	 na vaco madhuraṃ na lālanaṃ smarati strī na ca sauhṛdaṃ kvacit /	T13n929u_008:76	 na vaco madhuraṃ na lālanaṃ smarati strī na ca sauhṛdaṃ kvacit |
GK19asvsau2u:840	 kalitā vanitaiva cañcalā tadihāriṣviva nāvalambyate // Saund_8.38 //	T13n929u_008:77	 kalitā vanitaiva cañcalā tadihāriṣviva nāvalambyate ||38 ||
GK19asvsau2u:841	 adadatsu bhavanti narmadāḥ pradadatsu praviśanti vibhramam /  praṇateṣu bhavanti garvitāḥ pramadāstṛptatarāśca māniṣu // Saund_8.39 //	T13n929u_008:78	 adadatsu bhavanti narmadāḥ pradadatsu praviśanti vibhramam |  praṇateṣu bhavanti garvitāḥ pramadāstṛptatarāśca māniṣu ||39 ||
GK19asvsau2u:843	 guṇavatsu caranti bhartṛvad guṇahīneṣu caranti putravat /	T13n929u_008:80	 guṇavatsu caranti bhartṛvad guṇahīneṣu caranti putravat |
GK19asvsau2u:844	 dhanavatsu caranti tṛṣṇayā dhanahīneṣu carantyavajñayā // Saund_8.40 //	T13n929u_008:81	 dhanavatsu caranti tṛṣṇayā dhanahīneṣu carantyavajñayā ||40 ||
GK19asvsau2u:845	 viṣayād viṣayāntaraṃ gatā pracaratyeva yathā hṛtāpi gau /  anavekṣitapūrvasauhṛdā ramate 'nyatra gatā tathāṅganā // Saund_8.41 //	T13n929u_008:82	 viṣayād viṣayāntaraṃ gatā pracaratyeva yathā hṛtāpi gau |  anavekṣitapūrvasauhṛdā ramate'nyatra gatā tathāṅganā ||41 ||
GK19asvsau2u:847	 praviśantyapi hi striyaścitāmanubadhnantyapi muktajīvitāḥ /  api bibhrati caiva yantraṇā na tu bhāvena vahanti sauhṛdam // Saund_8.42 //	T13n929u_008:84	 praviśantyapi hi striyaścitāmanubadhnantyapi muktajīvitāḥ |  api bibhrati caiva yantraṇā na tu bhāvena vahanti sauhṛdam ||42 ||
GK19asvsau2u:849	 ramayanti patīn kathañcana pramadā yāḥ patidevatāḥ kvacit /	T13n929u_008:86	 ramayanti patīn kathañcana pramadā yāḥ patidevatāḥ kvacit |
GK19asvsau2u:850	 calacittatayā sahastraśo ramayante hṛdayaṃ svameva tāḥ // Saund_8.43 //	T13n929u_008:87	 calacittatayā sahastraśo ramayante hṛdayaṃ svameva tāḥ ||43 ||
GK19asvsau2u:851	 śvapacaṃ kila senajitsutā cakame mīnaripuṃ kumudvatī /	T13n929u_008:88	 śvapacaṃ kila senajitsutā cakame mīnaripuṃ kumudvatī |  mṛgarājamatho bṛhadrathā pramadānāmagatirna vidyate ||44 ||
GK19asvsau2u:853	 kuruhaihayavṛṣṇivaṃśajā bahumāyākavaco 'tha śambaraḥ /	T13n929u_008:90	 kuruhaihayavṛṣṇivaṃśajā bahumāyākavaco'tha śambaraḥ |
GK19asvsau2u:854	 munirugratapāśca gautamaḥ samavāpurvanitoddhataṃ rajaḥ // Saund_8.45 //	T13n929u_008:91	 munirugratapāśca gautamaḥ samavāpurvanitoddhataṃ rajaḥ ||45 ||
GK19asvsau2u:855	 akṛtajñamanāryamasthiraṃ vanitānāmidamīdṛśaṃ manaḥ /	T13n929u_008:92	 akṛtajñamanāryamasthiraṃ vanitānāmidamīdṛśaṃ manaḥ |
GK19asvsau2u:856	 kathamarhati tāsu paṇḍito hṛdayaṃ sañjayituṃ calātmasu // Saund_8.46 //	T13n929u_008:93	 kathamarhati tāsu paṇḍito hṛdayaṃ sañjayituṃ calātmasu ||46 ||
GK19asvsau2u:857	 atha sūkṣmamatidvayāśivaṃ laghu tāsāṃ hṛdayaṃ na paśyasi /	T13n929u_008:94	 atha sūkṣmamatidvayāśivaṃ laghu tāsāṃ hṛdayaṃ na paśyasi |
GK19asvsau2u:858	 kimu kāyamasadgṛhaṃ sravad vanitānāmaśuciṃ na paśyasi // Saund_8.47 //	T13n929u_008:95	 kimu kāyamasadgṛhaṃ sravad vanitānāmaśuciṃ na paśyasi ||47 ||
GK19asvsau2u:859	 yadahanyahani pradhāvanairvasanaiścābharaṇaiśca saṃskṛtam /	T13n929u_008:96	 yadahanyahani pradhāvanairvasanaiścābharaṇaiśca saṃskṛtam |
GK19asvsau2u:860	 aśubhaṃ tamasāvṛtekṣaṇaḥ śubhato gacchasi nāvagacchasi // Saund_8.48 //	T13n929u_008:97	 aśubhaṃ tamasāvṛtekṣaṇaḥ śubhato gacchasi nāvagacchasi ||48 ||
GK19asvsau2u:861	 athavā samavaiṣi tattanūmaśubhāṃ tvaṃ na tu saṃvidasti te /	T13n929u_008:98	 athavā samavaiṣi tattanūmaśubhāṃ tvaṃ na tu saṃvidasti te |
GK19asvsau2u:862	 surabhiṃ vidadhāsi hi kriyāmaśucestatprabhavasya śāntaye // Saund_8.49 //	T13n929u_008:99	 surabhiṃ vidadhāsi hi kriyāmaśucestatprabhavasya śāntaye ||49 ||
GK19asvsau2u:863	 anulepanamañjanaṃ srajo maṇimuktātapanīyamaṃśukam /	T13n929u_008:100	 anulepanamañjanaṃ srajo maṇimuktātapanīyamaṃśukam |
GK19asvsau2u:864	 yadi sādhu kimatra yoṣitāṃ sahajaṃ tāsu vicīyatāṃ śuci // Saund_8.50 //	T13n929u_008:101	 yadi sādhu kimatra yoṣitāṃ sahajaṃ tāsu vicīyatāṃ śuci ||50 ||  malapaṅkadharā digambarā prakṛtisthairnakhadantaromabhiḥ |
GK19asvsau2u:866	 yadi sā tava sundarī bhavenniyataṃ te 'dya na sundarī bhavet // Saund_8.51 //	T13n929u_008:103	 yadi sā tava sundarī bhavenniyataṃ te'dya na sundarī bhavet ||51 ||
GK19asvsau2u:867	 stravatīmaśuciṃ spṛśecca kaḥ saghṛṇo jarjarabhāṇḍavat striyam /	T13n929u_008:104	 stravatīmaśuciṃ spṛśecca kaḥ saghṛṇo jarjarabhāṇḍavat striyam |
GK19asvsau2u:868	 yadi kevalayā tvacāvṛtā na bhavenmakṣikapatramātrayā // Saund_8.52 //  tvacaveṣṭitamasthipañjaraṃ yadi kāyaṃ samavaiṣi yoṣitām /  madanena ca kṛṣyase balādaghṛṇaḥ khalvadhṛtiśca manmathaḥ // Saund_8.53 //	T13n929u_008:105	 yadi kevalayā tvacāvṛtā na bhavenmakṣikapatramātrayā ||52 ||  tvacaveṣṭitamasthipañjaraṃ yadi kāyaṃ samavaiṣi yoṣitām |  madanena ca kṛṣyase balādaghṛṇaḥ khalvadhṛtiśca manmathaḥ ||53 ||
GK19asvsau2u:871	 śubhatāmaśubheṣu kalpayan nakhadantatvacakeśaromasu /	T13n929u_008:108	 śubhatāmaśubheṣu kalpayan nakhadantatvacakeśaromasu |
GK19asvsau2u:872	 avicakṣaṇa kiṃ na paśyasi prakṛtiṃ ca prabhavaṃ ca yoṣitām // Saund_8.54 //	T13n929u_008:109	 avicakṣaṇa kiṃ na paśyasi prakṛtiṃ ca prabhavaṃ ca yoṣitām ||54 ||
GK19asvsau2u:873	 tadavetya manaḥśarirayorvanitā doṣavatīrviśeṣataḥ /  capalaṃ bhavanotsukaṃ manaḥ pratisaṃkhyānabalena vāryatām // Saund_8.55 //	T13n929u_008:110	 tadavetya manaḥśarirayorvanitā doṣavatīrviśeṣataḥ |  capalaṃ bhavanotsukaṃ manaḥ pratisaṃkhyānabalena vāryatām ||55 ||
GK19asvsau2u:875	 śrutavān matimān kulodgataḥ paramasya praśamasya bhājanam /	T13n929u_008:112	 śrutavān matimān kulodgataḥ paramasya praśamasya bhājanam |
GK19asvsau2u:876	 upagamya yathā tathā punarna hi bhettuṃ niyamaṃ tvamarhasi // Saund_8.56 //	T13n929u_008:113	 upagamya yathā tathā punarna hi bhettuṃ niyamaṃ tvamarhasi ||56 ||
GK19asvsau2u:877	 abhijanamahato manasvinaḥ priyayaśaso bahumānamicchataḥ /	T13n929u_008:114	 abhijanamahato manasvinaḥ priyayaśaso bahumānamicchataḥ |
GK19asvsau2u:878	 nidhanamapi varaṃ sthirātmanaścyutavinayasya na caiva jīvitam // Saund_8.57 //	T13n929u_008:115	 nidhanamapi varaṃ sthirātmanaścyutavinayasya na caiva jīvitam ||57 ||
GK19asvsau2u:879	 baddhvā yathā hi kavacaṃ pragṛhītacāpo,	T13n929u_008:116	 baddhvā yathā hi kavacaṃ pragṛhītacāpo,
GK19asvsau2u:880	 nindyo bhavatyapasṛtaḥ samarād rathasthaḥ /	T13n929u_008:117	 nindyo bhavatyapasṛtaḥ samarād rathasthaḥ |
GK19asvsau2u:881	 bhaikṣākamabhyupagataḥ parigṛhya liṅgaṃ,	T13n929u_008:118	 bhaikṣākamabhyupagataḥ parigṛhya liṅgaṃ,
GK19asvsau2u:882	 nindyastathā bhavati kāmahṛtendriyāśvaḥ // Saund_8.58 //	T13n929u_008:119	 nindyastathā bhavati kāmahṛtendriyāśvaḥ ||58 ||
GK19asvsau2u:883	 hāsyo yathā ca paramābharaṇāmbarastrag bhaikṣaṃ caran dhṛtadhanuścalacitramauliḥ /  vairūpyamabhyupagataḥ parapiṇḍabhojī hāsyastathā gṛhasukhābhimukhaḥ satṛṣṇaḥ // Saund_8.59 //	T13n929u_008:120	 hāsyo yathā ca paramābharaṇāmbarastrag bhaikṣaṃ caran dhṛtadhanuścalacitramauliḥ |  vairūpyamabhyupagataḥ parapiṇḍabhojī hāsyastathā gṛhasukhābhimukhaḥ satṛṣṇaḥ ||59 ||
GK19asvsau2u:885	 yathā svannaṃ bhuktvā paramaśayanīye 'pi śayito  varāho nirmuktaḥ punaraśuci dhāvet paricitam /	T13n929u_008:122	 yathā svannaṃ bhuktvā paramaśayanīye'pi śayito,  varāho nirmuktaḥ punaraśuci dhāvet paricitam |
GK19asvsau2u:887	 tathā śreyaḥ śrṛṇvan praśamasukhamāsvādya guṇavad,	T13n929u_008:124	 tathā śreyaḥ śrṛṇvan praśamasukhamāsvādya guṇavad,
GK19asvsau2u:888	 vanaṃ śāntaṃ hitvā gṛhamabhilaṣet kāmatṛṣitaḥ // Saund_8.60 //	T13n929u_008:125	 vanaṃ śāntaṃ hitvā gṛhamabhilaṣet kāmatṛṣitaḥ ||60 ||
GK19asvsau2u:889	 yatholkā hastasthā dahati pavanapreritaśikhā  yathā pādākrānto daśati bhujagaḥ krodharabhasaḥ /	T13n929u_008:126	 yatholkā hastasthā dahati pavanapreritaśikhā yathā pādākrānto daśati bhujagaḥ krodharabhasaḥ |
GK19asvsau2u:891	 yathā hanti vyāghraḥ śiśurapi gṛhīto gṛhagataḥ  tathā strīsaṃsargo bahuvidhamanarthāya bhavati // Saund_8.61 //	T13n929u_008:127	 yathā hanti vyāghraḥ śiśurapi gṛhīto gṛhagataḥ tathā strīsaṃsargo bahuvidhamanarthāya bhavati ||61 ||
GK19asvsau2u:893	 tadvijñāya manaḥśarīraniyatānnārīṣu doṣānimān,	T13n929u_008:128	 tadvijñāya manaḥśarīraniyatānnārīṣu doṣānimān,
GK19asvsau2u:894	 matvā kāmasukhaṃ nadījalacalaṃ kleśāya śokāya ca /	T13n929u_008:129	 matvā kāmasukhaṃ nadījalacalaṃ kleśāya śokāya ca |
GK19asvsau2u:895	 dṛṣṭvā durbalamāmapātrasadṛśaṃ mṛtyūpasṛṣṭaṃ jagan -	T13n929u_008:130	 dṛṣṭvā durbalamāmapātrasadṛśaṃ mṛtyūpasṛṣṭaṃ jagan-
GK19asvsau2u:896	 nirmokṣāya kuruṣva buddhimatulāmutkaṇṭhituṃ nārhasi // Saund_8.62 //	T13n929u_008:131	 nirmokṣāya kuruṣva buddhimatulāmutkaṇṭhituṃ nārhasi ||62 ||
GK19asvsau2u:897	 saundarananda mahākāvye “strīvighna” nāma aṣṭama sarga samāpta /	T13n929u_008:132	 saundarananda mahākāvye “strī-vighna“ nāma aṣṭama sarga samāpta |
