src_segmentnr	src_original	tgt_segmentnr	tgt_original
T04sanssr_pu:3935	 yatra yatra cariṣyāmi na cāsti me balaṃ kvacit //	K12D0557_H0515:417a-16	ཡིད་ནི་རྟག་ཏུ་དམན་པར་འགྱུར་༎ གང་དང་གང་དུ་སྤྱོད་བགྱིད་པ་༎ བདག་ནི་གང་དུའང་དགའ་མ་མཆིས་༎
T04sanssr_pu:3936	 sarve kāruṇikā buddhāḥ sarve bhayaharā jage /	K12D0557_H0515:417a-19	སངས་རྒྱས་ཐམས་ཅད་ཐུགས་རྗེ་ལྡན་༎ འགྲོ་བ་ཀུན་གྱི་འཇིག་སེལ་བས་༎
T04sanssr_pu:3937	 atyayaṃ pratigṛhṇantu mocayantu ca māṃ bhayāt //	K12D0557_H0515:417a-21	ནོངས་པར་རབ་ཏུ་གཟུང་དུ་གསོལ་༎ འཇིགས་པ་དག་ལས་བདག་ཐར་མཛོད་༎
T04sanssr_pu:3939	 snāpayantu ca māṃ buddhāḥ kāruṇyasaritodakaiḥ //	K12D0557_H0515:417b-1	དྲི་མ་དེ་བཞིན་གཤེགས་པས་སོལ་༎
T04sanssr_pu:5216	 suvarṇabhāsottamadundubhena śāmyantu duṣkhās trisahasraloke /	K12D0557_H0515:414a-15	གསེར་འོད་དམ་པའི་རྔ་ཆེན་སྒྲ་ཡིས་ནི་༎ སྟོང་གསུམ་འཇིག་རྟེན་འཇིག་རྟེན་གསུམ་འདི་ན་༎
T04sanssr_pu:5217	 apāyaduṣkhā yamalokaduṣkhā dāridryaduṣkhāś ca iha triloke //	K12D0557_H0515:414a-17	ངན་སོང་སྡུག་བསྔལ་གཤིན་རྗེའི་སྡུག་བསྔལ་དང་༎ དབུལ་བའི་སྡུག་བསྔལ་མ་ལུས་ཞི་བར་ཤོག་།
T04sanssr_pu:5218	 anena co dundubhighoṣanādinā śāmyantu sarvavyasanāni loke /	K12D0557_H0515:414a-18	རྔ་བོ་ཆེ་ཡི་སྒྲ་སྐད་འདི་ཡིས་ནི་༎ འཇིག་རྟེན་རྨོངས་པ་ཐམས་ཅད་ཞི་གྱུར་ཅིག་།
T04sanssr_pu:5219	 bhavantu satvā hy abhayāhatā tathā yathābhayāḥ śāntabhayāḥ munīndrāḥ //	K12D0557_H0515:414a-20	ཇི་ལྟར་ཐུབ་དབང་འཇིགས་མེད་འཇིགས་ཞི་ལྟར་༎ སེམས་ཅན་འཇིགས་མེད་འཇིགས་དང་བྲལ་བར་ཤོག་།
T04sanssr_pu:5220	 yathaiva sarvāryaguṇopapannāḥ saṃsārasarvajñamahāsamudrāḥ /  tathaiva bhontū guṇasāgarāḥ prajāḥ samādhibodhyaṅgaguṇair upetāḥ //	K12D0557_H0515:414a-22	ཇི་ལྟར་འཁོར་བར་ཀུན་མཁྱེན་ཐུབ་དབང་པོ་༎ འཕགས་པའི་ཡོན་ཏན་ཀུན་དང་ལྡན་པ་ལྟར་༎ སྐྱེ་དགུ་ཏིང་འཛིན་བྱང་ཆུབ་ཡན་༄༤༡༤བ་ལག་གི་། ཡོན་ཏན་ལྡན་ཞིང་ཡོན་ཏན་རྒྱ་མཚོར་གྱུར་༎
T04sanssr_pu:5222	 anena co dundubhighoṣanādinā bhavantu brahmasvara sarvasatvāḥ /	K12D0557_H0515:414b-2	རྔ་བོ་ཆེ་ཡི་སྒྲ་སྐད་འདི་ཡིས་ནི་༎ སེམས་ཅན་ཐམས་ཅད་ཚངས་པའི་དབྱངས་ལྡན་གྱུར་༎
T04sanssr_pu:5223	 spṛśantu buddhatvavarāgrabodhiṃ pravartayantū śubhadharmacakram //	K12D0557_H0515:414b-4	སངས་རྒྱས་བྱང་ཆུབ་དམ་པ་མཆོག་རེག་ཤོག་། ཆོས་ཀྱི་འཁོར་ལོ་དགེ་བ་བསྐོར་གྱུར་ཅིག་།
T04sanssr_pu:5224	 tiṣṭhantu kalpāni acintiyāni deśentu dharmaṃ jagato hitāya /	K12D0557_H0515:414b-6	བསྐལ་པ་བསམ་གྱིས་མི་ཁྱབ་བཞུགས་པར་ཤོག་། འགྲོ་ལ་ཕན་ཕྱིར་ཆོས་ཀྱང་སྟོན་གྱུར་ཅིག་།
T04sanssr_pu:5225	 hanantu kleśān vidhamantu duṣkhān samentu rāgaṃ tatha doṣa moham //	K12D0557_H0515:414b-8	ཉོན་མོངས་འཇོམས་གྱུར་སྡུག་བསྔལ་སེལ་བར་ཤོག་། འདོད་ཆགས་ཞེ་སྡང་གཏི་མུག་ཞི་གྱུར་ཅིག་།
T04sanssr_pu:5226	 ye satva tiṣṭhanti apāyabhūmau ādīptasaṃprajvalitāsthigātrāḥ /	K12D0557_H0515:414b-10	སེམས་ཅན་གང་དག་ངན་སོང་སར་གནས་ཏེ༏་༏རུས་པའི་ལུས་ལ་མེ་ལྕེ་རབ་འབར་བ་༎
T04sanssr_pu:5227	 śṛṇvantu te dundubhisaṃpravāditaṃ namo 'stu buddhāya bhaṇantu vācam //	K12D0557_H0515:414b-11	དེ་དག་རྔ་ཆེན་བསྒྲགས་པ་ཐོས་གྱུར་ཅིག་། སངས་རྒྱས་ཕྱག་འཚལ་ལོ་ཞེས་ཚིག་ཐོས་ཤོག་།
T04sanssr_pu:5228	 jātismarāḥ satvā bhavantu sarve jātīśataṃ jātisahasrakoṭyaḥ /	K12D0557_H0515:414b-13	སེམས་ཅན་ཀུན་གྱིས་ཆེ་རབས་བརྒྱ་དག་དང་༎ སྐྱེ་བ་སྟོང་ཕྲག་བྱེ་བར་སྐྱེ་དྲན་ཤོག་།
T04sanssr_pu:5229	 anusmarantū satataṃ munīndrān śṛṇvantu teṣāṃ vacanaṃ hy udāraṃ //	K12D0557_H0515:414b-14	ཐུབ་པའི་དབང་པོ་རྟག་ཏུ་དྲན་གྱུར་ཅིང་༎ དེ་དག་གི་ནི་རྒྱ་ཆེན་གསུང་ཐོས་ཤོག་།
T04sanssr_pu:5230	 anena co dundubhighoṣanādinā labhantu buddhehi samāgamaṃ sadā /	K12D0557_H0515:414b-16	རྔ་པོ་ཆེ་ཡི་སྒྲ་སྐད་འདི་ཡིས་ནི་༎
T04sanssr_pu:5225	 hanantu kleśān vidhamantu duṣkhān samentu rāgaṃ tatha doṣa moham //	K12D0557_H0515:419b-11	ཉོན་མོངས་གཞོམ་ཞིང་སྡུག་བསྔལ་བསལ་བར་བགྱི་༎ འདོད་ཆགས་ཞེ་སྡང་གཏི་མུག་ཞི་བར་བགྱི་༎
T04sanssr_pu:5226	 ye satva tiṣṭhanti apāyabhūmau ādīptasaṃprajvalitāsthigātrāḥ /  śṛṇvantu te dundubhisaṃpravāditaṃ namo 'stu buddhāya bhaṇantu vācam //  jātismarāḥ satvā bhavantu sarve jātīśataṃ jātisahasrakoṭyaḥ /	K12D0557_H0515:419b-13	སྐྱེ་བ་བརྒྱ་དང་སྐྱེ་བ་བྱེ་བ་སྟོང་༎ བདག་ནི་རྟག་ཏུ་སྐྱེ་བ་དྲན་པར་བགྱི་༎
T04sanssr_pu:5229	 anusmarantū satataṃ munīndrān śṛṇvantu teṣāṃ vacanaṃ hy udāraṃ //	K12D0557_H0515:419b-15	ཐུབ་པའི་དབང་པོ་རྟག་ཏུ་དྲན་པར་བགྱི་༎ དེ་ཡི་གསུང་ནི་རྒྱ་ཆེན་ཐོས་པར་བགྱི་༎
T04sanssr_pu:5230	 anena co dundubhighoṣanādinā labhantu buddhehi samāgamaṃ sadā /	K12D0557_H0515:419b-17	བདག་ནི་དགེ་བའི་ལས་རྣམས་འདི་དག་གིས་༎ རྟག་ཏུ་སངས་རྒྱས་འགྲོགས་པ་རྙེད་པར་བགྱི་༎
T04sanssr_pu:5231	 vivarjayantū khalu pāpakarma carantu kuśalāni śubhakriyāṇi //	K12D0557_H0515:419b-19	སྡིག་པའི་ལས་རྣམས་རྣམ་པར་སྤང་བར་བགྱི་༎ དགེ་བའི་འབྱུང་གནས་དགེ་རྣམས་སྤྱད་པར་བགྱི་༎
T04sanssr_pu:5232	 sarvatra kṣetreṣu ca sarvaprāṇināṃ sarve ca duṣkhāḥ praśamantu loke /	K12D0557_H0515:419b-22	འཇིག་རྟེན་དག་ན་སྡུག་བསྔལ་ཀུན་ཞི་གྱུར་༎
T04sanssr_pu:5233	 ye satva vikalendriya aṅgahīnāḥ te sarvi sakalendriya bhontu sāṃpratam //	K12D0557_H0515:419b-23	སེམས་ཅན་དབང་པོ་མ་ཚང་ཡན་ལག་ཉམས་༎ དེ་ཀུན་དེའུ་རེ་དབང་པོ་ཚང་པར་ཤོག་།
T04sanssr_pu:5234	 ye vyādhitā durbalakṣīṇagātrā nistrāṇabhūtāḥ śayitā diśāsu /	K12D0557_H0515:420a-0	གང་དག་༄༤༢༠ཨ་༌༎ ནད་བཏབ་ཉམ་ཆུང་ལུས་ཉམས་དང་༎ ཕྱོགས་བཅུ་དག་ན་སྐྱབས་མེད་གྱུར་པ་རྣམས་༎
T04sanssr_pu:5235	 te sarvi mucyantu ca vyādhito laghu labhantu cārogya balendriyāṇi //	K12D0557_H0515:420a-2	དེ་ཀུན་མྱུར་དུ་ནད་ལས་ཐར་གྱུར་ཅིག་། ནད་མེད་སྟོབས་དང་དབང་པོ་རྙེད་པར་ཤོག་།
T04sanssr_pu:5236	 ye rājacaurabhaṭa tarjita vadhyaprāptā nānāvidhair bhayaśatair vyasanopapannāḥ /  te sarvi satva vyasanāgataduṣkhitā hi mucyantu tair bhayaśataiḥ paramaiḥ sughoraiḥ //	K12D0557_H0515:420a-4	གང་དག་རྒྱལ་པོ་ཆོམ་རྐུན་བྲེད་བསྡིགས་བསད་ཐུག་དང་༎ སྡུག་བསྔལ་རྣམ་པ་སྣ་ཚོགས་བརྒྱ་ཡིས་ཕོངས་གྱུར་པ་༎
T04sanssr_pu:5238	 ye tāḍitā bandhanabaddhapīḍitā vividheṣu vyasaneṣu ca saṃsthitāhi /	K12D0557_H0515:420a-5	སེམས་ཅན་ཉམ་ཐག་གྱུར་ཅིང་སྡུག་བསྔལ་དེ་དག་ཀུན་༎
T04sanssr_pu:5240	 te sarvi mucyantv iha bandhanebhyaḥ saṃtāḍitā mucyiṣu tāḍanebhyaḥ /  vadhyāś ca saṃyujyiṣu jīvitena vyasanāgatā nirbhaya bhontu sarve //	K12D0557_H0515:420a-11	དེ་དག་ཐམས་ཅད་བཅིངས་ལས་གྲོལ་གྱུར་ཅིང༏་༏བརྡེག་པ་དག་ནི་བརྡེག་ལས་ཐར་བར་ཤོག་། བསད་པ་རྣམས་ཀྱང་སྲོག་དང་ལྡན་གྱུར་ཅིག་། ཕོངས་གྱུར་ཐམས་ཅད་འཇིགས་པ་མེད་པར་ཤོག་།
T04sanssr_pu:5242	 ye satva kṣuttarṣapipāsapīḍitā labhantu te bhojanapānacitram /	K12D0557_H0515:420a-14	སེམས་ཅན་གང་དག་བཀྲེས་སྲེད་སྐོམ་གྱིས་གཟིར་༎ དེ་དག་ཟས་སྐོམ་སྣ་ཚོགས་རྙེད་པར་ཤོག་།
T04sanssr_pu:5243	 andhāś ca paśyantu vicitrarūpāṃ badhirāś ca śṛṇvantu manojñaghoṣān //	K12D0557_H0515:420a-16	ལོང་བས་གཟུགས་རྣམས་སྣ་ཚོགས་མཐོང་གྱུར་ཅིག་། འོན་པས་ཡིད་འོང་སྒྲ་རྣམས་ཐོས་པར་ཤོག་༏གཅེར་བུ་རྣམས་ཀྱི་སྣ་ཚོགས་གོས་རྙེད་གྱུར་༎
T04sanssr_pu:5244	 nagnāś ca vastrāṇi labhantu citrāṃ daridrasatvāś ca nidhiṃ labhantu /  prabhūtadhanadhānyavicitraratnaiḥ sarve ca satvāḥ sukhino bhavantu //	K12D0557_H0515:420a-18	སེམས་ཅན་དབུལ་པོས་གཏེར་རྣམས་རྙེད་པར་ཤོག་།
T04sanssr_pu:5246	 mā kasyacid bhāvatu duṣkhavedanāḥ saukhyānvitāḥ satva bhavantu sarve /	K12D0557_H0515:420b-0	སེམས་ཅན་༄༤༢༠བ་ཐམས་ཅད་བདེ་དང་ལྡན་པར་ཤོག་། གང་ཡང་སྡུག་བསྔལ་ཚོར་བས་གནོད་མ་གྱུར་༎
T04sanssr_pu:5247	 abhirūpaprāsādikasaumyarūpā anneka sukha saṃcita nitya bhontu //	K12D0557_H0515:420b-2	སེམས་ཅན་ཐམས་ཅད་བལྟ་ན་སྡུག་པ་དང་༎ གཟུགས་བཟང་མཛེས་ཤིང་ཚུལ་དུ་ཤིས་པར་ཤོག་༏རྟག་ཏུ་བདེ་བ་དུ་མ་རྫོགས་གྱུར་ཅིག་།
T04sanssr_pu:5248	 manasānnapānāḥ susamṛddhapuṇyāḥ saha cittamātreṇa bhavantu teṣāṃ /	K12D0557_H0515:420b-3	ཡིད་ཀྱིས་ཟས་སྐོམ་རབ་འབྱོར་བསོད་ནམས་དག་། བསམས་མ་ཐག་ཏུ་དེ་དག་གྲུབ་གྱུར་ཅིག་།
T04sanssr_pu:5249	 vīṇā mṛdaṅgāḥ paṇavāḥ sughoṣakāḥ utsā sarāḥ puṣkariṇī taḍāgāḥ //	K12D0557_H0515:420b-5	རྫ་རྔ་ཅང་ཏེའུ་པི་ཝང་སྒྲ་སྙན་དང་༎ ཆུ་མིག་མཚེ་འུ་དང་རྫིང་བུ་ལྟེང་ཀ་དང་༎ གསེར་གྱི་པདམ་ཨཽཏཔལ་པདམ་ཅན་༎ ཟས་སྐོམ་གོས་ནོར་མུ་ཏིག་ནོར་བུ་དབྱིག་། རྒྱན་གསེར་རིན་ཆེན་སྣ་ཚོགས་བེཨེ་དའུརྱ་༎ དེ་དག་བསམས་མ་ཐག་ཏུ་གྲུབ་གྱུར་ཅིག་། འཇིག་རྟེན་གང་ནའང་སྡུག་བསྔལ་སྒྲ་མ་བྱུང་༎
T04sanssr_pu:5251	 gandhaṃ ca mālyaṃ ca vilepanaṃ ca vāsaś ca cūrṇaṃ kusumaṃ vicitram //	K12D0557_H0515:420b-15	བསོད་ནམས་འབྲས་བུ་ཡོངས་སུ་རྫོགས་པར་ཤོག་། སྤོས་དང་ཕྲེང་བ་དག་དང་བྱུག་པ་དང་༎ གོས་དང་ཕྱེ་མ་མེ་ཏོག་སྣ་ཚོགས་དག་། ལྗོན་ཤིང་དག་ལས་དུས་གསུམ་འབབ་པར་ཤོག་།
T04sanssr_pu:5252	 triṣkālavṛkṣebhi pravarṣayantu gṛhṇantu te satva bhavantu hṛṣṭāḥ /	K12D0557_H0515:420b-18	སེམས་ཅན་དེ་དག་ལེན་ཅིང་དགར་གྱུར་ཅིག་།
T04sanssr_pu:5253	 kurvantu pūjāṃ daśasū diśāsu acintiyāṃ sarvatathāgatānām //  sa bodhisatvān atha śrāvakāṇāṃ dharmasya bodhi pratisṛṣṭi tasya /	K12D0557_H0515:421a-0	དེ་བཞིན་གཤེགས་པ་བསམ་ཡས་ཐམས་ཅད་དང་༎ རྫོགས་པའི་བྱང་ཆུབ་སེམས་དཔའ་ཉན་ཐོས་དང་༎ ༄༤༢༡ཨ་༌༎ རྡུལ་བྲལ་དྲི་མེད་བརྟན་པའི་ཆོས་ལ་ཡང་༎ ཕྱོགས་བཅུ་རྣམས་སུ་མཆོད་པ་བྱེད་པར་ཤོག་།
T04sanssr_pu:5255	 nīcāṃ gatiṃ satva vivarjayantu bhavantu aṣṭākṣaṇavītivṛttāḥ //	K12D0557_H0515:421a-3	འགྲོ་བ་དམན་པ་ཐམས་ཅད་སྤོང་གྱུར་ཅིག་། མི་ཁོམ་བརྒྱད་པོ་དག་ལས་འདས་པར་ཤོག་།
T04sanssr_pu:5256	 āsādayantū jinarājam uttamaṃ labhantu buddhehi samāgamaṃ sadā /	K12D0557_H0515:421a-5	དལ་བའི་རྒྱལ་པོ་དམ་པ་ཐོབ་གྱུར་ཅིག་། རྟག་ཏུ་སངས་རྒྱས་འགྲོགས་པ་ཐོབ་པར་ཤོག་། རྟག་ཏུ་མཐོན་པོའི་རིགས་སུ་སྐྱེ་བར་ཤོག༏་ནོར་དང་འབྲུ་ཡི་མཛོད་རྣམས་འབྱོར་གྱུར་ཅིག་། སྙན་དང་གྲགས་དང་གཟུགས་དང་ཁ་དོག་གིས་༎ བསྐལ་པ་དུ་མར་ལེགས་པར་བརྒྱན་པར་ཤོག་།
T04sanssr_pu:5257	 sarvā striyo nitya narā bhavantu śūrāś ca vīrā vidupaṇḍitāś ca //	K12D0557_H0515:421a-10	བུད་མེད་ཐམས་ཅད་རྟག་ཏུ་ཕོར་གྱུར་ཏེ་༎ དཔའ་ཞིང་རྟུལ་ཕོད་མཁས་ཤིང་གསལ་བར་ཤོག་།
T04sanssr_pu:5258	 te sarvi bodhāya carantu nityaṃ carantu te pāramitāsu ṣaṭsu /	K12D0557_H0515:421a-12	དེ་ཀུན་རྟག་ཏུ་བྱང་ཆུབ་ཕྱིར་སྤྱོད་གྱུར་༎
